,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from,community_owned_date
1274,"['c++', 'proxy', 'wininet']","{'account_id': 1295012, 'reputation': 265, 'user_id': 1246306, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98a1cdd71782ec6a9b02b4d0b7c28465?s=256&d=identicon&r=PG', 'display_name': 'julioA', 'link': 'https://stackoverflow.com/users/1246306/julioa'}",True,2797,2,5,1365757761,1330740350,1330741478.0,9542750,CC BY-SA 3.0,https://stackoverflow.com/questions/9542750/how-to-tell-wininet-to-use-ies-proxy-server-credentials,How to tell WinINet to use IE&#39;s proxy server credentials,,,,,,
1275,"['c++', 'devil']","{'account_id': 804565, 'reputation': 331, 'user_id': 894333, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/24e072ca1c268e78100a9b8d011b849d?s=256&d=identicon&r=PG', 'display_name': 'Pat', 'link': 'https://stackoverflow.com/users/894333/pat'}",True,637,1,2,1365575253,1332446256,,9829552,CC BY-SA 3.0,https://stackoverflow.com/questions/9829552/issue-with-loading-images-using-devil-and-visual-studio-2010,Issue with loading Images using DevIL and Visual Studio 2010,,,,,,
1276,"['c++', 'windows', 'google-chrome', 'interface']","{'account_id': 1347637, 'reputation': 1578, 'user_id': 1288071, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/19dbb3fe87b778c846cdff15b2f18476?s=256&d=identicon&r=PG', 'display_name': 'Cashif Ilyas', 'link': 'https://stackoverflow.com/users/1288071/cashif-ilyas'}",True,954,4,2,1365508748,1332500594,,9838114,CC BY-SA 3.0,https://stackoverflow.com/questions/9838114/alternate-of-win32-framework-for-windowing-system-on-windows,Alternate of win32 framework for windowing system on windows,9838208.0,,,,,
1277,"['c++', 'c', 'windows', 'ssl', 'x509']","{'account_id': 114350, 'reputation': 11565, 'user_id': 300745, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/7KEV8.png?s=256&g=1', 'display_name': 'Gearoid Murphy', 'link': 'https://stackoverflow.com/users/300745/gearoid-murphy'}",True,3689,2,1,1365468401,1333122526,,9946334,CC BY-SA 3.0,https://stackoverflow.com/questions/9946334/creating-an-ssl-socket-on-windows-that-uses-the-wincrypt-certificates-for-authen,Creating an SSL socket on Windows that uses the WinCrypt certificates for authentication?,15881758.0,,,,,
1278,"['c++', 'gstreamer', 'gtkmm', 'gobject']","{'account_id': 68621, 'reputation': 3041, 'user_id': 200121, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/968230da96f8cbae6a46712829d26996?s=256&d=identicon&r=PG', 'display_name': 'peper0', 'link': 'https://stackoverflow.com/users/200121/peper0'}",True,1556,1,2,1365174343,1331155069,1365174343.0,9609201,CC BY-SA 3.0,https://stackoverflow.com/questions/9609201/gstreamermm-creating-a-new-element-type-in-plugin-by-deriving-from-gsteleme,GStreamermm: creating a new element type (in plugin) by deriving from Gst::Element,,,,,,
1279,"['c++', 'qt', 'position', 'viewport', 'qgraphicsitem']","{'account_id': 172093, 'reputation': 16100, 'user_id': 399908, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/56ea829e87b7772e36a35782dde9fb94?s=256&d=identicon&r=PG', 'display_name': 'Martin Hennings', 'link': 'https://stackoverflow.com/users/399908/martin-hennings'}",True,16058,3,15,1365072316,1332763483,1333375638.0,9871749,CC BY-SA 3.0,https://stackoverflow.com/questions/9871749/find-screen-position-of-a-qgraphicsitem,Find screen position of a QGraphicsItem,15808971.0,,,,,
1280,"['c++', 'locale']","{'account_id': 23981, 'reputation': 62505, 'user_id': 60628, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/837d78446554c800d404141dd0172ccc?s=256&d=identicon&r=PG', 'display_name': 'Frank', 'link': 'https://stackoverflow.com/users/60628/frank'}",True,8132,3,8,1365006602,1333053388,,9933122,CC BY-SA 3.0,https://stackoverflow.com/questions/9933122/get-the-global-locale-that-is-currently-set-in-c,Get the global locale that is currently set in C++?,9933165.0,,,,,
1281,"['c++', 'assertions', 'jsoncpp']","{'account_id': 24987, 'reputation': 28919, 'user_id': 63898, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/88464b7b200398866f216092f01747ed?s=256&d=identicon&r=PG', 'display_name': 'user63898', 'link': 'https://stackoverflow.com/users/63898/user63898'}",True,11398,2,10,1364915832,1331391199,,9647377,CC BY-SA 3.0,https://stackoverflow.com/questions/9647377/jsoncpp-how-to-check-if-tag-is-null-isnull-throw-assertion,jsoncpp how to check if tag is null .isNull() throw assertion,9810306.0,,,,,
1282,"['c++', 'serialization', 'boost', 'export', 'derived']","{'account_id': 1290153, 'reputation': 308, 'user_id': 1242415, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/b4cde4c7463d8d73d53782741a673a7b?s=256&d=identicon&r=PG', 'display_name': 'CodeOrElse', 'link': 'https://stackoverflow.com/users/1242415/codeorelse'}",True,812,3,6,1364476023,1331808113,1331808252.0,9718073,CC BY-SA 3.0,https://stackoverflow.com/questions/9718073/boost-serialization-of-derived-object-doesnt-call-deriveds-serialize,boost serialization of derived object doesn&#39;t call derived&#39;s serialize(),15681077.0,,,,,
1283,"['c++', 'arrays', 'algorithm', 'sorting', 'mergesort']","{'account_id': 1340423, 'reputation': 1, 'user_id': 1282201, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41b2db8afb0d7dcc148d52b91598ba53?s=256&d=identicon&r=PG', 'display_name': 'bpierce3', 'link': 'https://stackoverflow.com/users/1282201/bpierce3'}",True,722,3,0,1364466423,1332289999,,9797029,CC BY-SA 3.0,https://stackoverflow.com/questions/9797029/what-is-wrong-with-my-c-merge-sort-program,What is wrong with my C++ merge sort program?,,,,,,
1284,"['c++', 'c', 'algorithm', 'image', 'image-recognition']","{'account_id': 1149693, 'reputation': 241, 'user_id': 1131662, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/946e405a705ab61b408e8d0d15d78e86?s=256&d=identicon&r=PG', 'display_name': 'user1131662', 'link': 'https://stackoverflow.com/users/1131662/user1131662'}",True,27674,7,9,1364328176,1330967556,1331052261.0,9570895,CC BY-SA 3.0,https://stackoverflow.com/questions/9570895/image-downscaling-algorithm,Image downscaling algorithm,,,,,,
1285,"['c++', 'mingw', 'protocol-buffers']","{'account_id': 1272354, 'reputation': 549, 'user_id': 1228352, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/b5edfda6490c0f5b95cbeb54a7a22e70?s=256&d=identicon&r=PG', 'display_name': 'user1228352', 'link': 'https://stackoverflow.com/users/1228352/user1228352'}",False,555,1,0,1364310923,1331103603,1364310923.0,9597086,CC BY-SA 3.0,https://stackoverflow.com/questions/9597086/protobuf-linking-errors-with-mingw,protobuf linking errors with MingW,,,,,,
1286,"['c++', 'windows', 'visual-studio-2008', 'com', 'include']","{'account_id': 1326806, 'reputation': 321, 'user_id': 1271467, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b1a2c928d5227d1503834c456ef1881d?s=256&d=identicon&r=PG', 'display_name': 'goldenptr', 'link': 'https://stackoverflow.com/users/1271467/goldenptr'}",True,10127,1,6,1364280053,1331818617,1331819736.0,9720820,CC BY-SA 3.0,https://stackoverflow.com/questions/9720820/cannot-include-std-header-file-in-visual-studio-2008,Cannot include std header file in visual studio 2008,9720846.0,,,,,
1287,"['c++', 'pointers', 'argument-passing', 'dynamic-arrays', 'class-constructors']","{'account_id': 1178960, 'reputation': 64, 'user_id': 1154317, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/83b1d588abb8ee27400e23ee28b6d3fc?s=256&d=identicon&r=PG', 'display_name': 'LBHoward', 'link': 'https://stackoverflow.com/users/1154317/lbhoward'}",True,163,5,0,1364242527,1330982091,1364242527.0,9574082,CC BY-SA 3.0,https://stackoverflow.com/questions/9574082/how-to-pass-a-double-to-a-class-function-and-apply-that-value-to-another-do,"How to pass a &#39;double*&#39; to a class function, and apply that value to another &#39;double*&#39; in that class",9574141.0,,,,,
1288,"['c++', 'linked-list', 'overloading', 'operator-keyword']","{'account_id': 1097486, 'reputation': 1009, 'user_id': 1090772, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/343a7a34d0924165db754cebfe5e6148?s=256&d=identicon&r=PG', 'display_name': 'Jonas', 'link': 'https://stackoverflow.com/users/1090772/jonas'}",True,1064,1,4,1364132857,1331000539,1364132857.0,9577069,CC BY-SA 3.0,https://stackoverflow.com/questions/9577069/linked-lists-overloading-operator-c,Linked lists | Overloading + operator | C++,9577834.0,,,,,
1289,"['c++', 'directx', 'directx-9', '.x']","{'account_id': 1098669, 'reputation': 27, 'user_id': 1091669, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9e5bfe3db63ec142d4c1dc9ad6518975?s=256&d=identicon&r=PG', 'display_name': 'Rex87', 'link': 'https://stackoverflow.com/users/1091669/rex87'}",False,216,1,0,1364073480,1332790818,,9878583,CC BY-SA 3.0,https://stackoverflow.com/questions/9878583/using-a-x-file-mesh-with-textures-is-overwriting-other-objects-colours,Using a .x file mesh with textures is overwriting other objects colours?,,,,,,
1290,"['c++', 'image-processing', 'opencv', 'video-capture', 'face-recognition']","{'account_id': 1269732, 'reputation': 31, 'user_id': 1226321, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49caaf7737c647ca71e8e5a0f9f515d0?s=256&d=identicon&r=PG', 'display_name': 'alohauhu', 'link': 'https://stackoverflow.com/users/1226321/alohauhu'}",True,6765,1,3,1363969979,1331023551,1331180266.0,9580397,CC BY-SA 3.0,https://stackoverflow.com/questions/9580397/how-to-display-a-cvmat-in-a-windows-form-application,How to display a cv::Mat in a Windows Form application?,,,,1363972689.0,,
1291,"['c++', 'pointers', 'return', 'singly-linked-list', 'return-by-value']","{'account_id': 137800, 'reputation': 766, 'user_id': 342272, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/22de7f1d8308f827825151d5d7469bfe?s=256&d=identicon&r=PG', 'display_name': 'Povylas', 'link': 'https://stackoverflow.com/users/342272/povylas'}",False,256,1,0,1363954533,1332881313,1363954533.0,9897474,CC BY-SA 3.0,https://stackoverflow.com/questions/9897474/how-to-output-dynamic-arrays-values-form-container-array-in-c,How to output dynamic arrays values form container array in c++?,,,,,,
1292,"['c++', 'sockets', 'tcp']","{'account_id': 991364, 'reputation': 2575, 'user_id': 1008572, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/2546a87d9eb9ce02de5bf6a62ec7893c?s=256&d=identicon&r=PG', 'display_name': 'Rox', 'link': 'https://stackoverflow.com/users/1008572/rox'}",True,2265,1,1,1363737700,1331114710,,9599354,CC BY-SA 3.0,https://stackoverflow.com/questions/9599354/how-do-i-respond-with-a-syn-ack-packet-when-receiving-a-syn-packet-through-a,How do I respond with a &quot;syn ack&quot; packet when receiving a &quot;syn&quot; packet through a raw socket?,15512836.0,,,,,
1293,"['c++', 'class', 'function', 'numbers']","{'account_id': 1260210, 'reputation': 10803, 'user_id': 1218699, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/b983761611c42a66967b536f702cf5c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'sinθ', 'link': 'https://stackoverflow.com/users/1218699/sin%ce%b8'}",True,54242,5,5,1363733536,1331335365,,9642292,CC BY-SA 3.0,https://stackoverflow.com/questions/9642292/function-to-check-if-string-contains-a-number,Function to check if string contains a number,9642398.0,,,,,
1294,"['c++', 'data-structures', 'grid']","{'account_id': 1333822, 'reputation': 737, 'user_id': 1277070, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/622f15feb220cadd88ea2fe5267d5e49?s=256&d=identicon&r=PG', 'display_name': 'user1277070', 'link': 'https://stackoverflow.com/users/1277070/user1277070'}",False,1268,0,1,1363698109,1332110356,1363698109.0,9762953,CC BY-SA 3.0,https://stackoverflow.com/questions/9762953/planar-grid-puzzle,Planar grid puzzle,,,,,,
1295,"['c++', 'scons', 'google-nativeclient']","{'account_id': 316658, 'reputation': 1116, 'user_id': 632943, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/f5745ff63240d4a8c946932d002bc37f?s=256&d=identicon&r=PG', 'display_name': 'chadb', 'link': 'https://stackoverflow.com/users/632943/chadb'}",True,1268,2,3,1363639854,1331775430,1363639854.0,9712854,CC BY-SA 3.0,https://stackoverflow.com/questions/9712854/building-a-native-client-app-from-nothing,Building a Native Client app from nothing,9713091.0,,,,,
1296,['c++'],"{'account_id': 1278441, 'reputation': 301, 'user_id': 1233146, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0253485e7e255519f5b3be85b978c80b?s=256&d=identicon&r=PG', 'display_name': 'Yaman Baron', 'link': 'https://stackoverflow.com/users/1233146/yaman-baron'}",True,1124,4,1,1363618309,1332441279,1363618309.0,9828402,CC BY-SA 3.0,https://stackoverflow.com/questions/9828402/difference-between-c-files,Difference between C++ files,9828965.0,,,,,
1297,"['c++', 'c', 'dynamic-memory-allocation']","{'account_id': 373120, 'reputation': 1141, 'user_id': 722556, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/3471b78cbffe86437c8c86509d7dc3d6?s=256&d=identicon&r=PG', 'display_name': 'Chetan', 'link': 'https://stackoverflow.com/users/722556/chetan'}",True,459,3,-1,1363604973,1332528498,1495542605.0,9844856,,https://stackoverflow.com/questions/9844856/segmentation-fault-while-sorting-structure-array-made-of-pointer,Segmentation fault while sorting structure array made of pointer,9845265.0,1333096387.0,exact duplicate,,,
1298,"['c++', 'boost', 'installation']","{'account_id': 275020, 'reputation': 71893, 'user_id': 567620, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/g8HIM.jpg?s=256&g=1', 'display_name': 'ely', 'link': 'https://stackoverflow.com/users/567620/ely'}",True,1994,1,2,1363564348,1333162907,1333165116.0,9952647,CC BY-SA 3.0,https://stackoverflow.com/questions/9952647/skipped-dir-for-lack-of-error-while-trying-to-install-boost-1-49-on-ubuntu,Skipped &lt;dir&gt; for lack of ... error while trying to install Boost 1.49 on Ubuntu 11.04,,,,,,
1299,"['c++', 'opencv', 'c++-cli']","{'account_id': 1269732, 'reputation': 31, 'user_id': 1226321, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49caaf7737c647ca71e8e5a0f9f515d0?s=256&d=identicon&r=PG', 'display_name': 'alohauhu', 'link': 'https://stackoverflow.com/users/1226321/alohauhu'}",False,3223,2,-1,1363334860,1331019022,1331043729.0,9579566,CC BY-SA 3.0,https://stackoverflow.com/questions/9579566/opencv-c-how-to-display-webcam-capture-in-windows-form-application,opencv C++ : How to display webcam capture in windows form application?,,,,,,
1300,"['c++', 'xml-parsing', 'xerces-c']","{'account_id': 1308916, 'reputation': 1617, 'user_id': 1257341, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/60843f061262e2b29baff53fde385e19?s=256&d=identicon&r=PG', 'display_name': 'Joy', 'link': 'https://stackoverflow.com/users/1257341/joy'}",True,2469,2,1,1363263591,1332759575,1363263591.0,9870892,CC BY-SA 3.0,https://stackoverflow.com/questions/9870892/the-use-of-xmlstringrelease-xmlch-buf,the use of XMLString::release( XMLCh ** buf),,,,,,
1301,"['c++', 'boost', 'string-formatting', 'stringstream', 'stdstring']","{'account_id': 64359, 'reputation': 1496, 'user_id': 190041, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/4384dc61360bc5555c3931bec2fa64a6?s=256&d=identicon&r=PG', 'display_name': 'Abhinav', 'link': 'https://stackoverflow.com/users/190041/abhinav'}",True,7159,1,1,1363184832,1333018475,1363184832.0,9923949,CC BY-SA 3.0,https://stackoverflow.com/questions/9923949/boostformat-form-c-string-or-stdstring,boost::format form c-string or std::string,9924163.0,,,,,
1302,"['c++', 'winapi']","{'account_id': 1306240, 'reputation': 23, 'user_id': 1255189, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c7443f2d8b10a8eefabd401bb67826df?s=256&d=identicon&r=PG', 'display_name': 'user1255189', 'link': 'https://stackoverflow.com/users/1255189/user1255189'}",True,2093,1,2,1363130137,1331137869,,9605422,CC BY-SA 3.0,https://stackoverflow.com/questions/9605422/changing-the-background-colour-of-a-child-window-c,Changing the background colour of a child window C++,,,,,,
1303,"['c++', 'visual-c++', 'boost', 'boost-thread', 'msvcrt']","{'account_id': 165511, 'reputation': 1093, 'user_id': 389028, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/30a7e7b2b087c3317f006595595cd59a?s=256&d=identicon&r=PG', 'display_name': 'zeta', 'link': 'https://stackoverflow.com/users/389028/zeta'}",False,3665,1,2,1363115091,1331137055,,9605186,CC BY-SA 3.0,https://stackoverflow.com/questions/9605186/program-exe-native-has-exited-with-code-255-0xff,program.exe: Native&#39; has exited with code 255 (0xff),,,,,,
1304,"['c++', 'windows', 'winapi']","{'account_id': 127567, 'reputation': 5620, 'user_id': 324827, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/ed7f53f5feab686252b126d0cb4a1459?s=256&d=identicon&r=PG', 'display_name': 'TCS', 'link': 'https://stackoverflow.com/users/324827/tcs'}",True,6163,2,5,1362924021,1330613368,1353014854.0,9518307,CC BY-SA 3.0,https://stackoverflow.com/questions/9518307/how-come-findwindow-finds-a-window-that-enumchildwindows-doesnt,How come FindWindow finds a window that EnumChildWindows doesn&#39;t?,9523757.0,,,,,
