,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date,migrated_from,community_owned_date,locked_date
1401,"['c++', 'winapi', 'firebreath']","{'account_id': 83640, 'reputation': 1090, 'user_id': 234339, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/448d10492af462d540855420afed75c9?s=256&d=identicon&r=PG', 'display_name': 'msfeldstein', 'link': 'https://stackoverflow.com/users/234339/msfeldstein'}",True,326,,12400649.0,3,2,1350370931,1347515433,1347519221.0,12400164,https://stackoverflow.com/questions/12400164/how-do-i-load-libraries-in-firebreath-under-windows,,How do i load libraries in firebreath under windows?,CC BY-SA 3.0,,,,
1402,"['c++', 'linux', 'openssl', 'aes', 'cryptoapi']","{'account_id': 220967, 'reputation': 11452, 'user_id': 478687, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/DxfCa.jpg?s=256&g=1', 'display_name': 'opc0de', 'link': 'https://stackoverflow.com/users/478687/opc0de'}",True,806,,12531199.0,2,0,1350366522,1348230345,,12530612,https://stackoverflow.com/questions/12530612/openssl-decrypted-text-length,,OpenSSL decrypted text length,CC BY-SA 3.0,,,,
1403,"['c#', 'c++', 'visual-studio-2008', 'c++-cli']","{'account_id': 983921, 'reputation': 139, 'user_id': 1002910, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/eaa8b68b925f881d483b148b632d7f48?s=256&d=identicon&r=PG', 'display_name': 'nameless_one', 'link': 'https://stackoverflow.com/users/1002910/nameless-one'}",False,259,,,1,3,1350310013,1347548231,,12409155,https://stackoverflow.com/questions/12409155/how-does-visual-studio-load-libraries,,How does Visual Studio load libraries?,CC BY-SA 3.0,,,,
1404,"['c++', 'inheritance', 'directx-9']","{'account_id': 1694043, 'reputation': 133, 'user_id': 1555831, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/6f550e6bb21b8694596f41ea8ecba424?s=256&d=identicon&r=PG', 'display_name': 'may5694', 'link': 'https://stackoverflow.com/users/1555831/may5694'}",True,200,,12884171.0,1,0,1350231918,1348892768,,12649901,https://stackoverflow.com/questions/12649901/subclass-of-idirect3ddevice9,,Subclass of IDirect3DDevice9?,CC BY-SA 3.0,,,,
1405,"['c++', 'stl', 'vector']","{'account_id': 1811735, 'reputation': 31, 'user_id': 1647646, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a1953c87cc27fc1dcc1801069a58407?s=256&d=identicon&r=PG', 'display_name': 'Brett Ernst', 'link': 'https://stackoverflow.com/users/1647646/brett-ernst'}",False,126,,,2,3,1350134330,1346806392,1348832506.0,12273184,https://stackoverflow.com/questions/12273184/locating-error-in-vector-ctor-from-exercise-in-tcpl-book,,Locating error in vector ctor from exercise in TC++PL book,CC BY-SA 3.0,,,,
1406,"['c++', 'endianness', 'template-meta-programming']","{'account_id': 1115838, 'reputation': 3842, 'user_id': 1105178, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/7sveD.jpg?s=256&g=1', 'display_name': '大宝剑', 'link': 'https://stackoverflow.com/users/1105178/%e5%a4%a7%e5%ae%9d%e5%89%91'}",True,302,,12872720.0,1,0,1350128143,1348714890,1348730532.0,12613457,https://stackoverflow.com/questions/12613457/how-can-i-decide-my-pc-is-little-endian-or-big-endian-by-template-meta-programin,,How can I decide my PC is little endian or big endian by template meta-programing?,CC BY-SA 3.0,,,,
1407,"['c++', 'reference']","{'account_id': 224004, 'reputation': 4820, 'user_id': 483588, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/ejafJ.jpg?s=256&g=1', 'display_name': 'Ujjwal Singh', 'link': 'https://stackoverflow.com/users/483588/ujjwal-singh'}",True,99,1393817893.0,12424571.0,2,0,1350074829,1347625555,,12424542,https://stackoverflow.com/questions/12424542/reference-to-a-variable-of-different-type,Needs more focus,Reference to a variable of different type,,,,,
1408,"['c++', 'winapi', 'visual-c++', 'mfc']","{'account_id': 30958, 'reputation': 63613, 'user_id': 84704, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/aEXJK.png?s=256&g=1', 'display_name': 'Warren  P', 'link': 'https://stackoverflow.com/users/84704/warren-p'}",True,720,,12448760.0,1,1,1350074205,1347764310,1350074205.0,12444131,https://stackoverflow.com/questions/12444131/how-can-i-modify-this-mfc-based-code-snippet-to-use-a-window-class-name-of-my-ow,,How can I modify this MFC-based code snippet to use a window class name of my own choice?,CC BY-SA 3.0,,,,
1409,"['php', 'c++', 'web-services', 'encryption']","{'account_id': 1134002, 'reputation': 869, 'user_id': 1119452, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/6849224bd9c4b47bf1aa695c4fa64abc?s=256&d=identicon&r=PG', 'display_name': 'Micheal Mouner Mikhail Youssif', 'link': 'https://stackoverflow.com/users/1119452/micheal-mouner-mikhail-youssif'}",False,992,,,1,1,1350053418,1348492204,1348492353.0,12565742,https://stackoverflow.com/questions/12565742/encrypt-and-decrypt-from-php-to-c,,encrypt and decrypt from php to c++,CC BY-SA 3.0,,,,
1410,"['php', 'c++', 'encryption', 'aes']","{'account_id': 203587, 'reputation': 9982, 'user_id': 451321, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/7Sdao.jpg?s=256&g=1', 'display_name': 'Michael Chourdakis', 'link': 'https://stackoverflow.com/users/451321/michael-chourdakis'}",True,3828,,12846613.0,3,14,1350028255,1348852170,,12644437,https://stackoverflow.com/questions/12644437/php-encrypt-and-windows-decrypt,,PHP Encrypt and Windows Decrypt,CC BY-SA 3.0,,,,
1411,"['c++', 'algorithm', 'stl', 'popularity', 'top-n']","{'account_id': 1850412, 'reputation': 379, 'user_id': 1677073, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05b0277956779834225ee59a21122c35?s=256&d=identicon&r=PG', 'display_name': 'Sourav', 'link': 'https://stackoverflow.com/users/1677073/sourav'}",True,240,,12461025.0,3,5,1349999439,1347874223,1347882400.0,12456515,https://stackoverflow.com/questions/12456515/finding-the-most-popular-likes-in-my-friend-network,,Finding the most popular likes in my friend network,CC BY-SA 3.0,,,,
1412,"['c++', 'oracle', 'stored-procedures', 'oracle11g']","{'account_id': 357996, 'reputation': 1901, 'user_id': 698496, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/e4ade2091c687ed2021dc8fe37d729a0?s=256&d=identicon&r=PG', 'display_name': 'mistapink', 'link': 'https://stackoverflow.com/users/698496/mistapink'}",True,866,,12842500.0,1,0,1349967308,1348741488,,12619209,https://stackoverflow.com/questions/12619209/clob-doesnt-contain-any-data,,CLOB doesn&#39;t contain any data,CC BY-SA 3.0,,,,
1413,"['c++', 'boost-program-options']","{'account_id': 1734585, 'reputation': 958, 'user_id': 1587451, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/ca143c644b5da7796f746de7bbaedb80?s=256&d=identicon&r=PG', 'display_name': 'user1587451', 'link': 'https://stackoverflow.com/users/1587451/user1587451'}",True,3806,,12513321.0,1,6,1349962759,1347964846,1348146575.0,12475359,https://stackoverflow.com/questions/12475359/boostprogram-options-and-multiple-sections-in-ini-file,,boost::program_options and multiple sections in ini-file,CC BY-SA 3.0,,,,
1414,"['c++', 'c', 'winapi']","{'account_id': 1883191, 'reputation': 169, 'user_id': 1702930, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a701fb839192b8167ab7a4d33d0a784?s=256&d=identicon&r=PG', 'display_name': 'win32 devPart', 'link': 'https://stackoverflow.com/users/1702930/win32-devpart'}",True,909,,,2,1,1349961401,1348743106,1348744693.0,12619695,https://stackoverflow.com/questions/12619695/callback-in-user-mode-from-another-process-w-o-extra-thread,,"Callback in user-mode from another process, w/o extra thread",CC BY-SA 3.0,,,,
1415,"['c#', 'c++', 'ios', 'ipad', 'dll']","{'account_id': 1759790, 'reputation': 11, 'user_id': 1607217, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ac39f05a0452225243e17b389af87ce9?s=256&d=identicon&r=PG', 'display_name': 'Vishy', 'link': 'https://stackoverflow.com/users/1607217/vishy'}",True,372,,,2,0,1349887735,1347001421,1349730893.0,12313320,https://stackoverflow.com/questions/12313320/dll-project-should-be-of-which-type-for-cross-platform-use,,DLL project should be of which type for cross platform use,CC BY-SA 3.0,,,,
1416,"['c++', 'code-coverage', 'gcov', 'lcov']","{'account_id': 116410, 'reputation': 2127, 'user_id': 305259, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/4aa05ad5e4af9db83d17db927ead4640?s=256&d=identicon&r=PG', 'display_name': 'Hugo', 'link': 'https://stackoverflow.com/users/305259/hugo'}",True,1710,,,1,2,1349870530,1348527656,,12574102,https://stackoverflow.com/questions/12574102/lcov-reporting-0-coverage-for-not-tested-headers,,"lcov, reporting 0% coverage for not tested headers",CC BY-SA 3.0,,,,
1417,"['c++', 'allocator']","{'account_id': 472300, 'reputation': 6895, 'user_id': 880703, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/AxDIX.jpg?s=256&g=1', 'display_name': 'Ma&#235;l Nison', 'link': 'https://stackoverflow.com/users/880703/ma%c3%abl-nison'}",True,419,,12806515.0,1,5,1349819419,1348155476,1348155829.0,12516085,https://stackoverflow.com/questions/12516085/custom-allocator-default-member,,Custom allocator &amp; default member,CC BY-SA 3.0,,,,
1418,"['java', 'c++', 'swig', 'acc']","{'account_id': 436579, 'reputation': 25, 'user_id': 823848, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8d7e5c651a9c4c6fc72f3a6974ece61e?s=256&d=identicon&r=PG', 'display_name': 'user823848', 'link': 'https://stackoverflow.com/users/823848/user823848'}",True,446,,12806673.0,1,1,1349809347,1346986056,1347213993.0,12311059,https://stackoverflow.com/questions/12311059/java-crash-when-using-swig-on-hp-ux,,Java Crash when Using Swig on HP-UX,CC BY-SA 3.0,,,,
1419,['c++'],"{'account_id': 1805818, 'reputation': 183, 'user_id': 1642928, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/59b0b42ee05f8db0afe7554648327013?s=256&d=identicon&r=PG', 'display_name': 'Johny_sa', 'link': 'https://stackoverflow.com/users/1642928/johny-sa'}",False,98,,,1,0,1349808348,1346654647,1349806519.0,12243109,https://stackoverflow.com/questions/12243109/under-what-circumstances-should-temporaries-be-used-c,,Under what circumstances should temporaries be used C++?,CC BY-SA 3.0,,,,
1420,"['c++', 'qt', 'qt4', 'user-input', 'virtual-keyboard']","{'account_id': 351835, 'reputation': 1624, 'user_id': 688563, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/7ba0fb451b240351c79a96cae6ea14ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'PhilBot', 'link': 'https://stackoverflow.com/users/688563/philbot'}",True,4800,,12800673.0,1,2,1349787790,1348865747,1349387808.0,12647279,https://stackoverflow.com/questions/12647279/qt-virtual-keyboard-and-qinputcontextfactory,,Qt Virtual Keyboard and QInputContextFactory,CC BY-SA 3.0,,,,
1421,['c++'],"{'account_id': 1887053, 'reputation': 127, 'user_id': 1706063, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/718c9b2cf5a0b8ab1601c803369f8e0b?s=256&d=identicon&r=PG', 'display_name': 'qiuzmjq', 'link': 'https://stackoverflow.com/users/1706063/qiuzmjq'}",True,125,,,1,-3,1349779847,1348830888,1349779847.0,12638948,https://stackoverflow.com/questions/12638948/how-to-use-cast-in-c,,how to use cast in c++,CC BY-SA 3.0,,,,
1422,"['c++', 'sqlite', 'qt']","{'account_id': 1037800, 'reputation': 2096, 'user_id': 1044544, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/gAQmL.jpg?s=256&g=1', 'display_name': 'krzych', 'link': 'https://stackoverflow.com/users/1044544/krzych'}",True,312,,12640089.0,1,1,1349764018,1348834084,1349764018.0,12639748,https://stackoverflow.com/questions/12639748/inserting-into-sqlite-table-only-chosen-values-with-qsql,,Inserting into SQLite table only chosen values with QSql,CC BY-SA 3.0,,,,
1423,"['c++', 'networking', 'tcp', 'boost-asio']","{'account_id': 38212, 'reputation': 10273, 'user_id': 109525, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/1Ffj0.jpg?s=256&g=1', 'display_name': '0x26res', 'link': 'https://stackoverflow.com/users/109525/0x26res'}",True,2094,,12645331.0,3,1,1349754459,1348844729,,12642588,https://stackoverflow.com/questions/12642588/writing-to-boost-asio-tcp-sockets-one-by-one-or-all-at-the-same-time,,writing to (boost asio) TCP sockets: one by one or all at the same time,CC BY-SA 3.0,,,,
1424,"['c++', 'polygon', 'convolution', 'gpc']","{'account_id': 1258141, 'reputation': 13013, 'user_id': 1217150, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/6ryIf.png?s=256&g=1', 'display_name': 'Thalia', 'link': 'https://stackoverflow.com/users/1217150/thalia'}",True,191,,12789276.0,1,0,1349729453,1346800881,,12272601,https://stackoverflow.com/questions/12272601/c-determine-images-in-a-polygon-contour,,c++ Determine images in a polygon contour,CC BY-SA 3.0,,,,
1425,"['c++', 'templates', 'c++11']","{'account_id': 541975, 'reputation': 9940, 'user_id': 1594090, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/abcb972aecf3262918ecae1d9a3781d1?s=256&d=identicon&r=PG', 'display_name': 'template boy', 'link': 'https://stackoverflow.com/users/1594090/template-boy'}",True,20433,,12547380.0,3,23,1349709990,1348344680,1349709990.0,12547340,https://stackoverflow.com/questions/12547340/why-am-i-getting-the-error-aint-is-not-an-accessible-base-of-sint-for-a,,Why am I getting the error &#39;A&lt;int&gt;&#39; is not an accessible base of &#39;S&lt;int&gt;&#39; for a base class&#39;s base class?,CC BY-SA 3.0,,,,
1426,"['php', 'c++', 'postgresql']","{'account_id': 1430866, 'reputation': 175, 'user_id': 1353368, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/d2459b32a5c5be0e50556832d90ef0be?s=256&d=identicon&r=PG', 'display_name': 'Jackey Cheung', 'link': 'https://stackoverflow.com/users/1353368/jackey-cheung'}",True,912,,,1,1,1349701482,1348724405,1492087356.0,12614761,https://stackoverflow.com/questions/12614761/postgresql-bit-string-or-not,,postgresql bit string or not?,CC BY-SA 3.0,,,,
1427,"['c++', 'linux', 'valgrind', 'boost-thread']","{'account_id': 149906, 'reputation': 7944, 'user_id': 362738, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/JGiAn.jpg?s=256&g=1', 'display_name': 'weekens', 'link': 'https://stackoverflow.com/users/362738/weekens'}",True,689,,,2,13,1349643754,1347634636,,12427016,https://stackoverflow.com/questions/12427016/why-does-valgrind-show-increasing-stack-usage-with-boostthread,,Why does Valgrind show increasing stack usage with boost::thread?,CC BY-SA 3.0,,,,
1428,"['c++', 'hlsl', 'directx-9']","{'account_id': 379471, 'reputation': 215, 'user_id': 732862, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/68d23e2381aa8fbd8c27070a97cbd78d?s=256&d=identicon&r=PG&f=1', 'display_name': 'HonestHeuristic', 'link': 'https://stackoverflow.com/users/732862/honestheuristic'}",True,192,,12766293.0,2,1,1349586856,1348483428,1348559299.0,12563398,https://stackoverflow.com/questions/12563398/hlsl-code-not-registering,,HLSL code not registering?,CC BY-SA 3.0,,,,
1429,"['c++', 'file', 'stream']","{'account_id': 473684, 'reputation': 55717, 'user_id': 882932, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/KdHtK.png?s=256&g=1', 'display_name': 'Vincent', 'link': 'https://stackoverflow.com/users/882932/vincent'}",True,6497,,12626470.0,3,7,1349518146,1348764927,1348778786.0,12626414,https://stackoverflow.com/questions/12626414/successfully-open-but-not-good,,Successfully open but not good?,CC BY-SA 3.0,,,,
1430,"['c++', 'string', 'concatenation']","{'account_id': 276659, 'reputation': 336, 'user_id': 570226, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/e1011ac8d02011cd2b1d5325f4a37b0f?s=256&d=identicon&r=PG', 'display_name': 'Alex Kleshchevnikov', 'link': 'https://stackoverflow.com/users/570226/alex-kleshchevnikov'}",True,2407,,,4,0,1349517238,1346966686,,12308630,https://stackoverflow.com/questions/12308630/concatenating-strings-in-visual-studio-c-6-0-in-a-loop,,Concatenating strings in Visual Studio C++ 6.0 in a loop,CC BY-SA 3.0,,,,
1431,"['c++', 'boost-spirit', 'boost-spirit-qi']","{'account_id': 170096, 'reputation': 5081, 'user_id': 396583, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/aLZeB.jpg?s=256&g=1', 'display_name': 'vines', 'link': 'https://stackoverflow.com/users/396583/vines'}",True,407,,12679189.0,3,3,1349515049,1348964645,1495540687.0,12657647,https://stackoverflow.com/questions/12657647/need-a-way-to-prefix-boostspiritqi-parser-with-another-one,,Need a way to prefix boost::spirit::qi parser with another one,CC BY-SA 3.0,,,,
1432,"['c++', 'qt', 'libqxt']","{'user_type': 'does_not_exist', 'display_name': 'user1190294'}",True,477,,12757729.0,2,2,1349508443,1347259970,,12346637,https://stackoverflow.com/questions/12346637/how-to-hide-console-window-in-qxtapplication,,How to hide console window in QxtApplication,CC BY-SA 3.0,,,,
1433,"['c++', 'http', 'bittorrent', 'tracker', 'libtorrent']","{'account_id': 909303, 'reputation': 1305, 'user_id': 943522, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/b7ed09d6b20b49f1ec4ce2f63f78fd08?s=256&d=identicon&r=PG', 'display_name': 'rmoh21', 'link': 'https://stackoverflow.com/users/943522/rmoh21'}",True,1493,1358462603.0,12757052.0,1,2,1349501616,1348792625,,12632040,https://stackoverflow.com/questions/12632040/libtorrent-inbuilt-tracker,not constructive,libtorrent inbuilt tracker,,,,,
