,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,community_owned_date,closed_date,closed_reason,migrated_from
1588,"['c++', 'windows', 'serial-port', 'modem', 'writefile']","{'account_id': 8502, 'reputation': 35548, 'user_id': 15369, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/418a18dde0d9cb4cc434bd38a329190c?s=256&d=identicon&r=PG', 'display_name': 'Jon Cage', 'link': 'https://stackoverflow.com/users/15369/jon-cage'}",True,1312,2,1,1331634335,1330077227,1330078908.0,9428684,CC BY-SA 3.0,https://stackoverflow.com/questions/9428684/how-can-writefile-succeed-without-writing-any-data,How can WriteFile succeed without writing any data?,9672345.0,,,,,
1589,"['c++', 'xml', 'netbeans']","{'account_id': 1086623, 'reputation': 6284, 'user_id': 1082181, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/y5clT.jpg?s=256&g=1', 'display_name': 'Rameez Hussain', 'link': 'https://stackoverflow.com/users/1082181/rameez-hussain'}",True,423,2,1,1331607979,1329178959,1331607979.0,9270075,CC BY-SA 3.0,https://stackoverflow.com/questions/9270075/adding-an-xml-file-to-my-c-project-in-netbeans,Adding an XML file to my C++ project in NetBeans,9270598.0,,,,,
1590,"['c++', 'visual-c++', 'dll', 'com', 'atl']","{'account_id': 927810, 'reputation': 659, 'user_id': 958227, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/d20d5f6f011c2de3520d966d9633cd36?s=256&d=identicon&r=PG', 'display_name': 'Travis', 'link': 'https://stackoverflow.com/users/958227/travis'}",True,153,2,0,1331514368,1329717759,,9356836,CC BY-SA 3.0,https://stackoverflow.com/questions/9356836/wrong-method-called-in-atl-com-dll,Wrong method called in ATL COM dll,9660570.0,,,,,
1591,"['c++', 'boost', 'stl', 'iterator']","{'account_id': 96023, 'reputation': 19754, 'user_id': 261217, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/6a20a7f940e6ba33cde991a80d5b6a43?s=256&d=identicon&r=PG', 'display_name': 'Mikhail', 'link': 'https://stackoverflow.com/users/261217/mikhail'}",True,621,1,2,1331461260,1328883844,1495533562.0,9229265,CC BY-SA 3.0,https://stackoverflow.com/questions/9229265/how-to-properly-use-boostiterator-adaptor-for-making-cycling-iterator,How to properly use boost::iterator_adaptor for making cycling iterator?,9654113.0,,,,,
1592,"['c++', 'performance', 'gcc', 'loops', 'compiler-construction']","{'account_id': 67041, 'reputation': 3137, 'user_id': 196374, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/a79d2677a47da29e3c2cb5d9a78944a1?s=256&d=identicon&r=PG', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/196374/mark'}",True,1225,2,5,1331415576,1330407486,,9476939,CC BY-SA 3.0,https://stackoverflow.com/questions/9476939/compiler-nested-loop-optimization-for-sequential-memory-access,compiler nested loop optimization for sequential memory access.,,,,,,
1593,"['c++', 'visual-studio-2010', 'wmi']","{'account_id': 1121399, 'reputation': 105, 'user_id': 1109655, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/dc1c31fe1a891657609db46cdcaf6ff0?s=256&d=identicon&r=PG', 'display_name': 'Luis Rossell', 'link': 'https://stackoverflow.com/users/1109655/luis-rossell'}",True,1600,1,1,1331305790,1329391451,,9310429,CC BY-SA 3.0,https://stackoverflow.com/questions/9310429/get-serial-hdd-using-wmi,Get Serial HDD using WMI,9312265.0,,,,,
1594,"['c++', 'qt', 'symbian']","{'account_id': 465980, 'reputation': 1546, 'user_id': 870450, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/eac1847c5eda37933e97e83200622bd2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stack User 5674', 'link': 'https://stackoverflow.com/users/870450/stack-user-5674'}",True,201,2,0,1331303373,1329800726,,9372453,CC BY-SA 3.0,https://stackoverflow.com/questions/9372453/handling-multiple-windows-in-symbian-using-qt,Handling Multiple windows in Symbian using Qt,9374886.0,,,,,
1595,"['c++', 'ruby', 'ruby-c-extension']","{'account_id': 1272748, 'reputation': 31, 'user_id': 1228676, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7280306b801ed5f7c98b9977c6aade9?s=256&d=identicon&r=PG', 'display_name': 'l1nx', 'link': 'https://stackoverflow.com/users/1228676/l1nx'}",True,1602,3,3,1331302574,1330081972,1331300081.0,9429775,CC BY-SA 3.0,https://stackoverflow.com/questions/9429775/how-can-i-bind-a-c-c-structure-to-ruby,How can I bind a C/C++ structure to Ruby?,,,,,,
1596,"['c++', 'flash', 'dll', 'assembly', 'masm']","{'account_id': 1231666, 'reputation': 1607, 'user_id': 1196114, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/0d58e830a7ac3eff76e058275d3917a9?s=256&d=identicon&r=PG', 'display_name': 'M. Laing', 'link': 'https://stackoverflow.com/users/1196114/m-laing'}",True,660,1,13,1331238136,1329352518,1331225861.0,9303865,CC BY-SA 3.0,https://stackoverflow.com/questions/9303865/masm-fixing-64-bit-truncation-in-a-dll,MASM Fixing 64 bit Truncation in a DLL,9624337.0,,,,,
1597,"['c++', 'process']","{'account_id': 1258141, 'reputation': 13013, 'user_id': 1217150, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/6ryIf.png?s=256&g=1', 'display_name': 'Thalia', 'link': 'https://stackoverflow.com/users/1217150/thalia'}",True,2647,3,1,1331237443,1330125013,1330127238.0,9439361,CC BY-SA 3.0,https://stackoverflow.com/questions/9439361/c-executing-external-process,C++ Executing external process,9624174.0,,,,,
1598,"['c++', 'svn', 'encryption', 'gnu-make']","{'account_id': 102771, 'reputation': 904, 'user_id': 275669, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/eb86bb727da497f9aae6fa8b5a594cf8?s=256&d=identicon&r=PG', 'display_name': 'Matt', 'link': 'https://stackoverflow.com/users/275669/matt'}",True,625,1,0,1331231310,1328547548,,9163952,CC BY-SA 3.0,https://stackoverflow.com/questions/9163952/make-setup-for-encrypted-individual-files-in-a-c-project,Make setup for encrypted individual files in a C++ project,9622836.0,,,,,
1599,"['c++', 'temporary']","{'account_id': 15021, 'reputation': 40419, 'user_id': 31317, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/3fde1f239875d7d7ce65c12108d6fdd8?s=256&d=identicon&r=PG', 'display_name': 'peterchen', 'link': 'https://stackoverflow.com/users/31317/peterchen'}",True,278,1,16,1331200876,1328531124,1331200876.0,9160079,CC BY-SA 3.0,https://stackoverflow.com/questions/9160079/does-this-temporary-reference-survive-long-enough,Does this temporary reference survive long enough?,9160154.0,,,,,
1600,"['c++', 'windows', 'winapi']","{'account_id': 45947, 'reputation': 2701, 'user_id': 135631, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/76e52513ddd854cb803cb0f8f90a92b5?s=256&d=identicon&r=PG', 'display_name': 'Mike D', 'link': 'https://stackoverflow.com/users/135631/mike-d'}",False,1497,3,2,1331173003,1330116087,,9437729,CC BY-SA 3.0,https://stackoverflow.com/questions/9437729/getting-bitmap-of-what-minimized-window-would-look-like-if-normalized,Getting bitmap of what minimized window would look like if normalized,,,,,,
1601,"['c++', 'user-interface', 'runtime', 'c++builder', 'tframe']","{'account_id': 1027739, 'reputation': 376, 'user_id': 1036674, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/1ffec3da54706587fbe0d053a9fffc5e?s=256&d=identicon&r=PG', 'display_name': 'livelaughlove', 'link': 'https://stackoverflow.com/users/1036674/livelaughlove'}",True,377,1,1,1331148765,1329161897,1495540105.0,9266855,CC BY-SA 3.0,https://stackoverflow.com/questions/9266855/changing-the-size-of-tframe-at-runtime,changing the size of tframe at runtime,9303223.0,,,,,
1602,"['c++', 'boost', 'boost-asio']","{'account_id': 54838, 'reputation': 11672, 'user_id': 164165, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/3f8abbd6de5ad8ad92f59dd94eda9603?s=256&d=identicon&r=PG', 'display_name': 'Erik', 'link': 'https://stackoverflow.com/users/164165/erik'}",True,5949,2,2,1331141097,1328045733,1328047002.0,9087300,CC BY-SA 3.0,https://stackoverflow.com/questions/9087300/wait-for-async-request-to-complete,Wait for async request to complete,9606274.0,,,,,
1603,"['c++', 'video', 'media', 'quicktime', 'mov']","{'account_id': 1235061, 'reputation': 83, 'user_id': 1198810, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/89ffb85a63a4df4580d91d96a085fdab?s=256&d=identicon&r=PG', 'display_name': 'sam', 'link': 'https://stackoverflow.com/users/1198810/sam'}",True,2000,2,3,1331140051,1328815751,,9217422,CC BY-SA 3.0,https://stackoverflow.com/questions/9217422/quicktime-api-for-c,Quicktime API for C++,9217491.0,,,,,
1604,"['c#', 'javascript', 'c++', 'visual-studio-2010', 'spidermonkey']","{'account_id': 294696, 'reputation': 11, 'user_id': 1221986, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/539c0d9caabd4f9f944f21f8ae9886ae?s=256&d=identicon&r=PG', 'display_name': 'itomas', 'link': 'https://stackoverflow.com/users/1221986/itomas'}",True,1581,1,1,1331136984,1330011010,1330066835.0,9416033,CC BY-SA 3.0,https://stackoverflow.com/questions/9416033/spidermonkey-call-javascript-function-from-c-or-c-visual-studio-2010,Spidermonkey - Call javascript function from C# or C++ ( VIsual Studio 2010 ),,,,,,
1605,"['c++', 'python', 'html', 'django']","{'account_id': 360116, 'reputation': 8232, 'user_id': 701928, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/ed38f9f4c82eb50464bfe758a086002a?s=256&d=identicon&r=PG', 'display_name': 'TheMonkeyMan', 'link': 'https://stackoverflow.com/users/701928/themonkeyman'}",True,65,1,1,1331115576,1329493105,1331115576.0,9331146,CC BY-SA 3.0,https://stackoverflow.com/questions/9331146/django-loop-with-subclass,django loop with subclass,9331375.0,,,,,
1606,"['c++', 'xml-parsing', 'c++builder', 'tinyxml']","{'account_id': 1027739, 'reputation': 376, 'user_id': 1036674, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/1ffec3da54706587fbe0d053a9fffc5e?s=256&d=identicon&r=PG', 'display_name': 'livelaughlove', 'link': 'https://stackoverflow.com/users/1036674/livelaughlove'}",True,4150,3,1,1331110052,1330440383,1330441167.0,9484052,CC BY-SA 3.0,https://stackoverflow.com/questions/9484052/how-to-save-changes-to-xml-file-using-tinyxml,How to save changes to XML file using TinyXML?,9484994.0,,,,,
1607,"['c++', 'constructor', 'initialization']","{'account_id': 921772, 'reputation': 863, 'user_id': 955611, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/09fc3f620331ded19e87cadfefd08fce?s=256&d=identicon&r=PG', 'display_name': 'rkjnsn', 'link': 'https://stackoverflow.com/users/955611/rkjnsn'}",True,257,3,3,1331080851,1329501301,1495542450.0,9333055,CC BY-SA 3.0,https://stackoverflow.com/questions/9333055/more-control-over-construction-of-member-objects-in-c,More control over construction of member objects in C++,9383318.0,,,,,
1608,"['c++', 'publish-subscribe', 'robot', 'ros']","{'account_id': 902008, 'reputation': 823, 'user_id': 937897, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/22c5d1dd60169eca713ce6c379cf4305?s=256&d=identicon&r=PG&f=1', 'display_name': 'Orca Ninja', 'link': 'https://stackoverflow.com/users/937897/orca-ninja'}",True,8303,1,2,1331050313,1330219263,1331050313.0,9449699,CC BY-SA 3.0,https://stackoverflow.com/questions/9449699/ros-subscribe-function-does-not-recognize-my-callback-method,ROS: subscribe function does not recognize my callback method,9587473.0,,,,,
1609,"['c++', 'filenames', 'handle', 'arabic']","{'account_id': 556646, 'reputation': 1147, 'user_id': 1203062, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/vhm4s.jpg?s=256&g=1', 'display_name': 'pourjour', 'link': 'https://stackoverflow.com/users/1203062/pourjour'}",True,1639,2,-2,1331046099,1328923196,1331046099.0,9236963,CC BY-SA 3.0,https://stackoverflow.com/questions/9236963/how-can-i-handle-filenames-with-arabic-text-in-windows,How can I handle filenames with Arabic text in Windows?,9237440.0,,,,,
1610,"['java', 'c++', 'qt', 'plugins', 'java-native-interface']","{'account_id': 33982, 'reputation': 5813, 'user_id': 95559, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/43b0b1c21e5dbb5c170c2d6aa3eda055?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/95559/dan'}",True,3792,3,3,1330988713,1328220275,,9120694,CC BY-SA 3.0,https://stackoverflow.com/questions/9120694/how-can-i-deploy-a-mixed-c-java-jni-application,How can I deploy a mixed C++/Java (JNI) application?,9128817.0,,,,,
1611,"['c++', 'templates', 'bind']","{'account_id': 457965, 'reputation': 753, 'user_id': 857592, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/f742d262b7657070a2d44943a5fca685?s=256&d=identicon&r=PG', 'display_name': 'Tuxer', 'link': 'https://stackoverflow.com/users/857592/tuxer'}",True,1340,1,5,1330984764,1328797570,,9212601,CC BY-SA 3.0,https://stackoverflow.com/questions/9212601/usage-of-std-bind-in-c-for-functions-with-an-argument-string,usage of std bind in c++ for functions with an argument (string),9212808.0,,,,,
1612,"['c++', 'c', 'algorithm', 'matlab', 'floating-point']","{'account_id': 351778, 'reputation': 3463, 'user_id': 688463, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/66ab26dddf702d1ccc572ee7c95121b1?s=256&d=identicon&r=PG', 'display_name': 'Veridian', 'link': 'https://stackoverflow.com/users/688463/veridian'}",True,2622,1,16,1330975509,1330042471,1330804545.0,9423516,CC BY-SA 3.0,https://stackoverflow.com/questions/9423516/range-reduction-poor-precision-for-single-precision-floating-point,Range Reduction Poor Precision For Single Precision Floating Point,9550050.0,,,,,
1613,"['c++', 'opengl', 'text', 'graphics', 'glut']","{'account_id': 212373, 'reputation': 10638, 'user_id': 465157, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/658d6746179a010461a45aac476a0edb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Manlio', 'link': 'https://stackoverflow.com/users/465157/manlio'}",True,701,1,4,1330965169,1330282588,1330965169.0,9456087,CC BY-SA 3.0,https://stackoverflow.com/questions/9456087/render-text-in-foreground,Render text in foreground,9553287.0,,,,,
1614,"['c++', 'boost', 'boost-asio', 'iostream']","{'account_id': 1052875, 'reputation': 8812, 'user_id': 1056328, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/c1da3235261eea77050ca4df85948ac0?s=256&d=identicon&r=PG', 'display_name': 'myWallJSON', 'link': 'https://stackoverflow.com/users/1056328/mywalljson'}",True,1886,2,17,1330962200,1328881956,1330920831.0,9228796,CC BY-SA 3.0,https://stackoverflow.com/questions/9228796/boost-iostreams-how-to-create-buffered-for-reading-tcp-stream,Boost iostreams: How to create buffered (for reading) TCP stream?,,,,,,
1615,"['c++', 'c', 'llvm', 'clang']","{'account_id': 396951, 'reputation': 28147, 'user_id': 760807, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/ae23e7c588bea8a70cad5565d31655f7?s=256&d=identicon&r=PG', 'display_name': 'MetallicPriest', 'link': 'https://stackoverflow.com/users/760807/metallicpriest'}",True,2568,1,5,1330946923,1328631615,1329513477.0,9179806,CC BY-SA 3.0,https://stackoverflow.com/questions/9179806/compiling-clang-llvm-examples,Compiling clang-llvm examples,9179876.0,,,,,
1616,"['c#', 'c++', 'visual-c++', 'windows-mobile']","{'account_id': 441418, 'reputation': 6814, 'user_id': 831498, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/EKuRR.jpg?s=256&g=1', 'display_name': 'Piraba', 'link': 'https://stackoverflow.com/users/831498/piraba'}",True,2907,2,1,1330939801,1329989286,1329997551.0,9410197,CC BY-SA 3.0,https://stackoverflow.com/questions/9410197/cant-find-pinvoke-dll-bug,Can&#39;t find PInvoke DLL - BUG?,,,,,,
1617,"['c++', 'continuous-integration', 'cmake', 'premake']","{'account_id': 141395, 'reputation': 4768, 'user_id': 348388, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/d4a70fc3ad40771fffc1ec0cc59604f3?s=256&d=identicon&r=PG', 'display_name': 'Korchkidu', 'link': 'https://stackoverflow.com/users/348388/korchkidu'}",True,1712,2,2,1330931066,1329128445,1330931066.0,9258818,CC BY-SA 3.0,https://stackoverflow.com/questions/9258818/cross-platform-continuous-integration-pipeline-for-c-qt-applications,Cross platform continuous integration pipeline for C++ / Qt applications,9530348.0,,,,,
1618,"['c++', 'race-condition', 'vxworks']","{'account_id': 53576, 'reputation': 73798, 'user_id': 160206, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/9c9c2c5fc83c72e6dc9d78e06739bdbd?s=256&d=identicon&r=PG', 'display_name': 'Bj&#246;rn Pollex', 'link': 'https://stackoverflow.com/users/160206/bj%c3%b6rn-pollex'}",False,379,2,2,1330917652,1329167018,1495540080.0,9267979,CC BY-SA 3.0,https://stackoverflow.com/questions/9267979/how-to-diagnose-weird-race-condition-bug,How to diagnose weird race-condition-bug?,,,,,,
1619,"['c++', 'boost', 'gzip', 'zlib', 'boost-iostreams']","{'account_id': 97511, 'reputation': 2584, 'user_id': 264482, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/0462f8f297cb91495f3e878dfaa694e0?s=256&d=identicon&r=PG', 'display_name': 'Rob Goodwin', 'link': 'https://stackoverflow.com/users/264482/rob-goodwin'}",True,8655,1,10,1330907731,1328215337,1330907731.0,9119688,CC BY-SA 3.0,https://stackoverflow.com/questions/9119688/boost-gzip-decompress-byte-array,boost gzip decompress byte array,9349726.0,,,,,
