,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,locked_date
1452,"['c++', 'qt', 'visual-c++']","{'account_id': 16063290, 'reputation': 289, 'user_id': 11593615, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-AapEouFe-lQ/AAAAAAAAAAI/AAAAAAAAAAc/1G9PK4SAfSo/photo.jpg?sz=256', 'display_name': 'Nima Ghorab', 'link': 'https://stackoverflow.com/users/11593615/nima-ghorab'}",True,46,1,0,1569152419,1569150310,1569151396.0,58048568,CC BY-SA 4.0,https://stackoverflow.com/questions/58048568/correct-compiler-choosing-in-qt-when-using-msvc-kits,Correct Compiler choosing in Qt when using MSVC kits,58048860.0,,,,
1453,['c++'],"{'account_id': 11934680, 'reputation': 5, 'user_id': 8733617, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cd5438385974f2893cc8b85311b1dafc?s=256&d=identicon&r=PG&f=1', 'display_name': 'bismal', 'link': 'https://stackoverflow.com/users/8733617/bismal'}",True,78,1,-8,1569151926,1569150488,1569151633.0,58048596,CC BY-SA 4.0,https://stackoverflow.com/questions/58048596/is-it-possible-to-write-c-function-that-swaps-the-input-without-using-any-cond,Is it possible to write C++ function that swaps the input without using any conditional statement?,,,,,
1454,['c++'],"{'account_id': 6864810, 'reputation': 145, 'user_id': 5277656, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31d9388a47b72284a53cd585a3457ca0?s=256&d=identicon&r=PG&f=1', 'display_name': 'JdlCR', 'link': 'https://stackoverflow.com/users/5277656/jdlcr'}",True,539,1,1,1569151906,1569136995,1569151906.0,58046984,CC BY-SA 4.0,https://stackoverflow.com/questions/58046984/mmap-file-opened-with-fopen-in-c,mmap file opened with &quot;fopen&quot; in C++,58048433.0,,,,
1455,"['c++', 'templates', 'stl', 'c++17', 'variadic-templates']","{'account_id': 203350, 'reputation': 2683, 'user_id': 450946, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/dce6b278914691e3eb31e4442a73cc2a?s=256&d=identicon&r=PG', 'display_name': 'KOLANICH', 'link': 'https://stackoverflow.com/users/450946/kolanich'}",True,129,2,2,1569151747,1568895123,1568918452.0,58010753,CC BY-SA 4.0,https://stackoverflow.com/questions/58010753/transpose-a-container-of-structs,Transpose a container of structs,,,,,
1456,"['c++', 'hosting', 'winsock2']","{'account_id': 13796060, 'reputation': 13, 'user_id': 9957238, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-11Y2IBpVHmY/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq1ZmcVKPSjTcch4ShkdRpzc_mo45g/mo/photo.jpg?sz=256', 'display_name': 'Ashot Navasardyan', 'link': 'https://stackoverflow.com/users/9957238/ashot-navasardyan'}",False,38,0,0,1569147815,1569147815,,58048239,CC BY-SA 4.0,https://stackoverflow.com/questions/58048239/which-hostings-are-compatible-with-winsock-and-c,Which hostings are compatible with Winsock and C ++,,,,,
1457,['c++'],"{'account_id': 12920203, 'reputation': 55, 'user_id': 9342972, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/011e310887c313f4880464d5652060ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'Grigory Shimichev', 'link': 'https://stackoverflow.com/users/9342972/grigory-shimichev'}",True,139,3,1,1569147575,1569083729,1569085106.0,58042182,CC BY-SA 4.0,https://stackoverflow.com/questions/58042182/program-works-as-excpected-untill-i-add-a-destructor-to-it,program works as excpected untill I add a destructor to it,58042336.0,,,,
1458,"['c++', 'autohotkey']","{'account_id': 16743190, 'reputation': 11, 'user_id': 12102253, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3c6f472d4d1a0fdd2ff5fc5f1fd4c41f?s=256&d=identicon&r=PG&f=1', 'display_name': 'gamerman', 'link': 'https://stackoverflow.com/users/12102253/gamerman'}",False,100,0,1,1569147500,1569147072,1569147500.0,58048160,CC BY-SA 4.0,https://stackoverflow.com/questions/58048160/c-script-cant-retrieve-variable-from-ahk,C++ script can&#39;t retrieve variable from AHK,,,,,
1459,['c++'],"{'account_id': 16743100, 'reputation': 9, 'user_id': 12102187, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-vBsCFhvDFiM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdojs4dltNnnepkdOklv8pDE6EX1Q/photo.jpg?sz=256', 'display_name': 'dcbadger', 'link': 'https://stackoverflow.com/users/12102187/dcbadger'}",True,391,1,-1,1569147295,1569145204,,58047969,CC BY-SA 4.0,https://stackoverflow.com/questions/58047969/adding-dates-in-c-using-class,"adding dates in C++, using class",,,,,
1460,"['c++', 'qt', 'visual-studio-2015', 'internationalization', 'qt5']","{'account_id': 6592265, 'reputation': 301, 'user_id': 5093083, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/7a1f9d08dfc4d447a9fd0c63a38ff028?s=256&d=identicon&r=PG&f=1', 'display_name': 'Veera', 'link': 'https://stackoverflow.com/users/5093083/veera'}",False,422,2,2,1569146970,1567495603,1567508879.0,57766879,CC BY-SA 4.0,https://stackoverflow.com/questions/57766879/unspecified-error-while-updating-qt-translations-ts-files-in-visual-studio,Unspecified Error while updating Qt translations(.ts files) in Visual Studio,,,,,
1461,"['c++', 'c++11', 'constants', 'narrowing']","{'account_id': 8023446, 'reputation': 573, 'user_id': 6051375, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/31f52f5bd3e837bdc3d29d71ffa582f1?s=256&d=identicon&r=PG&f=1', 'display_name': 'BK C.', 'link': 'https://stackoverflow.com/users/6051375/bk-c'}",True,184,1,14,1569145902,1568036253,1569145902.0,57855180,CC BY-SA 4.0,https://stackoverflow.com/questions/57855180/why-is-const-int-fine-for-char-brace-init,Why is const int fine for char brace init?,57855295.0,,,,
1462,"['c++', 'templates', 'rvalue', 'lvalue']","{'account_id': 3049586, 'reputation': 95, 'user_id': 2584471, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100000014864912/picture?type=large', 'display_name': 'Ankit Rohilla', 'link': 'https://stackoverflow.com/users/2584471/ankit-rohilla'}",True,614,2,4,1569145638,1569142342,,58047588,CC BY-SA 4.0,https://stackoverflow.com/questions/58047588/how-to-pass-lvalue-to-function-taking-rvalue-only-without-templates,How to pass lvalue to function taking rvalue only without templates,58047739.0,,,,
1463,['c++'],"{'user_type': 'does_not_exist', 'display_name': 'user11925184'}",True,40,1,0,1569143699,1569139778,,58047290,,https://stackoverflow.com/questions/58047290/programme-cant-read-single-data-from-doubly-linked-list,programme cant read single data from doubly linked list,58047782.0,1569352262.0,Not suitable for this site,,
1464,"['c++', 'class', 'pointers']","{'account_id': 16021597, 'reputation': 19, 'user_id': 11562987, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_R1z22GgMaA/AAAAAAAAAAI/AAAAAAAAABU/J3X7xsrMEdg/photo.jpg?sz=256', 'display_name': 'nopech', 'link': 'https://stackoverflow.com/users/11562987/nopech'}",True,76,1,0,1569141992,1569140682,,58047384,CC BY-SA 4.0,https://stackoverflow.com/questions/58047384/pointer-to-method-without-variable-how-does-this-code-work,"Pointer to method without variable, how does this code work?",58047542.0,,,,
1465,"['c++', 'qt5', 'qwidget', 'qtreeview', 'qstyle']","{'account_id': 9994865, 'reputation': 702, 'user_id': 7392754, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f53ba07854743e6761467173c8e0d1fb?s=256&d=identicon&r=PG&f=1', 'display_name': 'jaganantharjun', 'link': 'https://stackoverflow.com/users/7392754/jaganantharjun'}",True,131,1,-1,1569141242,1569130081,,58046302,CC BY-SA 4.0,https://stackoverflow.com/questions/58046302/how-to-get-identation-width-of-qtreeview-from-qstyle,How to get identation width of QTreeView from QStyle,58046747.0,,,,
1466,"['c++', 'animation', 'sfml', 'thor']","{'account_id': 15123439, 'reputation': 23, 'user_id': 10913569, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1459822137485857/picture?type=large', 'display_name': 'Yee7i', 'link': 'https://stackoverflow.com/users/10913569/yee7i'}",True,154,1,0,1569140007,1568748095,,57980768,CC BY-SA 4.0,https://stackoverflow.com/questions/57980768/thoranimator-playing-only-one-frame,thor::Animator playing only one frame,58047311.0,,,,
1467,"['c++', 'overriding', 'abstract-class']","{'account_id': 9138741, 'reputation': 133, 'user_id': 6797431, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/d08de7f4d94ae7702f116206aec858c6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Trese', 'link': 'https://stackoverflow.com/users/6797431/trese'}",True,64,1,1,1569139971,1569137847,1569139971.0,58047062,CC BY-SA 4.0,https://stackoverflow.com/questions/58047062/how-to-execute-overrided-method-c,How to execute overrided method C++,58047140.0,,,,
1468,['c++'],"{'account_id': 16651559, 'reputation': 55, 'user_id': 12101822, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-g0AeR2XncZo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdyB0w96nRxkqK07a2vIh3_1TPmtQ/photo.jpg?sz=256', 'display_name': 'Shalini Tomar', 'link': 'https://stackoverflow.com/users/12101822/shalini-tomar'}",True,4685,3,1,1569139296,1569136838,1569138807.0,58046968,CC BY-SA 4.0,https://stackoverflow.com/questions/58046968/how-to-return-a-structure-in-c,How to return a structure in C++?,58047231.0,,,,
1469,"['c++', 'visual-studio']","{'account_id': 11534769, 'reputation': 99, 'user_id': 12101401, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7a7efb30ad0c1d4dd6da2420bcd58bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Somuchgamer', 'link': 'https://stackoverflow.com/users/12101401/somuchgamer'}",True,61,1,-1,1569138000,1569123696,1569138000.0,58045845,CC BY-SA 4.0,https://stackoverflow.com/questions/58045845/calling-methods-from-the-array-doesnt-change-the-object,Calling methods from the array doesnt change the object,,,,,
1470,"['c++', 'clang', 'llvm', 'clang-cl']","{'account_id': 1582315, 'reputation': 1377, 'user_id': 1710956, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ba96169513e96916e3ddc6e6fc9919a?s=256&d=identicon&r=PG', 'display_name': 'Ryan', 'link': 'https://stackoverflow.com/users/1710956/ryan'}",True,4789,1,4,1569135222,1569135074,,58046803,CC BY-SA 4.0,https://stackoverflow.com/questions/58046803/using-clang-on-windows-10-with-lld,Using Clang on Windows 10 with LLD,58046822.0,,,,
1471,['c++'],"{'account_id': 11455589, 'reputation': 29, 'user_id': 8648222, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96d4ab74a0cd591be975850047582326?s=256&d=identicon&r=PG&f=1', 'display_name': 'v_head', 'link': 'https://stackoverflow.com/users/8648222/v-head'}",True,97,2,-4,1569133406,1569074062,1569133406.0,58040955,,https://stackoverflow.com/questions/58040955/large-n-for-factorials,large n for factorials,,1569074858.0,Duplicate,,
1472,['c++'],"{'account_id': 16735771, 'reputation': 13, 'user_id': 12096946, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-vhCstuTQWDU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcveKBMWCwQZP-yBNJYpfhYQG1T5A/photo.jpg?sz=256', 'display_name': 'Phuong Nguyen', 'link': 'https://stackoverflow.com/users/12096946/phuong-nguyen'}",True,79,2,1,1569132511,1569130094,1569132511.0,58046303,CC BY-SA 4.0,https://stackoverflow.com/questions/58046303/the-linked-list-points-to-null-though-i-had-initialized-this-linked-list,The linked list points to NULL though I had initialized this linked list,,,,,
1473,"['c++', 'c++11']","{'account_id': 15110537, 'reputation': 21, 'user_id': 10904800, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b97b7afee25bd9b4504293fdbbb1692d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tuhin Panda', 'link': 'https://stackoverflow.com/users/10904800/tuhin-panda'}",True,40,1,-1,1569130750,1569128887,,58046217,CC BY-SA 4.0,https://stackoverflow.com/questions/58046217/any-reason-behind-the-syntax-of-shared-pointer-with-custom-class-with-template-l,any reason behind the syntax of shared pointer with custom class with template like below,,,,,
1474,['c++'],"{'account_id': 16739053, 'reputation': 187, 'user_id': 12099286, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2279616568800601/picture?type=large', 'display_name': 'Hanyi Koh', 'link': 'https://stackoverflow.com/users/12099286/hanyi-koh'}",False,196,2,0,1569128602,1569066584,1569066690.0,58040001,CC BY-SA 4.0,https://stackoverflow.com/questions/58040001/how-can-we-take-out-the-multiple-integer-numbers-in-the-string-array-or-string-a,How can we take out the multiple integer numbers in the string array or string and assign them to different int data type?,,,,,
1475,"['c++', 'boost', 'tcp']","{'account_id': 2756081, 'reputation': 39, 'user_id': 10819749, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/85df381de6aab5a946a5d676d68bf661?s=256&d=identicon&r=PG', 'display_name': 'user157912', 'link': 'https://stackoverflow.com/users/10819749/user157912'}",False,57,0,1,1569125496,1569125496,,58045976,CC BY-SA 4.0,https://stackoverflow.com/questions/58045976/control-control-local-network-interface-wifi-or-ethernet-to-be-connected-when,Control control local network interface (WiFi or Ethernet) to be connected when open boost::asio::ip::tcp::socket connection to remote server?,,,,,
1476,"['c++', 'initialization', 'language-lawyer', 'unions', 'object-lifetime']","{'account_id': 4190188, 'reputation': 1931, 'user_id': 3766405, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/ba50b15daf0e2845b9bc8cb9274e2613?s=256&d=identicon&r=PG&f=1', 'display_name': 'user42768', 'link': 'https://stackoverflow.com/users/3766405/user42768'}",True,410,3,8,1569124897,1568147621,1592644375.0,57877884,CC BY-SA 4.0,https://stackoverflow.com/questions/57877884/c-lifetime-of-union-member,C++ lifetime of union member,,,,,
1477,"['c++', 'error-handling']","{'account_id': 5016582, 'reputation': 125, 'user_id': 4031302, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-wBIf1x_T5xo/AAAAAAAAAAI/AAAAAAAAAD0/XDSw4PKf9-k/photo.jpg?sz=256', 'display_name': 'MSS', 'link': 'https://stackoverflow.com/users/4031302/mss'}",True,177,1,3,1569124301,1569120831,1592644375.0,58045653,CC BY-SA 4.0,https://stackoverflow.com/questions/58045653/what-are-the-alternatives-to-throwing-an-exception-in-c,What are the alternatives to throwing an exception in C++,58045679.0,,,,
1478,"['c++', 'dos', 'turbo-c++']","{'account_id': 16741691, 'reputation': 51, 'user_id': 12101163, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mB0tnnXAUrige-t3fmYobe5e0nl8N9wPZdzaoFV6tU=k-s256', 'display_name': 'Abhijeet Jha', 'link': 'https://stackoverflow.com/users/12101163/abhijeet-jha'}",True,193,1,0,1569122179,1569114401,1569120168.0,58045286,CC BY-SA 4.0,https://stackoverflow.com/questions/58045286/how-to-detect-when-a-specific-key-is-pressed,How to detect when a specific key is pressed,,,,,
1479,['c++'],"{'account_id': 16708912, 'reputation': 25, 'user_id': 12097878, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fcea6619486cb60194eea1e0484f6365?s=256&d=identicon&r=PG&f=1', 'display_name': 'msippel415', 'link': 'https://stackoverflow.com/users/12097878/msippel415'}",True,95,1,0,1569117081,1569028383,1569049253.0,58036562,CC BY-SA 4.0,https://stackoverflow.com/questions/58036562/intro-to-programming-c-cout-str-length,intro to programming c++ cout + str.length,58045439.0,,,,
1480,"['c++', 'operator-overloading', 'overloading']","{'account_id': 13541374, 'reputation': 69, 'user_id': 9768956, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-zhjQfcgGn3Q/AAAAAAAAAAI/AAAAAAAABVg/kGydgGX1c-4/photo.jpg?sz=256', 'display_name': 'lissethamc', 'link': 'https://stackoverflow.com/users/9768956/lissethamc'}",True,78,1,0,1569114232,1569112645,1569114232.0,58045168,CC BY-SA 4.0,https://stackoverflow.com/questions/58045168/can-i-use-a-flag-when-overloading-an-operator,Can I use a flag when overloading an operator?,58045222.0,,,,
1481,['c++'],"{'account_id': 10742981, 'reputation': 369, 'user_id': 9007136, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eRqiY.jpg?s=256&g=1', 'display_name': 'amordo', 'link': 'https://stackoverflow.com/users/9007136/amordo'}",True,202,1,1,1569113981,1569053918,1569056190.0,58038471,CC BY-SA 4.0,https://stackoverflow.com/questions/58038471/how-can-i-concatenate-string-literals-following-google-c-style-guide,How can I concatenate string literals following Google C++ Style Guide?,,,,,
1482,"['c++', 'math', 'precision']","{'account_id': 9105909, 'reputation': 149, 'user_id': 6776361, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/9d4477f077c9c24a297c54c4f663c3b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'PhantomDiclonius', 'link': 'https://stackoverflow.com/users/6776361/phantomdiclonius'}",True,204,1,0,1569113583,1569111065,,58045073,CC BY-SA 4.0,https://stackoverflow.com/questions/58045073/having-issues-with-mathematical-calculations-and-setprecision-function,Having issues with mathematical calculations and setprecision() function,58045192.0,,,,
1483,"['c++', 'lambda', 'polymorphism', 'anonymous-function']","{'account_id': 15727536, 'reputation': 141, 'user_id': 11348712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bcbdbb1983d19da3971764c3eeab3400?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yifan Lai', 'link': 'https://stackoverflow.com/users/11348712/yifan-lai'}",True,102,1,6,1569112978,1569098999,,58043992,CC BY-SA 4.0,https://stackoverflow.com/questions/58043992/replace-lambda-function-with-polymorphic-member-function,Replace lambda function with polymorphic member function,58044492.0,,,,
