,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,locked_date
1656,"['c++', 'dll', 'header', 'dllimport']","{'account_id': 16256934, 'reputation': 669, 'user_id': 11739353, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1yMqo.jpg?s=256&g=1', 'display_name': 'crackanddie', 'link': 'https://stackoverflow.com/users/11739353/crackanddie'}",True,45,64478593.0,1,0,1603356517,1603356070,,64478456,CC BY-SA 4.0,https://stackoverflow.com/questions/64478456/errors-when-i-test-my-dll-in-a-test-client-project,Errors when I test my DLL in a test client project,,,
1657,"['c++', 'string']","{'account_id': 13593959, 'reputation': 59, 'user_id': 9806557, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Andrei', 'link': 'https://stackoverflow.com/users/9806557/andrei'}",False,85,,1,0,1603356144,1603355259,,64478222,CC BY-SA 4.0,https://stackoverflow.com/questions/64478222/how-to-concatenate-multiple-c-style-strings-in-c,How to concatenate multiple C-style strings in C++?,,,
1658,"['c++', 'c++11', 'delete-operator', 'esp32', 'esp-idf']","{'account_id': 19796098, 'reputation': 1, 'user_id': 14498021, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-AJoK6mfAXl8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnP3G7g2IcOuafM6XauDgqlkqTmWw/s96-c/photo.jpg?sz=256', 'display_name': 'Jorge Arcos', 'link': 'https://stackoverflow.com/users/14498021/jorge-arcos'}",False,76,,1,0,1603356054,1603353794,1603356054.0,64477826,CC BY-SA 4.0,https://stackoverflow.com/questions/64477826/problem-with-atributte-shared-ptr-in-class-base-and-derived,Problem with atributte shared_ptr in class base and derived,,,
1659,"['c++', 'algorithm', 'function', 'stack']","{'account_id': 19796417, 'reputation': 1, 'user_id': 14498309, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjKh5iN-4RMH6RMBilj2bfHOJPikqQfBrN6KUKaqQ=k-s256', 'display_name': 'Siddhi Bhardwaj', 'link': 'https://stackoverflow.com/users/14498309/siddhi-bhardwaj'}",False,40,,1,0,1603356020,1603355523,1603355808.0,64478288,CC BY-SA 4.0,https://stackoverflow.com/questions/64478288/how-does-top-upgrade-in-the-stack-operations,How does top upgrade in the stack operations,,,
1660,['c++'],"{'account_id': 8247602, 'reputation': 69, 'user_id': 6479260, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx1KbPFyLZIBnJ_1hQJ3vKXKaFm1osAMMHD3lft=k-s256', 'display_name': 'Taha Akbari', 'link': 'https://stackoverflow.com/users/6479260/taha-akbari'}",True,41,64478224.0,1,0,1603355951,1603354979,1603355951.0,64478149,CC BY-SA 4.0,https://stackoverflow.com/questions/64478149/reding-some-lines-of-input-in-cpp,Reding some lines of input in cpp,,,
1661,"['c++', 'arrays', 'c++11', 'initializer-list']","{'account_id': 14295429, 'reputation': 431, 'user_id': 10326254, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/o0nrO.png?s=256&g=1', 'display_name': 'elo', 'link': 'https://stackoverflow.com/users/10326254/elo'}",True,444,64477060.0,3,3,1603355131,1603350252,1603352169.0,64476946,CC BY-SA 4.0,https://stackoverflow.com/questions/64476946/no-match-for-operator-stdarrayt-3-and-stdinitializer-listt,"no match for operator &#39;=&#39; (std::array&lt;T, 3&gt; and std::initializer_list&lt;T&gt;)",,,
1662,"['c++', 'multithreading', 'unit-testing', 'googletest']","{'account_id': 14169387, 'reputation': 151, 'user_id': 10236449, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9fb18017e36e294c6690a29f69869ee?s=256&d=identicon&r=PG&f=1', 'display_name': 'blauerreimers', 'link': 'https://stackoverflow.com/users/10236449/blauerreimers'}",True,297,64478161.0,1,0,1603355020,1603295655,,64467375,CC BY-SA 4.0,https://stackoverflow.com/questions/64467375/catching-signals-in-different-threads-in-gtest,catching signals in different threads in gtest,,,
1663,"['python', 'c++', 'python-3.x', 'python-sip', 'python-bindings']","{'account_id': 11772019, 'reputation': 23, 'user_id': 8614802, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9633b7100e8f5951851676608265e817?s=256&d=identicon&r=PG&f=1', 'display_name': 'JohnnyWaker', 'link': 'https://stackoverflow.com/users/8614802/johnnywaker'}",True,220,64477947.0,1,0,1603354246,1603284161,1603345340.0,64463809,CC BY-SA 4.0,https://stackoverflow.com/questions/64463809/why-does-sip-complain-about-unexpected-type-str-when-using-a-char,Why does sip complain about unexpected type &#39;str&#39; when using a char *?,,,
1664,"['c++', 'dll', 'shared-libraries', 'shared-ptr', 'abi']","{'account_id': 18153963, 'reputation': 260, 'user_id': 13206258, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8baa3424afcb273818b4c948dc34632?s=256&d=identicon&r=PG&f=1', 'display_name': 'rstr1112', 'link': 'https://stackoverflow.com/users/13206258/rstr1112'}",False,146,,2,0,1603353958,1603334184,,64474436,CC BY-SA 4.0,https://stackoverflow.com/questions/64474436/is-it-safe-to-pass-shared-ptr-and-other-stls-between-dlls-and-sos-if-built-usin,Is it safe to pass shared_ptr and other STLs between dlls and so&#39;s if built using the same compiler and compatible compiler flags?,,,
1665,"['c++', 'unique-ptr']","{'account_id': 4870832, 'reputation': 563, 'user_id': 3927430, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QYQED.jpg?s=256&g=1', 'display_name': 'brane', 'link': 'https://stackoverflow.com/users/3927430/brane'}",True,276,,1,-3,1603353920,1603348504,1603351272.0,64476566,,https://stackoverflow.com/questions/64476566/casting-unique-ptr-to-char-to-pass-it-as-an-function-argument-funcchar-arg,casting unique_ptr to char** to pass it as an function argument Func(char** arg),1603368232.0,Needs details or clarity,
1666,"['c++', 'mingw', 'configure', 'autoconf', 'msys']","{'account_id': 16606105, 'reputation': 111, 'user_id': 12000549, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-47-Rj7wnvQM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rchhxfTo5lQHmfQK7ON9IRtWXcCVQ/photo.jpg?sz=256', 'display_name': 'Ahmad Tanha', 'link': 'https://stackoverflow.com/users/12000549/ahmad-tanha'}",True,2115,,2,2,1603353262,1603223481,,64452389,CC BY-SA 4.0,https://stackoverflow.com/questions/64452389/how-can-i-make-a-configure-script-using-autoconf-on-msys-mingw,How can I make a configure script using autoconf on MSYS/MINGW?,,,
1667,"['c++', 'class', 'stack', 'queue']","{'account_id': 19257281, 'reputation': 11, 'user_id': 14073896, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2309946492485286/picture?type=large', 'display_name': 'Parth Sharma', 'link': 'https://stackoverflow.com/users/14073896/parth-sharma'}",True,265,64477272.0,1,-1,1603351658,1603347458,1603348223.0,64476366,CC BY-SA 4.0,https://stackoverflow.com/questions/64476366/implementing-queue-using-two-stacks-time-limit-exceeded,Implementing Queue Using Two Stacks Time Limit Exceeded,,,
1668,"['c++', 'visual-studio', 'boost', 'cmake']","{'account_id': 1340007, 'reputation': 1478, 'user_id': 1281880, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://i.stack.imgur.com/T1yKL.jpg?s=256&g=1', 'display_name': 'jdowdell', 'link': 'https://stackoverflow.com/users/1281880/jdowdell'}",False,642,,1,-1,1603351430,1603341667,1603342241.0,64475427,CC BY-SA 4.0,https://stackoverflow.com/questions/64475427/cmake-cant-find-boost-when-changing-visual-studio-target,CMake Can&#39;t Find Boost When Changing Visual Studio Target,,,
1669,"['c++', 'stdstring']","{'user_type': 'does_not_exist', 'display_name': 'user14203734'}",True,94,64460064.0,2,1,1603350916,1603268460,1603268842.0,64459521,CC BY-SA 4.0,https://stackoverflow.com/questions/64459521/what-exactly-is-assigned-by-the-assigment-to-the-new-stdstring,What exactly is assigned by the `=` assigment to the new std::string?,,,
1670,"['c++', 'atomic', 'memory-barriers', 'stdatomic']","{'account_id': 7397778, 'reputation': 235, 'user_id': 5629107, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b0be64e0f80329f4b22fe82b73f0332?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gtrex', 'link': 'https://stackoverflow.com/users/5629107/gtrex'}",False,105,,0,1,1603350902,1603350139,1603350902.0,64476918,CC BY-SA 4.0,https://stackoverflow.com/questions/64476918/understanding-the-memory-ordering-for-c-atomics-in-a-single-thread,Understanding the memory ordering for C++ atomics in a single thread,,,
1671,"['c++', 'vector', 'list-initialization']","{'account_id': 2785627, 'reputation': 1752, 'user_id': 2397118, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/7241c07b5e6a92c24c2e3e2af011153b?s=256&d=identicon&r=PG', 'display_name': 'Swiss Frank', 'link': 'https://stackoverflow.com/users/2397118/swiss-frank'}",True,69,64476960.0,3,1,1603350337,1603125548,,64431661,CC BY-SA 4.0,https://stackoverflow.com/questions/64431661/simplest-syntax-for-passing-in-an-array-of-subclasses-of-a-polymorphic-base-clas,simplest syntax for passing in an array of subclasses of a polymorphic base class into a constructor,,,
1672,"['c++', 'rogue-wave']","{'account_id': 1634874, 'reputation': 779, 'user_id': 1508641, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/5873d68f0a98f3b51499fe300d2483bb?s=256&d=identicon&r=PG', 'display_name': 'sivanesan1', 'link': 'https://stackoverflow.com/users/1508641/sivanesan1'}",False,100,,0,1,1603349265,1603347839,1603349265.0,64476446,CC BY-SA 4.0,https://stackoverflow.com/questions/64476446/how-to-replace-all-the-occurance-using-rwcstring,How to replace all the &quot;\\&quot; occurance using rwcstring,,,
1673,['c++'],"{'account_id': 9143906, 'reputation': 40, 'user_id': 6800866, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c7d9994bae96c783211545033caa613?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fabrizio', 'link': 'https://stackoverflow.com/users/6800866/fabrizio'}",True,78,64476626.0,1,1,1603348828,1603322803,1603340450.0,64473084,CC BY-SA 4.0,https://stackoverflow.com/questions/64473084/how-to-change-a-normal-method-to-a-static-method-in-an-inherited-class-in-c,How to change a normal method to a static method in an inherited class in c++?,,,
1674,"['c++', 'casting', 'char', 'type-conversion', 'integer']","{'account_id': 17721056, 'reputation': 109, 'user_id': 12866045, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-LVu_mSERF7o/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdZYF_pNXcI9jc6VeFFlhZWPjsg3Q/photo.jpg?sz=256', 'display_name': 'Avi Shah', 'link': 'https://stackoverflow.com/users/12866045/avi-shah'}",True,310,64476441.0,1,0,1603347939,1603346919,1603347939.0,64476262,,https://stackoverflow.com/questions/64476262/char-decimal-value,Char decimal value,1603349081.0,Duplicate,
1675,"['c++', 'arrays', 'matrix', 'grid', '2d']","{'account_id': 17033216, 'reputation': 13, 'user_id': 12322905, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2398327857088681/picture?type=large', 'display_name': 'Jackkkkie123', 'link': 'https://stackoverflow.com/users/12322905/jackkkkie123'}",True,768,64475803.0,3,0,1603347260,1603341054,1603341375.0,64475348,CC BY-SA 4.0,https://stackoverflow.com/questions/64475348/what-is-the-difference-between-grid-size-and-grid0-size-in-c,what is the difference between &#39;grid.size()&#39; and &#39;grid[0].size()&#39; in C++,,,
1676,"['c++', 'json', 'nlohmann-json']","{'account_id': 18949413, 'reputation': 35, 'user_id': 13827487, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg2glTjHqB1W19ZPG8EFWlitSloyICYULJPVkdJUA=k-s256', 'display_name': 'Goose', 'link': 'https://stackoverflow.com/users/13827487/goose'}",True,83,64476249.0,1,1,1603346857,1603334276,1603343869.0,64474452,CC BY-SA 4.0,https://stackoverflow.com/questions/64474452/reading-items-inside-of-an-array-in-an-array-c,Reading Items inside of an array in an array C++,,,
1677,"['c++', 'function-pointers', 'pointer-to-member']","{'account_id': 3147155, 'reputation': 2635, 'user_id': 2661419, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://i.stack.imgur.com/iPQFJ.jpg?s=256&g=1', 'display_name': 'Venelin', 'link': 'https://stackoverflow.com/users/2661419/venelin'}",True,192,,1,0,1603346505,1603286924,1603346505.0,64464604,CC BY-SA 4.0,https://stackoverflow.com/questions/64464604/c-how-to-store-pointer-of-function,C++ How to store pointer of function?,,,
1678,"['c++', 'opengl']","{'account_id': 18664029, 'reputation': 57, 'user_id': 13604498, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi-wA_Zi-XZHzZpWP0hgofppaRD9J8MnU2QsxOeJQ=k-s256', 'display_name': 'Matie', 'link': 'https://stackoverflow.com/users/13604498/matie'}",True,1466,64476103.0,1,2,1603346113,1603345831,,64476062,CC BY-SA 4.0,https://stackoverflow.com/questions/64476062/multiple-vbos-in-one-vao,Multiple VBO(s) in one VAO,,,
1679,"['c++', 'visual-studio']","{'account_id': 19440578, 'reputation': 11, 'user_id': 14219057, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2aa693fc913e44a527892425f614dbed?s=256&d=identicon&r=PG&f=1', 'display_name': 'DevSw', 'link': 'https://stackoverflow.com/users/14219057/devsw'}",True,82,64457370.0,2,0,1603345351,1603251898,1603258981.0,64456371,CC BY-SA 4.0,https://stackoverflow.com/questions/64456371/namespace-errors,Namespace Errors,,,
1680,"['c++', 'visual-studio', 'windows-10-iot-core', 'ppl']","{'account_id': 8027085, 'reputation': 1, 'user_id': 6053590, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-hvmu2OdN2nc/AAAAAAAAAAI/AAAAAAAAFsk/SjnVob3kAck/photo.jpg?sz=256', 'display_name': 'Dmitry Mirkin', 'link': 'https://stackoverflow.com/users/6053590/dmitry-mirkin'}",True,234,,1,0,1603345298,1603269335,1603271718.0,64459796,CC BY-SA 4.0,https://stackoverflow.com/questions/64459796/concrt-lib-missing-when-compiling-with-visual-studo-for-onecore,concrt.lib missing when compiling with Visual Studo for OneCore,,,
1681,"['c++', 'iterator', 'istream-iterator']","{'account_id': 11421497, 'reputation': 56381, 'user_id': 8372853, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GzQid.png?s=256&g=1', 'display_name': 'cigien', 'link': 'https://stackoverflow.com/users/8372853/cigien'}",True,105,,2,4,1603344478,1603341594,1603342100.0,64475418,CC BY-SA 4.0,https://stackoverflow.com/questions/64475418/why-is-reading-from-an-istream-iterator-assigned-to-a-variable-not-working,Why is reading from an istream_iterator assigned to a variable not working?,,,
1682,"['c++', 'cout']","{'account_id': 15949738, 'reputation': 17, 'user_id': 11509392, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/75f1b1817291a5c8e351fa1871a6ab07?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tomurisk', 'link': 'https://stackoverflow.com/users/11509392/tomurisk'}",True,74,64441321.0,1,0,1603343247,1603182280,1603343247.0,64441248,CC BY-SA 4.0,https://stackoverflow.com/questions/64441248/display-using-stdcout-not-work-as-expected,Display using std::cout not work as expected,,,
1683,['c++'],"{'account_id': 19536942, 'reputation': 133, 'user_id': 14295527, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-cqtUm8hMh60/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclJl4H5Ed8UMaay_9fyH2goPj2Eug/photo.jpg?sz=256', 'display_name': 'Rivf', 'link': 'https://stackoverflow.com/users/14295527/rivf'}",True,48,,1,-1,1603343081,1603340272,,64475247,CC BY-SA 4.0,https://stackoverflow.com/questions/64475247/calculator-program-in-which-calculations-can-be-stored-in-a-variable,Calculator Program in which Calculations can be stored in a Variable,,,
1684,"['c++', 'oop', 'stl', 'c++17']","{'account_id': 19792111, 'reputation': 11, 'user_id': 14494908, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-kBqPQ3pQkoI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclOfBjLfXgmmOy_PvVoZMoADnMF5g/s96-c/photo.jpg?sz=256', 'display_name': 'Apurva Harsh', 'link': 'https://stackoverflow.com/users/14494908/apurva-harsh'}",True,2387,64475268.0,4,0,1603342495,1603338431,1603338877.0,64475009,CC BY-SA 4.0,https://stackoverflow.com/questions/64475009/how-to-implement-a-map-with-three-keys-in-c-stl,How to implement a map with three keys in C++ STL?,,,
1685,"['c++', 'algorithm']","{'account_id': 19716311, 'reputation': 158, 'user_id': 14435680, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/B5QZ0.jpg?s=256&g=1', 'display_name': 'Yusuf Taha', 'link': 'https://stackoverflow.com/users/14435680/yusuf-taha'}",True,128,64474574.0,1,1,1603342441,1603334190,1603334714.0,64474438,CC BY-SA 4.0,https://stackoverflow.com/questions/64474438/document-distance-algorithm-with-c-vectors,Document distance algorithm with C++ vectors,,,
1686,"['c++', 'c', 'visual-studio', 'dll', 'build']","{'account_id': 16256934, 'reputation': 669, 'user_id': 11739353, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1yMqo.jpg?s=256&g=1', 'display_name': 'crackanddie', 'link': 'https://stackoverflow.com/users/11739353/crackanddie'}",True,172,64474236.0,1,0,1603341443,1603290249,1603341443.0,64465703,CC BY-SA 4.0,https://stackoverflow.com/questions/64465703/dll-project-doesnt-build-in-visual-studio-2019,DLL project doesn&#39;t build in Visual Studio 2019,,,
