,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,locked_date,migrated_from
566,"['c++', 'macos', 'binary', 'binaries']","{'account_id': 26605922, 'reputation': 9, 'user_id': 20226752, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2JKt-PsOGRNCPnwJbpjjLdxGXGJNxLH9Cr4Il6=k-s256', 'display_name': 'The Sogie Man', 'link': 'https://stackoverflow.com/users/20226752/the-sogie-man'}",True,70,74054090.0,2,-2,1666883865,1665643443,1665658357.0,74051474,CC BY-SA 4.0,https://stackoverflow.com/questions/74051474/how-do-i-execute-an-existing-binary-thats-in-the-same-location-as-the-main-cpp,How do I execute an existing binary that&#39;s in the same location as the main cpp file?,,,,
567,"['c++', 'file', 'random', 'txt']","{'account_id': 21019340, 'reputation': 49, 'user_id': 15446076, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wld8Q.jpg?s=256&g=1', 'display_name': 'Tetie', 'link': 'https://stackoverflow.com/users/15446076/tetie'}",True,39,74223606.0,1,-2,1666883218,1666880049,1666883218.0,74223559,CC BY-SA 4.0,https://stackoverflow.com/questions/74223559/ifstream-unable-to-load-in-two-or-more-files-correctly-c,ifstream unable to load in two or more files correctly [C++],,,,
568,"['c++', 'vector', 'stl']","{'account_id': 26463343, 'reputation': 11, 'user_id': 20104945, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2TeaZDVsKp8e6ShO2gYygDrUjZgWzmMSAsnzqR=k-s256', 'display_name': 'Jacob Smith', 'link': 'https://stackoverflow.com/users/20104945/jacob-smith'}",False,25,,0,-1,1666882831,1666850480,1666882831.0,74217433,CC BY-SA 4.0,https://stackoverflow.com/questions/74217433/adding-integers-to-a-2d-vector,Adding integers to a 2d vector,,,,
569,"['c++', 'qt', 'dpi']","{'account_id': 9570522, 'reputation': 101, 'user_id': 7108293, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b40740bd17c547ff11a90f7753123615?s=256&d=identicon&r=PG&f=1', 'display_name': 'TONY', 'link': 'https://stackoverflow.com/users/7108293/tony'}",False,16,,0,0,1666882685,1666882584,1666882685.0,74224143,CC BY-SA 4.0,https://stackoverflow.com/questions/74224143/the-qts-dpi-function-cause-my-control-which-inherits-from-qlabel-cant-show,The qt&#39;s dpi function cause my control which inherits from QLabel can&#39;t show,,,,
570,['c++'],"{'account_id': 25828668, 'reputation': 13, 'user_id': 19566276, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucokQiUv7lN3-LNuFGlYp0MraaZQDgyxdPswztf3ks0=k-s256', 'display_name': 'Job Enriquez', 'link': 'https://stackoverflow.com/users/19566276/job-enriquez'}",True,95,74219889.0,4,1,1666882592,1666862363,1666862435.0,74219608,CC BY-SA 4.0,https://stackoverflow.com/questions/74219608/determine-duplicates-pairs-in-an-array-in-c,Determine duplicates/pairs in an array in C++,,,,
571,"['c++', 'memory-leaks', 'gstreamer']","{'account_id': 26494743, 'reputation': 1, 'user_id': 20132669, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0MLCS1FCNrwXjFnCLW5G3cc6xI2bIkbqCIVvv-=k-s256', 'display_name': 'Dwight Kulkarni', 'link': 'https://stackoverflow.com/users/20132669/dwight-kulkarni'}",False,38,,0,0,1666882215,1666880833,1666882215.0,74223745,CC BY-SA 4.0,https://stackoverflow.com/questions/74223745/debug-c-memory-leak-with-gstreamer-thread,Debug C++ Memory Leak with Gstreamer Thread,,,,
572,"['c++', 'recursion', 'factorial']","{'account_id': 25244069, 'reputation': 1, 'user_id': 19077549, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhgGoU5rfN4zw99ZHsCN4cyTezHgf626SQ4yDOY8A=k-s256', 'display_name': '13_Deepjyoti Das_CSE', 'link': 'https://stackoverflow.com/users/19077549/13-deepjyoti-das-cse'}",False,41,,0,-3,1666881473,1666881473,,74223881,,https://stackoverflow.com/questions/74223881/is-the-following-c-code-returning-both-return-statement-by-multiplying-them,Is the following c++ code returning both return statement by multiplying them?,1666882257.0,Duplicate,,
573,"['c++', 'multidimensional-array']","{'account_id': 246850, 'reputation': 12200, 'user_id': 2525948, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/3b251c619ac00a693b34dcbf91826550?s=256&d=identicon&r=PG', 'display_name': 'St&#233;phane de Luca', 'link': 'https://stackoverflow.com/users/2525948/st%c3%a9phane-de-luca'}",False,34,,1,0,1666881268,1666879672,1666879785.0,74223455,CC BY-SA 4.0,https://stackoverflow.com/questions/74223455/how-to-create-a-variable-alias-on-a-array-of-arrays-in-c,How to create a variable alias on a array of arrays in c++,,,,
574,"['c++', 'iostream', 'include-path']","{'account_id': 26750154, 'reputation': 1, 'user_id': 20349643, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu32AIcaPKTfMhcS3n9Uw4MKTqSpd5N-qtaVMPFH=k-s256', 'display_name': 'Tolly 209', 'link': 'https://stackoverflow.com/users/20349643/tolly-209'}",False,21,,0,0,1666880150,1666879718,,74223469,,https://stackoverflow.com/questions/74223469/is-there-a-way-to-maually-include-the-iostrem-and-fstream-header-files-in-vs-cod,Is there a way to maually include the iostrem and fstream header files In VS code,1666880141.0,Duplicate,,
575,"['c++', 'pointers', 'dll', 'char', 'buffer']","{'account_id': 19029757, 'reputation': 51, 'user_id': 13892122, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aeac6c77da12d20a52ddd6deeae1c01f?s=256&d=identicon&r=PG&f=1', 'display_name': 'momone50', 'link': 'https://stackoverflow.com/users/13892122/momone50'}",True,110,,1,-1,1666880093,1666792263,1666799914.0,74208968,CC BY-SA 4.0,https://stackoverflow.com/questions/74208968/giving-unsigned-char-a-value-in-c,Giving unsigned char** a value in C++,,,,
576,"['c++', 'c-preprocessor', 'compiler-warnings', 'preprocessor', 'deprecation-warning']","{'account_id': 20180512, 'reputation': 198, 'user_id': 14801185, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-4S-AJcQiGQg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm975B842xbcuZIpa8oES9ZmUmjSA/s96-c/photo.jpg?sz=256', 'display_name': 'Dirk', 'link': 'https://stackoverflow.com/users/14801185/dirk'}",False,30,,0,0,1666879772,1666879772,,74223485,CC BY-SA 4.0,https://stackoverflow.com/questions/74223485/strange-warning-when-using-define-xx-pragma,Strange warning when using #define XX __pragma,,,,
577,"['c++', 'list', 'c++11', 'vector']","{'account_id': 20395256, 'reputation': 17, 'user_id': 14962221, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8cmKR.jpg?s=256&g=1', 'display_name': 'mimmolg99', 'link': 'https://stackoverflow.com/users/14962221/mimmolg99'}",True,80,74223441.0,1,0,1666879615,1666877443,1666878346.0,74222925,CC BY-SA 4.0,https://stackoverflow.com/questions/74222925/building-red-black-tree-with-vector-of-lists-in-c,Building red-black tree with vector of lists in C++,,,,
578,"['c++', 'ubuntu-20.04', 'gecode']","{'account_id': 11114237, 'reputation': 57, 'user_id': 9529296, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a7765ec6f2114854e5bff75fd9eb721e?s=256&d=identicon&r=PG', 'display_name': 'fatm', 'link': 'https://stackoverflow.com/users/9529296/fatm'}",False,14,,1,0,1666879227,1666876791,1666878023.0,74222752,CC BY-SA 4.0,https://stackoverflow.com/questions/74222752/segmentation-fault-gecode-6-2-0-when-running-examples,Segmentation fault Gecode 6.2.0 when running examples,,,,
579,"['c#', 'c++', 'vb.net', 'versioning', 'assemblyinfo']","{'account_id': 2380287, 'reputation': 13, 'user_id': 2082440, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/34fbd3b7cc3b32e6a60ec21696bc04b0?s=256&d=identicon&r=PG', 'display_name': 'edenroz', 'link': 'https://stackoverflow.com/users/2082440/edenroz'}",False,42,,0,0,1666878839,1666873067,1666878839.0,74221906,CC BY-SA 4.0,https://stackoverflow.com/questions/74221906/share-common-assemblyinfo-version-among-different-codebases-c-vb-c,"Share common AssemblyInfo version among different codebases C#, VB, C++",,,,
580,"['c++', 'c++17']","{'account_id': 26746130, 'reputation': 13, 'user_id': 20346164, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3de203ba7024dbbfb3c4ff60ac00db7?s=256&d=identicon&r=PG', 'display_name': 'VictorCanti', 'link': 'https://stackoverflow.com/users/20346164/victorcanti'}",True,54,74223140.0,1,1,1666878332,1666856758,,74218474,CC BY-SA 4.0,https://stackoverflow.com/questions/74218474/is-there-any-way-to-create-a-lookup-table-at-compile-time-or-in-preprocessor-for,Is there any way to create a lookup table at compile time or in preprocessor for a factory creational pattern in c++?,,,,
581,"['c++', 'time-complexity', 'logic', 'compile-time']","{'account_id': 26749114, 'reputation': 1, 'user_id': 20348778, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3PnhmpRXA28y-IexJChAODcyjVXrS5JDCLp7HCYQ=k-s256', 'display_name': 'user20348778', 'link': 'https://stackoverflow.com/users/20348778/user20348778'}",False,28,,0,-2,1666878048,1666873282,1666878048.0,74221950,CC BY-SA 4.0,https://stackoverflow.com/questions/74221950/taking-much-longer-time-to-compile,taking much longer time to compile,,,,
582,"['c++', 'opencv', 'homography']","{'account_id': 26559560, 'reputation': 3, 'user_id': 20187608, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5734ab9715c16bd75049f1e1d14b9a15?s=256&d=identicon&r=PG', 'display_name': 'StrikerOk13', 'link': 'https://stackoverflow.com/users/20187608/strikerok13'}",False,48,,0,0,1666877556,1666870533,1666877556.0,74221418,CC BY-SA 4.0,https://stackoverflow.com/questions/74221418/finding-angles-between-two-images-opencv,Finding angles between two images opencv,,,,
583,"['c++', 'rust', 'reference']","{'account_id': 13756599, 'reputation': 598, 'user_id': 12155405, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XcPj1.png?s=256&g=1', 'display_name': 'doliphin', 'link': 'https://stackoverflow.com/users/12155405/doliphin'}",False,103,,0,-1,1666876878,1666876459,,74222670,,https://stackoverflow.com/questions/74222670/why-is-sizeoft-equal-to-sizeoft-in-c-but-not-in-rust,"Why is `sizeof(T &amp;)` equal to `sizeof(T)` in C++, but not in Rust?",1666876819.0,Duplicate,,
584,"['c++', 'class']","{'account_id': 7767145, 'reputation': 1, 'user_id': 14265619, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d36d16bb09e4e0322bd4912c97c55231?s=256&d=identicon&r=PG', 'display_name': 'zorzin', 'link': 'https://stackoverflow.com/users/14265619/zorzin'}",False,44,,2,0,1666876721,1666615825,1666616304.0,74181334,CC BY-SA 4.0,https://stackoverflow.com/questions/74181334/how-to-generate-an-automatic-and-sequential-class-id,How to generate an automatic and sequential class ID?,,,,
585,"['c++', 'lnk2019']","{'account_id': 25161503, 'reputation': 1, 'user_id': 19005632, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80a6952cc16077793d9442241441c5f0?s=256&d=identicon&r=PG', 'display_name': 'MaunaKea', 'link': 'https://stackoverflow.com/users/19005632/maunakea'}",False,30,,0,0,1666876447,1666875451,1666876447.0,74222438,CC BY-SA 4.0,https://stackoverflow.com/questions/74222438/how-to-solve-lnk2019-and-lnk-1120-from-this-code,How to solve LNK2019 and LNK 1120 from this code?,,,,
586,"['c++', 'arrays', 'byte', 'uint8t']","{'account_id': 22124689, 'reputation': 81, 'user_id': 16377285, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7Gdey.jpg?s=256&g=1', 'display_name': 'Adi_Hsiao_0410', 'link': 'https://stackoverflow.com/users/16377285/adi-hsiao-0410'}",False,46,,0,0,1666876044,1666876044,,74222567,CC BY-SA 4.0,https://stackoverflow.com/questions/74222567/how-to-store-negative-number-in-a-uint-8-array,How to store negative number in a uint_8 array,,,,
587,"['c++', 'qt']","{'account_id': 26507904, 'reputation': 81, 'user_id': 20143744, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/633cbcb984c15d92bf1decb4354fb62b?s=256&d=identicon&r=PG', 'display_name': 'Atmo', 'link': 'https://stackoverflow.com/users/20143744/atmo'}",True,69,74222492.0,1,0,1666875716,1664727695,,73927457,CC BY-SA 4.0,https://stackoverflow.com/questions/73927457/item-views-setselectionmodel-and-support-for-row-editing,Item views: setSelectionModel and support for row editing,,,,
588,"['c++', 'templates']","{'account_id': 18207197, 'reputation': 1, 'user_id': 13250396, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8hoGE.jpg?s=256&g=1', 'display_name': 'WUT', 'link': 'https://stackoverflow.com/users/13250396/wut'}",False,24,,0,0,1666875394,1666875394,,74222426,,https://stackoverflow.com/questions/74222426/what-is-the-meaning-of-typename-and-template-in-function-argument,What is the meaning of &#39;typename&#39; and &#39;template&#39; in function argument?,1666875471.0,Duplicate,,
589,"['c++', 'string', 'function']","{'account_id': 26541991, 'reputation': 23, 'user_id': 20200927, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3faUUUcCTfTFu_da-lsFb4cq3AZ7FY7_Rx7rYf3w=k-s256', 'display_name': 'Jakob', 'link': 'https://stackoverflow.com/users/20200927/jakob'}",True,46,74222207.0,1,1,1666874441,1666659602,1666660782.0,74188167,CC BY-SA 4.0,https://stackoverflow.com/questions/74188167/how-to-get-a-variable-from-a-string-function-to-main,how to get a variable from a string function to main,,,,
590,"['c++', 'performance', 'time-complexity']","{'account_id': 3620394, 'reputation': 68, 'user_id': 3019281, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e83387a78c83fbfe0eb21d3712fad58?s=256&d=identicon&r=PG&f=1', 'display_name': 'Qwabbelbelly', 'link': 'https://stackoverflow.com/users/3019281/qwabbelbelly'}",False,61,,0,1,1666874411,1666865369,1666874411.0,74220328,CC BY-SA 4.0,https://stackoverflow.com/questions/74220328/time-complexity-of-nested-loops-with-index-carried-along,Time complexity of nested loops with index carried along,,,,
591,"['c++', 'visual-studio-code', 'plugins']","{'account_id': 26749247, 'reputation': 1, 'user_id': 20348892, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3e0f398938457b7c31c268d5d6ec657?s=256&d=identicon&r=PG', 'display_name': 'Mr_YX', 'link': 'https://stackoverflow.com/users/20348892/mr-yx'}",False,17,,0,-2,1666873990,1666873990,,74222102,CC BY-SA 4.0,https://stackoverflow.com/questions/74222102/the-c-plug-in-run-debug-button-in-the-upper-right-corner-disappears,The C++ plug-in run debug button in the upper right corner disappears,,,,
592,"['c++', 'qt', 'qwidget', 'qlabel']","{'account_id': 21119674, 'reputation': 1, 'user_id': 16110404, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-5oUg6Vf8R5o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl5SRNxkEYt7o4zUMIl0OtbjMzYiw/s96-c/photo.jpg?sz=256', 'display_name': 'MathStudentEUW', 'link': 'https://stackoverflow.com/users/16110404/mathstudenteuw'}",False,24,,0,0,1666873793,1666873793,,74222061,CC BY-SA 4.0,https://stackoverflow.com/questions/74222061/what-is-the-difference-between-setfixedsize-and-setfixedsize-used-as-member-acce,What is the difference between SetFixedSize and SetFixedSize used as member access from a QLabel,,,,
593,['c++'],"{'account_id': 68499, 'reputation': 1437, 'user_id': 199816, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/ad0e8eec86f1f093d3e8197bfa95bc40?s=256&d=identicon&r=PG', 'display_name': 'MrPurpleStreak', 'link': 'https://stackoverflow.com/users/199816/mrpurplestreak'}",False,23,,0,0,1666873734,1666873734,,74222051,,https://stackoverflow.com/questions/74222051/c-namespace-inferred,C++ Namespace inferred,1666873777.0,Duplicate,,
594,"['c++', 'sfml']","{'account_id': 26749138, 'reputation': 1, 'user_id': 20348798, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3LOnwP0SID1T482xMFxYbgqCm8UZNOIIUtdt97=k-s256', 'display_name': 'Lonnie Heisenburg', 'link': 'https://stackoverflow.com/users/20348798/lonnie-heisenburg'}",False,31,,0,-1,1666873128,1666873128,,74221916,CC BY-SA 4.0,https://stackoverflow.com/questions/74221916/visual-studio-2022-with-sfml-fatal-error-lnk1104-cannot-open-file-corelibrary,Visual Studio 2022 with SFML fatal error LNK1104: cannot open file &#39;(CoreLibraryDependencies).obj&#39;,,,,
595,"['c++', 'azure', 'blob', 'md5']","{'account_id': 4782817, 'reputation': 71, 'user_id': 8731567, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4eb758eb1ffd787b1ab78e80833bcdb0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jakomo', 'link': 'https://stackoverflow.com/users/8731567/jakomo'}",False,26,,0,0,1666872842,1666872842,,74221860,CC BY-SA 4.0,https://stackoverflow.com/questions/74221860/c-md5-value-of-uploaded-file-on-azure,C++: MD5 Value of uploaded file on Azure,,,,
596,"['python', 'c++', 'deep-learning', 'pytorch', 'boost-python']","{'account_id': 26737238, 'reputation': 1, 'user_id': 20338617, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a53167acd43f9780b27fb11c225106ae?s=256&d=identicon&r=PG', 'display_name': 'Gopal Kulkarni', 'link': 'https://stackoverflow.com/users/20338617/gopal-kulkarni'}",False,45,,0,-2,1666872116,1666861121,1666872116.0,74219342,CC BY-SA 4.0,https://stackoverflow.com/questions/74219342/how-to-get-c-functions-in-my-python-script,How to get C++ functions in my python script?,,,,
