,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,locked_date
854,"['c++', 'event-handling', 'sdl', 'bitwise-operators', 'boolean-logic']","{'account_id': 1722920, 'reputation': 1494, 'user_id': 1578234, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/6f825abb09fd46d88caade666badf547?s=256&d=identicon&r=PG', 'display_name': 'MrKatSwordfish', 'link': 'https://stackoverflow.com/users/1578234/mrkatswordfish'}",True,669,11945579.0,3,3,1431599922,1344915692,1344962086.0,11945481,CC BY-SA 3.0,https://stackoverflow.com/questions/11945481/why-do-certain-situations-require-the-use-of-bitwise-operators-instead-of-log,Why do certain situations require the use of &#39;bitwise&#39; operators instead of &#39;logical&#39; / &#39;equality&#39; operators?,,,,
855,"['c++', 'visual-studio-2010', 'linker', 'static-libraries', 'assimp']","{'account_id': 412278, 'reputation': 3847, 'user_id': 785259, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/zkWdu.jpg?s=256&g=1', 'display_name': 'kbirk', 'link': 'https://stackoverflow.com/users/785259/kbirk'}",True,4824,11872549.0,1,2,1431344430,1344288968,1431344430.0,11836321,CC BY-SA 3.0,https://stackoverflow.com/questions/11836321/visual-studio-2010-assimp-library-wont-link,Visual Studio 2010 Assimp library won&#39;t link,,,,
856,"['c++', 'llvm', 'dynamic-cast']","{'account_id': 287280, 'reputation': 17390, 'user_id': 586986, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/XOJW1.jpg?s=256&g=1', 'display_name': 'Cemre Meng&#252;', 'link': 'https://stackoverflow.com/users/586986/cemre-meng%c3%bc'}",True,7816,12083335.0,2,14,1431004528,1345682279,1345684005.0,12083268,CC BY-SA 3.0,https://stackoverflow.com/questions/12083268/dyn-cast-vs-dynamic-cast-in-c,dyn_cast vs. dynamic_cast in C++,,,,
857,"['c++', 'graphics', 'sdl']","{'account_id': 421319, 'reputation': 3347, 'user_id': 799493, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/4dac2b3bc4a6c0135486bafe43e0d086?s=256&d=identicon&r=PG', 'display_name': 'rajat', 'link': 'https://stackoverflow.com/users/799493/rajat'}",True,4547,,2,2,1430935076,1345803117,,12107374,CC BY-SA 3.0,https://stackoverflow.com/questions/12107374/hide-the-title-bar-and-frame-in-sdl-window,Hide the Title bar and frame in SDL window,,,,
858,"['c++', 'namespaces', 'overloading']","{'account_id': 323607, 'reputation': 10135, 'user_id': 2023370, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/851f1aaf80648aae1d78564b18357301?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2023370', 'link': 'https://stackoverflow.com/users/2023370/user2023370'}",True,2943,11893237.0,5,70,1430877101,1344551636,1344552091.0,11892976,CC BY-SA 3.0,https://stackoverflow.com/questions/11892976/why-is-my-log-in-the-std-namespace,Why is my log in the std namespace?,,,,
859,"['c++', 'c++11', 'hash', 'stdhash']","{'account_id': 65621, 'reputation': 13721, 'user_id': 192993, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/96e5ccde2fb5351bef0653eec491e4a7?s=256&d=identicon&r=PG', 'display_name': 'Matt Clarkson', 'link': 'https://stackoverflow.com/users/192993/matt-clarkson'}",True,693,11990952.0,3,10,1430402452,1345131527,1430402452.0,11990794,CC BY-SA 3.0,https://stackoverflow.com/questions/11990794/is-stdhash-guaranteed-to-be-same-across-stdlib-distributions,Is std::hash guaranteed to be same across stdlib distributions,,,,
860,['c++'],"{'account_id': 1511526, 'reputation': 345, 'user_id': 1413523, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/d17da235a6c2628fe24c731adbcfda85?s=256&d=identicon&r=PG', 'display_name': 'user1413523', 'link': 'https://stackoverflow.com/users/1413523/user1413523'}",True,4476,,2,1,1430371888,1344019453,1344019588.0,11801522,CC BY-SA 3.0,https://stackoverflow.com/questions/11801522/find-subsequence-of-given-length-from-a-given-string,Find subsequence of given length from a given string?,,,,
861,"['c++', 'type-conversion', 'standard-library']","{'account_id': 66301, 'reputation': 1231, 'user_id': 194594, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/3523c900ede6bc17f26867dc49f6530b?s=256&d=identicon&r=PG', 'display_name': 'Klaus', 'link': 'https://stackoverflow.com/users/194594/klaus'}",True,2048,12065074.0,2,13,1430221992,1345596937,,12065041,CC BY-SA 3.0,https://stackoverflow.com/questions/12065041/zero-inner-product-when-using-stdinner-product,Zero inner product when using std::inner_product,,,,
862,"['c++', 'video-streaming', 'h.264', 'ondemand', 'live555']","{'account_id': 1118200, 'reputation': 1, 'user_id': 1107053, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/e25b3d1a8e133f86c3f5da8a940bf43a?s=256&d=identicon&r=PG', 'display_name': 'Kang', 'link': 'https://stackoverflow.com/users/1107053/kang'}",True,5300,,1,0,1430190637,1344651472,1344654821.0,11911352,CC BY-SA 3.0,https://stackoverflow.com/questions/11911352/how-to-use-live555-streaming-media-forwarding,How to use live555 streaming media forwarding,,,,
863,"['c++', 'winapi', 'system', 'drives']","{'account_id': 1726937, 'reputation': 1820, 'user_id': 1581390, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/075f8e33addc4f7aa47494e8121c8879?s=256&d=identicon&r=PG', 'display_name': 'user1581390', 'link': 'https://stackoverflow.com/users/1581390/user1581390'}",True,4791,11902084.0,2,1,1430160149,1344602885,,11901990,CC BY-SA 3.0,https://stackoverflow.com/questions/11901990/c-win32-information-about-all-drives-hard-drives-usb-drives-disc-drives-di,"C++\Win32 Information about all drives: hard drives, USB drives, disc drives, diskette drives etc",,,,
864,"['c++', 'constructor', 'header']","{'account_id': 1277823, 'reputation': 9052, 'user_id': 1232685, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/c688c1619a594511acc59ccd3a231e15?s=256&d=identicon&r=PG', 'display_name': 'Lanaru', 'link': 'https://stackoverflow.com/users/1232685/lanaru'}",True,10843,11993284.0,2,17,1430120584,1345141196,,11993134,CC BY-SA 3.0,https://stackoverflow.com/questions/11993134/are-default-constructors-called-automatically-for-member-variables,Are default constructors called automatically for member variables?,,,,
865,"['c++', 'random', 'numbers', 'operator-keyword', 'logical-operators']","{'account_id': 1786568, 'reputation': 31, 'user_id': 1627930, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9ebd4726a49c25e8562d725576a6e545?s=256&d=identicon&r=PG', 'display_name': 'user1627930', 'link': 'https://stackoverflow.com/users/1627930/user1627930'}",True,617,12157208.0,2,1,1429457192,1346148790,1429457192.0,12157137,CC BY-SA 3.0,https://stackoverflow.com/questions/12157137/c-random-numbers-logical-operator-wierd-outcome,C++ random numbers logical operator wierd outcome,,,,
866,"['c++', 'memory-management', 'shared-ptr']","{'account_id': 75392, 'reputation': 5695, 'user_id': 216292, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/Z8pUD.jpg?s=256&g=1', 'display_name': 'Ponkadoodle', 'link': 'https://stackoverflow.com/users/216292/ponkadoodle'}",True,1869,29709885.0,4,7,1429307039,1345957599,1409235968.0,12127758,CC BY-SA 3.0,https://stackoverflow.com/questions/12127758/pass-an-object-to-a-function-expecting-shared-ptr-without-actually-sharing-owner,Pass an object to a function expecting shared_ptr without actually sharing ownership,,,,
867,"['c++', 'qt', 'qt4']","{'account_id': 992596, 'reputation': 7104, 'user_id': 1009442, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/2a01ae9942939ee2b3954a6727d2bb92?s=256&d=identicon&r=PG', 'display_name': 'Weihang Jian', 'link': 'https://stackoverflow.com/users/1009442/weihang-jian'}",True,250,11920849.0,1,0,1429276256,1344757776,1429276256.0,11920570,CC BY-SA 3.0,https://stackoverflow.com/questions/11920570/confusing-source-code-in-trolltechs-qt-tutorial-ch11,Confusing source code in TrollTech&#39;s Qt Tutorial Ch11,,,,
868,"['c++', 'database', 'client', 'client-side']","{'account_id': 1730754, 'reputation': 3179, 'user_id': 1584421, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/861a1c1bd5ff555943f3695a9e131dbd?s=256&d=identicon&r=PG', 'display_name': 'user1584421', 'link': 'https://stackoverflow.com/users/1584421/user1584421'}",True,648,29677319.0,4,0,1429193454,1344422114,1429192964.0,11862675,CC BY-SA 3.0,https://stackoverflow.com/questions/11862675/c-code-on-server-running-on-client-machine,"C++ code on server, running on client machine",,,,
869,"['c++', 'io']","{'account_id': 1466637, 'reputation': 20999, 'user_id': 1379286, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/b2435015b556d425de69598dfcd65b4b?s=256&d=identicon&r=PG', 'display_name': 'PeakGen', 'link': 'https://stackoverflow.com/users/1379286/peakgen'}",True,2676,11938387.0,2,2,1428844591,1344873257,,11937902,CC BY-SA 3.0,https://stackoverflow.com/questions/11937902/what-is-eof-key-in-c,what is EOF key in C++,,,,
870,"['c++', 'directx']","{'account_id': 1071589, 'reputation': 51, 'user_id': 1070700, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/048ddec83fedfe94d0cf7acbe557c353?s=256&d=identicon&r=PG', 'display_name': 'ribben', 'link': 'https://stackoverflow.com/users/1070700/ribben'}",False,947,,0,0,1428590306,1343760512,1343761178.0,11746946,CC BY-SA 3.0,https://stackoverflow.com/questions/11746946/directx-mesh-from-file-pixelated,directx mesh from file pixelated,,,,
871,"['c++', 'qt', 'qml']","{'account_id': 1000372, 'reputation': 1113, 'user_id': 1022657, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/QdakI.jpg?s=256&g=1', 'display_name': 'meolic', 'link': 'https://stackoverflow.com/users/1022657/meolic'}",True,4002,12092409.0,3,5,1428459438,1345724522,1355907325.0,12091495,CC BY-SA 3.0,https://stackoverflow.com/questions/12091495/access-items-of-qstandarditemmodel-from-qml,Access items of QStandardItemModel from QML,,,,
872,"['c++', 'winapi']","{'account_id': 1396086, 'reputation': 143, 'user_id': 1325804, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/89b2d7c60170d2c538aebf70e5770cea?s=256&d=identicon&r=PG', 'display_name': 'Mariusz', 'link': 'https://stackoverflow.com/users/1325804/mariusz'}",True,430,11844120.0,3,0,1428407491,1344334560,1344350222.0,11843769,CC BY-SA 3.0,https://stackoverflow.com/questions/11843769/how-to-call-enumsystemlocales-in-c,How to call EnumSystemLocales() in C++,,,,
873,"['php', 'c++', 'user-interface', 'local']","{'account_id': 227604, 'reputation': 95, 'user_id': 489375, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/676470778d5d10628671f81ad7e45574?s=256&d=identicon&r=PG', 'display_name': 'th3flyboy', 'link': 'https://stackoverflow.com/users/489375/th3flyboy'}",True,110,,1,-3,1427403222,1344812902,1427403222.0,11926558,,https://stackoverflow.com/questions/11926558/is-it-possible-to-use-a-c-library-to-run-local-php-for-use-in-an-in-app-web-br,Is it possible to use a C++ library to run local PHP for use in an in-app web browser?,1344945889.0,not a real question,,
874,"['c++', 'c', 'asyncsocket', 'epoll', 'epollet']","{'account_id': 1703178, 'reputation': 173, 'user_id': 1562784, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/dadc2dc077f141bf533830797156fbd7?s=256&d=identicon&r=PG', 'display_name': 'Mike Jackson', 'link': 'https://stackoverflow.com/users/1562784/mike-jackson'}",True,5956,,1,3,1427188933,1343950291,1344374735.0,11787297,CC BY-SA 3.0,https://stackoverflow.com/questions/11787297/epoll-losing-some-epollout-events,epoll: losing some EPOLLOUT events?,,,,
875,"['c++', 'vector', 'geometry', 'points']","{'account_id': 1714826, 'reputation': 21, 'user_id': 1572147, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/391c2d8f045952630ba20c6dc9fbc277?s=256&d=identicon&r=PG', 'display_name': 'user1572147', 'link': 'https://stackoverflow.com/users/1572147/user1572147'}",False,241,,2,0,1427039291,1345145772,1427039291.0,11994223,CC BY-SA 3.0,https://stackoverflow.com/questions/11994223/find-points-outside-a-circle,Find points outside a circle,,,,
876,['c++'],"{'account_id': 1486944, 'reputation': 3389, 'user_id': 1394981, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/8bc6f5d86a2a8d7ed90dea48ca7c67e2?s=256&d=identicon&r=PG', 'display_name': 'Matt Westlake', 'link': 'https://stackoverflow.com/users/1394981/matt-westlake'}",True,74393,12184073.0,2,9,1426573936,1346263953,1426573936.0,12184027,,https://stackoverflow.com/questions/12184027/unresolved-external-symbol-public-thiscall,unresolved external symbol &quot;public: __thiscall,1348112716.0,too localized,,
877,"['c++', 'opencv', 'gesture-recognition', 'hidden-markov-models']","{'account_id': 420407, 'reputation': 1547, 'user_id': 798093, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/cC5Ox.jpg?s=256&g=1', 'display_name': 'masad', 'link': 'https://stackoverflow.com/users/798093/masad'}",True,3214,12073327.0,1,3,1426478792,1345252457,1495542881.0,12015009,CC BY-SA 3.0,https://stackoverflow.com/questions/12015009/hidden-markov-model-training-for-dynamic-gestures,Hidden Markov Model Training for Dynamic Gestures?,,,,
878,"['c++', 'mkdir']","{'account_id': 1493577, 'reputation': 69, 'user_id': 1400049, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/a8b7bd0918165498620df068ffad99bf?s=256&d=identicon&r=PG', 'display_name': 'Joey Clark', 'link': 'https://stackoverflow.com/users/1400049/joey-clark'}",True,9493,,1,6,1426331424,1345519909,1399857018.0,12048095,CC BY-SA 3.0,https://stackoverflow.com/questions/12048095/error-in-c-netbeans-mkdir-not-found,Error in C++ netbeans mkdir not found?,,,,
879,"['c++', 'visual-c++', 'compiler-warnings', 'c4127']","{'account_id': 166760, 'reputation': 33906, 'user_id': 391104, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/ec5ada4e8208a8fa410847ae421bf229?s=256&d=identicon&r=PG', 'display_name': 'q0987', 'link': 'https://stackoverflow.com/users/391104/q0987'}",True,6072,,2,9,1426078644,1345484750,1495535236.0,12042433,,https://stackoverflow.com/questions/12042433/how-to-disable-c4127-for-do-whilefalse,How to disable C4127 for do {} while(false),1345485475.0,exact duplicate,,
880,"['c++', 'qt', 'directory']","{'account_id': 1670603, 'reputation': 2608, 'user_id': 1537128, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f8345664b7182911614e9757601d7957?s=256&d=identicon&r=PG', 'display_name': 'ATaylor', 'link': 'https://stackoverflow.com/users/1537128/ataylor'}",True,7498,12158644.0,1,8,1426070516,1346154210,1397413894.0,12158565,CC BY-SA 3.0,https://stackoverflow.com/questions/12158565/walk-a-directory-recursively-in-qt-skip-the-folders-and,"Walk a directory recursively in Qt, skip the folders &quot;.&quot; and &quot;..&quot;",,,,
881,"['c++', 'eclipse', 'configuration', 'eclipse-cdt']","{'account_id': 316881, 'reputation': 8116, 'user_id': 633267, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/2039c76871a343a2acd51950fe4c36d6?s=256&d=identicon&r=PG', 'display_name': 'Tod', 'link': 'https://stackoverflow.com/users/633267/tod'}",True,5051,25186362.0,3,11,1425651893,1345007960,1348158463.0,11964469,CC BY-SA 3.0,https://stackoverflow.com/questions/11964469/how-to-get-back-a-file-that-was-excluded-from-a-build-configuration-in-eclipse-c,How to get back a file that was excluded from a build configuration in Eclipse CDT?,,,,
882,"['android', 'c++', 'linker', 'android-ndk']","{'account_id': 474087, 'reputation': 524, 'user_id': 883553, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/yDTrZ.png?s=256&g=1', 'display_name': 'e.proydakov', 'link': 'https://stackoverflow.com/users/883553/e-proydakov'}",True,593,19050515.0,2,1,1425639604,1346414109,1346414766.0,12214871,CC BY-SA 3.0,https://stackoverflow.com/questions/12214871/link-error-on-android,Link error on Android,,,,
883,['c++'],"{'account_id': 54314, 'reputation': 1307, 'user_id': 162463, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/9e880ec2839544f602891fb1b21e4546?s=256&d=identicon&r=PG', 'display_name': 'VarunVyas', 'link': 'https://stackoverflow.com/users/162463/varunvyas'}",True,109433,12026582.0,3,6,1425590461,1345380225,1366112723.0,12026567,,https://stackoverflow.com/questions/12026567/error-invalid-conversion-from-const-char-to-char-fpermissive,error: invalid conversion from ‘const char*’ to ‘char’ [-fpermissive],1487290592.0,Duplicate,,
