,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,community_owned_date,protected_date,migrated_from
1594,"['c++', 'multithreading', 'winapi', 'thread-safety', 'wxwidgets']","{'account_id': 1396633, 'reputation': 37, 'user_id': 1326274, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/4c14268b112a8ba97ceaa16437cdcc07?s=256&d=identicon&r=PG', 'display_name': 'james whitehurst', 'link': 'https://stackoverflow.com/users/1326274/james-whitehurst'}",True,911,,1,-1,1343915928,1334310222,1343895742.0,10138582,CC BY-SA 3.0,https://stackoverflow.com/questions/10138582/converting-the-code-written-in-windows-threads-to-wxwidgets-threads,Converting the code written in windows threads to wxwidgets threads,,,,,
1595,"['c++', 'stl', 'map', 'foreach', 'function-pointers']","{'account_id': 48444, 'reputation': 7606, 'user_id': 143931, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/0f87a9f76e50c212510492dd5f2923f6?s=256&d=identicon&r=PG', 'display_name': 'fuenfundachtzig', 'link': 'https://stackoverflow.com/users/143931/fuenfundachtzig'}",True,1975,,4,0,1343913619,1334686785,1334686861.0,10196766,CC BY-SA 3.0,https://stackoverflow.com/questions/10196766/c-delete-values-from-map-in-for-each-loop,C++: delete values from map in &quot;for each&quot; loop,,,,,
1596,"['c++', 'windows-mobile', 'embedded', 'arm', 'thumb']","{'account_id': 408627, 'reputation': 22499, 'user_id': 779408, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/BmI8h.jpg?s=256&g=1', 'display_name': 'Bobs', 'link': 'https://stackoverflow.com/users/779408/bobs'}",False,125,,1,1,1343829705,1334730295,1334731408.0,10203934,CC BY-SA 3.0,https://stackoverflow.com/questions/10203934/is-it-possible-to-generate-separate-exe-files-for-arm-and-thumb,Is it possible to generate separate .exe files for ARM and THUMB?,,,,,
1597,"['c++', 'eclipse', 'debugging', 'ubuntu']","{'account_id': 1432121, 'reputation': 21, 'user_id': 1354315, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f751f921b95996dfd4339b6d5e8580da?s=256&d=identicon&r=PG', 'display_name': 'user1354315', 'link': 'https://stackoverflow.com/users/1354315/user1354315'}",False,658,,1,2,1343803992,1335287394,,10302676,CC BY-SA 3.0,https://stackoverflow.com/questions/10302676/unable-to-debug-on-eclipse-in-ubuntu,Unable to debug on Eclipse in Ubuntu,,,,,
1598,"['c++', 'random', 'c++11']","{'account_id': 1038118, 'reputation': 5647, 'user_id': 1044776, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/305241cc24b038905de1d0ee5837ef98?s=256&d=identicon&r=PG', 'display_name': 'codekiddy', 'link': 'https://stackoverflow.com/users/1044776/codekiddy'}",True,1561,10369940.0,3,3,1343752859,1335675005,,10369773,CC BY-SA 3.0,https://stackoverflow.com/questions/10369773/normal-distribution-of-random-numbers-hangs-the-program,Normal distribution of random numbers hangs the program?,,,,,
1599,"['c++', 'qt', 'googletest', 'googlemock']","{'account_id': 1176201, 'reputation': 877, 'user_id': 1152185, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/fe9242e284c6ea9b280143372bdc9e79?s=256&d=identicon&r=PG', 'display_name': 'Jens Ehrlich', 'link': 'https://stackoverflow.com/users/1152185/jens-ehrlich'}",True,1537,10321392.0,2,2,1343732584,1335363384,1343732584.0,10317589,CC BY-SA 3.0,https://stackoverflow.com/questions/10317589/googletest-deathtest-does-not-catch-assertion-from-qt-application-such-as-q-as,Googletest - DeathTest does not catch assertion from Qt application such as Q_ASSERT etc.,,,,,
1600,"['c++', 'c++-cli', 'marshalling']","{'account_id': 1366261, 'reputation': 156, 'user_id': 1302623, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3f1747a70564e1975c41b9d0ea063b3?s=256&d=identicon&r=PG', 'display_name': 'penguinvasion', 'link': 'https://stackoverflow.com/users/1302623/penguinvasion'}",False,2590,,1,1,1343714314,1333700364,1333700661.0,10040919,CC BY-SA 3.0,https://stackoverflow.com/questions/10040919/unmanaged-char-array-to-managed-systemstring-in-managed-c,Unmanaged char * array to managed System::String in managed C++,,,,,
1601,"['c++', 'qt', 'mouseevent', 'qlabel']","{'account_id': 58318, 'reputation': 60630, 'user_id': 174614, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/ca9a84fecd3f2fea333e8a1ef16edf98?s=256&d=identicon&r=PG', 'display_name': 'Tony The Lion', 'link': 'https://stackoverflow.com/users/174614/tony-the-lion'}",True,885,,1,1,1343677679,1333535928,,10009466,CC BY-SA 3.0,https://stackoverflow.com/questions/10009466/linker-errors-creating-qlabel-with-doubleclick-event,Linker errors creating QLabel with doubleclick event,,,,,
1602,"['c++', 'visual-c++']","{'account_id': 1433547, 'reputation': 121, 'user_id': 1355403, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3685650afb908c6302ad73e9c3bb3e73?s=256&d=identicon&r=PG', 'display_name': 'Pixel', 'link': 'https://stackoverflow.com/users/1355403/pixel'}",True,1152,11644053.0,1,0,1343655688,1335334847,1343215517.0,10310355,CC BY-SA 3.0,https://stackoverflow.com/questions/10310355/can-we-able-to-access-odb-files-pcb-in-c-vc,Can we able to access ODB++ files( PCB ) in C++/ VC++?,,,,,
1603,"['c++', 'floating-point', 'double']","{'user_type': 'does_not_exist', 'display_name': 'user466534'}",True,200,10107454.0,2,1,1343653921,1334152532,1343653921.0,10107406,CC BY-SA 3.0,https://stackoverflow.com/questions/10107406/gradient-descend-algorithm,Gradient descend algorithm,,,,,
1604,"['c++', 'c', 'variables', 'names', 'kr-c']","{'account_id': 1401730, 'reputation': 321, 'user_id': 2051818, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f7454ee114e4920921702774b7ca12ff?s=256&d=identicon&r=PG', 'display_name': 'HATEM EL-AZAB', 'link': 'https://stackoverflow.com/users/2051818/hatem-el-azab'}",True,779,10141517.0,1,0,1343551344,1334322405,1343551344.0,10141422,,https://stackoverflow.com/questions/10141422/at-least-the-first-31-or-63-characters-of-an-internal-name-are-significant,At least the first 31 or 63 characters of an internal name are significant?,1334338309.0,not constructive,,,
1605,"['c++', 'c', 'circuit']","{'account_id': 1189050, 'reputation': 734, 'user_id': 1162346, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/647d27aaf3f4adfa3f115d3f9f06f6fe?s=256&d=identicon&r=PG', 'display_name': 'Coder404', 'link': 'https://stackoverflow.com/users/1162346/coder404'}",True,774,10326326.0,2,1,1343539682,1335405271,1336176363.0,10326243,,https://stackoverflow.com/questions/10326243/custom-pcb-blink-light-in-c,Custom PCB Blink light in c,1344253774.0,off topic,,,
1606,"['c++', 'gcc', 'c++11', 'c++98']","{'account_id': 427554, 'reputation': 8391, 'user_id': 809384, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/2e88f031bbd7f1ece1c87da1352addd5?s=256&d=identicon&r=PG', 'display_name': 'Andr&#233; Puel', 'link': 'https://stackoverflow.com/users/809384/andr%c3%a9-puel'}",True,3335,10065103.0,1,28,1343509282,1333908096,1333908161.0,10065055,CC BY-SA 3.0,https://stackoverflow.com/questions/10065055/why-is-stdlist-bigger-on-c11,Why is std::list bigger on c++11?,,,,,
1607,"['iphone', 'c++', 'openframeworks']","{'account_id': 199799, 'reputation': 17308, 'user_id': 445312, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/7c10024012579b4b13c698608fb6ddcd?s=256&d=identicon&r=PG', 'display_name': 'Pavan', 'link': 'https://stackoverflow.com/users/445312/pavan'}",True,74,10274311.0,2,1,1343498182,1335149182,1343498182.0,10274238,CC BY-SA 3.0,https://stackoverflow.com/questions/10274238/what-is-the-best-way-to-detect-several-buttons-being-clicked,What is the best way to detect several buttons being clicked,,,,,
1608,"['c++', 'virtual-functions', 'pointer-to-member', 'pure-virtual']","{'account_id': 224462, 'reputation': 3681, 'user_id': 484307, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/4e9dc069de2952af4cd0f1720e499d47?s=256&d=identicon&r=PG', 'display_name': 'Andrew Durward', 'link': 'https://stackoverflow.com/users/484307/andrew-durward'}",True,264,10357072.0,1,2,1343391909,1335554098,1495540145.0,10356549,,https://stackoverflow.com/questions/10356549/is-it-possible-to-obtain-a-pointer-to-the-definition-of-a-pure-virtual-function,Is it possible to obtain a pointer to the definition of a pure virtual function?,1335591081.0,exact duplicate,,,
1609,"['c++', 'c', 'debugging', 'gdb']","{'account_id': 165721, 'reputation': 12853, 'user_id': 389405, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/7dc28714614dc8bf86b8923445c7a0b5?s=256&d=identicon&r=PG', 'display_name': 'Gui13', 'link': 'https://stackoverflow.com/users/389405/gui13'}",True,1045,11673018.0,3,5,1343317353,1334763469,1335174471.0,10212918,CC BY-SA 3.0,https://stackoverflow.com/questions/10212918/io-wide-data-2-whats-this,_IO_wide_data_2: what&#39;s this?,,,,,
1610,"['c++', 'arrays', 'char']","{'account_id': 1147654, 'reputation': 4356, 'user_id': 1130069, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/28750dcb6b6f4b7d3f12297de915830e?s=256&d=identicon&r=PG', 'display_name': 'MCP', 'link': 'https://stackoverflow.com/users/1130069/mcp'}",True,21958,,2,3,1343273189,1333400081,1333400384.0,9983691,CC BY-SA 3.0,https://stackoverflow.com/questions/9983691/user-input-stored-in-an-array-of-chars-c,User input stored in an array of char&#39;s (C++),,,,,
1611,"['c++', 'c', 'windows', 'winapi']","{'account_id': 1037697, 'reputation': 357, 'user_id': 1044476, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/6ce37cc4d5a8f7cbbc0cc568576e8d8b?s=256&d=identicon&r=PG', 'display_name': 'Sreyan', 'link': 'https://stackoverflow.com/users/1044476/sreyan'}",True,1679,,2,1,1343265059,1334744324,1343265059.0,10207368,CC BY-SA 3.0,https://stackoverflow.com/questions/10207368/group-box-look-and-feel,Group Box look and feel,,,,,
1612,"['c++', 'boost', 'segmentation-fault', 'boost-serialization']","{'account_id': 1319278, 'reputation': 111, 'user_id': 1265426, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/b7a9f8ddc27d9d93bf45acf1e40482a6?s=256&d=identicon&r=PG', 'display_name': 'Binh Van Pham', 'link': 'https://stackoverflow.com/users/1265426/binh-van-pham'}",True,1037,10038142.0,1,1,1343195275,1333675057,1333682427.0,10038090,CC BY-SA 3.0,https://stackoverflow.com/questions/10038090/seg-fault-when-saving-data-using-boostserialization,Seg fault when saving data using boost::serialization,,,,,
1613,"['c++', 'algorithm', 'boost', 'prims-algorithm']","{'account_id': 306987, 'reputation': 170, 'user_id': 1392346, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/c4fdb1ad20cef31674900500b38b6427?s=256&d=identicon&r=PG', 'display_name': 'stack356', 'link': 'https://stackoverflow.com/users/1392346/stack356'}",True,2038,10154180.0,2,0,1343158459,1334105171,1343158459.0,10098437,CC BY-SA 3.0,https://stackoverflow.com/questions/10098437/c-boost-prims-algorithm-with-custom-weights,C++ boost prim&#39;s algorithm with custom weights?,,,,,
1614,"['c++', 'lua', 'c++11', 'assignment-operator', 'rvalue-reference']","{'account_id': 377014, 'reputation': 3829, 'user_id': 728847, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/49b040c9bb07330441e9c00e721927c5?s=256&d=identicon&r=PG', 'display_name': 'marton78', 'link': 'https://stackoverflow.com/users/728847/marton78'}",True,474,10300744.0,1,3,1342858195,1335275783,1495542076.0,10299439,CC BY-SA 3.0,https://stackoverflow.com/questions/10299439/passing-by-value-doesnt-invoke-move-constructor,Passing by value doesn&#39;t invoke move constructor,,,,,
1615,"['c++', 'c', 'unions', 'strict-aliasing', 'type-punning']","{'account_id': 1013267, 'reputation': 30646, 'user_id': 1025391, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/76a088ae59745a0c4a377f362fec0fc4?s=256&d=identicon&r=PG', 'display_name': 'moooeeeep', 'link': 'https://stackoverflow.com/users/1025391/moooeeeep'}",True,4325,,4,4,1342796356,1335127240,1495541450.0,10271929,,https://stackoverflow.com/questions/10271929/union-for-uint32-t-and-uint8-t4-undefined-behavior,union for uint32_t and uint8_t[4] undefined behavior?,1405486848.0,Duplicate,,,
1616,"['c++', 'c']","{'account_id': 1366139, 'reputation': 3744, 'user_id': 1302520, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/4cb9bb2e948cfc8a9f2ab5fb2ef58ff6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Max', 'link': 'https://stackoverflow.com/users/1302520/max'}",True,2785,10119926.0,3,0,1342563990,1334218731,,10119890,CC BY-SA 3.0,https://stackoverflow.com/questions/10119890/how-to-malloc-an-array-of-string-in-ansi-c,How to malloc an array of string in ANSI C?,,,,,
1617,"['c++', '.net', 'windows', 'windows-explorer']","{'account_id': 897712, 'reputation': 4252, 'user_id': 934618, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/8a4e24d48eed0c45e953776cc7a90b41?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dmitry Fedorkov', 'link': 'https://stackoverflow.com/users/934618/dmitry-fedorkov'}",True,2926,,1,10,1342446767,1334738516,,10205830,CC BY-SA 3.0,https://stackoverflow.com/questions/10205830/custom-tab-in-file-properties-dialog,Custom tab in file properties dialog,,,,,
1618,"['c++', 'c', 'thread-safety', 'posix', 'v4l2']","{'account_id': 205058, 'reputation': 10979, 'user_id': 453616, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/f5c35ad8a6275273c50d1274fd549d84?s=256&d=identicon&r=PG', 'display_name': 'gspr', 'link': 'https://stackoverflow.com/users/453616/gspr'}",True,1571,10336344.0,1,10,1342427655,1334782349,1342427655.0,10217779,CC BY-SA 3.0,https://stackoverflow.com/questions/10217779/how-thread-safe-is-v4l2,How thread-safe is V4L2?,,,,,
1619,"['c++', 'c', 'loops', 'type-conversion']","{'account_id': 1296783, 'reputation': 511, 'user_id': 1247639, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/lzn58.jpg?s=256&g=1', 'display_name': 'Aman Kejriwal', 'link': 'https://stackoverflow.com/users/1247639/aman-kejriwal'}",True,3818,10346295.0,4,3,1342405452,1335510599,1335513041.0,10346282,CC BY-SA 3.0,https://stackoverflow.com/questions/10346282/using-data-type-other-than-int-as-index-value-in-c-for-loop,Using data type other than int as index value in C++ for loop,,,,,
1620,"['c++', 'visual-c++', 'c++-amp', 'visual-c++-2012']","{'account_id': 237057, 'reputation': 23705, 'user_id': 504963, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/xlYLo.jpg?s=256&g=1', 'display_name': 'Antarr Byrd', 'link': 'https://stackoverflow.com/users/504963/antarr-byrd'}",True,420,,1,0,1342288607,1333635422,1342288607.0,10030359,CC BY-SA 3.0,https://stackoverflow.com/questions/10030359/amp-library-error,Amp Library Error,,,,,
1621,"['c++', 'visual-c++', 'c++11', 'clang', 'visual-c++-2012']","{'account_id': 980432, 'reputation': 10862, 'user_id': 1000282, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/371832f83b79a41443fa50d3793b0cfd?s=256&d=identicon&r=PG', 'display_name': 'oblitum', 'link': 'https://stackoverflow.com/users/1000282/oblitum'}",True,1275,,2,0,1342288597,1334250699,1342288597.0,10128444,CC BY-SA 3.0,https://stackoverflow.com/questions/10128444/is-it-possible-to-compile-c-sources-with-clang-3-1-plus-vc11-beta-headers,Is it possible to compile C++ sources with Clang 3.1 plus VC11 Beta headers?,,,,,
1622,"['c++', 'visual-c++', 'intrinsics', 'visual-c++-2012']","{'account_id': 1065629, 'reputation': 350, 'user_id': 1066278, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://www.gravatar.com/avatar/387c9b8385d778d2944249682cc0e7af?s=256&d=identicon&r=PG', 'display_name': 'user1066278', 'link': 'https://stackoverflow.com/users/1066278/user1066278'}",True,5154,,1,6,1342288588,1334339517,1342288588.0,10145805,CC BY-SA 3.0,https://stackoverflow.com/questions/10145805/cant-use-bitscanforward64,Can&#39;t use BitScanForward64,,,,,
1623,"['c++', 'linux', 'memory', 'cuda']","{'account_id': 1265647, 'reputation': 394, 'user_id': 1223003, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/6dce728018fbe166b95fe40eaffb54c7?s=256&d=identicon&r=PG', 'display_name': 'amanda', 'link': 'https://stackoverflow.com/users/1223003/amanda'}",True,379,,1,2,1342124788,1333986646,1342124788.0,10075835,CC BY-SA 3.0,https://stackoverflow.com/questions/10075835/cuda-program-kernel-code-in-device-memory-space,cuda program kernel code in device memory space,,,,,
1624,"['c++', 'sockets', 'clojure', 'struct']","{'account_id': 1581, 'reputation': 9453, 'user_id': 2118, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/558f6300806bd61b6fc860289ebe37c7?s=256&d=identicon&r=PG', 'display_name': 'AnnanFay', 'link': 'https://stackoverflow.com/users/2118/annanfay'}",True,325,10286512.0,1,1,1342041834,1335195588,1342041834.0,10283723,CC BY-SA 3.0,https://stackoverflow.com/questions/10283723/how-can-i-create-c-style-structs-in-clojure,How can I create C-style structs in Clojure?,,,,,
1625,"['c++', 'boost', 'boost-tuples']","{'account_id': 52844, 'reputation': 23835, 'user_id': 157971, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/8cbf41a630b52f45e9b54e0ee1445f76?s=256&d=identicon&r=PG', 'display_name': 'void.pointer', 'link': 'https://stackoverflow.com/users/157971/void-pointer'}",True,988,11418861.0,1,1,1341941986,1334183801,1334183870.0,10114961,CC BY-SA 3.0,https://stackoverflow.com/questions/10114961/search-a-vector-of-boosttuple,Search a vector of boost::tuple,,,,,
