,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,locked_date
1478,"['c++', 'boost', 'boost-asio']","{'account_id': 6845406, 'reputation': 4666, 'user_id': 5264388, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/160f1b756f3f4a0ba9a2a58f4cce911b?s=256&d=identicon&r=PG', 'display_name': 'owacoder', 'link': 'https://stackoverflow.com/users/5264388/owacoder'}",False,113,1,1,1650488977,1650488109,71946095,CC BY-SA 4.0,https://stackoverflow.com/questions/71946095/asio-async-write-with-empty-buffer,ASIO async_write with empty buffer,1650488977.0,,,,,
1479,"['c++', 'dynamic-programming', 'knapsack-problem']","{'account_id': 6981698, 'reputation': 145, 'user_id': 5354360, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10155335902825608/picture?type=large', 'display_name': 'יצחק שליסל', 'link': 'https://stackoverflow.com/users/5354360/%d7%99%d7%a6%d7%97%d7%a7-%d7%a9%d7%9c%d7%99%d7%a1%d7%9c'}",False,262,0,0,1650488697,1650479088,71944493,CC BY-SA 4.0,https://stackoverflow.com/questions/71944493/knapsack-problem-optimal-fair-division-of-items-in-limited-quantity-between-kn,"Knapsack problem: Optimal fair division of items in limited quantity, between Knapsacks with unlimited capacity",1650488697.0,,,,,
1480,"['c++', 'string', 'for-loop', 'if-statement', 'function-definition']","{'account_id': 25025439, 'reputation': 33, 'user_id': 18883712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b5563dad70f600355a9377edd618cecc?s=256&d=identicon&r=PG', 'display_name': 'Eddie', 'link': 'https://stackoverflow.com/users/18883712/eddie'}",True,79,2,1,1650488454,1650484240,71945438,CC BY-SA 4.0,https://stackoverflow.com/questions/71945438/c-string-subscript-out-of-range-debug-assertion-failed,c++ string subscript out of range/debug assertion failed,1650486185.0,71945705.0,,,,
1481,"['android', 'c++', 'android-ndk', 'lldb', 'ndk-gdb']","{'account_id': 269851, 'reputation': 1726, 'user_id': 559449, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/24b577c3f9d48ba46f02631c541d0c61?s=256&d=identicon&r=PG', 'display_name': 'Luther', 'link': 'https://stackoverflow.com/users/559449/luther'}",False,51,0,0,1650487698,1650487698,71946041,CC BY-SA 4.0,https://stackoverflow.com/questions/71946041/debugging-using-ndk-dbg-and-it-cant-find-my-symbols,debugging using ndk-dbg and it can&#39;t find my symbols,,,,,,
1482,"['c++', 'directx', 'direct2d', 'direct3d11', 'dxgi']","{'account_id': 24655085, 'reputation': 9, 'user_id': 18551835, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21b0af8fc4c0ac7f6ee0b1ae1bea1a1b?s=256&d=identicon&r=PG', 'display_name': 'TBC1', 'link': 'https://stackoverflow.com/users/18551835/tbc1'}",True,73,1,0,1650486532,1650437657,71935334,CC BY-SA 4.0,https://stackoverflow.com/questions/71935334/visual-studio-c-how-do-i-stop-images-from-being-scaled-wrong-when-i-maximize-w,Visual Studio C++ How do I stop images from being scaled wrong when I maximize window D3D11 and D2D1,,,,,,
1483,"['c++', 'cmake']","{'account_id': 7097269, 'reputation': 173, 'user_id': 5430313, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/4220cf19808475081ae4c238266700f3?s=256&d=identicon&r=PG&f=1', 'display_name': 'olu', 'link': 'https://stackoverflow.com/users/5430313/olu'}",False,298,0,1,1650486390,1650486390,71945805,CC BY-SA 4.0,https://stackoverflow.com/questions/71945805/cmake-not-including-library-files-when-i-use-fetchcontent,CMake not including library files when I use FetchContent,,,,,,
1484,"['c++', 'macos', 'clang', 'libressl']","{'account_id': 23761376, 'reputation': 61, 'user_id': 18820263, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7cef54025c56aaa8bf482865a28c70c5?s=256&d=identicon&r=PG', 'display_name': 'John554', 'link': 'https://stackoverflow.com/users/18820263/john554'}",False,133,0,0,1650485625,1650479621,71944597,CC BY-SA 4.0,https://stackoverflow.com/questions/71944597/building-libressl-for-use-in-a-c-project,Building LibreSSL for use in a C++ project,1650485625.0,,,,,
1485,"['c++', 'misra', 'suppression']","{'account_id': 17040665, 'reputation': 3, 'user_id': 18883241, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzFj3vCnZmrl3mOfIqm84f1WJPhxt_2hjvWGxEW=k-s256', 'display_name': 'Lukas', 'link': 'https://stackoverflow.com/users/18883241/lukas'}",True,123,1,0,1650485494,1650483254,71945283,CC BY-SA 4.0,https://stackoverflow.com/questions/71945283/supress-misra-warning-with-function-instead-of-macro,Supress misra warning with function instead of macro,,71945652.0,,,,
1486,"['c++', 'algorithm', 'c++11', 'sum', 'decomposition']","{'account_id': 25024191, 'reputation': 1, 'user_id': 18882575, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b910ecdfd7ccb45d01d6e548790b0cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'MementoMori', 'link': 'https://stackoverflow.com/users/18882575/mementomori'}",True,83,2,-1,1650484842,1650475831,71943861,CC BY-SA 4.0,https://stackoverflow.com/questions/71943861/split-number-into-sum-of-preselected-other-numbers,Split number into sum of preselected other numbers,,,,,,
1487,"['c++', 'opengl', 'memory', 'gpu']","{'account_id': 23384392, 'reputation': 21, 'user_id': 17449981, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg3UyYbT2uorbXL45iDLgNZ4wh3CYKIgoo6YQ3X=k-s256', 'display_name': 'Leo Abalckin', 'link': 'https://stackoverflow.com/users/17449981/leo-abalckin'}",True,282,1,0,1650484033,1650479305,71944538,,https://stackoverflow.com/questions/71944538/cant-get-available-gpu-memory,Can&#39;t get available GPU memory,,,1650524929.0,Not suitable for this site,,
1488,"['c++', 'pointers', 'size', 'limit', 'new-operator']","{'account_id': 23990712, 'reputation': 61, 'user_id': 17976923, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggw-xJRqXBeZBeHPa3YjjtTvBR-RNmEn20Y5cacvw=k-s256', 'display_name': 'Star Dev', 'link': 'https://stackoverflow.com/users/17976923/star-dev'}",True,44,1,-3,1650483107,1650482843,71945225,,https://stackoverflow.com/questions/71945225/pointer-takes-elements-bigger-than-its-size-in-c,Pointer takes elements bigger than its size in c++,,,1650483211.0,Duplicate,,
1489,"['c++', 'c++20']","{'account_id': 3101518, 'reputation': 187, 'user_id': 2625519, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/92fd0a9c94c76a31fc7027f44a78e778?s=256&d=identicon&r=PG', 'display_name': 'GlassBeaver', 'link': 'https://stackoverflow.com/users/2625519/glassbeaver'}",False,165,0,3,1650482139,1650482139,71945096,CC BY-SA 4.0,https://stackoverflow.com/questions/71945096/detect-at-compile-time-if-a-function-is-executed-in-a-static-context-c20,"Detect at compile time if a function is executed in a static context, C++20",,,,,,
1490,['c++'],"{'account_id': 14583836, 'reputation': 23, 'user_id': 10533355, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7bb56ae0d354fd24d9e9cf27e344aa11?s=256&d=identicon&r=PG', 'display_name': 'Dutch', 'link': 'https://stackoverflow.com/users/10533355/dutch'}",False,63,2,0,1650482062,1650290076,71912736,CC BY-SA 4.0,https://stackoverflow.com/questions/71912736/fixed-why-does-my-mbed-rtosthread-run-a-function-multiple-times,FIXED why does my mbed rtos::thread run a function multiple times,1650366943.0,,,,,
1491,"['c++', 'visual-studio', 'memory', 'fstream', 'getline']","{'account_id': 24811569, 'reputation': 11, 'user_id': 18692947, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/218b5cdc65f6910ef95d0ab67ce79bd0?s=256&d=identicon&r=PG', 'display_name': 'Undercaffinated', 'link': 'https://stackoverflow.com/users/18692947/undercaffinated'}",False,59,1,1,1650481257,1650430190,71934246,CC BY-SA 4.0,https://stackoverflow.com/questions/71934246/unexpected-values-being-read-into-memory-with-getline-c,Unexpected Values Being Read Into Memory with getline() - C++,1650430663.0,,,,,
1492,"['c++', 'arduino', 'aes', 'esp32', 'mbed']","{'account_id': 17893334, 'reputation': 33, 'user_id': 12999343, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iye4i.jpg?s=256&g=1', 'display_name': 'Sai', 'link': 'https://stackoverflow.com/users/12999343/sai'}",False,663,1,0,1650479712,1650475044,71943724,CC BY-SA 4.0,https://stackoverflow.com/questions/71943724/how-to-convert-an-unsigned-char-to-string,How to convert an unsigned char to string,,,,,,
1493,"['c++', 'memory-management', 'vulkan']","{'account_id': 8246377, 'reputation': 7317, 'user_id': 6202327, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/AFtrB.png?s=256&g=1', 'display_name': 'Makogan', 'link': 'https://stackoverflow.com/users/6202327/makogan'}",False,141,0,0,1650479587,1650405641,71931831,CC BY-SA 4.0,https://stackoverflow.com/questions/71931831/how-to-tell-vulkan-memory-allocator-to-use-large-heap,How to tell vulkan memory allocator to use large heap?,1650479587.0,,,,,
1494,"['c++', 'vector', 'data-structures']","{'account_id': 22094030, 'reputation': 1, 'user_id': 16351637, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f919ae1251c633aae4f7154256a9a75?s=256&d=identicon&r=PG&f=1', 'display_name': 'DragonKing', 'link': 'https://stackoverflow.com/users/16351637/dragonking'}",False,45,1,-2,1650479391,1650478081,71944292,CC BY-SA 4.0,https://stackoverflow.com/questions/71944292/how-do-i-store-my-text-file-data-into-a-vector-in-c,How do i store My text file data into a vector in c++,,,,,,
1495,"['c++', 'visual-studio', 'conan']","{'account_id': 2295790, 'reputation': 187, 'user_id': 2017263, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/7777f58c83b9930bf45c7e2c83c45c67?s=256&d=identicon&r=PG', 'display_name': 'theNotSoPro', 'link': 'https://stackoverflow.com/users/2017263/thenotsopro'}",False,456,0,0,1650479240,1650479240,71944526,CC BY-SA 4.0,https://stackoverflow.com/questions/71944526/best-way-to-set-up-conan-in-c,Best way to set up conan in c++,,,,,,
1496,"['c++', 'c++14']","{'account_id': 4279444, 'reputation': 1366, 'user_id': 8916031, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7b15e56ae318e73272c05f1ad070a618?s=256&d=identicon&r=PG&f=1', 'display_name': 'Krantz', 'link': 'https://stackoverflow.com/users/8916031/krantz'}",True,110,1,0,1650478559,1650468785,71942426,CC BY-SA 4.0,https://stackoverflow.com/questions/71942426/how-to-ensure-that-my-program-prints-the-supplied-values-not-incorrect-values,"How to ensure that my program prints the supplied values, not incorrect values?",1650478559.0,71943273.0,,,,
1497,"['c++', 'set']","{'account_id': 16485099, 'reputation': 372, 'user_id': 11910702, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40cba42c25a2115435d9216a7ae02750?s=256&d=identicon&r=PG&f=1', 'display_name': 'Erel', 'link': 'https://stackoverflow.com/users/11910702/erel'}",True,203,2,0,1650478547,1650464375,71941342,CC BY-SA 4.0,https://stackoverflow.com/questions/71941342/how-to-remove-duplicates-in-a-vector-based-on-an-equality-predicate,How to remove duplicates in a vector based on an equality predicate?,,71941343.0,,,,
1498,"['c++', 'windows', 'visual-studio']","{'account_id': 11741517, 'reputation': 3369, 'user_id': 8593689, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-kY2lz_X3qgg/AAAAAAAAAAI/AAAAAAAAFd8/kH8aLaFLJuc/photo.jpg?sz=256', 'display_name': 'Shane Bishop', 'link': 'https://stackoverflow.com/users/8593689/shane-bishop'}",True,279,1,0,1650477678,1650384438,71928000,CC BY-SA 4.0,https://stackoverflow.com/questions/71928000/error-msb8020-the-build-tools-for-visual-studio-2010-platform-toolset-v100,"Error MSB8020 The build tools for Visual Studio 2010 (Platform Toolset = &#39;v100&#39;) cannot be found, but v100 not used",1650386567.0,71944203.0,,,,
1499,"['c#', 'c++']","{'account_id': 25024023, 'reputation': 1, 'user_id': 18882424, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1eafe048ddb73a72dea1d819bdde87c9?s=256&d=identicon&r=PG', 'display_name': 'Reek', 'link': 'https://stackoverflow.com/users/18882424/reek'}",True,77,1,-2,1650477649,1650476985,71944087,CC BY-SA 4.0,https://stackoverflow.com/questions/71944087/how-to-simplify-the-arrow-and-scope-resolution-operators-in-c,How to simplify the arrow(-&gt;) and scope resolution (::) operators in C++?,,,,,,
1500,"['c++', 'unit-testing', 'googletest']","{'account_id': 5056201, 'reputation': 123, 'user_id': 4059372, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/091f36cad30880de02605b54c65d42e4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anand Shah', 'link': 'https://stackoverflow.com/users/4059372/anand-shah'}",True,140,2,2,1650477464,1650476819,71944055,CC BY-SA 4.0,https://stackoverflow.com/questions/71944055/writing-testable-code-in-c-that-mocks-out-third-party-dependencies,Writing testable code in c++ that mocks out third-party dependencies,,,,,,
1501,"['c++', 'memory', 'c++17']","{'account_id': 21411584, 'reputation': 41, 'user_id': 15771671, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98d9f16985a505431a106f36d20b3518?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pooyanoss', 'link': 'https://stackoverflow.com/users/15771671/pooyanoss'}",True,86,2,0,1650476794,1650474915,71943707,CC BY-SA 4.0,https://stackoverflow.com/questions/71943707/overwrite-stack-allocated-instance-of-a-class,Overwrite stack-allocated instance of a class,1650476630.0,71943729.0,,,,
1502,['c++'],"{'account_id': 19841763, 'reputation': 33, 'user_id': 14534211, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8bf00d147bfd1eb196ad16228dbe4215?s=256&d=identicon&r=PG&f=1', 'display_name': 'BoopyBoop', 'link': 'https://stackoverflow.com/users/14534211/boopyboop'}",True,129,1,0,1650476793,1650474509,71943630,CC BY-SA 4.0,https://stackoverflow.com/questions/71943630/finding-and-replacing-elements-in-a-linked-list,Finding and replacing elements in a linked list,1650475874.0,71943926.0,,,,
1503,"['c++', 'qt']","{'account_id': 19303684, 'reputation': 87, 'user_id': 14111010, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghh1ShEHH_7H5qEWtcuAewOOTysKzx1NbN5-k7w7g=k-s256', 'display_name': 'Ростислав Романец', 'link': 'https://stackoverflow.com/users/14111010/%d0%a0%d0%be%d1%81%d1%82%d0%b8%d1%81%d0%bb%d0%b0%d0%b2-%d0%a0%d0%be%d0%bc%d0%b0%d0%bd%d0%b5%d1%86'}",True,103,1,-5,1650476277,1650474752,71943678,,https://stackoverflow.com/questions/71943678/how-to-write-bits-to-file-c,How to write bits to file c++,,,1650571176.0,Needs details or clarity,,
1504,"['c++', 'vulkan']","{'account_id': 18348085, 'reputation': 3, 'user_id': 18875232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/482c25b2d43b2779dede045393b991d9?s=256&d=identicon&r=PG', 'display_name': 'user18875232', 'link': 'https://stackoverflow.com/users/18875232/user18875232'}",True,162,1,0,1650476140,1650437786,71935361,CC BY-SA 4.0,https://stackoverflow.com/questions/71935361/question-about-vkphysicaldevicevulkan12features,question about VkPhysicalDeviceVulkan12Features,1650438867.0,71943808.0,,,,
1505,"['c++', 'language-lawyer', 'c++20']","{'account_id': 5292408, 'reputation': 4846, 'user_id': 4224575, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/Nvq43.gif?s=256&g=1', 'display_name': 'Lorah Attkins', 'link': 'https://stackoverflow.com/users/4224575/lorah-attkins'}",False,66,0,0,1650474817,1650474033,71943546,,https://stackoverflow.com/questions/71943546/why-is-referencing-a-member-in-its-own-definition-valid,Why is referencing a member in its own definition valid?,1650474342.0,,1650474798.0,Duplicate,,
1506,"['c++', 'macos', 'qt', 'dylib', 'lib']","{'account_id': 6576696, 'reputation': 5019, 'user_id': 5082463, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/877843e34372342a80c73f38ee79ad60?s=256&d=identicon&r=PG&f=1', 'display_name': 'KcFnMi', 'link': 'https://stackoverflow.com/users/5082463/kcfnmi'}",False,27,0,0,1650474717,1650474717,71943671,CC BY-SA 4.0,https://stackoverflow.com/questions/71943671/how-to-use-cutelogger-in-a-qt-qmake-based-project-on-macos,"How to use CuteLogger in a Qt qmake based project, on macOS?",,,,,,
1507,"['c++', 'memory', 'memory-management', 'ram']","{'account_id': 24688318, 'reputation': 11, 'user_id': 18581209, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJziE4-e2pct70j6cgJ7jnVZbZlcfe6rBxl5Q1Di=k-s256', 'display_name': 'Jimmy Yilmaz', 'link': 'https://stackoverflow.com/users/18581209/jimmy-yilmaz'}",True,115,1,1,1650474677,1650473589,71943480,,https://stackoverflow.com/questions/71943480/is-it-dangerous-to-use-c-without-knowing-memory-management,Is it dangerous to use C++ without knowing memory management?,1650473871.0,,1650474770.0,Opinion-based,,
1508,"['c++', 'algorithm', 'c++11', 'copy', 'stdmap']","{'user_type': 'does_not_exist', 'display_name': 'user12580002'}",True,76,2,0,1650474634,1650471825,71943098,CC BY-SA 4.0,https://stackoverflow.com/questions/71943098/how-to-insert-to-stdmap-which-is-in-stdmultimap,How to insert to std::map which is in std::multimap?,1650474634.0,71943235.0,,,,
1509,['c++'],"{'account_id': 25023611, 'reputation': 5, 'user_id': 18882052, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lJ0mk.jpg?s=256&g=1', 'display_name': 'ellaine fontamillas', 'link': 'https://stackoverflow.com/users/18882052/ellaine-fontamillas'}",True,60,1,0,1650473651,1650472946,71943346,CC BY-SA 4.0,https://stackoverflow.com/questions/71943346/can-anyone-make-me-understand-why-visual-studio-is-giving-me-this-warning-for-my,Can anyone make me understand why visual studio is giving me this warning for my c++ code?,,71943493.0,,,,
