,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,question_id,link,closed_reason,title,bounty_amount,bounty_closes_date,last_edit_date,content_license,accepted_answer_id
1259,['c#'],"{'account_id': 24356860, 'reputation': 11, 'user_id': 18291884, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwiLkOGujY-mC_uorpp2q33rDzVcfdvpkf3VSc=k-s256', 'display_name': 'Mnd SN', 'link': 'https://stackoverflow.com/users/18291884/mnd-sn'}",False,17,,0,0,1661548081,1661548081,73506488,https://stackoverflow.com/questions/73506488/automatic-movement-when-recognizing-figure,,automatic movement when recognizing figure,,,,CC BY-SA 4.0,
1260,"['c#', 'asp.net-core', 'dependency-injection', 'routes', 'blazor']","{'account_id': 15447995, 'reputation': 235, 'user_id': 11144349, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-VAzzlupOBcg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc-skDx5te7sG0o3DKxwwjmNHcW-A/mo/photo.jpg?sz=256', 'display_name': 'Morks', 'link': 'https://stackoverflow.com/users/11144349/morks'}",False,95,,0,0,1661547991,1661547991,73506477,https://stackoverflow.com/questions/73506477/how-to-get-base-url-of-deployed-app-service-without-request-httpcontext-or-con,,"How to get base url of deployed app service without request, httpcontext, or controllers",,,,CC BY-SA 4.0,
1261,"['c#', '.net', 'haproxy', 'http-redirect']","{'account_id': 26143560, 'reputation': 1, 'user_id': 19832567, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/346efb87da4ab22f7e69b2eb578add95?s=256&d=identicon&r=PG', 'display_name': 'Vander Batista', 'link': 'https://stackoverflow.com/users/19832567/vander-batista'}",False,157,,1,0,1661547267,1661291074,73465332,https://stackoverflow.com/questions/73465332/ha-proxy-changing-https-to-http-in-httpcontext,,HA Proxy changing https to http in HttpContext,,,1661547267.0,CC BY-SA 4.0,
1262,['c#'],"{'account_id': 6540777, 'reputation': 621, 'user_id': 5058442, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/b4dd59e444e0df681598f4ecb6255721?s=256&d=identicon&r=PG&f=1', 'display_name': 'carlosm', 'link': 'https://stackoverflow.com/users/5058442/carlosm'}",False,45,,0,0,1661547088,1661547088,73506361,https://stackoverflow.com/questions/73506361/string-interpolation-from-url-in-the-database,,String Interpolation from URL in the database,,,,CC BY-SA 4.0,
1263,"['c#', 'unity3d']","{'account_id': 20148630, 'reputation': 1, 'user_id': 14776502, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi8HlTd_ciIVjPGuqXiYtHpbDqzXYsvWYKqBR9vEw=k-s256', 'display_name': 'NVM99', 'link': 'https://stackoverflow.com/users/14776502/nvm99'}",False,61,,0,0,1661546343,1661546343,73506268,https://stackoverflow.com/questions/73506268/why-am-i-unable-to-instantiate-a-class-object-in-c-unity,,Why am I unable to instantiate a class object in C# Unity,,,,CC BY-SA 4.0,
1264,"['c#', 'asp.net', 'asp.net-mvc']","{'account_id': 19927805, 'reputation': 288, 'user_id': 14602103, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj0gLKl2xIAiceI7iBkhhvky-cYnAgruMzEk88Z=k-s256', 'display_name': 'L4marr', 'link': 'https://stackoverflow.com/users/14602103/l4marr'}",True,84,,1,0,1661546039,1660740410,73388740,https://stackoverflow.com/questions/73388740/asp-net-mvc-register-custom-role-provider-programmatically-not-via-web-config,,"Asp.Net MVC - Register custom role provider programmatically, not via Web.config",,,,CC BY-SA 4.0,73506230.0
1265,"['c#', '.net', 'entity-framework', 'ef-code-first', 'sql-server-ce']","{'account_id': 23632890, 'reputation': 75, 'user_id': 17664374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e17790f251382851d6e01a3243fe98b?s=256&d=identicon&r=PG', 'display_name': 'sina', 'link': 'https://stackoverflow.com/users/17664374/sina'}",False,49,,0,0,1661544670,1661544489,73506014,https://stackoverflow.com/questions/73506014/keyword-not-supported-entity-framework-c,,Keyword not supported Entity Framework C#,,,1661544670.0,CC BY-SA 4.0,
1266,"['c#', 'sql', 'ms-access', 'sql-insert', 'backslash']","{'account_id': 26166549, 'reputation': 13, 'user_id': 19852272, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1654797954888929/picture?type=large', 'display_name': 'Nicosen2000', 'link': 'https://stackoverflow.com/users/19852272/nicosen2000'}",True,70,1661533619.0,1,-1,1661544370,1661523305,73502405,https://stackoverflow.com/questions/73502405/insert-comma-into-ms-access-database-using-visual-studio,Duplicate,Insert comma into MS Access database using Visual Studio,,,1661523687.0,,73503431.0
1267,"['c#', 'asp.net', '.net', 'string', 'hash']","{'account_id': 1906986, 'reputation': 511, 'user_id': 1721658, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/9658a983cd2f9d3cb8552a1fe0636f79?s=256&d=identicon&r=PG', 'display_name': 'Ditty', 'link': 'https://stackoverflow.com/users/1721658/ditty'}",True,145,1661543803.0,2,-3,1661543812,1661543294,73505856,https://stackoverflow.com/questions/73505856/can-someone-please-help-me-format-this-in-string-format,Duplicate,Can someone please help me format this in String.Format?,,,,,73505897.0
1268,"['c#', 'unit-testing', 'xunit']","{'account_id': 5624495, 'reputation': 731, 'user_id': 6225526, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/98dea12b9bf76d2f86f4965b09e19527?s=256&d=identicon&r=PG&f=1', 'display_name': 'Selva', 'link': 'https://stackoverflow.com/users/6225526/selva'}",True,88,,1,0,1661543396,1661521780,73502055,https://stackoverflow.com/questions/73502055/how-to-write-unit-test-for-a-builder-design-pattern,,How to write unit test for a builder design pattern?,,,,CC BY-SA 4.0,73502222.0
1269,"['c#', 'arrays']","{'account_id': 24849155, 'reputation': 31, 'user_id': 18726312, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b411e17ebb884bd300b038af666381c3?s=256&d=identicon&r=PG', 'display_name': 'Mia', 'link': 'https://stackoverflow.com/users/18726312/mia'}",True,75,,5,0,1661543004,1661343294,73472990,https://stackoverflow.com/questions/73472990/how-to-display-the-strings-from-a-list-of-strings-that-contain-all-the-chars-fro,,How to display the strings from a list of strings that contain all the chars from a char array? c#,,,1661543004.0,CC BY-SA 4.0,
1270,"['c#', 'winforms', 'serial-port', 'modbus-tcp']","{'account_id': 10224404, 'reputation': 1, 'user_id': 7547559, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0881af0bb63b22b6742d6b7dae6ee7c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Matej Blaško', 'link': 'https://stackoverflow.com/users/7547559/matej-bla%c5%a1ko'}",False,48,,0,0,1661542311,1661533111,73504332,https://stackoverflow.com/questions/73504332/windows-forms-app-which-uses-system-io-ports-is-crashing-after-some-time,,Windows forms app which uses System.IO.Ports is crashing after some time,,,1661542311.0,CC BY-SA 4.0,
1271,"['c#', 'combinations', 'permutation', 'cartesian-product']","{'account_id': 26167117, 'reputation': 3, 'user_id': 19852771, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucqklRcMa05_hcH7r_GC-5iqhlRgEyN8G3rScgeEGsc=k-s256', 'display_name': 'Victor Vassilev', 'link': 'https://stackoverflow.com/users/19852771/victor-vassilev'}",True,66,,2,0,1661541387,1661526746,73503165,https://stackoverflow.com/questions/73503165/how-to-get-all-combination-between-n-objects-with-k-values-c,,How to get all combination between N objects with K values C#,,,1661526921.0,CC BY-SA 4.0,73505611.0
1272,"['c#', 'ajax', 'asp.net-mvc']","{'account_id': 24747116, 'reputation': 1, 'user_id': 19851980, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzpk4A_2QEc8bKPe7cRcS4AcDfYFH18LVYbOqxr=k-s256', 'display_name': 'Luis Bauer', 'link': 'https://stackoverflow.com/users/19851980/luis-bauer'}",False,38,,1,0,1661540914,1661519868,73501633,https://stackoverflow.com/questions/73501633/ajax-post-calls-controller-function-but-it-recieves-a-null-value,,"Ajax post calls controller function, but it recieves a null value",,,1661540914.0,CC BY-SA 4.0,
1273,"['c#', '.net', 'dll', 'visual-studio-2019']","{'account_id': 18538, 'reputation': 1488, 'user_id': 42552, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/d3d8778bfd7699f34e9346683b4458db?s=256&d=identicon&r=PG', 'display_name': 'JosephDoggie', 'link': 'https://stackoverflow.com/users/42552/josephdoggie'}",False,39,,0,0,1661540487,1661540487,73505479,https://stackoverflow.com/questions/73505479/c-net-can-two-dlls-mutually-reference-each-other,,c#.net can two DLL&#39;s mutually reference each other,,,,CC BY-SA 4.0,
1274,"['c#', 'selenium', 'selenium-chromedriver']","{'account_id': 24116118, 'reputation': 21, 'user_id': 18085971, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3219c2153b6927c59709ff172f208e9?s=256&d=identicon&r=PG', 'display_name': 'Mr. K.D.', 'link': 'https://stackoverflow.com/users/18085971/mr-k-d'}",False,27,,0,0,1661539707,1661539707,73505354,https://stackoverflow.com/questions/73505354/getting-error-in-selenium-c-with-nseindia,,Getting Error in Selenium C# With NSEINdia,,,,CC BY-SA 4.0,
1275,"['c#', 'list', 'memory']","{'account_id': 26084042, 'reputation': 3, 'user_id': 19781757, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jk8aK.png?s=256&g=1', 'display_name': 'remilialover', 'link': 'https://stackoverflow.com/users/19781757/remilialover'}",True,89,,1,0,1661539071,1660724952,73385234,https://stackoverflow.com/questions/73385234/why-is-the-memory-still-occupied-after-list-null-or-list-clear,,Why is the memory still occupied after ‘list = null’ or &#39;list.clear()&#39;,,,1660725110.0,CC BY-SA 4.0,73385496.0
1276,"['c#', 'regex']","{'account_id': 3810956, 'reputation': 573, 'user_id': 3161817, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/yeFIG.png?s=256&g=1', 'display_name': 'pdube', 'link': 'https://stackoverflow.com/users/3161817/pdube'}",True,50,,1,-2,1661538920,1661534863,73504626,https://stackoverflow.com/questions/73504626/regex-to-parse-comma-delimited-line-where-each-element-may-contain-comma-or-doub,,Regex to parse comma delimited line where each element may contain comma or double quote,,,1661536272.0,CC BY-SA 4.0,73504921.0
1277,"['c#', 'mschart']","{'account_id': 13074109, 'reputation': 33, 'user_id': 9446817, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01d9c1e17667a88ea4a43dc6b07b3243?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rezamn65', 'link': 'https://stackoverflow.com/users/9446817/rezamn65'}",False,44,,1,1,1661538303,1661444547,73490838,https://stackoverflow.com/questions/73490838/ms-chart-with-time-x-axis-like-000000-and-x-value-data-in-millisecond-and-incr,,MS Chart with Time x Axis like 00:00:00 and x value data in millisecond and increase data in run time,,,1661446113.0,CC BY-SA 4.0,
1278,"['c#', '.net', 'vb.net', 'nlog', 'microsoft.extensions.logging']","{'account_id': 4539295, 'reputation': 85, 'user_id': 3687628, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aswin Francis', 'link': 'https://stackoverflow.com/users/3687628/aswin-francis'}",False,244,,2,0,1661538210,1661457403,73493087,https://stackoverflow.com/questions/73493087/how-to-create-a-logging-class-library-project-that-can-be-used-by-other-projects,,How to create a logging class library project that can be used by other projects that is thread safe?,,,,CC BY-SA 4.0,
1279,"['c#', 'docker', 'debugging', 'visual-studio-code', 'docker-compose']","{'account_id': 26168298, 'reputation': 1, 'user_id': 19853757, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3506ccdd371832c9d17d0a10761f2801?s=256&d=identicon&r=PG', 'display_name': 'S Carter', 'link': 'https://stackoverflow.com/users/19853757/s-carter'}",False,184,,0,0,1661538208,1661538208,73505121,https://stackoverflow.com/questions/73505121/cannot-use-vs-code-to-launch-and-debug-docker-compose-container,,Cannot use VS Code to launch and debug docker compose container,,,,CC BY-SA 4.0,
1280,"['c#', '.net', 'razor', 'dependency-injection', 'blazor']","{'account_id': 21421951, 'reputation': 11, 'user_id': 19853584, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d777eebca1dfd28948a3079c7a0d3fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tray Simpson', 'link': 'https://stackoverflow.com/users/19853584/tray-simpson'}",True,53,,1,0,1661538134,1661536050,73504789,https://stackoverflow.com/questions/73504789/injecting-ioptions-config-always-returning-null-in-razor-file,,Injecting IOptions config always returning null in .razor file,,,,CC BY-SA 4.0,
1281,"['c#', 'azure']","{'account_id': 12999115, 'reputation': 579, 'user_id': 9395753, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dChtb.jpg?s=256&g=1', 'display_name': 'Cristiano Schiaffella', 'link': 'https://stackoverflow.com/users/9395753/cristiano-schiaffella'}",True,73,,1,1,1661537507,1661522962,73502327,https://stackoverflow.com/questions/73502327/decimal-conversion-problem-in-azure-functions,,Decimal conversion problem in Azure Functions,,,,CC BY-SA 4.0,73505012.0
1282,"['c#', 'unity3d', 'firebase-realtime-database']","{'account_id': 20864864, 'reputation': 23, 'user_id': 15326139, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Y43q3LzBnSI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckKeSle3s5K6wXcVViwE_5_HPc6zQ/s96-c/photo.jpg?sz=256', 'display_name': 'Robert', 'link': 'https://stackoverflow.com/users/15326139/robert'}",False,15,,0,0,1661537198,1661537198,73504963,https://stackoverflow.com/questions/73504963/sign-up-user-using-phone-number-in-firebase-realtime-database,,Sign up user using phone number in firebase realtime database,,,,CC BY-SA 4.0,
1283,"['c#', 'xamarin', 'firebase-cloud-messaging', '.net-6.0', '.net-maui']","{'account_id': 5360139, 'reputation': 1, 'user_id': 4271664, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-tWN9u2Z6q8Y/AAAAAAAAAAI/AAAAAAAAA4U/GAwsMFsm5xA/photo.jpg?sz=256', 'display_name': 'Mauro Bernal', 'link': 'https://stackoverflow.com/users/4271664/mauro-bernal'}",False,271,,0,0,1661536560,1661536560,73504866,https://stackoverflow.com/questions/73504866/how-get-device-id-with-firebase-messaging,,How get device id with firebase messaging,,,,CC BY-SA 4.0,
1284,"['c#', 'telegram-bot']","{'account_id': 25646589, 'reputation': 13, 'user_id': 19414579, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8cc9669b6ffc59ee9cc069f895caa100?s=256&d=identicon&r=PG', 'display_name': 'LanceMinecraft', 'link': 'https://stackoverflow.com/users/19414579/lanceminecraft'}",False,103,,0,0,1661536092,1661536092,73504795,https://stackoverflow.com/questions/73504795/how-to-make-step-by-step-telegram-bot-to-each-user,,How to make step-by-step telegram bot to each user?,,,,CC BY-SA 4.0,
1285,"['c#', 'unity3d', 'math']","{'account_id': 20286917, 'reputation': 91, 'user_id': 14879411, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiWti9VFTZzsEJIUSOy84duCOEnEQVsPG3etZLxkg=k-s256', 'display_name': 'Flof', 'link': 'https://stackoverflow.com/users/14879411/flof'}",True,40,,1,0,1661535219,1661533238,73504355,https://stackoverflow.com/questions/73504355/how-to-divide-objects-into-limited-area-with-c,,How to divide objects into limited area with C#?,,,,CC BY-SA 4.0,
1286,"['c#', '.net', 'sqlite', 'maui']","{'account_id': 24273634, 'reputation': 89, 'user_id': 18221257, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d3b8f416eb4911bed39fba970d08362?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jeandr&#233; De Villiers', 'link': 'https://stackoverflow.com/users/18221257/jeandr%c3%a9-de-villiers'}",False,272,,1,0,1661535004,1661182485,73447644,https://stackoverflow.com/questions/73447644/how-can-i-implement-a-search-functionality-in-net-maui-using-sqlite,,How can I implement a search functionality in .NET MAUI using SQLite?,,,,CC BY-SA 4.0,
1287,"['c#', 'registry']","{'account_id': 26148205, 'reputation': 3, 'user_id': 19836541, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6fde23eded3ccd1a4277c4f17fcc012?s=256&d=identicon&r=PG', 'display_name': '0x22', 'link': 'https://stackoverflow.com/users/19836541/0x22'}",False,17,,0,0,1661532769,1661532755,73504273,https://stackoverflow.com/questions/73504273/add-apps-to-the-right-click-menu-c,,Add Apps to the Right-Click Menu - C#,,,1661532769.0,CC BY-SA 4.0,
1288,"['c#', 'dotnet-httpclient']","{'account_id': 3679234, 'reputation': 12596, 'user_id': 3064538, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/b644a108ae9ae0ec2f7402dd235d155c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Boris Verkhovskiy', 'link': 'https://stackoverflow.com/users/3064538/boris-verkhovskiy'}",True,143,,1,1,1661532016,1661530305,73503841,https://stackoverflow.com/questions/73503841/the-type-or-namespace-name-mediatypeheadervalue-could-not-be-found,,The type or namespace name &#39;MediaTypeHeaderValue&#39; could not be found,,,,CC BY-SA 4.0,73504152.0
1289,"['c#', '.net', 'httpclient']","{'account_id': 25830278, 'reputation': 15, 'user_id': 19567612, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoI38UsI7sMxKOdp1duU1BcbOAMGx8dGqc8O6eN=k-s256', 'display_name': 'achies', 'link': 'https://stackoverflow.com/users/19567612/achies'}",False,40,,0,0,1661531073,1661529978,73503778,https://stackoverflow.com/questions/73503778/how-to-make-short-living-httpclient-socket-problem,,How to make short-living HttpClient (socket problem),,,1661531073.0,CC BY-SA 4.0,
