,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,locked_date
1257,"['c#', 'asp.net-core', 'identityserver4', 'openid-connect', 'aws-load-balancer']","{'account_id': 25096417, 'reputation': 1, 'user_id': 18947544, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgCVg8qU32XzUKHDdRiAD7pzgH2xkoazG0AulCJ=k-s256', 'display_name': 'Muhammad Abdullah', 'link': 'https://stackoverflow.com/users/18947544/muhammad-abdullah'}",False,114,0,0,1651056727,1650944066,72008071,CC BY-SA 4.0,https://stackoverflow.com/questions/72008071/identity-server-4-client-sometime-stuck-on-consent-screen-in-load-balancer-envir,Identity Server 4 Client sometime stuck on consent screen in load balancer environment,,1651056727.0,,,
1258,"['c#', '.net', 'async-await', 'parallel-processing']","{'account_id': 10616652, 'reputation': 53, 'user_id': 7818841, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/706842692852815/picture?type=large', 'display_name': 'Konstantin Shutko', 'link': 'https://stackoverflow.com/users/7818841/konstantin-shutko'}",True,213,1,3,1651056507,1651051458,72026350,CC BY-SA 4.0,https://stackoverflow.com/questions/72026350/are-there-any-restrictions-of-nested-task-whenall,Are there any restrictions of nested Task.WhenAll?,,,,,
1259,"['javascript', 'c#', 'asp.net', 'asp.net-mvc']","{'account_id': 23973000, 'reputation': 401, 'user_id': 17961431, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJywKqYsLSd1jPPEkhyMLoR1gUTp8kB1Cs9RzjYb=k-s256', 'display_name': 'Dev Beginner ', 'link': 'https://stackoverflow.com/users/17961431/dev-beginner'}",False,95,1,0,1651056506,1650969147,72012444,CC BY-SA 4.0,https://stackoverflow.com/questions/72012444/pass-values-from-the-for-loop-to-javascript,Pass values from the For loop to JavaScript,,,,,
1260,"['c#', 'unit-testing', 'mocking', 'moq']","{'user_type': 'does_not_exist', 'display_name': 'user18952925'}",True,248,1,0,1651056168,1651055462,72027232,CC BY-SA 4.0,https://stackoverflow.com/questions/72027232/listint-contains-may-not-be-used-in-setup-verification-expressions,List&lt;int&gt;.Contains) may not be used in setup / verification expressions,72027388.0,,,,
1261,"['c#', 'rdp']","{'account_id': 25114336, 'reputation': 1, 'user_id': 18963569, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzxpoqbXh365dQBw7MQD85NNwwQyGhMB2Rv0NvT=k-s256', 'display_name': 'Zsolt Orb&#225;n', 'link': 'https://stackoverflow.com/users/18963569/zsolt-orb%c3%a1n'}",False,28,0,0,1651055786,1651055786,72027307,CC BY-SA 4.0,https://stackoverflow.com/questions/72027307/how-to-use-irdpsrapiaudiostream,How to use IRDPSRAPIAudioStream,,,,,
1262,"['c#', 'html']","{'account_id': 25114118, 'reputation': 1, 'user_id': 18963386, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39707201f75df82a396888431a3c5138?s=256&d=identicon&r=PG', 'display_name': 'Alan Ran', 'link': 'https://stackoverflow.com/users/18963386/alan-ran'}",False,284,0,0,1651055411,1651054879,72027122,CC BY-SA 4.0,https://stackoverflow.com/questions/72027122/gmail-does-not-show-the-images-in-email-bodyhow-to-show-image-in-gmail-body,Gmail does not show the images in email body?How to show image in Gmail body?,,1651055411.0,,,
1263,"['c#', '.net-core']","{'account_id': 2519374, 'reputation': 1205, 'user_id': 2190035, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/efcb19df4ff78ab26426b9fefb63f83f?s=256&d=identicon&r=PG&f=1', 'display_name': 'user11909', 'link': 'https://stackoverflow.com/users/2190035/user11909'}",True,58,1,1,1651055274,1651054737,72027096,CC BY-SA 4.0,https://stackoverflow.com/questions/72027096/how-is-object-equals-implemented-in-the-end,How is Object.Equals() implemented &quot;in the end&quot;?,72027174.0,1651055274.0,,,
1264,"['c#', 'image', 'winforms', 'picturebox']","{'account_id': 19680987, 'reputation': 15, 'user_id': 18164390, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3566525160095524/picture?type=large', 'display_name': 'Sebastian Filipovici', 'link': 'https://stackoverflow.com/users/18164390/sebastian-filipovici'}",False,102,0,0,1651055168,1651055168,72027170,CC BY-SA 4.0,https://stackoverflow.com/questions/72027170/c-winforms-picturebox-vs-imagelist-in-different-forms,C# Winforms pictureBox vs ImageList in different forms,,,,,
1265,"['c#', 'signal-processing', 'fft']","{'account_id': 2230642, 'reputation': 335, 'user_id': 1968308, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/b518e8533406c7d9d1160362c4555bb5?s=256&d=identicon&r=PG', 'display_name': 'lhiapgpeonk', 'link': 'https://stackoverflow.com/users/1968308/lhiapgpeonk'}",False,55,0,1,1651055146,1651055146,72027165,CC BY-SA 4.0,https://stackoverflow.com/questions/72027165/get-fourier-an-and-bn-coefficients-from-fft,Get Fourier an and bn coefficients from fft,,,,,
1266,"['c#', 'automapper']","{'account_id': 18032845, 'reputation': 25, 'user_id': 16742580, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e137a2f53681f38e47e02656c0d44e6e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Always learning', 'link': 'https://stackoverflow.com/users/16742580/always-learning'}",True,123,1,0,1651054900,1651048591,72025714,CC BY-SA 4.0,https://stackoverflow.com/questions/72025714/how-do-i-map-two-objects-when-one-object-has-no-id,How do I map two objects when one object has no id,,1651054900.0,,,
1267,"['c#', 'sql-server', 'excel', 'asp.net-core-mvc']","{'account_id': 135829, 'reputation': 1506, 'user_id': 338944, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/KVVmq.jpg?s=256&g=1', 'display_name': 'Ashok kumar', 'link': 'https://stackoverflow.com/users/338944/ashok-kumar'}",False,374,1,0,1651054746,1650301104,71914738,CC BY-SA 4.0,https://stackoverflow.com/questions/71914738/insert-non-duplicate-data-into-sql-database-from-excel-file-using-asp-net-core-3,Insert NON-DUPLICATE Data into SQL Database from Excel file using ASP.NET Core 3.1,,,,,
1268,"['c#', '.net']","{'account_id': 24280060, 'reputation': 1, 'user_id': 18226732, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiFLhyPZd0sZaIx9hefDeZmGRuzOPd1igpLd2yIPg=k-s256', 'display_name': 'Giovanni Di Meglio', 'link': 'https://stackoverflow.com/users/18226732/giovanni-di-meglio'}",False,96,2,0,1651054646,1650994990,72018300,,https://stackoverflow.com/questions/72018300/how-to-handle-system-dbnull-for-string-field,How to handle System.DBNull for string field?,,1650997498.0,1650997377.0,Duplicate,
1269,"['c#', 'mysql']","{'account_id': 25111987, 'reputation': 21, 'user_id': 18961504, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxkYuFMh9HOk6nHV4SJ3gml45HMyIuLDEVHv1lq=k-s256', 'display_name': 'Romesh', 'link': 'https://stackoverflow.com/users/18961504/romesh'}",True,74,2,1,1651054508,1651049409,72025892,CC BY-SA 4.0,https://stackoverflow.com/questions/72025892/c-parameterized-mysql-query,C# Parameterized MySQL query,,1651049452.0,,,
1270,"['c#', 'list', 'copy', 'blockingcollection']","{'account_id': 23857439, 'reputation': 48, 'user_id': 17860795, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed58740a1dc2d9dd235854fe0975460a?s=256&d=identicon&r=PG', 'display_name': 'Andi', 'link': 'https://stackoverflow.com/users/17860795/andi'}",True,57,1,2,1651054212,1651046516,72025267,CC BY-SA 4.0,https://stackoverflow.com/questions/72025267/how-to-copy-blockingcollection-and-edit-the-new-one-without-editing-the-origin,How to copy BlockingCollection and edit the new one without editing the origin,72025593.0,1651054212.0,,,
1271,"['c#', 'winforms', 'combobox']","{'account_id': 19948095, 'reputation': 51, 'user_id': 14618331, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhvMmvAtgn47CD5--S0tGqPV3q2X3rxw9E-rUv2=k-s256', 'display_name': '&#193;d&#225;m Ben&#225;k', 'link': 'https://stackoverflow.com/users/14618331/%c3%81d%c3%a1m-ben%c3%a1k'}",True,149,2,-2,1651054127,1650958464,72010012,CC BY-SA 4.0,https://stackoverflow.com/questions/72010012/can-i-change-combobox-items-in-c-runtime,Can i change combobox items in c# runtime?,72010504.0,,,,
1272,"['c#', '.net', 'unit-testing', 'moq', '.net-6.0']","{'account_id': 16134932, 'reputation': 35, 'user_id': 11647657, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db75f32e39676c235133027cebb30cc8?s=256&d=identicon&r=PG', 'display_name': 'test13', 'link': 'https://stackoverflow.com/users/11647657/test13'}",True,1066,1,0,1651054089,1651052072,72026482,CC BY-SA 4.0,https://stackoverflow.com/questions/72026482/the-provider-for-the-source-iqueryable-doesnt-implement-iasyncqueryprovider,The provider for the source &#39;IQueryable&#39; doesn&#39;t implement &#39;IAsyncQueryProvider&#39; when using MockQueryable,72026937.0,,,,
1273,"['c#', 'azure', 'azure-blob-storage', 'azure-storage']","{'account_id': 22823322, 'reputation': 117, 'user_id': 16972919, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyb8VM7ESWeR9W8uuh0plrkYyLWoqZxn61uEyTc=k-s256', 'display_name': 'Psychonaut007', 'link': 'https://stackoverflow.com/users/16972919/psychonaut007'}",True,295,2,0,1651054038,1651039065,72023903,CC BY-SA 4.0,https://stackoverflow.com/questions/72023903/how-to-fix-sending-data-from-blob-to-fileshare-within-same-storage-account,How to fix sending data from blob to fileshare within same storage account?,72024486.0,1651046893.0,,,
1274,"['c#', 'amazon-sns', 'aws-cdk']","{'account_id': 24911034, 'reputation': 11, 'user_id': 18780577, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e134be9af296cbc35bc521d1c7be3b9c?s=256&d=identicon&r=PG', 'display_name': 'developer', 'link': 'https://stackoverflow.com/users/18780577/developer'}",False,478,0,1,1651052948,1649753148,71839621,CC BY-SA 4.0,https://stackoverflow.com/questions/71839621/how-to-register-sns-topic-to-bounce-or-complaint-email-notifications-with-aws,How to register SNS topic to bounce (or complaint) email notifications with AWS CDK C#?,,1651052948.0,,,
1275,"['c#', '.net', 'polly']","{'account_id': 11738688, 'reputation': 3385, 'user_id': 13677853, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb8109a798cab3a2c53568ee21cb8ef4?s=256&d=identicon&r=PG&f=1', 'display_name': 'nop', 'link': 'https://stackoverflow.com/users/13677853/nop'}",True,425,1,1,1651052846,1650995579,72018427,CC BY-SA 4.0,https://stackoverflow.com/questions/72018427/polly-doesnt-handle-an-exception-in-a-task-because-of-task-whenany,Polly doesn&#39;t handle an exception in a task because of Task.WhenAny,72024447.0,1651042319.0,,,
1276,"['c#', 'events', 'console', 'keypress']","{'account_id': 25112326, 'reputation': 1, 'user_id': 18961809, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwb1A-bXRViJTyjD6ygGPU0g4cmqlIvVxPKeVpZ=k-s256', 'display_name': 'Shruti G', 'link': 'https://stackoverflow.com/users/18961809/shruti-g'}",True,403,2,-1,1651052640,1651042537,72024489,,https://stackoverflow.com/questions/72024489/c-console-application-trap-key-press-event-without-waiting-for-a-key-to-be-pre,C# Console application: Trap key press event without waiting for a key to be pressed,,,1651054935.0,Duplicate,
1277,"['c#', 'php', 'asp.net', 'encryption', 'aes']","{'account_id': 4314665, 'reputation': 870, 'user_id': 3524885, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/VW1nL.png?s=256&g=1', 'display_name': 'Hemant Kabra', 'link': 'https://stackoverflow.com/users/3524885/hemant-kabra'}",False,217,0,0,1651052028,1651050769,72026204,CC BY-SA 4.0,https://stackoverflow.com/questions/72026204/convert-aes-128-ecb-encryption-code-from-php-to-c,Convert &quot;AES-128-ECB&quot; encryption code from PHP to C#,,1651052028.0,,,
1278,"['c#', 'vb.net', 'pdf', 'microsoft-edge', 'webview2']","{'account_id': 5752331, 'reputation': 882, 'user_id': 4541566, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YDhW3.jpg?s=256&g=1', 'display_name': 'Dejan Dozet', 'link': 'https://stackoverflow.com/users/4541566/dejan-dozet'}",True,263,1,0,1651051943,1650657399,71973982,CC BY-SA 4.0,https://stackoverflow.com/questions/71973982/webview2-remove-space-toolbar-above-pdf,WebView2 remove space (toolbar) above PDF,,1650661629.0,,,
1279,"['c#', '.net', 'macos', 'winapi', 'wifi']","{'account_id': 2788803, 'reputation': 1, 'user_id': 2399492, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/997c27916bb18526fdb91a43285d7364?s=256&d=identicon&r=PG', 'display_name': 'bolzo5', 'link': 'https://stackoverflow.com/users/2399492/bolzo5'}",False,59,0,0,1651051830,1651051830,72026428,CC BY-SA 4.0,https://stackoverflow.com/questions/72026428/net-5-0-wifi-manager-cross-platform,.Net 5.0 Wifi manager cross platform,,,,,
1280,"['c#', 'visual-studio', 'cmd', 'influxdb']","{'account_id': 25101314, 'reputation': 1, 'user_id': 18952001, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a44f0feb51fd5b299a81ee2babd9b315?s=256&d=identicon&r=PG', 'display_name': 'Hagersaf', 'link': 'https://stackoverflow.com/users/18952001/hagersaf'}",True,62,1,0,1651051481,1650972059,72013031,CC BY-SA 4.0,https://stackoverflow.com/questions/72013031/how-to-automatically-start-and-stop-an-influxdata-process,How to automatically start and stop an influxdata process?,,1650972524.0,,,
1281,"['c#', 'xaml', 'uwp', 'uwp-xaml']","{'account_id': 11540748, 'reputation': 11, 'user_id': 8456549, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1285520488ad49307d07604db3f693f9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dylan Shapiro', 'link': 'https://stackoverflow.com/users/8456549/dylan-shapiro'}",False,145,1,0,1651051366,1651011078,72021082,CC BY-SA 4.0,https://stackoverflow.com/questions/72021082/how-to-disable-grid-view-onclick-highlight-the-grid-item-xaml-uwp,how to disable grid view onclick highlight the grid item. XAML UWP,,1651038488.0,,,
1282,"['c#', 'nhibernate', 'entity-framework-6', 'lazy-loading']","{'account_id': 19313805, 'reputation': 66, 'user_id': 14119009, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e99bb5c301755e292d892fbae03e019?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lewitas', 'link': 'https://stackoverflow.com/users/14119009/lewitas'}",True,35,1,0,1651050285,1651046011,72025159,CC BY-SA 4.0,https://stackoverflow.com/questions/72025159/why-nhibernate-is-not-sending-extra-select-query-in-one-to-many-during-updating,Why NHibernate is not sending extra select query in one-to-many during updating child?,72026114.0,1651047943.0,,,
1283,"['c#', 'string', 'forms', 'class', 'initialization']","{'account_id': 24309590, 'reputation': 37, 'user_id': 18251822, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjlaLnIsdC90oZE84JBeTCPnFZoc8y9ZmD6mSdMWQ=k-s256', 'display_name': 'roee oselka', 'link': 'https://stackoverflow.com/users/18251822/roee-oselka'}",False,61,0,0,1651050232,1651049187,72025836,CC BY-SA 4.0,https://stackoverflow.com/questions/72025836/how-do-i-get-my-string-from-the-class-initialization,how do i get my string from the class initialization?,,,,,
1284,"['c#', 'asp.net', 'smtp']","{'account_id': 25113335, 'reputation': 1, 'user_id': 18962690, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ayupx.png?s=256&g=1', 'display_name': 'KazeDoc', 'link': 'https://stackoverflow.com/users/18962690/kazedoc'}",False,143,0,0,1651049893,1651049893,72026015,CC BY-SA 4.0,https://stackoverflow.com/questions/72026015/a-call-to-sspi-failed-the-message-received-was-unexpected-or-badly-formatted,A call to SSPI failed - The message received was unexpected or badly formatted - Smtp,,,,,
1285,"['c#', 'debugging', 'natvis']","{'account_id': 5370447, 'reputation': 14783, 'user_id': 4279155, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/Gve3F.png?s=256&g=1', 'display_name': 'Dominique', 'link': 'https://stackoverflow.com/users/4279155/dominique'}",True,46,1,1,1651049882,1651043722,72024693,CC BY-SA 4.0,https://stackoverflow.com/questions/72024693/whats-the-easiest-way-to-create-a-managed-visualiser-in-c,What&#39;s the easiest way to create a managed visualiser in C#?,72025864.0,,,,
1286,"['c#', 'json', 'winforms']","{'account_id': 25047618, 'reputation': 11, 'user_id': 18903878, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/75c5fd7415b6763205952ff0fe06c631?s=256&d=identicon&r=PG', 'display_name': 'Varun', 'link': 'https://stackoverflow.com/users/18903878/varun'}",False,54,1,0,1651049289,1650967102,72011965,CC BY-SA 4.0,https://stackoverflow.com/questions/72011965/how-to-handle-system-invalidcastexception-while-fetching-data-from-a-web-url-i,How to handle System.InvalidCastException while fetching data from a web url. (in C# WinForm),,1651039572.0,,,
1287,"['c#', 'unity3d']","{'account_id': 12798846, 'reputation': 11, 'user_id': 9260798, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/aGfFg.png?s=256&g=1', 'display_name': 'LazyBriefcase', 'link': 'https://stackoverflow.com/users/9260798/lazybriefcase'}",True,1126,1,0,1651049278,1651035658,72023487,CC BY-SA 4.0,https://stackoverflow.com/questions/72023487/unity-limit-rigidbody-velocity-in-specific-direction-with-addforce,Unity limit rigidbody velocity in specific direction with addforce?,,,,,
