,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,locked_date
1286,"['c#', 'entity-framework', 'asp.net-mvc-4', '.net-4.5']","{'account_id': 10703586, 'reputation': 195, 'user_id': 7878102, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://lh4.googleusercontent.com/-yb3sOn_q7y8/AAAAAAAAAAI/AAAAAAAAAEc/HTJQvI6fJjQ/photo.jpg?sz=256', 'display_name': 'Sumeet Kumar', 'link': 'https://stackoverflow.com/users/7878102/sumeet-kumar'}",True,31,58692043.0,1,0,1572865193,1572426581,58621872,CC BY-SA 4.0,https://stackoverflow.com/questions/58621872/after-installing-entityframework5-0-0-on-net4-5-error-the-type-initializer-for,After installing EntityFramework5.0.0 on .NET4.5 Error: The type initializer for &#39;System.Data.Entity.Internal.AppConfig&#39; threw an exception at Runtime,1572427166.0,,,,
1287,"['c#', 'registry', 'regedit']","{'account_id': 13760096, 'reputation': 738, 'user_id': 9930052, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b31bc4725aa5b89c228cb8e64fe2c4a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gener4tor', 'link': 'https://stackoverflow.com/users/9930052/gener4tor'}",True,171,,1,0,1572864930,1572512487,58639825,CC BY-SA 4.0,https://stackoverflow.com/questions/58639825/regedit-only-creates-key-manually-but-not-when-called-out-of-c-program,Regedit only creates Key manually but not when called out of c#-program,1572536665.0,,,,
1288,"['c#', 'tfs', 'stylecop', 'stylecop-plus']","{'account_id': 7080026, 'reputation': 1734, 'user_id': 5418754, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/AC4ZL.jpg?s=256&g=1', 'display_name': 'Alexey Klipilin', 'link': 'https://stackoverflow.com/users/5418754/alexey-klipilin'}",True,115,58659274.0,1,1,1572860845,1572533205,58645901,CC BY-SA 4.0,https://stackoverflow.com/questions/58645901/use-stylecop-checkin-policy-with-stylecop,Use StyleCop checkin policy with StyleCop+,1572860845.0,,,,
1289,"['c#', 'imgur', 'system.net']","{'account_id': 16970246, 'reputation': 11, 'user_id': 12275063, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3627953cbc5df5894d9c7ceccda7f854?s=256&d=identicon&r=PG&f=1', 'display_name': 'RMGCode', 'link': 'https://stackoverflow.com/users/12275063/rmgcode'}",False,131,,0,1,1572859308,1572023924,58563023,CC BY-SA 4.0,https://stackoverflow.com/questions/58563023/response-url-is-returning-previous-imgur-image-url-instead-of-current-image-url,Response URL is returning previous Imgur image URL instead of current image URL,1572859308.0,,,,
1290,"['c#', 'mongodb']","{'account_id': 4697552, 'reputation': 3, 'user_id': 3802070, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3802070', 'link': 'https://stackoverflow.com/users/3802070/user3802070'}",False,551,,2,0,1572854285,1572451291,58629422,CC BY-SA 4.0,https://stackoverflow.com/questions/58629422/how-to-update-an-array-element-in-a-deeply-nested-mongodb-structure-using-c-tr,How to update an array element in a deeply nested mongodb structure using C# (Trying to use positional operator to update the document)),1572510833.0,,,,
1291,"['c#', 'xamarin', 'xamarin.forms', 'xamarin.android', 'xamarin.ios']","{'account_id': 16964438, 'reputation': 76, 'user_id': 12270749, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d65b586db3e3c0b2ff5c9a3346e7869?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel M&#248;gelvang Hansen', 'link': 'https://stackoverflow.com/users/12270749/daniel-m%c3%b8gelvang-hansen'}",False,168,,1,0,1572852913,1571946516,58548239,CC BY-SA 4.0,https://stackoverflow.com/questions/58548239/how-do-i-get-the-app-store-country-of-an-app,How do I get the App Store country of an app?,1571990196.0,,,,
1292,"['c#', 'entity-framework', 'linq', '.net-core', 'odata']","{'account_id': 4862010, 'reputation': 1744, 'user_id': 3921353, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/rn0Ib.jpg?s=256&g=1', 'display_name': 'XardasLord', 'link': 'https://stackoverflow.com/users/3921353/xardaslord'}",True,202,58688278.0,1,0,1572849223,1571218534,58410198,CC BY-SA 4.0,https://stackoverflow.com/questions/58410198/odata-top-query-in-linq-expression-could-not-be-transalted-and-will-be-evaluate,OData $top query in LINQ expression could not be transalted and will be evaluated locally using EF Core and .NET Core 2.2,1571222437.0,,,,
1293,"['c#', '.net', 'rest', 'asp.net-web-api', 'swagger']","{'account_id': 11569258, 'reputation': 11, 'user_id': 8476486, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b29b06718c3d303405a8bb7911e8517?s=256&d=identicon&r=PG&f=1', 'display_name': 'suresh', 'link': 'https://stackoverflow.com/users/8476486/suresh'}",False,492,,0,1,1572848449,1572444675,58627281,CC BY-SA 4.0,https://stackoverflow.com/questions/58627281/how-to-pass-list-of-parameter-via-swagger-rest-api-call-in-net,How to pass list of parameter via swagger rest api call in .NET,1572848449.0,,,,
1294,"['c#', 'asp.net', 'webforms']","{'account_id': 16992302, 'reputation': 1, 'user_id': 12291603, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9ef4f9b2536c7fa0774b940e3e4bfe1?s=256&d=identicon&r=PG&f=1', 'display_name': 'AliHassan', 'link': 'https://stackoverflow.com/users/12291603/alihassan'}",False,46,,1,0,1572847342,1572355913,58608433,CC BY-SA 4.0,https://stackoverflow.com/questions/58608433/how-to-fix-empty-text-boxes-issue,How to Fix Empty text boxes issue,1572359706.0,,,,
1295,"['c#', 'firebase', 'xamarin']","{'account_id': 10193466, 'reputation': 5, 'user_id': 7526060, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/119f04ab2beffe352c46b63cb84a8448?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cheska Abarro', 'link': 'https://stackoverflow.com/users/7526060/cheska-abarro'}",True,245,58637146.0,2,0,1572847042,1572490174,58636288,CC BY-SA 4.0,https://stackoverflow.com/questions/58636288/resource-id-does-not-contain-a-definition-for-myrecyclerview-resource-id-xxx,Resource.Id does not contain a definition for &#39;myRecyclerView&#39; (Resource.Id.XXX),,,,,
1296,"['c#', 'sql', 'sql-server']","{'account_id': 1326208, 'reputation': 2443, 'user_id': 1270958, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/1e83aaee43db215dedd6a766220aa579?s=256&d=identicon&r=PG', 'display_name': 'abc cba', 'link': 'https://stackoverflow.com/users/1270958/abc-cba'}",False,87,,1,-1,1572843704,1572455671,58630596,CC BY-SA 4.0,https://stackoverflow.com/questions/58630596/c-return-data-differ-formatting-from-t-sql-exec-for-decimal-and-datetime,C# return data differ formatting from T-SQL exec for decimal and DateTime,1572843704.0,,,,
1297,"['javascript', 'c#', 'sql', 'asp.net-mvc']","{'account_id': 6761810, 'reputation': 157, 'user_id': 5208278, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://lh5.googleusercontent.com/-oCsLrb3aaRU/AAAAAAAAAAI/AAAAAAAAALo/sU8l0AdxoSI/photo.jpg?sz=256', 'display_name': 'pemaustria', 'link': 'https://stackoverflow.com/users/5208278/pemaustria'}",True,88,58297904.0,4,0,1572843017,1570588044,58296244,CC BY-SA 4.0,https://stackoverflow.com/questions/58296244/calling-firstname-from-dbo-employee-from-foreign-key,Calling FirstName from dbo.Employee from Foreign Key,,,,,
1298,"['c#', 'azure', 'ssl', 'virtual-machine']","{'account_id': 8480745, 'reputation': 41, 'user_id': 6360537, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92ef1e01159c2374f1c5de327059533e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stephen', 'link': 'https://stackoverflow.com/users/6360537/stephen'}",True,188,58686780.0,1,0,1572837658,1572504259,58638081,CC BY-SA 4.0,https://stackoverflow.com/questions/58638081/two-way-ssl-certificate-exchange-on-azure-vm,Two-way SSL certificate exchange on Azure VM,,,,,
1299,"['c#', 'asp.net-mvc', 'encryption']","{'account_id': 98650, 'reputation': 1781, 'user_id': 266909, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/4aedd8248f9bf3552e1f6697365d5bde?s=256&d=identicon&r=PG', 'display_name': 'user266909', 'link': 'https://stackoverflow.com/users/266909/user266909'}",True,156,58684853.0,1,0,1572817158,1571366273,58443188,CC BY-SA 4.0,https://stackoverflow.com/questions/58443188/how-to-use-fips-compliant-encryption-in-a-stateless-web-app-roundtrip,How to use FIPS compliant encryption in a stateless web app roundtrip,1571367164.0,,,,
1300,"['c#', 'sql-server', 'crystal-reports']","{'account_id': 15405764, 'reputation': 49, 'user_id': 11113946, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-UFmX2Re2cHk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcuDNZHeay-16k-W2NaBve_dCOc-w/mo/photo.jpg?sz=256', 'display_name': 'Emilia', 'link': 'https://stackoverflow.com/users/11113946/emilia'}",True,445,58618474.0,1,1,1572814801,1572365212,58611268,CC BY-SA 4.0,https://stackoverflow.com/questions/58611268/crystal-reports-trying-to-select-from-2-tables,Crystal Reports trying to select from 2 tables,1572814801.0,,,,
1301,"['c#', 'c++', 'windows', 'real-time', 'devcon']","{'account_id': 182907, 'reputation': 728, 'user_id': 417939, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/11c849ba828415b37758e9280de3295c?s=256&d=identicon&r=PG', 'display_name': 'YantingChen', 'link': 'https://stackoverflow.com/users/417939/yantingchen'}",True,952,58667817.0,2,1,1572812596,1571811031,58516468,CC BY-SA 4.0,https://stackoverflow.com/questions/58516468/update-driver-for-one-of-the-same-model-network-adapters,Update driver for one of the same model network adapters,1572619834.0,,,,
1302,"['c#', 'asp.net', 'angularjs']","{'account_id': 2597813, 'reputation': 1093, 'user_id': 2251071, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://i.stack.imgur.com/MMw9T.jpg?s=256&g=1', 'display_name': 'Ande Caleb', 'link': 'https://stackoverflow.com/users/2251071/ande-caleb'}",True,688,58643363.0,1,0,1572812391,1572523655,58643044,CC BY-SA 4.0,https://stackoverflow.com/questions/58643044/getting-the-parameters-dictionary-contains-a-null-entry-for-parameter-id-of-n,Getting &quot;The parameters dictionary contains a null entry for parameter &#39;ID&#39; of non-nullable type &#39;System.Int32&#39; for method X&quot; in C#,1572812391.0,,,,
1303,"['javascript', 'c#', 'php', 'regex']","{'account_id': 17001525, 'reputation': 55, 'user_id': 12298806, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zm1EQ.png?s=256&g=1', 'display_name': 'EnderAdel', 'link': 'https://stackoverflow.com/users/12298806/enderadel'}",False,56,,1,-1,1572805255,1572526650,58643878,CC BY-SA 4.0,https://stackoverflow.com/questions/58643878/how-to-replace-text-in-js-without-the-spaces-affecting-the-process,How to replace text in js without the spaces affecting the process,1572805255.0,,,,
1304,"['c#', 'json', 'logging', 'nlog']","{'account_id': 77916, 'reputation': 1581, 'user_id': 222115, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/5d637896631bbe90e6b4473f5f3fa13f?s=256&d=identicon&r=PG', 'display_name': 'Nathan', 'link': 'https://stackoverflow.com/users/222115/nathan'}",True,565,,1,0,1572804538,1572016466,58561249,CC BY-SA 4.0,https://stackoverflow.com/questions/58561249/how-to-make-nlogs-jsonlayout-output-object-types,How to make NLog&#39;s JsonLayout output object types?,,,,,
1305,"['c#', '.net', 'app-config']","{'account_id': 341468, 'reputation': 1831, 'user_id': 672096, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/84c96a3f504f241a9981b52b6a80127d?s=256&d=identicon&r=PG', 'display_name': 'Ron', 'link': 'https://stackoverflow.com/users/672096/ron'}",True,50,58583150.0,2,0,1572803614,1572194741,58581396,CC BY-SA 4.0,https://stackoverflow.com/questions/58581396/reading-config-values-from-project-a-into-project-b,Reading config values from Project A into Project B,,,,,
1306,"['c#', 'ms-word']","{'account_id': 16983578, 'reputation': 23, 'user_id': 12284875, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ca52094e0af67152c8fed20a1c87bbf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Preys56', 'link': 'https://stackoverflow.com/users/12284875/preys56'}",True,816,58641560.0,2,2,1572802383,1572518103,58641468,,https://stackoverflow.com/questions/58641468/what-is-the-correct-wdsaveformat-for-dot-and-dotx,What is the correct wdsaveformat for .dot and .dotx?,1572802383.0,1572522714.0,Needs details or clarity,,
1307,"['c#', 'azure', 'xamarin', 'azure-functions', 'visual-studio-app-center']","{'account_id': 10158781, 'reputation': 15, 'user_id': 7502971, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10210614690037548/picture?type=large', 'display_name': 'Cody Slade', 'link': 'https://stackoverflow.com/users/7502971/cody-slade'}",False,310,,0,1,1572801262,1572227496,58584931,CC BY-SA 4.0,https://stackoverflow.com/questions/58584931/using-app-center-auth-and-azure-b2c-to-authenticate-with-azure-functions,Using App Center Auth and Azure B2C to Authenticate with Azure Functions,1572801262.0,,,,
1308,"['c#', '.net', 'floating-point', 'decimal', 'rounding-error']","{'user_type': 'does_not_exist', 'display_name': 'user11811685'}",True,136,58298564.0,1,0,1572799577,1570601361,58297962,,https://stackoverflow.com/questions/58297962/differences-in-double-and-decimal-calculations-in-c,Differences in double and decimal calculations in C#,1572799577.0,1570606764.0,Duplicate,,
1309,"['c#', 'proxy', 'header', 'httprequest']","{'account_id': 14188357, 'reputation': 101, 'user_id': 10249725, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e3aa57b1bf0aa064eb80c5d6943651eb?s=256&d=identicon&r=PG&f=1', 'display_name': 'rbt', 'link': 'https://stackoverflow.com/users/10249725/rbt'}",False,961,,2,1,1572797662,1570612427,58300784,CC BY-SA 4.0,https://stackoverflow.com/questions/58300784/pass-request-headers-through-c-app-to-another-service,Pass request headers through C# app to another service,1572797662.0,,,,
1310,"['c#', 'openxml']","{'account_id': 2108272, 'reputation': 1597, 'user_id': 1874080, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/29891187f20bc72d5afecc4bfddfa394?s=256&d=identicon&r=PG', 'display_name': 'Flezcano', 'link': 'https://stackoverflow.com/users/1874080/flezcano'}",False,342,,1,-1,1572786058,1570832071,58349051,CC BY-SA 4.0,https://stackoverflow.com/questions/58349051/how-to-convert-xml-word-table-to-html-using-c,How to convert xml word table to html using c#,,,,,
1311,"['c#', '.net']","{'account_id': 13181990, 'reputation': 261, 'user_id': 9521083, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0559295685864fa41cd9bf0a50f50a5a?s=256&d=identicon&r=PG&f=1', 'display_name': 'srnldai', 'link': 'https://stackoverflow.com/users/9521083/srnldai'}",True,181,,1,0,1572772253,1572445966,58627698,CC BY-SA 4.0,https://stackoverflow.com/questions/58627698/why-the-execution-time-of-a-million-double-int-conversion-is-the-same-as-an-empt,Why the execution time of a million double-int conversion is the same as an empty loop?,1572772253.0,,,,
1312,"['c#', 'interface', 'encapsulation', 'access-modifiers']","{'account_id': 11191173, 'reputation': 13448, 'user_id': 8211528, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/0831ca2a26e862e3e42c159c624e2ded?s=256&d=identicon&r=PG', 'display_name': 'Hooman Bahreini', 'link': 'https://stackoverflow.com/users/8211528/hooman-bahreini'}",True,204,,2,0,1572760750,1570500178,58279281,,https://stackoverflow.com/questions/58279281/hiding-internal-services-from-outside-world-to-ensure-the-correct-high-level-ser,hiding internal services from outside world to ensure the correct high-level service is being used,1572760750.0,1570520634.0,Needs details or clarity,,
1313,"['c#', 'unity3d']","{'account_id': 17003762, 'reputation': 1, 'user_id': 12300464, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAxrfKFyWAcOqRuA5zO8I0GZygAmEtEM-IxMs7WNA=k-s256', 'display_name': 'ChilledWolf', 'link': 'https://stackoverflow.com/users/12300464/chilledwolf'}",True,133,58677347.0,2,0,1572754017,1572482440,58635489,CC BY-SA 4.0,https://stackoverflow.com/questions/58635489/oncollisionenter-is-not-being-called-when-it-should-be,OnCollisionEnter is not being called when it should be,1572511153.0,,,,
1314,"['c#', 'post', 'model-view-controller']","{'account_id': 16995248, 'reputation': 23, 'user_id': 12293845, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9438c545959607dc88c7d45c0e2a0993?s=256&d=identicon&r=PG&f=1', 'display_name': 'ZelDa', 'link': 'https://stackoverflow.com/users/12293845/zelda'}",True,57,58675827.0,1,1,1572733504,1572384216,58615614,CC BY-SA 4.0,https://stackoverflow.com/questions/58615614/asp-net-post-receive-issue,ASP.NET POST receive issue,1572433851.0,,,,
1315,"['c#', 'binding', 'livecharts']","{'account_id': 2873378, 'reputation': 1816, 'user_id': 2466170, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/fC34z.jpg?s=256&g=1', 'display_name': 'styx', 'link': 'https://stackoverflow.com/users/2466170/styx'}",True,130,58634978.0,1,0,1572730499,1572448775,58628599,CC BY-SA 4.0,https://stackoverflow.com/questions/58628599/bind-pie-series-to-a-checkbox-c-livecharts,Bind Pie Series to a checkbox - c# (LiveCharts),,,,,
