,tags,migrated_from,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,title,accepted_answer_id,content_license,protected_date,closed_date,closed_reason,community_owned_date
1047,"['c#', 'visual-studio-2012', 'progress-bar']",,"{'account_id': 1859446, 'reputation': 1326, 'user_id': 1684333, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/28421dffa7471c8852849161418fb842?s=256&d=identicon&r=PG', 'display_name': 'CramerTV', 'link': 'https://stackoverflow.com/users/1684333/cramertv'}",True,5390,1,5,1497289775,1354238030,1497289775.0,13637606,https://stackoverflow.com/questions/13637606/how-do-i-stop-the-progress-bar-animation,How do I stop the progress bar animation?,13637805.0,,,1354514938.0,exact duplicate,
1048,"['c#', 'fakeiteasy']",,"{'account_id': 27160, 'reputation': 11601, 'user_id': 71380, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/42df379489c244d734385d29316b5d77?s=256&d=identicon&r=PG', 'display_name': 'St&#233;cy', 'link': 'https://stackoverflow.com/users/71380/st%c3%a9cy'}",True,7661,2,29,1497047537,1352221961,,13256001,https://stackoverflow.com/questions/13256001/how-to-get-access-to-parameters-value-in-returns-using-fakeiteasy,How to get access to parameters value in Returns() using FakeItEasy?,13256230.0,CC BY-SA 3.0,,,,
1049,"['c#', 'asp.net-mvc-4', 'pdf-generation', 'apache-fop']",,"{'account_id': 379339, 'reputation': 187, 'user_id': 732632, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/f6cb08886f8f9f0d7adbb156a9531da5?s=256&d=identicon&r=PG', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/732632/thomas'}",False,2035,0,0,1497044385,1353560199,1354268931.0,13506130,https://stackoverflow.com/questions/13506130/apache-fop-table-top-and-bottom-borders-missing-pagebreak-inside-table,Apache FOP - Table top and bottom borders missing pagebreak inside table,,CC BY-SA 3.0,,,,
1050,"['c#', '.net', 'visual-studio', 'ms-access', '.net-4.0']",,"{'account_id': 1625385, 'reputation': 2726, 'user_id': 1501051, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/N5Bbk.gif?s=256&g=1', 'display_name': 'عثمان غني', 'link': 'https://stackoverflow.com/users/1501051/%d8%b9%d8%ab%d9%85%d8%a7%d9%86-%d8%ba%d9%86%d9%8a'}",True,273,1,0,1496918033,1352474110,1496918033.0,13310672,https://stackoverflow.com/questions/13310672/database-path-error-after-building-c-net-4-0-application,Database path error after building C#.Net 4.0 application,13311424.0,CC BY-SA 3.0,,,,
1051,"['c#', '.net']",,"{'account_id': 1750174, 'reputation': 787, 'user_id': 1599441, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qmsoC.jpg?s=256&g=1', 'display_name': 'Jaybeecave', 'link': 'https://stackoverflow.com/users/1599441/jaybeecave'}",True,12061,5,17,1496879671,1351743591,1351744429.0,13170896,https://stackoverflow.com/questions/13170896/insert-into-a-list-alphabetically-c,insert into a List alphabetically C#,13170954.0,CC BY-SA 3.0,,,,
1052,"['c#', '.net', 'wpf', 'multithreading', 'task-parallel-library']",,"{'account_id': 226776, 'reputation': 7721, 'user_id': 488004, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/17049ac98970bc77eefdf6418235b0cd?s=256&d=identicon&r=PG', 'display_name': 'dmck', 'link': 'https://stackoverflow.com/users/488004/dmck'}",True,4639,1,5,1496840857,1351802709,1496774888.0,13185184,https://stackoverflow.com/questions/13185184/task-wait-vs-task-runsyncronously-where-task-has-call-to-wpf-dispatcher-invoke,Task.Wait vs Task.RunSyncronously where task has call to WPF Dispatcher.Invoke,13185219.0,CC BY-SA 3.0,,,,
1053,"['c#', 'asp.net', 'email', 'smtp']",,"{'account_id': 1837797, 'reputation': 291, 'user_id': 1667797, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/1e49366b2d76c9c5694e06252a8723d7?s=256&d=identicon&r=PG', 'display_name': 'Esha', 'link': 'https://stackoverflow.com/users/1667797/esha'}",True,2295,2,0,1496775989,1353577779,1495542466.0,13509873,https://stackoverflow.com/questions/13509873/sending-e-mail-for-smtp-error,Sending E-mail for SMTP error,13518824.0,CC BY-SA 3.0,,,,
1054,"['c#', 'asp.net', 'printing-web-page', 'system.printing', 'jdf']",,"{'account_id': 2056838, 'reputation': 1849, 'user_id': 1834352, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/KOmVO.jpg?s=256&g=1', 'display_name': 'Jay', 'link': 'https://stackoverflow.com/users/1834352/jay'}",True,1723,1,0,1496724544,1354244042,1496724544.0,13638343,https://stackoverflow.com/questions/13638343/server-side-printing-of-pdf-files-over-the-network-installed-printers,Server side printing of PDF files over the network installed Printers,36599767.0,CC BY-SA 3.0,,,,
1055,"['c#', 'datatable', 'rdlc', 'reportviewer']",,"{'account_id': 2043709, 'reputation': 21, 'user_id': 1824307, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4d44dfb6d1a87ce6808edc8da671a03?s=256&d=identicon&r=PG', 'display_name': 'vinny short', 'link': 'https://stackoverflow.com/users/1824307/vinny-short'}",False,567,0,2,1496551286,1352911089,1592644375.0,13383129,https://stackoverflow.com/questions/13383129/merging-datatable-rows-in-an-rdlc-reportviewer-output,Merging DataTable rows in an RDLC/ReportViewer output,,CC BY-SA 4.0,,,,
1056,"['c#', '.net', 'curl', 'jira', 'restsharp']",,"{'account_id': 1650982, 'reputation': 643, 'user_id': 1521619, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b1c70ad6832f7fce1811531c9ab01193?s=256&d=identicon&r=PG', 'display_name': 'gopherr', 'link': 'https://stackoverflow.com/users/1521619/gopherr'}",True,5084,2,3,1496038282,1352903709,1495540889.0,13380845,https://stackoverflow.com/questions/13380845/restsharp-post-request-translation-from-curl-request,RestSharp POST request translation from cURL request,13408248.0,CC BY-SA 3.0,,,,
1057,"['c#', 'web-services', 'windows-ce']",,"{'account_id': 1924439, 'reputation': 3169, 'user_id': 1735223, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/0f9cbf40bed746f8248593ec435e3cd8?s=256&d=identicon&r=PG', 'display_name': 'anoop', 'link': 'https://stackoverflow.com/users/1735223/anoop'}",True,1424,2,0,1495820478,1351817954,1351829107.0,13187797,https://stackoverflow.com/questions/13187797/set-web-service-url-from-a-file,Set web service url from a file,13188095.0,CC BY-SA 3.0,,,,
1058,"['c#', 'asp.net-mvc-4']",,"{'account_id': 1561813, 'reputation': 1367, 'user_id': 1451531, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/58e4861cd5a1b585401b4837e0903e3d?s=256&d=identicon&r=PG', 'display_name': 'Splendor', 'link': 'https://stackoverflow.com/users/1451531/splendor'}",True,8552,5,0,1495690583,1352826607,,13365331,https://stackoverflow.com/questions/13365331/can-my-mvc-view-display-only-the-date-portion-of-a-sql-datetime-field,Can my MVC view display only the date portion of a SQL datetime field?,13366721.0,CC BY-SA 3.0,,,,
1059,"['c#', 'bit-manipulation', 'bitwise-or']",,"{'account_id': 2090224, 'reputation': 657, 'user_id': 1860230, 'user_type': 'registered', 'accept_rate': 8, 'profile_image': 'https://www.gravatar.com/avatar/49e9496358d0da2dfd1a4ead48b9bfdf?s=256&d=identicon&r=PG', 'display_name': 'Todo', 'link': 'https://stackoverflow.com/users/1860230/todo'}",True,853,4,10,1495667668,1354200129,1354203717.0,13628191,https://stackoverflow.com/questions/13628191/bitwise-operation-exercise,Bitwise operation exercise,,CC BY-SA 3.0,,,,
1060,['c#'],,"{'account_id': 2042450, 'reputation': 51, 'user_id': 1823287, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa06f890c85f40c9a0d29bbcb937e733?s=256&d=identicon&r=PG', 'display_name': 'user1823287', 'link': 'https://stackoverflow.com/users/1823287/user1823287'}",True,40439,4,5,1495612712,1352887090,,13376566,https://stackoverflow.com/questions/13376566/error-a-namespace-cannot-directly-contain-members-such-as-fields-or-methods,Error: A namespace cannot directly contain members such as fields or methods,,,,1612973635.0,Duplicate,
1061,"['c#', 'asp.net', 'session']",,"{'account_id': 204450, 'reputation': 11194, 'user_id': 452680, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/fEVpj.jpg?s=256&g=1', 'display_name': 'Saravanan', 'link': 'https://stackoverflow.com/users/452680/saravanan'}",True,49428,7,7,1495534964,1352193322,1352193529.0,13247848,https://stackoverflow.com/questions/13247848/is-this-possible-to-clear-the-session-whenever-browser-closed-in-asp-net,Is this possible to clear the session whenever browser closed in asp.net?,13247947.0,CC BY-SA 3.0,,,,
1062,"['c#', 'visual-studio-2012', 'ikvm']",,"{'account_id': 2012737, 'reputation': 63, 'user_id': 1800804, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f655bde2fb85d0a1d26bec855dbdaffa?s=256&d=identicon&r=PG', 'display_name': 'user1800804', 'link': 'https://stackoverflow.com/users/1800804/user1800804'}",True,1429,2,6,1495165260,1352137591,,13237505,https://stackoverflow.com/questions/13237505/how-do-i-access-a-net-resource-for-an-ikvm-ported-java-library,How do I access a .net resource for an IKVM-ported java library,13246444.0,CC BY-SA 3.0,,,,
1063,"['c#', 'wpf', 'image', 'bitmap', 'grid']",,"{'account_id': 895019, 'reputation': 1745, 'user_id': 932492, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/42bfefb82e8d0e5ce6ee9d4adebd9fec?s=256&d=identicon&r=PG', 'display_name': 'Felix C', 'link': 'https://stackoverflow.com/users/932492/felix-c'}",True,855,1,-1,1494960837,1353515978,1495541432.0,13497896,https://stackoverflow.com/questions/13497896/picture-puzzle-set-one-image-to-the-same-size-and-position-to-another-image,Picture Puzzle: Set one Image to the same size and position to another image,,CC BY-SA 3.0,,,,
1064,"['c#', 'math']",,"{'account_id': 1984703, 'reputation': 183, 'user_id': 1780304, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/894aa6a85e2f24fd1958912c3b66f90e?s=256&d=identicon&r=PG', 'display_name': 'Sarah', 'link': 'https://stackoverflow.com/users/1780304/sarah'}",True,1174,3,1,1494879108,1351817002,1351817534.0,13187686,https://stackoverflow.com/questions/13187686/truncating-in-c,Truncating in C#,13187779.0,CC BY-SA 3.0,,,,
1065,"['c#', 'visual-studio-2008', 'nunit', 'watin']",,"{'account_id': 2070349, 'reputation': 59, 'user_id': 1844986, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9dc2b2a7fd1d948b223d2cb587a129de?s=256&d=identicon&r=PG', 'display_name': 'marwa saif', 'link': 'https://stackoverflow.com/users/1844986/marwa-saif'}",False,3691,3,2,1494856216,1353829041,1494856216.0,13549198,https://stackoverflow.com/questions/13549198/watin-select-item-from-dropdown-list-its-values-are-populated-from-another-dro,"Watin :select item from dropdown list, its values are populated from another dropdown list",,CC BY-SA 3.0,,,,
1066,"['c#', '.net', 'multithreading', 'timer']",,"{'account_id': 551103, 'reputation': 1468, 'user_id': 915843, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/a969fb182387e71891f077768aad7ff9?s=256&d=identicon&r=PG', 'display_name': 'soham', 'link': 'https://stackoverflow.com/users/915843/soham'}",True,1295,4,0,1494836400,1354019378,,13584276,https://stackoverflow.com/questions/13584276/thread-safe-grid-view-update-in-c-net,Thread Safe Grid View Update in C# .Net,13599092.0,CC BY-SA 3.0,,,,
1067,"['c#', 'linq', 'linq-group']",,"{'account_id': 557004, 'reputation': 299, 'user_id': 919295, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/471308b561ce0718550f4e6b8b6da542?s=256&d=identicon&r=PG', 'display_name': 'scanpat', 'link': 'https://stackoverflow.com/users/919295/scanpat'}",True,358,2,1,1494551612,1352748861,1494551612.0,13350262,https://stackoverflow.com/questions/13350262/group-by-same-value-and-contiguous-date,Group by same value and contiguous date,13350760.0,CC BY-SA 3.0,,,,
1068,"['c#', 'asp.net', 'tweetsharp']",,"{'account_id': 6482, 'reputation': 2431, 'user_id': 10922, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/a2d102e26042523e5f7115ae7db04e89?s=256&d=identicon&r=PG', 'display_name': 'Frank Rosario', 'link': 'https://stackoverflow.com/users/10922/frank-rosario'}",True,10467,2,7,1494551201,1352937617,,13389516,https://stackoverflow.com/questions/13389516/tweetsharp-retrieve-list-of-tweets-from-a-specific-user,Tweetsharp: Retrieve list of tweets from a specific user,13424327.0,CC BY-SA 3.0,,,,
1069,"['c#', 'ios', '.net', 'xamarin', 'xamarin.ios']",,"{'account_id': 238861, 'reputation': 1385, 'user_id': 508052, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8e9f008e319dc87133abadc93a5cd108?s=256&d=identicon&r=PG', 'display_name': 'Thanushka', 'link': 'https://stackoverflow.com/users/508052/thanushka'}",True,2085,3,5,1494527747,1352183522,1494527747.0,13245646,https://stackoverflow.com/questions/13245646/can-we-develop-ios-applications-using-monotouch-in-a-windows-environment,Can we develop iOS applications using MonoTouch in a Windows environment,13253010.0,CC BY-SA 3.0,,,,
1070,['c#'],,"{'account_id': 1384069, 'reputation': 1310, 'user_id': 1316465, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/f211ce1ca0a29ab1007bc2a5fc73e175?s=256&d=identicon&r=PG', 'display_name': 'thed0ctor', 'link': 'https://stackoverflow.com/users/1316465/thed0ctor'}",True,442,3,1,1494506269,1353814803,1353819338.0,13548048,https://stackoverflow.com/questions/13548048/is-there-a-splitbycharactertype-method-in-c-like-there-is-in-java,is there a splitByCharacterType method in c# like there is in Java?,13548184.0,CC BY-SA 3.0,,,,
1071,"['c#', 'asp.net-mvc', 'c#-4.0', 'asmx', 'asp.net-web-api-routing']",,"{'account_id': 32725, 'reputation': 3322, 'user_id': 91020, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/ab244a4ee8fa140440ead02491b81327?s=256&d=identicon&r=PG', 'display_name': 'Bigtoe', 'link': 'https://stackoverflow.com/users/91020/bigtoe'}",False,1757,2,3,1494403641,1351788154,1351788860.0,13181654,https://stackoverflow.com/questions/13181654/how-to-implement-a-web-api-facade-in-c,How to implement a web api facade in c#,,CC BY-SA 3.0,,,,
1072,"['c#', 'silverlight', 'windows-phone', 'windows-phone-8', 'longlistselector']",,"{'account_id': 76597, 'reputation': 58875, 'user_id': 219159, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/cxM6H.jpg?s=256&g=1', 'display_name': 'Seva Alekseyev', 'link': 'https://stackoverflow.com/users/219159/seva-alekseyev'}",True,3060,2,3,1494333574,1353436088,,13479727,https://stackoverflow.com/questions/13479727/grouped-longlistselector-headers-appear-items-dont,"Grouped LongListSelector: headers appear, items don&#39;t",13484975.0,CC BY-SA 3.0,,,,
1073,"['c#', '.net', 'nancy']",,"{'account_id': 1193151, 'reputation': 494, 'user_id': 1230227, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a68a876098837259af6af64d5a52c98b?s=256&d=identicon&r=PG', 'display_name': 'mrak', 'link': 'https://stackoverflow.com/users/1230227/mrak'}",True,4641,1,5,1494196036,1353205684,,13436914,https://stackoverflow.com/questions/13436914/nancy-two-modules-listening-on-different-ports,Nancy - two modules listening on different ports,,CC BY-SA 3.0,,,,
1074,"['c#', 'sql-server-2008']",,"{'account_id': 9437, 'reputation': 13107, 'user_id': 17443, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/abe006dc565c07bf484f7138a260c09c?s=256&d=identicon&r=PG', 'display_name': 'Konstantinos', 'link': 'https://stackoverflow.com/users/17443/konstantinos'}",True,2821,4,7,1494195846,1351709719,1352164110.0,13165719,https://stackoverflow.com/questions/13165719/reliably-drop-a-database-on-sql-server-2008-via-c,Reliably drop a database on SQL Server 2008 via C#,13242824.0,CC BY-SA 3.0,,,,
1075,"['javascript', 'c#', 'jquery', '.net']",,"{'account_id': 482251, 'reputation': 157, 'user_id': 896539, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/5542ef4d8792de94c54a04fb04aae1b3?s=256&d=identicon&r=PG', 'display_name': 'Sherry Ann Hernandez', 'link': 'https://stackoverflow.com/users/896539/sherry-ann-hernandez'}",False,209,1,0,1494007992,1353240178,1494007992.0,13439916,https://stackoverflow.com/questions/13439916/bind-a-specific-javascript-function-when-using-radajaxpanel,Bind a specific Javascript function when using RadAjaxPanel,,CC BY-SA 3.0,,,,
1076,"['c#', 'ms-word']",,"{'account_id': 343966, 'reputation': 383, 'user_id': 1784389, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/21014753f37efe2b661a73cfd4c8e155?s=256&d=identicon&r=PG', 'display_name': 'WangHongjian', 'link': 'https://stackoverflow.com/users/1784389/wanghongjian'}",True,1315,1,3,1493964906,1354177127,1354177751.0,13621475,https://stackoverflow.com/questions/13621475/how-to-delete-table-row-which-current-selection-in-word-by-using-c,How to delete table row which current selection in word by using C#?,43797489.0,CC BY-SA 3.0,,,,
1077,"['c#', 'excelpackage']",,"{'account_id': 2032427, 'reputation': 221, 'user_id': 1815725, 'user_type': 'registered', 'accept_rate': 10, 'profile_image': 'https://www.gravatar.com/avatar/9ac9e98f0c51d49c3f1551ba817c9d31?s=256&d=identicon&r=PG', 'display_name': 'Michael Blok', 'link': 'https://stackoverflow.com/users/1815725/michael-blok'}",False,1093,2,2,1493963081,1352961957,1352965579.0,13392693,https://stackoverflow.com/questions/13392693/cant-create-xlsx-with-apostrophe-using-excelpackage-using-c,Can&#39;t create XLSX with apostrophe using ExcelPackage using C#,,CC BY-SA 3.0,,,,
