,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason,migrated_from,community_owned_date
1040,"['c#', 'arrays', 'web-services', 'object', 'types']","{'account_id': 718084, 'reputation': 167, 'user_id': 646880, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/1d763ac93cb714478e87711ef2a5cae1?s=256&d=identicon&r=PG', 'display_name': 'lemoos', 'link': 'https://stackoverflow.com/users/646880/lemoos'}",True,4596,3,1,1500897553,1335314251,10307895,CC BY-SA 3.0,https://stackoverflow.com/questions/10307895/retrieve-a-list-of-objects-from-a-web-service-c,retrieve a List of objects from a web service c#,,1335314791.0,,,,,
1041,"['c#', 'c++', 'pinvoke']","{'account_id': 402991, 'reputation': 4162, 'user_id': 770494, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/95284427e147e6a04511063d48a27d95?s=256&d=identicon&r=PG', 'display_name': 'King Chan', 'link': 'https://stackoverflow.com/users/770494/king-chan'}",True,32207,3,21,1500799219,1334159885,10109590,CC BY-SA 3.0,https://stackoverflow.com/questions/10109590/unable-to-find-an-entry-point-when-calling-c-dll-in-c,Unable to find an entry point when calling C++ dll in C#,10109659.0,,,,,,
1042,"['c#', '.net', 'linq', 'expression-trees']","{'account_id': 229975, 'reputation': 5029, 'user_id': 493290, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/4Vbbj.jpg?s=256&g=1', 'display_name': 'Donald N. Mafa', 'link': 'https://stackoverflow.com/users/493290/donald-n-mafa'}",True,38010,1,69,1500663950,1333520883,10005948,CC BY-SA 3.0,https://stackoverflow.com/questions/10005948/what-are-expression-trees-how-do-you-use-them-and-why-would-you-use-them,"What are Expression Trees, how do you use them, and why would you use them?",10005994.0,1500663950.0,,,,,
1043,"['c#', 'encryption', 'mkv']","{'account_id': 565244, 'reputation': 1675, 'user_id': 1139436, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/a519e31546fe630d93d69728906be8e5?s=256&d=identicon&r=PG', 'display_name': 'Jon', 'link': 'https://stackoverflow.com/users/1139436/jon'}",True,2702,3,1,1500553804,1335366154,10318368,CC BY-SA 3.0,https://stackoverflow.com/questions/10318368/how-to-encrypt-video-within-mkv,How to encrypt video within mkv?,10319291.0,,,,,,
1044,"['c#', 'smtp', 'gmail']","{'account_id': 1229142, 'reputation': 1011, 'user_id': 1194088, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/f213f87596cdafbcbb7bdb9b3b4226b0?s=256&d=identicon&r=PG', 'display_name': 'roy.d', 'link': 'https://stackoverflow.com/users/1194088/roy-d'}",True,2444,2,0,1500553232,1333523571,10006495,CC BY-SA 3.0,https://stackoverflow.com/questions/10006495/c-smtp-response,C# smtp response,,1500553232.0,,,,,
1045,"['c#', '.net', 'active-directory', 'directoryservices']","{'account_id': 51509, 'reputation': 26037, 'user_id': 153923, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/804ed3e25812ea0309fd07bc42bf09c2?s=256&d=identicon&r=PG', 'display_name': 'jp2code', 'link': 'https://stackoverflow.com/users/153923/jp2code'}",True,5676,2,0,1500551025,1335563123,10358269,CC BY-SA 3.0,https://stackoverflow.com/questions/10358269/directorysearcher-findall-searchresultcollection-count-throws-comexception,DirectorySearcher FindAll SearchResultCollection Count throws COMException,10362176.0,,,,,,
1046,"['c#', 'backgroundworker']","{'account_id': 452296, 'reputation': 311, 'user_id': 848655, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/b835bb2fec1b0e967d4f115b00813c90?s=256&d=identicon&r=PG', 'display_name': 'Ali.M', 'link': 'https://stackoverflow.com/users/848655/ali-m'}",False,1350,0,3,1500149068,1334029046,10082819,CC BY-SA 3.0,https://stackoverflow.com/questions/10082819/reportprogress-in-backgroundworker-not-work-until-operation-completed,reportProgress in backgroundWorker not work until operation completed,,1500149068.0,,,,,
1047,"['c#', 'ms-access', 'oledb']","{'account_id': 1165267, 'reputation': 7085, 'user_id': 1143828, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/B7Ofw.jpg?s=256&g=1', 'display_name': 'Sushan Ghimire', 'link': 'https://stackoverflow.com/users/1143828/sushan-ghimire'}",True,108272,6,17,1500089313,1335724471,10374808,CC BY-SA 3.0,https://stackoverflow.com/questions/10374808/how-to-connect-to-a-ms-access-file-mdb-using-c,How to connect to a MS Access file (mdb) using C#?,10375210.0,,,,,,
1048,"['c#', 'network-programming', 'tcpclient']","{'account_id': 1370816, 'reputation': 41, 'user_id': 1306072, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/429a5de9fa93a941e1b6c612b488c45c?s=256&d=identicon&r=PG', 'display_name': 'gbr', 'link': 'https://stackoverflow.com/users/1306072/gbr'}",True,21319,3,4,1500012071,1333269718,9963052,CC BY-SA 3.0,https://stackoverflow.com/questions/9963052/sending-a-file-using-tcpclient-and-networkstream-in-c,Sending a file using TCPClient and NetworkStream in C#,,1333273491.0,,,,,
1049,"['c#', 'xsd', 'include']","{'account_id': 28196, 'reputation': 3037, 'user_id': 75072, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/ed6455298d451912463c02472e03adf1?s=256&d=identicon&r=PG', 'display_name': 'chrischu', 'link': 'https://stackoverflow.com/users/75072/chrischu'}",True,1863,3,1,1499446946,1335357637,10315828,CC BY-SA 3.0,https://stackoverflow.com/questions/10315828/xsd-code-generation-c-with-xsdincludes,XSD code generation (C#) with xsd:includes,,1393481411.0,,,,,
1050,"['c#', '.net', 'stored-procedures', 'ado.net']","{'account_id': 1324127, 'reputation': 217, 'user_id': 1269342, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/4674b4f25d20e5c09843ac3ae9702c7b?s=256&d=identicon&r=PG', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/1269342/james'}",True,6704,4,10,1499262390,1334828183,10225350,CC BY-SA 3.0,https://stackoverflow.com/questions/10225350/is-it-possible-to-execute-many-stored-procedures-in-a-single-operation,Is it possible to execute many stored procedures in a single operation?,,1334829309.0,,,,,
1051,"['c#', 'linq', 'linq-to-sql']","{'account_id': 967487, 'reputation': 3849, 'user_id': 990635, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/1121bd0385ee46df2455baa7bd715e10?s=256&d=identicon&r=PG', 'display_name': 'user990635', 'link': 'https://stackoverflow.com/users/990635/user990635'}",True,70068,3,41,1499179003,1333332042,9970100,CC BY-SA 3.0,https://stackoverflow.com/questions/9970100/calling-a-method-inside-a-linq-query,Calling a method inside a Linq query,9970181.0,1391771873.0,,,,,
1052,"['c#', 'xna']","{'account_id': 194728, 'reputation': 13614, 'user_id': 437242, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/cf182df25aaef95da844363a53e20663?s=256&d=identicon&r=PG&f=1', 'display_name': 'gurehbgui', 'link': 'https://stackoverflow.com/users/437242/gurehbgui'}",True,7170,2,4,1499167814,1334074440,10092437,CC BY-SA 3.0,https://stackoverflow.com/questions/10092437/how-can-i-rotate-a-texture2d-in-xna-game-studio,how can i rotate a Texture2D in XNA game studio?,10131616.0,,,,,,
1053,"['c#', 'linq', 'lambda']","{'account_id': 938288, 'reputation': 5328, 'user_id': 966823, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/1ce9d71c067c0994a72ff0d1ea407697?s=256&d=identicon&r=PG&f=1', 'display_name': 'sprocket12', 'link': 'https://stackoverflow.com/users/966823/sprocket12'}",True,200,1,1,1499153865,1335466408,10339617,CC BY-SA 3.0,https://stackoverflow.com/questions/10339617/linq-query-to-lambda-expression,Linq Query to Lambda Expression,10339638.0,1499153865.0,,,,,
1054,"['c#', 'linq']","{'account_id': 996050, 'reputation': 45806, 'user_id': 1011959, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/QgmjS.png?s=256&g=1', 'display_name': 'Nikhil Agrawal', 'link': 'https://stackoverflow.com/users/1011959/nikhil-agrawal'}",True,2294,3,4,1498908926,1333963814,10071329,CC BY-SA 3.0,https://stackoverflow.com/questions/10071329/array-initialization-ways,Array Initialization ways,10071445.0,1498908926.0,,,,,
1055,"['c#', 'unity-container', 'ioc-container', 'silverlight-5.0', 'ivalueconverter']","{'account_id': 191215, 'reputation': 2634, 'user_id': 431657, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/b6903ec13ad83c1db2de8720b6a45d7c?s=256&d=identicon&r=PG', 'display_name': 'froeschli', 'link': 'https://stackoverflow.com/users/431657/froeschli'}",True,4874,2,7,1498727380,1335173765,10278044,CC BY-SA 3.0,https://stackoverflow.com/questions/10278044/using-unity-to-inject-objects-into-ivalueconverter-instance,Using Unity to inject objects into IValueConverter instance,10280345.0,,,,,,
1056,"['c#', 'asp.net']","{'account_id': 106385, 'reputation': 3539, 'user_id': 283422, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/eb3cb587a23dd45bc22aed292a915477?s=256&d=identicon&r=PG', 'display_name': 'Joby Kurian', 'link': 'https://stackoverflow.com/users/283422/joby-kurian'}",True,2202,3,2,1498660829,1334070776,10091415,CC BY-SA 3.0,https://stackoverflow.com/questions/10091415/how-to-refresh-aspx-page-from-sql-server,How to refresh aspx page from sql server,10092488.0,,,,,,
1057,"['c#', '.net', 'unit-testing', 'mocking', 'moq']","{'account_id': 118362, 'reputation': 31625, 'user_id': 309343, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/0af367dc4d144a1580cac9500a29f16f?s=256&d=identicon&r=PG', 'display_name': 'Moon', 'link': 'https://stackoverflow.com/users/309343/moon'}",True,2371,1,3,1498387158,1333753081,10050168,CC BY-SA 3.0,https://stackoverflow.com/questions/10050168/moq-abstract-class-and-virtual-properties,"Moq, abstract class and virtual properties",10054774.0,1498387158.0,,,,,
1058,"['c#', 'datatable', 'merge']","{'account_id': 1060612, 'reputation': 515, 'user_id': 1062328, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/32dfe1b3c180433c4d8a60ad27dd396c?s=256&d=identicon&r=PG', 'display_name': 'francops henri', 'link': 'https://stackoverflow.com/users/1062328/francops-henri'}",False,779,0,1,1498228590,1333373348,9977395,CC BY-SA 3.0,https://stackoverflow.com/questions/9977395/how-to-merge-3-datatables,how to merge 3 datatables?,,1498228590.0,,,,,
1059,"['c#', 'asp.net', 'visual-studio-2010', 'search']","{'account_id': 1436700, 'reputation': 61, 'user_id': 1357909, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d5b63aa18e408c97f287e78c1167d53?s=256&d=identicon&r=PG', 'display_name': 'user1357909', 'link': 'https://stackoverflow.com/users/1357909/user1357909'}",True,3152,2,6,1498185376,1335422145,10328353,CC BY-SA 3.0,https://stackoverflow.com/questions/10328353/find-all-references-for-user-control-in-aspx-or-ascx-files,Find all references for user control in aspx or ascx files,,1335423425.0,,,,,
1060,"['c#', '.net', 'caching', 'nosql', 'ravendb']","{'account_id': 87935, 'reputation': 7867, 'user_id': 243557, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/c3b286f39f88af0f779bd8dd88b49077?s=256&d=identicon&r=PG', 'display_name': 'nathanchere', 'link': 'https://stackoverflow.com/users/243557/nathanchere'}",True,908,2,1,1498123051,1333342429,9971052,CC BY-SA 3.0,https://stackoverflow.com/questions/9971052/ravendb-caching-staleness-why-are-updated-documents-not-being-returned-wit,RavenDB - caching? &quot;Staleness&quot;? Why are updated documents not being returned with the updates?,9973257.0,1498123051.0,,,,,
1061,"['c#', 'performance', 'linq', 'comparison', 'hashtable']","{'account_id': 319393, 'reputation': 32864, 'user_id': 637142, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/e048b74ce81d0005ce82b0ef5b85b48a?s=256&d=identicon&r=PG', 'display_name': 'Tono Nam', 'link': 'https://stackoverflow.com/users/637142/tono-nam'}",True,14049,5,13,1498079894,1335110974,10269610,CC BY-SA 3.0,https://stackoverflow.com/questions/10269610/how-does-except-method-work-in-linq,how does except method work in linq,10269722.0,1335112806.0,,,,,
1062,"['c#', '.net', 'xml']","{'account_id': 872249, 'reputation': 195, 'user_id': 922834, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/e1b311a447a1145432b36b59c3a8b030?s=256&d=identicon&r=PG', 'display_name': 'user922834', 'link': 'https://stackoverflow.com/users/922834/user922834'}",True,19170,6,7,1497745747,1334035839,10083532,CC BY-SA 3.0,https://stackoverflow.com/questions/10083532/convert-xmlstring-into-xmlnode,Convert xmlstring into XmlNode,10084833.0,1334038559.0,,,,,
1063,"['c#', 'asp.net', 'multithreading']","{'account_id': 278568, 'reputation': 36998, 'user_id': 573218, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/m5syD.png?s=256&g=1', 'display_name': 'John Koerner', 'link': 'https://stackoverflow.com/users/573218/john-koerner'}",True,227,2,2,1497695966,1333591093,10021717,CC BY-SA 3.0,https://stackoverflow.com/questions/10021717/asp-net-development-server-deadlocking,ASP.Net Development Server Deadlocking,10356162.0,1497695966.0,,,,,
1064,"['c#', 'windows-phone-7', 'events', 'xaml']","{'account_id': 1101645, 'reputation': 654, 'user_id': 1093926, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/20287830488465245dad2ed9f87b100c?s=256&d=identicon&r=PG', 'display_name': 'MrTouch', 'link': 'https://stackoverflow.com/users/1093926/mrtouch'}",False,394,0,2,1497291943,1335340625,10311596,CC BY-SA 3.0,https://stackoverflow.com/questions/10311596/wp7-phoneapplicationpage-eventhandler-problems,WP7 PhoneApplicationPage EventHandler Problems,,1497291943.0,,,,,
1065,"['c#', 'asp.net-mvc', 'crystal-reports']","{'account_id': 110569, 'reputation': 21825, 'user_id': 610217, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/80e2b03303cbd7c31c63ba90655ef22e?s=256&d=identicon&r=PG', 'display_name': 'Jeremy Holovacs', 'link': 'https://stackoverflow.com/users/610217/jeremy-holovacs'}",True,134969,4,23,1496780974,1333486820,10001310,CC BY-SA 3.0,https://stackoverflow.com/questions/10001310/could-not-load-file-or-assembly-crystaldecisions-reportappserver-clientdoc,Could not load file or assembly CrystalDecisions.ReportAppServer.ClientDoc,10013181.0,1333486868.0,,,,,
1066,"['c#', 'acrobat']","{'account_id': 368008, 'reputation': 2367, 'user_id': 714544, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/RwFcZ.jpg?s=256&g=1', 'display_name': 'Ali Ahmadi', 'link': 'https://stackoverflow.com/users/714544/ali-ahmadi'}",True,6773,3,5,1496504821,1334524521,10166183,CC BY-SA 3.0,https://stackoverflow.com/questions/10166183/how-to-disable-or-hide-acrobat-reader-bookmarks-panel-in-winform,How to disable or hide acrobat reader bookmarks panel in winform?,,,,,,,
1067,"['c#', 'winforms', 'winapi', 'events', 'hook']","{'account_id': 486080, 'reputation': 2203, 'user_id': 902782, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/CBncw.jpg?s=256&g=1', 'display_name': 'Gon&#231;alo Cardoso', 'link': 'https://stackoverflow.com/users/902782/gon%c3%a7alo-cardoso'}",True,2052,2,2,1496446524,1334142329,10104668,CC BY-SA 3.0,https://stackoverflow.com/questions/10104668/hiding-scanner-progress-bar-window,Hiding scanner progress bar window,,1334220207.0,,,,,
1068,"['c#', 'winforms', '.net-4.0', 'scrollbar', 'richtextbox']","{'account_id': 1081701, 'reputation': 3243, 'user_id': 1078510, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/68fe26712324ca0fbc0d97d132df35cd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Landin Martens', 'link': 'https://stackoverflow.com/users/1078510/landin-martens'}",True,19770,3,9,1496378111,1334874656,10237781,CC BY-SA 3.0,https://stackoverflow.com/questions/10237781/get-current-scroll-position-from-rich-text-box-control,Get current scroll position from rich text box control?,10238729.0,1334875150.0,,,,,
1069,"['c#', 'wpf', 'ui-automation']","{'account_id': 27827, 'reputation': 15499, 'user_id': 73804, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/RUu2L.jpg?s=256&g=1', 'display_name': 'patrick', 'link': 'https://stackoverflow.com/users/73804/patrick'}",True,3178,2,3,1496137229,1334350902,10148264,CC BY-SA 3.0,https://stackoverflow.com/questions/10148264/how-to-programmatically-push-a-togglebutton,How to programmatically push a ToggleButton?,,1334352174.0,,,,,
1070,"['c#', 'winforms', 'combobox']","{'account_id': 980880, 'reputation': 5878, 'user_id': 1000626, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/15e1f36f8333463810b19b7e397ccd76?s=256&d=identicon&r=PG', 'display_name': 'Chris Watts', 'link': 'https://stackoverflow.com/users/1000626/chris-watts'}",True,46251,2,22,1495578064,1333888306,10062810,,https://stackoverflow.com/questions/10062810/c-combobox-with-text-and-value,C# ComboBox with Text and Value,,1495578064.0,,1333994128.0,exact duplicate,,
