,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,bounty_amount,bounty_closes_date,closed_date,closed_reason
312,"['c#', 'unity3d', 'cubic-bezier']","{'account_id': 26784137, 'reputation': 76, 'user_id': 20378590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c354259816870895aee5eda89a491ae?s=256&d=identicon&r=PG', 'display_name': 'CS1061', 'link': 'https://stackoverflow.com/users/20378590/cs1061'}",False,29,,0,0,1667220293,1667219939,74263399,CC BY-SA 4.0,https://stackoverflow.com/questions/74263399/dividing-up-one-cubic-bezier-curve-into-two-connected-but-keeping-visually-the,Dividing up one Cubic Bezier Curve into two connected but keeping (visually) the same curve?,1667220293.0,,,,
313,"['c#', 'unity3d']","{'account_id': 24556750, 'reputation': 5, 'user_id': 19960658, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1ca1031d620522db1ffbbd2143602d8?s=256&d=identicon&r=PG', 'display_name': 'codingGuy', 'link': 'https://stackoverflow.com/users/19960658/codingguy'}",True,69,74259939.0,1,0,1667220281,1667154266,74255666,CC BY-SA 4.0,https://stackoverflow.com/questions/74255666/unity-playerprefs-formatexception-input-string-was-not-in-a-correct-format,Unity playerprefs | formatexception: input string was not in a correct format,1667165294.0,,,,
314,"['c#', 'windows', 'time-series', 'embedded-database', 'rocksdb']","{'account_id': 2226387, 'reputation': 68, 'user_id': 3846671, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/702983782/picture?type=large', 'display_name': 'Daniel Kornev', 'link': 'https://stackoverflow.com/users/3846671/daniel-kornev'}",False,53,,0,0,1667220075,1667168294,74257148,CC BY-SA 4.0,https://stackoverflow.com/questions/74257148/how-to-use-rocksdb-to-make-many-concurrent-writes-and-reads-without-database-loo,How to use RocksDb to make many concurrent writes and reads without database loosing data between hosting desktop app launches?,1667220075.0,,,,
315,"['c#', '.net-6.0']","{'account_id': 26148192, 'reputation': 23, 'user_id': 19836530, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2221fabc0949586dae3539b7891211d2?s=256&d=identicon&r=PG', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/19836530/martin'}",False,51,,1,-1,1667219988,1667205556,74260666,CC BY-SA 4.0,https://stackoverflow.com/questions/74260666/net-6-application-settings-return-null,.net 6 Application Settings return null,1667212994.0,,,,
316,"['c#', 'timer']","{'account_id': 26784850, 'reputation': 1, 'user_id': 20379197, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3biWLWIr89HRw05-m_MhZhv2kWlqleibmSOs0Ktw=k-s256', 'display_name': 'jaded', 'link': 'https://stackoverflow.com/users/20379197/jaded'}",False,6,,0,0,1667219974,1667219974,74263408,CC BY-SA 4.0,https://stackoverflow.com/questions/74263408/cs0123-no-overload-for-cararrives-elapsed-matches-delegate-elapsedeventhandle,CS0123 No overload for &#39;CarArrives_Elapsed&#39; matches delegate &#39;ElapsedEventHandler&#39; delegates,,,,,
317,"['c#', 'asp.net', '.net', 'testing', 'nunit']","{'account_id': 10166948, 'reputation': 27, 'user_id': 9918707, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Fjtfg.jpg?s=256&g=1', 'display_name': 'Farid Huseynli', 'link': 'https://stackoverflow.com/users/9918707/farid-huseynli'}",False,52,,0,-1,1667219750,1667219750,74263365,CC BY-SA 4.0,https://stackoverflow.com/questions/74263365/testing-contrller-with-nunit-always-return-null-from-action-method-result,Testing contrller with NUnit always return null from action method result,,,,,
318,"['c#', 'taskbar', 'winui-3']","{'account_id': 20081641, 'reputation': 175, 'user_id': 14724147, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghm7k9Fidq8GiBgEIP5Y4t9b9WDYNAs_Lh9mYCB0w=k-s256', 'display_name': 'GHOST', 'link': 'https://stackoverflow.com/users/14724147/ghost'}",True,51,,1,0,1667218708,1667211314,74261765,CC BY-SA 4.0,https://stackoverflow.com/questions/74261765/remove-the-window-from-the-taskbar-in-winui-3,Remove the window from the taskbar in WinUI 3,,,,,
319,"['javascript', 'c#', 'asp.net', 'asp.net-mvc']","{'account_id': 23973000, 'reputation': 401, 'user_id': 17961431, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJywKqYsLSd1jPPEkhyMLoR1gUTp8kB1Cs9RzjYb=k-s256', 'display_name': 'Dev Beginner ', 'link': 'https://stackoverflow.com/users/17961431/dev-beginner'}",False,44,,1,1,1667218527,1667215992,74262641,CC BY-SA 4.0,https://stackoverflow.com/questions/74262641/how-to-pass-a-value-from-controller-to-the-datetime-picker,How to pass a value from controller to the Datetime picker,,,,,
320,"['c#', 'wpf']","{'account_id': 26784474, 'reputation': 9, 'user_id': 20378871, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3b8a72b4f2567b01d3ef2069c3b0190?s=256&d=identicon&r=PG', 'display_name': 'Komal', 'link': 'https://stackoverflow.com/users/20378871/komal'}",False,13,,0,0,1667218303,1667217285,74262907,CC BY-SA 4.0,https://stackoverflow.com/questions/74262907/resize-the-filter-pop-up-box-of-radgridview-dynamically-like-excel,Resize the filter pop up box of RadGridView dynamically like excel,1667218303.0,,,,
321,"['c#', '.net', 'httprequest']","{'account_id': 6580556, 'reputation': 310, 'user_id': 5084965, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/QBGVU.jpg?s=256&g=1', 'display_name': 'Karthik Arthik', 'link': 'https://stackoverflow.com/users/5084965/karthik-arthik'}",True,179,,5,1,1667217489,1666334844,74149713,CC BY-SA 4.0,https://stackoverflow.com/questions/74149713/parse-http-request-body-to-json-string-in-net-core-3-0,Parse HTTP request body to JSON string in .net core 3.0,,,,,
322,"['c#', 'arrays', 'unity3d']","{'account_id': 26273799, 'reputation': 53, 'user_id': 19943308, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucq5gYzHwdJ-NNKS_l9j54Fsocbuz4OTdIg5Mcl2=k-s256', 'display_name': 'Karma idk', 'link': 'https://stackoverflow.com/users/19943308/karma-idk'}",True,19,74262882.0,1,-1,1667217455,1667215806,74262598,,https://stackoverflow.com/questions/74262598/array-automatically-get-children-from-project,Array: Automatically get children from project,1667217455.0,,,1667221530.0,Needs details or clarity
323,"['c#', '.net', 'postgresql', 'ssl', 'npgsql']","{'account_id': 12878296, 'reputation': 1, 'user_id': 9314169, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99ba94d17e5dc52fbfffb7a4cd04f282?s=256&d=identicon&r=PG&f=1', 'display_name': 'nnchvxx', 'link': 'https://stackoverflow.com/users/9314169/nnchvxx'}",False,38,,0,0,1667217450,1667217450,74262940,CC BY-SA 4.0,https://stackoverflow.com/questions/74262940/connection-string-error-to-postgres-using-ssl-certificates-in-c,Connection string error to postgres using SSL certificates in c#,,,,,
324,"['c#', 'azure', 'visual-studio', 'entity-framework']","{'account_id': 22839656, 'reputation': 65, 'user_id': 17584374, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxVMKuJuoYx3t4MvvWVrt9RKaYPltMyZ_R-rqdT=k-s256', 'display_name': 'Thiago', 'link': 'https://stackoverflow.com/users/17584374/thiago'}",True,82,74262693.0,1,0,1667217425,1667188559,74258607,CC BY-SA 4.0,https://stackoverflow.com/questions/74258607/fix-message-an-error-has-occurred-in-my-api,Fix &quot;Message&quot;: &quot;An error has occurred.&quot; in my api,,,,,
325,"['c#', 'class', 'streamwriter']","{'account_id': 25483028, 'reputation': 35, 'user_id': 19278981, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f624510ae2999a9a465c58d30ba986af?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jay Delos Santos', 'link': 'https://stackoverflow.com/users/19278981/jay-delos-santos'}",True,30,74262914.0,1,-2,1667217316,1667216019,74262648,CC BY-SA 4.0,https://stackoverflow.com/questions/74262648/how-do-i-make-a-text-file-line-into-a-list,how do I make a text file line into a list,,,,,
326,"['c#', 'selenium-webdriver', 'automated-tests', 'appium-android', 'parallel-execution']","{'account_id': 26784166, 'reputation': 21, 'user_id': 20378614, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f96e290962156dab946568be11dc10e1?s=256&d=identicon&r=PG', 'display_name': 'vpApp', 'link': 'https://stackoverflow.com/users/20378614/vpapp'}",False,59,,0,2,1667217099,1667216410,74262722,CC BY-SA 4.0,https://stackoverflow.com/questions/74262722/using-appium-5-0-0-beta01-selenium-4-0-1-not-able-to-launch-android-driver-usi,Using Appium 5.0.0-beta01 &amp; Selenium 4.0.1-Not able to launch android driver using AppiumLocalService(),1667217099.0,,,,
327,"['c#', '.net', 'post-build-event']","{'account_id': 1626063, 'reputation': 1488, 'user_id': 1501608, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/2e677965759e1b9096c8376c1f2384bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'axcelenator', 'link': 'https://stackoverflow.com/users/1501608/axcelenator'}",True,28,74262426.0,1,0,1667216974,1667214533,74262366,CC BY-SA 4.0,https://stackoverflow.com/questions/74262366/net-copy-files-to-a-specified-directory-where-part-of-the-path-is-generic-user,.NET Copy files to a specified directory where part of the path is generic user,1667215163.0,,,,
328,"['c#', 'wpf']","{'account_id': 2784960, 'reputation': 31, 'user_id': 2396632, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2ab47865d3837ecab4c47d5024c37b5?s=256&d=identicon&r=PG', 'display_name': 'user2396632', 'link': 'https://stackoverflow.com/users/2396632/user2396632'}",False,20,,1,0,1667216957,1667206330,74260801,CC BY-SA 4.0,https://stackoverflow.com/questions/74260801/gotostateaction-trigger-doesnt-work-inside-datatemplate-in-wpf,GoToStateAction trigger doesn&#39;t work inside DataTemplate in WPF,,,,,
329,"['c#', 'json']","{'account_id': 25860083, 'reputation': 67, 'user_id': 19592688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/900e47eeb06963ac18a36595f722275c?s=256&d=identicon&r=PG', 'display_name': 'Tracey', 'link': 'https://stackoverflow.com/users/19592688/tracey'}",True,33,74262804.0,1,-1,1667216846,1667216303,74262706,CC BY-SA 4.0,https://stackoverflow.com/questions/74262706/how-can-i-set-a-null-value-in-json-body-to-update-a-database-table,How can i set a null value in json body to update a database table?,,,,,
330,"['c#', 'mysql', 'asp.net', 'azure', 'entity-framework']","{'account_id': 15819723, 'reputation': 35, 'user_id': 11414354, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-vvhR68maPYo/AAAAAAAAAAI/AAAAAAAAJdo/h0MNr8kBAro/photo.jpg?sz=256', 'display_name': 'Nivin Viraj', 'link': 'https://stackoverflow.com/users/11414354/nivin-viraj'}",False,88,,1,0,1667216154,1667067280,74247699,CC BY-SA 4.0,https://stackoverflow.com/questions/74247699/connect-azure-sql-database-to-net-project,Connect Azure SQL Database to .NET Project,,,,,
331,"['c#', 'jquery', 'asp.net-mvc', 'cdn']","{'account_id': 26775937, 'reputation': 1, 'user_id': 20371587, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0zTCHEti_m1-ximWYvlMqV8TaCuMLNE28nBYpP=k-s256', 'display_name': 'Amin Mohammadi', 'link': 'https://stackoverflow.com/users/20371587/amin-mohammadi'}",False,14,,0,0,1667216115,1667216115,74262666,CC BY-SA 4.0,https://stackoverflow.com/questions/74262666/how-can-i-create-jquery-fallback-for-my-asp-net-mvc-website-like-stackoverflow,how can I create JQuery fallback for my asp.net MVC Website like stackoverflow &#39;jquery fallback cookie&#39;,,,,,
332,"['c#', 'asp.net', 'asp.net-identity']","{'account_id': 26784316, 'reputation': 1, 'user_id': 20378743, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3yV_naBI-GlWaC6Eay1vG5X7uMlsHiVXCjvJwRtQ=k-s256', 'display_name': 'Mouhamed Diop', 'link': 'https://stackoverflow.com/users/20378743/mouhamed-diop'}",False,48,,0,0,1667216107,1667216107,74262664,CC BY-SA 4.0,https://stackoverflow.com/questions/74262664/choose-a-connection-string-relative-to-the-logged-in-user,Choose a connection string relative to the logged in user,,,,,
333,"['c#', 'generics', 'lambda', 'linq2db']","{'account_id': 4640821, 'reputation': 63, 'user_id': 3760744, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf258946cb34c20d1d7e72adb5f9fdda?s=256&d=identicon&r=PG&f=1', 'display_name': 'Konstantin Sch', 'link': 'https://stackoverflow.com/users/3760744/konstantin-sch'}",False,48,,1,0,1667216041,1666813650,74213473,CC BY-SA 4.0,https://stackoverflow.com/questions/74213473/how-can-i-get-a-record-in-any-table-use-linq2db-and-generics,How can I get a record in any table use linq2db and generics,1666958060.0,,,,
334,"['c#', 'websocket']","{'account_id': 1574963, 'reputation': 5597, 'user_id': 1461680, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/707711275/picture?type=large', 'display_name': 'James Harcourt', 'link': 'https://stackoverflow.com/users/1461680/james-harcourt'}",False,12,,0,0,1667215970,1667215970,74262636,CC BY-SA 4.0,https://stackoverflow.com/questions/74262636/is-there-an-equivalent-of-localendpoint-for-system-net-websockets-websocket-clas,Is there an equivalent of LocalEndpoint for System.Net.WebSockets.WebSocket class?,,,,,
335,"['c#', 'multithreading', 'closures', 'threadpool', 'manualresetevent']","{'account_id': 26769944, 'reputation': 9, 'user_id': 20366513, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f23e3140694fea5adc0c943f801f960b?s=256&d=identicon&r=PG', 'display_name': 'gambit', 'link': 'https://stackoverflow.com/users/20366513/gambit'}",False,38,,2,0,1667215445,1667059036,74246727,CC BY-SA 4.0,https://stackoverflow.com/questions/74246727/threadpool-race-condition-closure-locking-or-something-else,"ThreadPool race-condition, closure, locking or something else?",1667215445.0,,,,
336,"['c#', 'unity3d', 'artificial-intelligence']","{'account_id': 25676926, 'reputation': 1, 'user_id': 19440218, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyFuRyQN6JpdJjcDnAAnts7huq2J_E210mULH24=k-s256', 'display_name': 'Edwingocode', 'link': 'https://stackoverflow.com/users/19440218/edwingocode'}",False,38,,0,0,1667215302,1667179767,74257957,CC BY-SA 4.0,https://stackoverflow.com/questions/74257957/ai-not-coming-to-enemy,AI Not Coming to enemy,1667215302.0,,,,
337,"['c#', 'entity-framework', 'linq', 'lambda', 'expression-trees']","{'account_id': 6536297, 'reputation': 328, 'user_id': 5055668, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/489924dbfe4055e7e0fc572c58d9a7b8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jackie', 'link': 'https://stackoverflow.com/users/5055668/jackie'}",True,47,74262416.0,1,0,1667214780,1667203477,74260307,CC BY-SA 4.0,https://stackoverflow.com/questions/74260307/create-query-by-dynamically-pass-the-groupby-and-create-new-class-in-select,Create query by dynamically pass the GroupBy() and create new class in Select() using Expression tree,1667214233.0,,,,
338,"['c#', 'nuget']","{'account_id': 451694, 'reputation': 1055, 'user_id': 847721, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/50d415d649bf58efb9aed772271a68a4?s=256&d=identicon&r=PG', 'display_name': 'tobriand', 'link': 'https://stackoverflow.com/users/847721/tobriand'}",False,14,,0,0,1667214689,1666970174,74237430,CC BY-SA 4.0,https://stackoverflow.com/questions/74237430/is-there-a-way-to-instruct-nuget-to-prefer-project-dependencies-over-package-pac,Is there a way to instruct NuGet to prefer project dependencies over package packages when installing or updating a package?,1667214689.0,,,,
339,"['c#', 'asp.net-core', 'sqlclient']","{'account_id': 5312, 'reputation': 39493, 'user_id': 8479, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/0ea03ff5d1f2b1bbe8b55039784bb6f8?s=256&d=identicon&r=PG', 'display_name': 'Rory', 'link': 'https://stackoverflow.com/users/8479/rory'}",False,106,,0,2,1667214286,1667214286,74262314,CC BY-SA 4.0,https://stackoverflow.com/questions/74262314/system-invalidcastexception-unable-to-cast-object-of-type-system-data-sqlclien,System.InvalidCastException: Unable to cast object of type &#39;System.Data.SqlClient.SqlTransaction&#39; to type &#39;System.Transactions.BucketSet&#39;,,,,,
340,"['c#', 'datagridview', 'datagridviewcolumn', 'windows-forms-core']","{'account_id': 25302211, 'reputation': 1, 'user_id': 19126300, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjcJsqP608v3vka267ohea1nptgxjVLovD9J3nXLQ=k-s256', 'display_name': 'Sheikh Muhammad Nawaz', 'link': 'https://stackoverflow.com/users/19126300/sheikh-muhammad-nawaz'}",False,24,,1,0,1667213953,1667213511,74262166,CC BY-SA 4.0,https://stackoverflow.com/questions/74262166/how-to-get-id-from-datagridview-where-id-columns-is-not-presented-in-c,How to get id from DataGridView where id columns is not presented in C#,,,,,
341,"['c#', 'arrays']","{'account_id': 26506230, 'reputation': 9, 'user_id': 20142356, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/df8d30e6123dc85dcb062528a0c6079c?s=256&d=identicon&r=PG', 'display_name': 'Bogdan Dragoş', 'link': 'https://stackoverflow.com/users/20142356/bogdan-drago%c5%9f'}",False,60,,1,0,1667213857,1667129957,74252714,CC BY-SA 4.0,https://stackoverflow.com/questions/74252714/comparison-of-grades-of-students-and-coins-distributions,Comparison of grades of students and Coins distributions,1667132606.0,,,,
