,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,locked_date
1216,"['c#', 'microsoft-graph-api', 'onedrive']","{'account_id': 110440, 'reputation': 11239, 'user_id': 292233, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/febae7a9574c6292a85da0dd3aeec096?s=256&d=identicon&r=PG&f=1', 'display_name': 'Philipp', 'link': 'https://stackoverflow.com/users/292233/philipp'}",True,982,1,1,1569915449,1569649991,,58143764,CC BY-SA 4.0,https://stackoverflow.com/questions/58143764/access-shared-file-folder-by-relative-path,Access shared file/folder by relative path,,,,,
1217,"['c#', 'xamarin']","{'account_id': 14272326, 'reputation': 23, 'user_id': 10309478, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mY8ui.jpg?s=256&g=1', 'display_name': 'Rolly Cervantes', 'link': 'https://stackoverflow.com/users/10309478/rolly-cervantes'}",True,204,2,0,1569914970,1569835096,1569836076.0,58164867,CC BY-SA 4.0,https://stackoverflow.com/questions/58164867/need-to-invoke-2-or-more-action-using-xamarin-hybridwebview,Need to invoke 2 or more action using xamarin hybridwebview,58166393.0,,,,
1218,['c#'],"{'account_id': 16777139, 'reputation': 25, 'user_id': 12128143, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fdbf88c8a2cf65ee916fa708510bd655?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lalita Senaktang', 'link': 'https://stackoverflow.com/users/12128143/lalita-senaktang'}",True,571,1,-1,1569914546,1569571748,1569914546.0,58130404,CC BY-SA 4.0,https://stackoverflow.com/questions/58130404/how-to-calling-datatable-from-another-form-in-c,How to calling datatable from another form in c#,,,,,
1219,"['c#', 'linq']","{'account_id': 13483125, 'reputation': 41, 'user_id': 9727765, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'forme hasan', 'link': 'https://stackoverflow.com/users/9727765/forme-hasan'}",True,60,2,0,1569910414,1568144809,,57877332,CC BY-SA 4.0,https://stackoverflow.com/questions/57877332/add-list-from-other-list,add list from other list,57877535.0,,,,
1220,"['c#', 'vb.net', 'sharepoint']","{'account_id': 7892721, 'reputation': 519, 'user_id': 5962385, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/ix6B7.png?s=256&g=1', 'display_name': 'Bruce', 'link': 'https://stackoverflow.com/users/5962385/bruce'}",True,729,1,0,1569909524,1569845733,,58167730,CC BY-SA 4.0,https://stackoverflow.com/questions/58167730/get-list-folder-in-listitem-of-sharepoint-in-vb-net-or-c,Get list folder in listitem of sharepoint in vb.net or c#,58168463.0,,,,
1221,"['c#', 'sql', 'asp.net-mvc', 'database', 'collections']","{'account_id': 16069471, 'reputation': 65, 'user_id': 11598253, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-jrs1fHGpuPk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfyq6f_Y2H3Jo0rSWG1pRiCpgj1nw/mo/photo.jpg?sz=256', 'display_name': 'Dodsonnn', 'link': 'https://stackoverflow.com/users/11598253/dodsonnn'}",True,313,1,1,1569909474,1569825752,1569909474.0,58162681,CC BY-SA 4.0,https://stackoverflow.com/questions/58162681/how-can-i-save-multiple-collections-with-some-common-data-to-database,How can i save multiple collections with some common data to database?,,,,,
1222,"['c#', 'mysql', 'asp.net', 'iis', 'clientid']","{'account_id': 5340913, 'reputation': 3, 'user_id': 4258064, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sEcKT.jpg?s=256&g=1', 'display_name': 'Brookie', 'link': 'https://stackoverflow.com/users/4258064/brookie'}",True,291,1,0,1569907576,1567779432,1592644375.0,57823788,CC BY-SA 4.0,https://stackoverflow.com/questions/57823788/how-to-fix-error-while-logging-into-account-of-site-from-different-network,How to fix error while logging into account of site from different network,58178522.0,,,,
1223,"['c#', 'sorting', 'datagridview']","{'account_id': 16747922, 'reputation': 3, 'user_id': 12122633, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f43294d0cfa347513dbbad2a243f0117?s=256&d=identicon&r=PG&f=1', 'display_name': 'usalh', 'link': 'https://stackoverflow.com/users/12122633/usalh'}",False,114,0,0,1569906856,1569468870,1569906856.0,58109213,CC BY-SA 4.0,https://stackoverflow.com/questions/58109213/how-to-sort-datetime-in-datagridview,How to sort datetime in datagridview?,,,,,
1224,"['c#', 'dotnetrdf', 'rdf-xml']","{'account_id': 353360, 'reputation': 533, 'user_id': 691011, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/02cf1f811c7b64042e0288cfdf936648?s=256&d=identicon&r=PG', 'display_name': 'jahu', 'link': 'https://stackoverflow.com/users/691011/jahu'}",True,116,1,0,1569906399,1569829654,1569906399.0,58163554,CC BY-SA 4.0,https://stackoverflow.com/questions/58163554/vds-rdf-parsing-rdfxmlparser-loadirdfhandler-handler-xmldocument-document-mis,"VDS.RDF.Parsing.RdfXmlParser Load(IRdfHandler handler, XmlDocument document) missing",58176657.0,,,,
1225,"['c#', 'fonts', 'uwp', 'richeditbox', 'richtextblock']","{'account_id': 557311, 'reputation': 1834, 'user_id': 919700, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/8a56d6e5177348776169e5f3d9099232?s=256&d=identicon&r=PG', 'display_name': 'Cristiano Ghersi', 'link': 'https://stackoverflow.com/users/919700/cristiano-ghersi'}",True,155,1,1,1569905503,1569520810,,58122352,CC BY-SA 4.0,https://stackoverflow.com/questions/58122352/uwp-difference-between-richeditbox-and-richtextblock-in-displaying-some-fonts,UWP: difference between RichEditBox and RichTextBlock in displaying some fonts,,,,,
1226,"['c#', 'web-services', 'exchangewebservices']","{'account_id': 467176, 'reputation': 4285, 'user_id': 872370, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/9KofW.jpg?s=256&g=1', 'display_name': 'gymcode', 'link': 'https://stackoverflow.com/users/872370/gymcode'}",True,356,1,-1,1569903174,1568345586,1569903174.0,57916970,CC BY-SA 4.0,https://stackoverflow.com/questions/57916970/retrieving-unread-emails-with-ews-c,Retrieving Unread Emails with EWS C#,57919846.0,,,,
1227,"['c#', 'api', 'wcf']","{'account_id': 8780523, 'reputation': 4125, 'user_id': 6564276, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/24e7a72ccc1527b501c1672edff06203?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vijunav Vastivch', 'link': 'https://stackoverflow.com/users/6564276/vijunav-vastivch'}",False,38,1,0,1569899423,1569482239,1569899423.0,58111446,CC BY-SA 4.0,https://stackoverflow.com/questions/58111446/api-web-service-to-wcf-service-parameter-turns-on-0,API WEB SERVICE to WCF SERVICE Parameter turns on 0,,,,,
1228,"['c#', 'xamarin.forms']","{'account_id': 7172339, 'reputation': 225, 'user_id': 5479430, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/PjlOd.jpg?s=256&g=1', 'display_name': 'Thuc Nguyen', 'link': 'https://stackoverflow.com/users/5479430/thuc-nguyen'}",True,232,1,0,1569899150,1569818304,1569899150.0,58161567,CC BY-SA 4.0,https://stackoverflow.com/questions/58161567/problem-with-binding-data-in-xamarin-forms,Problem with binding data in Xamarin Forms,,,,,
1229,"['c#', 'visual-studio', 'xamarin', 'pdfsharp', 'migradoc']","{'account_id': 16792120, 'reputation': 9, 'user_id': 12139487, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCwV4ElnUnB8A5-aui2XOUpoUbLhvfLEvsUB21y=k-s256', 'display_name': 'Vnf Env', 'link': 'https://stackoverflow.com/users/12139487/vnf-env'}",False,1522,2,0,1569898623,1569779748,1569790091.0,58157797,CC BY-SA 4.0,https://stackoverflow.com/questions/58157797/i-am-using-migradoc-and-pdfsharp-net-standard-but-when-im-trying-to-create,"I am using MigraDoc and PdfSharp (.Net Standard), but when I&#39;m trying to create a paragraph,I get an error: &quot;No appropriate font found&quot;",,,,,
1230,"['c#', 'asp.net', 'webforms', 'iis-7', 'google-sheets-api']","{'account_id': 11249984, 'reputation': 972, 'user_id': 8251382, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/hgQlH.png?s=256&g=1', 'display_name': 'Preet', 'link': 'https://stackoverflow.com/users/8251382/preet'}",False,402,1,0,1569893414,1568085327,,57863574,CC BY-SA 4.0,https://stackoverflow.com/questions/57863574/google-sheets-api-v4-not-working-in-iis-server,Google Sheets API V4 not working in IIS Server,,,,,
1231,"['c#', 'mvvm', 'mvvm-light']","{'account_id': 16668870, 'reputation': 66, 'user_id': 12046859, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9fb6c819de9a4e9aba39d0b1e8c76284?s=256&d=identicon&r=PG&f=1', 'display_name': 'LindaSingh', 'link': 'https://stackoverflow.com/users/12046859/lindasingh'}",True,1134,1,1,1569892908,1569828926,1569834882.0,58163390,CC BY-SA 4.0,https://stackoverflow.com/questions/58163390/how-to-change-bool-property-using-button-click,How to change bool property using button click?,58177013.0,,,,
1232,"['c#', 'sql', 'postgresql', 'winforms']","{'account_id': 7403787, 'reputation': 15, 'user_id': 5633309, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a1e6763a602338745919e116d5321da?s=256&d=identicon&r=PG&f=1', 'display_name': 'christy82002', 'link': 'https://stackoverflow.com/users/5633309/christy82002'}",False,382,2,0,1569892108,1569762421,1569769567.0,58155496,CC BY-SA 4.0,https://stackoverflow.com/questions/58155496/postgresql-stored-procedures,PostgreSQL stored procedures,,,,,
1233,"['c#', 'unity3d', 'linear-algebra', 'physics']","{'account_id': 3142382, 'reputation': 604, 'user_id': 2657597, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/z47Fx.png?s=256&g=1', 'display_name': 'Lou Garczynski', 'link': 'https://stackoverflow.com/users/2657597/lou-garczynski'}",True,91,1,0,1569886607,1568568547,1568641812.0,57946551,CC BY-SA 4.0,https://stackoverflow.com/questions/57946551/unity-rigid-object-receives-twice-the-force-it-is-supposed-to-receive,Unity rigid object receives twice the force it is supposed to receive,57948170.0,,,,
1234,"['c#', 'linq', 'entity-framework-core']","{'account_id': 14991561, 'reputation': 15, 'user_id': 10822458, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-iTp00P5s_TQ/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcarId99lAsb7wU02eyxoJ_i0zU0sw/mo/photo.jpg?sz=256', 'display_name': 'Sachin Shrestha', 'link': 'https://stackoverflow.com/users/10822458/sachin-shrestha'}",True,102,4,-5,1569886330,1569833461,1569886330.0,58164442,CC BY-SA 4.0,https://stackoverflow.com/questions/58164442/what-does-linq-query-where-do,What does LINQ query .Where() do?,58164519.0,,,,
1235,"['c#', '.net', 'asp.net-core', 'model-view-controller', 'asp.net-mvc-areas']","{'account_id': 3710188, 'reputation': 1, 'user_id': 3087739, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3087739', 'link': 'https://stackoverflow.com/users/3087739/user3087739'}",True,107,1,0,1569886301,1569835721,1569840008.0,58165044,CC BY-SA 4.0,https://stackoverflow.com/questions/58165044/how-to-use-areain-mvc-in-different-solutions,How to use Area(in MVC) in different Solutions,,,,,
1236,"['c#', 'winforms', 'ms-word', 'com', 'interop']","{'account_id': 11642349, 'reputation': 399, 'user_id': 8526334, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/JCDsH.png?s=256&g=1', 'display_name': 'TmZn', 'link': 'https://stackoverflow.com/users/8526334/tmzn'}",True,723,1,2,1569886220,1569850806,1569875085.0,58169136,CC BY-SA 4.0,https://stackoverflow.com/questions/58169136/unable-to-saveas-docx-file-after-modifications,Unable to saveAs .docx file after modifications,,,,,
1237,"['c#', 'c#-8.0', 'collection-initializer', 'nullable-reference-types']","{'account_id': 7586152, 'reputation': 1870, 'user_id': 5755166, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c77d8378ae4eefe7c1a08a182f6c43ec?s=256&d=identicon&r=PG&f=1', 'display_name': 'mxscho', 'link': 'https://stackoverflow.com/users/5755166/mxscho'}",True,696,1,1,1569884464,1569685754,1569686321.0,58147931,CC BY-SA 4.0,https://stackoverflow.com/questions/58147931/use-of-c-8-null-forgiving-operator-within-c-6-index-initializers,Use of C# 8 null-forgiving operator within C# 6 index initializers,58176239.0,,,,
1238,"['c#', 'unity3d']","{'account_id': 14234665, 'reputation': 1, 'user_id': 10282805, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-c7PVbj_uMHE/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaOi7fZhFzX3hdlucuO7ESHBrTfmWA/mo/photo.jpg?sz=256', 'display_name': 'dannie mathew', 'link': 'https://stackoverflow.com/users/10282805/dannie-mathew'}",False,74,2,0,1569883994,1569831420,1569839714.0,58163955,CC BY-SA 4.0,https://stackoverflow.com/questions/58163955/ui-text-movement,UI text Movement,,,,,
1239,"['c#', 'xml', 'xpath', 'saml', 'saml-2.0']","{'account_id': 16794288, 'reputation': 11, 'user_id': 12141069, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-uQWV2uGDATQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdF3Y1Z8tJFtq71ZHk0eHqm6E9eQw/photo.jpg?sz=256', 'display_name': 'Benzine', 'link': 'https://stackoverflow.com/users/12141069/benzine'}",False,754,1,1,1569882281,1569821074,1569829562.0,58161911,CC BY-SA 4.0,https://stackoverflow.com/questions/58161911/why-xpath-with-saml-prefix-can-get-saml2-prefix-element,Why XPATH with SAML prefix can get SAML2 prefix element?,,,,,
1240,"['c#', 'asp.net-mvc-5', 'tinymce-4']","{'account_id': 1741086, 'reputation': 827, 'user_id': 1592474, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/Z8Kj5.jpg?s=256&g=1', 'display_name': 'Reza Paidar', 'link': 'https://stackoverflow.com/users/1592474/reza-paidar'}",True,1575,2,0,1569882138,1569750372,1569754578.0,58154079,CC BY-SA 4.0,https://stackoverflow.com/questions/58154079/get-and-set-html-format-using-tinymce-in-asp-net-mvc-5,Get and set html format using tinyMCE in ASP.NET MVC 5,58175977.0,,,,
1241,"['c#', 'asp.net', 'fastmember']","{'account_id': 15105697, 'reputation': 77, 'user_id': 10901449, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64e99e66b2d591eb197508b17dbcfa84?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raphael', 'link': 'https://stackoverflow.com/users/10901449/raphael'}",True,530,1,0,1569881962,1569508099,,58119041,CC BY-SA 4.0,https://stackoverflow.com/questions/58119041/copy-properties-recursively-with-fastmember,Copy properties recursively with FastMember,58140118.0,,,,
1242,"['c#', '.net-core', 'config', 'app-config']","{'account_id': 13104160, 'reputation': 151, 'user_id': 9467550, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cde2d499c7edf0dba6d6466ff8db8be7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Matthew', 'link': 'https://stackoverflow.com/users/9467550/matthew'}",True,4279,1,8,1569880707,1569689641,1569878691.0,58148450,CC BY-SA 4.0,https://stackoverflow.com/questions/58148450/net-core-3-0-executable-doesnt-read-appsettings-json,.Net Core 3.0 executable doesn&#39;t read appsettings.json,,,,,
1243,"['c#', 'entity-framework', 'entity-framework-core']","{'account_id': 14606016, 'reputation': 175, 'user_id': 10548884, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-eM9CrkB0cQI/AAAAAAAAAAI/AAAAAAAAAMM/4Bo6zo1DMls/photo.jpg?sz=256', 'display_name': 'Coder Guy', 'link': 'https://stackoverflow.com/users/10548884/coder-guy'}",False,50,1,0,1569875269,1569769171,1569769902.0,58156390,CC BY-SA 4.0,https://stackoverflow.com/questions/58156390/how-do-i-select-from-a-link-table-based-on-a-value-from-another-link-table,"How do I select from a link table, based on a value from another link table",,,,,
1244,"['c#', 'geckofx']","{'account_id': 16576379, 'reputation': 119, 'user_id': 11978071, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f708d0e281f43f8e764ccedac5ad6f55?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mr John', 'link': 'https://stackoverflow.com/users/11978071/mr-john'}",True,119,1,0,1569874667,1569589215,,58135100,CC BY-SA 4.0,https://stackoverflow.com/questions/58135100/grab-value-of-a-tag-text-using-geckowebbrowser,grab value of a tag text using geckoWebBrowser,58150159.0,,,,
1245,"['c#', 'asp.net', 'azure', 'webforms', 'cloud']","{'account_id': 11997403, 'reputation': 340, 'user_id': 8778465, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/aOMtV.jpg?s=256&g=1', 'display_name': 'johnmikelridzz', 'link': 'https://stackoverflow.com/users/8778465/johnmikelridzz'}",True,422,1,0,1569873690,1569704785,,58150302,CC BY-SA 4.0,https://stackoverflow.com/questions/58150302/improving-a-legacy-asp-net-webforms-project-to-modern-standards,Improving A Legacy ASP.NET WebForms Project to Modern Standards,,,,,
1246,"['c#', 'sql-server']","{'account_id': 6211884, 'reputation': 19, 'user_id': 6220983, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-pEl-EZFKyWk/AAAAAAAAAAI/AAAAAAAAABM/6wEUkIlzdp0/photo.jpg?sz=256', 'display_name': 'Peter Godfrey Obike', 'link': 'https://stackoverflow.com/users/6220983/peter-godfrey-obike'}",False,95,2,0,1569870575,1569659697,1569870575.0,58144673,CC BY-SA 4.0,https://stackoverflow.com/questions/58144673/convert-this-inline-sql-to-stored-procedure,Convert this inline SQL to stored procedure,,,,,
1247,"['javascript', 'c#', 'ajax', 'ebay-api']","{'account_id': 14607671, 'reputation': 837, 'user_id': 10549954, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-nGjgfin3X-4/AAAAAAAAAAI/AAAAAAAACEQ/D7fUhaxOQOs/photo.jpg?sz=256', 'display_name': 'Emilis Vadopalas', 'link': 'https://stackoverflow.com/users/10549954/emilis-vadopalas'}",True,477,1,0,1569869377,1569845915,1569849675.0,58167769,CC BY-SA 4.0,https://stackoverflow.com/questions/58167769/how-to-get-json-information-from-asp-net-core-web-app-using-javascript,How to get JSON information from ASP.NET core web app using JavaScript,58168368.0,,,,
