,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date
1445,"['python', 'c#', 'pycharm']","{'account_id': 22539263, 'reputation': 1, 'user_id': 19417049, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2fb19ac57d2c0349d52d5ff5775265a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bobby', 'link': 'https://stackoverflow.com/users/19417049/bobby'}",False,35,1,-1,1656200183,1656199422,72757948,CC BY-SA 4.0,https://stackoverflow.com/questions/72757948/how-to-write-code-as-text-in-python-or-how-to-use-multiple-quotations-in-one-st,How to Write code as text in python? or how to use multiple quotations in one string?,,,,,,
1446,"['c#', 'arrays', 'list', 'class', 'object']","{'account_id': 25649497, 'reputation': 1, 'user_id': 19416998, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg1Zzl39ALO8pBlWgELSK9HHUt2FHuK4YAsFsSe=k-s256', 'display_name': 'jusky', 'link': 'https://stackoverflow.com/users/19416998/jusky'}",False,44,0,0,1656199351,1656199113,72757927,,https://stackoverflow.com/questions/72757927/using-string-to-refer-to-different-types-of-values-in-c,Using String to refer to different types of values in C#,1656199351.0,,1656238289.0,Duplicate,,
1447,"['c#', '.net-core', 'weak-events', 'weakeventmanager']","{'account_id': 7754417, 'reputation': 4568, 'user_id': 5869304, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/ed0827adc1d5b81f2125f83c44e7feb5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joe', 'link': 'https://stackoverflow.com/users/5869304/joe'}",False,28,0,0,1656198540,1656198540,72757886,CC BY-SA 4.0,https://stackoverflow.com/questions/72757886/propertychangedeventmanager-will-call-a-function-but-not-a-lambda-why,PropertyChangedEventManager will call a function but NOT a lambda. Why?,,,,,,
1448,"['c#', 'botframework', 'chatbot', 'direct-line-botframework', 'bot-framework-composer']","{'account_id': 23351162, 'reputation': 29, 'user_id': 18307170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/20322dd614e5a62fae10bb6511abddbf?s=256&d=identicon&r=PG&f=1', 'display_name': 'di007', 'link': 'https://stackoverflow.com/users/18307170/di007'}",True,122,1,0,1656197103,1654754641,72555400,CC BY-SA 4.0,https://stackoverflow.com/questions/72555400/bot-framework-static-menu,Bot framework- static menu,,,,,,
1449,"['c#', 'generics', 'inheritance', 'constraints', 'implicit-typing']","{'account_id': 309560, 'reputation': 897, 'user_id': 622074, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/824b1cc2155d47bd2d142c57c467911e?s=256&d=identicon&r=PG', 'display_name': 'jwrightmail', 'link': 'https://stackoverflow.com/users/622074/jwrightmail'}",False,38,0,0,1656193894,1656190171,72757269,,https://stackoverflow.com/questions/72757269/is-there-a-way-to-write-a-method-so-that-methodac-obj-compiles,Is there a way to write a method so that Method&lt;A&gt;(C obj) compiles?,1656190562.0,,1656191351.0,Duplicate,,
1450,"['c#', '.net', 'azure', 'azure-cosmosdb']","{'account_id': 3976551, 'reputation': 3980, 'user_id': 3279603, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9zp3k.jpg?s=256&g=1', 'display_name': 'aminrd', 'link': 'https://stackoverflow.com/users/3279603/aminrd'}",False,101,1,0,1656192938,1656106031,72749558,CC BY-SA 4.0,https://stackoverflow.com/questions/72749558/parallel-connection-to-microsoft-azure-cosmos-db,Parallel connection to Microsoft Azure Cosmos DB,1656192938.0,,,,,
1451,"['c#', 'asp.net-mvc']","{'account_id': 24382949, 'reputation': 153, 'user_id': 18314179, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5063ebdabbcefc832dc120e01cdd7737?s=256&d=identicon&r=PG', 'display_name': 'MarwanAbu ', 'link': 'https://stackoverflow.com/users/18314179/marwanabu'}",True,39,1,0,1656190513,1656188544,72757113,CC BY-SA 4.0,https://stackoverflow.com/questions/72757113/linq-to-entities-does-not-recognize-the-method-system-object-get-itemsystem-st,LINQ to Entities does not recognize the method &#39;System.Object get_Item(System.String)&#39; method cannot be translated into a store expression,1656190513.0,,,,,
1452,"['c#', '.net', 'dependency-injection']","{'account_id': 20673990, 'reputation': 55, 'user_id': 15179060, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d9fdb3148ea6a69a310fde6252dcd99?s=256&d=identicon&r=PG&f=1', 'display_name': 'Warfujjii', 'link': 'https://stackoverflow.com/users/15179060/warfujjii'}",False,80,1,-1,1656190364,1656105974,72749552,CC BY-SA 4.0,https://stackoverflow.com/questions/72749552/why-is-autofac-injecting-null-into-my-constructor,Why is Autofac injecting null into my constructor?,1656187844.0,,,,,
1453,"['c#', 'winforms']","{'account_id': 18506872, 'reputation': 35, 'user_id': 13482989, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bGCCf.png?s=256&g=1', 'display_name': 'tiptop', 'link': 'https://stackoverflow.com/users/13482989/tiptop'}",True,149,1,1,1656188260,1656163136,72754183,CC BY-SA 4.0,https://stackoverflow.com/questions/72754183/how-to-pause-inside-a-loop-without-using-thread-sleep,How to pause inside a loop without using Thread.Sleep?,1656166284.0,72755691.0,,,,
1454,"['c#', 'uwp', 'uwp-xaml', 'xamarin.uwp', 'winui-3']","{'account_id': 23718863, 'reputation': 45, 'user_id': 17739669, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxylGmRIcPMP3kr1o8ItQ4ffJ2rC1eRi1j22RvG=k-s256', 'display_name': 'Hebele H&#252;bele', 'link': 'https://stackoverflow.com/users/17739669/hebele-h%c3%bcbele'}",True,447,1,2,1656188229,1656167665,72754738,CC BY-SA 4.0,https://stackoverflow.com/questions/72754738/winui-3-how-to-set-minimum-size-of-a-window,WinUI 3 How to set Minimum Size of a Window,,72757084.0,,,,
1455,"['c#', 'json']","{'account_id': 25475629, 'reputation': 21, 'user_id': 19272959, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/45d06f7ae1852134431c9a8be2fcf341?s=256&d=identicon&r=PG', 'display_name': 'Jeff', 'link': 'https://stackoverflow.com/users/19272959/jeff'}",False,128,1,0,1656188178,1656177190,72755845,CC BY-SA 4.0,https://stackoverflow.com/questions/72755845/how-can-i-convert-a-stringcontent-type-to-an-object-of-type-mymodelclass-in,How can I convert a StringContent() type to an object of type &lt;MyModelClass&gt; in C# with Visual Studio 2019,1656185745.0,,,,,
1456,"['c#', 'selenium', 'selenium-webdriver', 'xpath', 'selenium-chromedriver']","{'account_id': 17000709, 'reputation': 123, 'user_id': 12298174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c1a81a0b836dc98acf0522be4d418ac?s=256&d=identicon&r=PG&f=1', 'display_name': 'AGlasencnik', 'link': 'https://stackoverflow.com/users/12298174/aglasencnik'}",True,376,1,0,1656187861,1656187417,72757013,CC BY-SA 4.0,https://stackoverflow.com/questions/72757013/selenium-doesnt-find-element,Selenium doesn&#39;t find element,,,,,,
1457,"['c#', 'asp.net-web-api', 'domain-driven-design']","{'account_id': 10404007, 'reputation': 161, 'user_id': 7671474, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/855e707998a095af55c945946f304afb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vadim Bondaruk', 'link': 'https://stackoverflow.com/users/7671474/vadim-bondaruk'}",False,65,1,0,1656186827,1656143426,72752137,CC BY-SA 4.0,https://stackoverflow.com/questions/72752137/value-objects-and-api,Value Objects and API,,,,,,
1458,"['c#', 'asp.net-core', 'asp.net-core-webapi']","{'account_id': 170657, 'reputation': 13564, 'user_id': 397524, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/b7nVz.jpg?s=256&g=1', 'display_name': 'Second Person Shooter', 'link': 'https://stackoverflow.com/users/397524/second-person-shooter'}",True,78,1,1,1656185659,1656180936,72756309,CC BY-SA 4.0,https://stackoverflow.com/questions/72756309/action-method-gets-ignored-when-non-nullable-property-exists-in-nullable-referen,Action method gets ignored when non-nullable property exists in nullable reference type enabled,1656183541.0,72756850.0,,,,
1459,"['c#', 'winui-3', 'livecharts', 'viewbox', 'winui']","{'user_type': 'does_not_exist', 'display_name': 'user19414975'}",False,67,0,0,1656185418,1656169665,72754978,CC BY-SA 4.0,https://stackoverflow.com/questions/72754978/minimize-viewbox-when-minimizing-the-window-upwards,Minimize ViewBox when minimizing the window upwards,1656185418.0,,,,,
1460,"['c#', 'windows', 'tls1.2']","{'account_id': 3406905, 'reputation': 241, 'user_id': 2857756, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6814fa1c3ad98cab566ad3cf1cfef27b?s=256&d=identicon&r=PG&f=1', 'display_name': 'programmer', 'link': 'https://stackoverflow.com/users/2857756/programmer'}",False,115,0,0,1656185154,1656177206,72755849,CC BY-SA 4.0,https://stackoverflow.com/questions/72755849/how-do-we-select-a-cipher-for-a-tls-1-2-httpclient-communication-in-c-windows,How do we select a Cipher for a TLS 1.2 HttpClient communication in C# (Windows OS)?,1656185154.0,,,,,
1461,"['c#', 'hashset']","{'account_id': 4928818, 'reputation': 9, 'user_id': 3969287, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vašek Slunč&#237;k', 'link': 'https://stackoverflow.com/users/3969287/va%c5%a1ek-slun%c4%8d%c3%adk'}",False,75,1,0,1656184823,1656183883,72756620,CC BY-SA 4.0,https://stackoverflow.com/questions/72756620/how-to-pass-hashset-type-into-method,How to pass HashSet type into method,1656184422.0,,,,,
1462,"['c#', 'json.net', '.net-core-3.1', 'system.text.json']","{'account_id': 7110540, 'reputation': 3171, 'user_id': 5438626, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sOkyF.png?s=256&g=1', 'display_name': 'IVSoftware', 'link': 'https://stackoverflow.com/users/5438626/ivsoftware'}",True,239,1,3,1656184562,1656110482,72750012,CC BY-SA 4.0,https://stackoverflow.com/questions/72750012/collection-was-of-a-fixed-size-exception-is-it-an-error-or-a-bug-in-system-t,&#39;Collection was of a fixed size.&#39; exception: Is it an error or a bug in System.Text.Json.JsonSerializer?,,72756714.0,,,,
1463,"['c#', 'dictionary', 'compiler-errors']","{'account_id': 25648048, 'reputation': 23, 'user_id': 19415826, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzIT_zprn0H0rxc7WLE2WDo-FylrqCPf1LRap5l=k-s256', 'display_name': 'Gael Pinto', 'link': 'https://stackoverflow.com/users/19415826/gael-pinto'}",True,37,1,0,1656182072,1656178474,72756002,,https://stackoverflow.com/questions/72756002/dictionary-not-being-recognized-in-visual-studio-xamarin-c,Dictionary not being recognized in Visual Studio/Xamarin/C#,1656182072.0,,1656183330.0,Duplicate,,
1464,"['c#', 'dll', 'dependencies', 'blazor', 'native']","{'account_id': 482546, 'reputation': 31, 'user_id': 6665109, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c19f082982a3de4b18afdd7c3ff46d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul.B', 'link': 'https://stackoverflow.com/users/6665109/paul-b'}",False,94,0,1,1656181231,1656181231,72756333,CC BY-SA 4.0,https://stackoverflow.com/questions/72756333/blazor-project-cant-find-native-dll-dependencies,Blazor project can&#39;t find native dll dependencies,,,,,,
1465,"['c#', 'shell', 'raspberry-pi']","{'account_id': 22493460, 'reputation': 38, 'user_id': 16690868, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwxB-ouILQjMYF_f5scFfOxl46Bzz3rjDsm3pKe=k-s256', 'display_name': 'Jonathan', 'link': 'https://stackoverflow.com/users/16690868/jonathan'}",True,130,1,0,1656181100,1656166287,72754577,CC BY-SA 4.0,https://stackoverflow.com/questions/72754577/i-get-a-cant-execute-binary-file-error-when-running-a-bash-command-from-c,I get a can&#39;t execute binary file error when running a bash command from C#,1656169166.0,72756321.0,,,,
1466,"['c#', 'asp.net', '.net', 'asp.net-core']","{'account_id': 1354264, 'reputation': 315, 'user_id': 1293004, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/9e49d3f384242a56d266b2ace767be78?s=256&d=identicon&r=PG', 'display_name': 'A.D.', 'link': 'https://stackoverflow.com/users/1293004/a-d'}",False,388,0,0,1656180704,1656180704,72756288,CC BY-SA 4.0,https://stackoverflow.com/questions/72756288/request-is-missing-host-header-error-in-net-core-webapi,&quot;Request is missing Host header&quot; error in .Net Core Webapi,,,,,,
1467,"['c#', '.net', '.net-6.0']","{'account_id': 24516179, 'reputation': 51, 'user_id': 18429900, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwTO1snLLtOi1LoBodYKPLOPWMbFK1DV93ybQQS=k-s256', 'display_name': 'Graf123456', 'link': 'https://stackoverflow.com/users/18429900/graf123456'}",True,405,2,0,1656179654,1656175284,72755629,CC BY-SA 4.0,https://stackoverflow.com/questions/72755629/how-to-get-the-base-url-of-your-webapp-in-net-6,How to get the base url of your WebApp in .NET 6,,72756158.0,,,,
1468,"['c#', 'distributed', 'subgraph', 'uniswap']","{'account_id': 25647530, 'reputation': 21, 'user_id': 19415379, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxJ-_KnjcKV4YbaW4P44eFtTKkMQStUKr9ZAOb7=k-s256', 'display_name': 'Nishant Goel', 'link': 'https://stackoverflow.com/users/19415379/nishant-goel'}",False,339,0,2,1656179268,1656173175,72755380,CC BY-SA 4.0,https://stackoverflow.com/questions/72755380/how-to-find-the-totalvaluelocked-of-each-token-in-each-tick-of-a-certain-pool-us,How to find the totalValueLocked of each token in each tick of a certain pool using uniswap v3 subgraph?,1656179268.0,,,,,
1469,['c#'],"{'account_id': 16138431, 'reputation': 11, 'user_id': 11652730, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-DTV-n8g9y2k/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rddrZOmh7AAAmmw5vqIP-OTswOGaA/mo/photo.jpg?sz=256', 'display_name': 'Cristiano Rogoy', 'link': 'https://stackoverflow.com/users/11652730/cristiano-rogoy'}",True,78,1,1,1656177770,1656163876,72754268,CC BY-SA 4.0,https://stackoverflow.com/questions/72754268/update-c-windows-forms-project-to-latest-c-version,Update C# Windows Forms Project to Latest C# Version,1656168622.0,,,,,
1470,['c#'],"{'account_id': 25647881, 'reputation': 1, 'user_id': 19415686, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b5a22fe3195b1097eb569a80b02b6b5?s=256&d=identicon&r=PG', 'display_name': 'Noye', 'link': 'https://stackoverflow.com/users/19415686/noye'}",True,41,2,-4,1656177712,1656177032,72755826,CC BY-SA 4.0,https://stackoverflow.com/questions/72755826/i-do-not-understand-the-purpose-of-this-line-of-code-terrainmapx-y-random,"I do not understand the purpose of this line of code, terrainMap[x, y] = Random.Range(1, 101) &lt; iniChance ? 1 : 0;",,,,,,
1471,"['c#', 'c++']","{'account_id': 15799462, 'reputation': 636, 'user_id': 11400377, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YQmqo.jpg?s=256&g=1', 'display_name': 'Cholewka', 'link': 'https://stackoverflow.com/users/11400377/cholewka'}",False,42,0,1,1656175984,1656175984,72755717,CC BY-SA 4.0,https://stackoverflow.com/questions/72755717/combine-c-application-inside-c,Combine C++ application inside C#,,,,,,
1472,"['c#', '.net-core', 'entity-framework-core', 'minimal-apis']","{'account_id': 1393554, 'reputation': 317, 'user_id': 1323817, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://i.stack.imgur.com/g2tSr.jpg?s=256&g=1', 'display_name': 'Thiyagarajan', 'link': 'https://stackoverflow.com/users/1323817/thiyagarajan'}",False,207,3,0,1656175977,1656087519,72746840,CC BY-SA 4.0,https://stackoverflow.com/questions/72746840/unable-to-create-an-object-of-type-appdbcontext-for-the-different-patterns-sup,Unable to create an object of type &#39;AppDbContext&#39; For the different patterns supported at design time,,,,,,
1473,"['c#', 'authentication', 'blazor', 'webassembly']","{'account_id': 22722938, 'reputation': 1, 'user_id': 16887177, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgLb1oiuII1rrf7MDNbVljX1ff51HhMcM-bZ2rWmQ=k-s256', 'display_name': 'Brian Austin', 'link': 'https://stackoverflow.com/users/16887177/brian-austin'}",False,32,0,0,1656175885,1656175885,72755698,CC BY-SA 4.0,https://stackoverflow.com/questions/72755698/blazor-wasm-custom-authorization-with-database-checks,Blazor WASM custom authorization with database checks,,,,,,
1474,"['c#', '.net', 'entity-framework', 'linq']","{'account_id': 4300481, 'reputation': 53, 'user_id': 3514293, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pd6Gs.png?s=256&g=1', 'display_name': 'Dion', 'link': 'https://stackoverflow.com/users/3514293/dion'}",True,47,1,0,1656175180,1656170792,72755110,CC BY-SA 4.0,https://stackoverflow.com/questions/72755110/sorting-by-count-of-matching-related-data-linq-thenby-doesnt-work,"Sorting by count of matching related data Linq, ThenBy doesnt work",1656173447.0,72755615.0,,,,
1475,"['c#', 'windows', 'bluetooth', '32feet']","{'account_id': 25625451, 'reputation': 75, 'user_id': 19396598, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1bfa73421861bd29227b9a06b9a1b037?s=256&d=identicon&r=PG', 'display_name': 'universe123', 'link': 'https://stackoverflow.com/users/19396598/universe123'}",False,87,0,1,1656174610,1656078968,72745165,CC BY-SA 4.0,https://stackoverflow.com/questions/72745165/inthehand-blutooth-client-discoverdevices-reports-system-nullreferenceexcepti,inTheHand Blutooth_Client.DiscoverDevices() reports &quot;System.NullReferenceException: &#39;Object reference not set to an instance of an object.&#39;&quot;,1656174610.0,,,,,
