,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date,community_owned_date,locked_date
1190,"['c#', 'sql', 'asp.net']","{'account_id': 24733449, 'reputation': 1, 'user_id': 18621155, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a6d80c948a74243a72dee8471aef9de9?s=256&d=identicon&r=PG', 'display_name': 'ebarrientos', 'link': 'https://stackoverflow.com/users/18621155/ebarrientos'}",False,293,0,0,1648563692,1648563692,71663825,CC BY-SA 4.0,https://stackoverflow.com/questions/71663825/error-the-operation-could-not-be-performed-because-ole-db-provider-sqlncli10-f,Error The operation could not be performed because OLE DB provider &quot;SQLNCLI10&quot; for linked server was unable to begin a distributed transaction,,,,,,,
1191,"['c#', 'asp.net', 'asp.net-mvc', 'asp.net-core']","{'account_id': 24628189, 'reputation': 87, 'user_id': 18527698, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/4914571978658764/picture?type=large', 'display_name': 'Alexandre Louren&#231;o', 'link': 'https://stackoverflow.com/users/18527698/alexandre-louren%c3%a7o'}",True,119,1,0,1648563490,1648551620,71660851,CC BY-SA 4.0,https://stackoverflow.com/questions/71660851/select-default-value-throws-an-exception-asp-net-c,Select default value throws an exception asp.net c#,71662253.0,1648563490.0,,,,,
1192,"['c#', 'fixed', 'unsafe']","{'account_id': 23490309, 'reputation': 41, 'user_id': 17541427, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3507cc20d0dfbab559539d8ae8aa34ce?s=256&d=identicon&r=PG', 'display_name': 'Magnus Zaza', 'link': 'https://stackoverflow.com/users/17541427/magnus-zaza'}",True,306,2,-2,1648563353,1648559361,71662667,CC BY-SA 4.0,https://stackoverflow.com/questions/71662667/change-the-memory-address-of-an-object-in-c,Change the memory address of an object in C#,71663325.0,1648561863.0,,,,,
1193,"['c#', 'ssh.net']","{'account_id': 10619885, 'reputation': 1, 'user_id': 7821326, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a3f7d323b97b77ccbb1c9272b6c18ae2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Matt Baker', 'link': 'https://stackoverflow.com/users/7821326/matt-baker'}",False,20,0,0,1648562809,1648562809,71663575,,https://stackoverflow.com/questions/71663575/ssh-net-responds-differently-to-openssh-when-calling-a-cli-application,SSH.NET responds differently to OpenSSH when calling a CLI application,,,1648739511.0,Duplicate,,,
1194,"['c#', 'json', 'httpresponsemessage']","{'account_id': 5965756, 'reputation': 1928, 'user_id': 4689583, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/7428863e33128c34e5f0ef555ad98eaa?s=256&d=identicon&r=PG&f=1', 'display_name': 'LAffair', 'link': 'https://stackoverflow.com/users/4689583/laffair'}",True,40,1,0,1648562673,1648558651,71662466,CC BY-SA 4.0,https://stackoverflow.com/questions/71662466/return-multiple-json-as-httpresponsemessage,Return multiple JSON as HttpResponseMessage,71663537.0,,,,,,
1195,"['c#', 'asp.net', 'json']","{'account_id': 23206163, 'reputation': 21, 'user_id': 17300352, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/510996256230219bc7b3af482198a982?s=256&d=identicon&r=PG', 'display_name': 'Peachy', 'link': 'https://stackoverflow.com/users/17300352/peachy'}",True,246,2,0,1648562285,1648558333,71662374,CC BY-SA 4.0,https://stackoverflow.com/questions/71662374/how-to-deserialize-json-object-with-no-parent-class,How to deserialize json object with no parent class?,71663104.0,,,,,,
1196,"['c#', 'grpc', '.net-5']","{'account_id': 9893244, 'reputation': 59, 'user_id': 7325608, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5fd394e0283512005aeef7c658786ac8?s=256&d=identicon&r=PG&f=1', 'display_name': 'salem albadawi', 'link': 'https://stackoverflow.com/users/7325608/salem-albadawi'}",False,765,0,0,1648561982,1648561982,71663342,CC BY-SA 4.0,https://stackoverflow.com/questions/71663342/error-when-the-grpc-server-return-the-data-to-the-grpc-client,Error when the Grpc server return the data to the grpc client,,,,,,,
1197,"['c#', 'sharepoint', 'lookup', 'csom', 'listitem']","{'account_id': 23416033, 'reputation': 11, 'user_id': 17476970, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/162b42c6e074095fe426ab9fb1c39d24?s=256&d=identicon&r=PG', 'display_name': 'blitzmax', 'link': 'https://stackoverflow.com/users/17476970/blitzmax'}",False,449,1,0,1648561819,1648546723,71659690,CC BY-SA 4.0,https://stackoverflow.com/questions/71659690/csom-sharepoint-add-item-to-list-with-proper-fieldvalues-fieldlookupvalues,CSOM SharePoint - Add Item to List with proper FieldValues - FieldLookUpValues,,,,,,,
1198,"['c#', 'subclass']","{'account_id': 19529, 'reputation': 29785, 'user_id': 45843, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/55f76441107f14055f95e08bb7bd01df?s=256&d=identicon&r=PG&f=1', 'display_name': 'rwallace', 'link': 'https://stackoverflow.com/users/45843/rwallace'}",True,86,1,0,1648561808,1648561526,71663234,CC BY-SA 4.0,https://stackoverflow.com/questions/71663234/creating-a-subclass-and-object-at-the-same-time,Creating a subclass and object at the same time,71663298.0,,,,,,
1199,"['c#', 'wpf', 'user-controls']","{'account_id': 13755093, 'reputation': 143, 'user_id': 9926246, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed1f040859b5c44add795c921df51922?s=256&d=identicon&r=PG&f=1', 'display_name': 'JNygrenLT', 'link': 'https://stackoverflow.com/users/9926246/jnygrenlt'}",True,112,2,0,1648561720,1648560810,71663041,CC BY-SA 4.0,https://stackoverflow.com/questions/71663041/how-to-disable-a-wpf-usercontrol,How to &#39;Disable&#39; a WPF UserControl?,71663193.0,,,,,,
1200,"['c#', 'linq']","{'account_id': 9592906, 'reputation': 890, 'user_id': 7123126, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://i.stack.imgur.com/ZTxG2.jpg?s=256&g=1', 'display_name': 'Taieb', 'link': 'https://stackoverflow.com/users/7123126/taieb'}",True,93,4,0,1648561617,1648552839,71661094,CC BY-SA 4.0,https://stackoverflow.com/questions/71661094/sort-multiple-list-inside-list-of-objects-with-the-same-order-of-the-first-list,Sort multiple list inside List of objects with the same order of the first list,,1648553373.0,,,,,
1201,"['c#', 'wpf', 'xaml', 'mvvm', 'datacontext']","{'account_id': 24720519, 'reputation': 1, 'user_id': 18609685, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/75844cbbdee81cf632422ba7bc90d449?s=256&d=identicon&r=PG', 'display_name': 'Redfire', 'link': 'https://stackoverflow.com/users/18609685/redfire'}",False,376,1,-1,1648561504,1648556660,71661974,CC BY-SA 4.0,https://stackoverflow.com/questions/71661974/wpf-mvvm-views-does-not-inherit-the-data-context-from-its-parent-window,WPF MVVM - Views does not inherit the Data context from it&#39;s parent window,,1648558129.0,,,,,
1202,"['c#', 'winforms', 'gdi+']","{'account_id': 5758069, 'reputation': 1371, 'user_id': 4545309, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/10206203238058840/picture?type=large', 'display_name': 'Leo Muller', 'link': 'https://stackoverflow.com/users/4545309/leo-muller'}",True,215,1,0,1648561002,1648558867,71662527,CC BY-SA 4.0,https://stackoverflow.com/questions/71662527/c-graphics-animation-with-timer-tick-flickering,c# graphics animation with timer tick flickering,71663081.0,,,,,,
1203,"['c#', 'linq']","{'account_id': 6848002, 'reputation': 59, 'user_id': 5266108, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-KasDrglA7TA/AAAAAAAAAAI/AAAAAAAAADg/ZMxw-v2hfm0/photo.jpg?sz=256', 'display_name': 'Robban', 'link': 'https://stackoverflow.com/users/5266108/robban'}",True,220,1,1,1648560555,1648296697,71627949,CC BY-SA 4.0,https://stackoverflow.com/questions/71627949/orderby-a-list-property,OrderBy() a List&lt;&gt; property,71628838.0,1648319825.0,,,,,
1204,"['c#', 'visual-studio', 'winforms']","{'account_id': 21668523, 'reputation': 3, 'user_id': 15986504, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c97c4e7dac881134ac9a3561f47b7d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'DaDanger', 'link': 'https://stackoverflow.com/users/15986504/dadanger'}",True,97,1,-2,1648560408,1648541651,71658607,CC BY-SA 4.0,https://stackoverflow.com/questions/71658607/im-trying-to-make-a-button-in-c-windows-form-app-that-when-i-click-on-it-it-sh,I&#39;m trying to make a button in c# windows form app that when i click on it it show a picture i want,71658795.0,1648560408.0,,,,,
1205,"['c#', 'asp.net-core', 'docker-compose', 'appsettings']","{'account_id': 5982200, 'reputation': 3638, 'user_id': 4700841, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/7469e3502b24810b8120757fee2f3cb0?s=256&d=identicon&r=PG', 'display_name': 'ScottishTapWater', 'link': 'https://stackoverflow.com/users/4700841/scottishtapwater'}",True,1798,1,0,1648560363,1648517818,71655493,CC BY-SA 4.0,https://stackoverflow.com/questions/71655493/override-appsettings-json-array-with-env-variable,Override appsettings.json Array With Env Variable,71655648.0,,,,,,
1206,"['c#', 'registry']","{'account_id': 14015093, 'reputation': 486, 'user_id': 10122822, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c894bc0f8def0d295f3a5b9dff77d02?s=256&d=identicon&r=PG&f=1', 'display_name': 'sirzento', 'link': 'https://stackoverflow.com/users/10122822/sirzento'}",False,48,0,0,1648560155,1648560155,71662852,CC BY-SA 4.0,https://stackoverflow.com/questions/71662852/register-c-application-as-webbrowser,Register C# application as webbrowser,,,,,,,
1207,"['c#', 'api', 'file-upload', 'postman']","{'account_id': 3341553, 'reputation': 1826, 'user_id': 2807741, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Diego Perez', 'link': 'https://stackoverflow.com/users/2807741/diego-perez'}",True,192,1,-1,1648559987,1648550791,71660682,CC BY-SA 4.0,https://stackoverflow.com/questions/71660682/net-framework-api-endpoint-for-file-upload-cannot-make-a-request-with-postman,.Net Framework API endpoint for file upload: Cannot make a request with Postman,71662819.0,1648554056.0,,,,,
1208,"['c#', '.net', 'api', 'sendgrid']","{'account_id': 13503378, 'reputation': 111, 'user_id': 9742224, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4019f119724461070d7a9658f5a6de3f?s=256&d=identicon&r=PG&f=1', 'display_name': 'lildakota', 'link': 'https://stackoverflow.com/users/9742224/lildakota'}",True,125,1,1,1648559602,1648484970,71650620,CC BY-SA 4.0,https://stackoverflow.com/questions/71650620/cancelling-batchid-in-sendgrid-using-c-api,Cancelling BatchId in SendGrid Using C# API,71662726.0,1648556036.0,,,,,
1209,"['c#', 'linq']","{'account_id': 198763, 'reputation': 1981, 'user_id': 443626, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/1ba1aed46f15b9daaf993f4b2ec1d04e?s=256&d=identicon&r=PG', 'display_name': 'redoc01', 'link': 'https://stackoverflow.com/users/443626/redoc01'}",True,37,1,0,1648559084,1648557811,71662250,CC BY-SA 4.0,https://stackoverflow.com/questions/71662250/linq-comparing-a-search-term-with-multiple-entries-against-another-string-with,LINQ - Comparing a search term with multiple entries against another string with multiple entries,71662318.0,,,,,,
1210,"['c#', 'kinect']","{'account_id': 17541405, 'reputation': 5, 'user_id': 12723510, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b9699a0917d69a45e77077974e00e4db?s=256&d=identicon&r=PG&f=1', 'display_name': 'Quamatoc', 'link': 'https://stackoverflow.com/users/12723510/quamatoc'}",True,30,1,0,1648558922,1648556970,71662048,CC BY-SA 4.0,https://stackoverflow.com/questions/71662048/issue-with-eventhandler-of-a-custom-class,Issue with EventHandler of a custom class,71662545.0,,,,,,
1211,"['c#', 'asp.net', '.net', 'web', 'stacked-bar-chart']","{'account_id': 24646908, 'reputation': 15, 'user_id': 18544460, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxg8aqGOng055mRZxyN7X9rB59E6pnq8HNQqoTg=k-s256', 'display_name': 'qwerty', 'link': 'https://stackoverflow.com/users/18544460/qwerty'}",False,102,0,0,1648558912,1648558912,71662542,CC BY-SA 4.0,https://stackoverflow.com/questions/71662542/sort-axis-label-for-stacked-bar-chart-c-web,Sort axis label for stacked bar chart c# web,,,,,,,
1212,"['c#', '.net', 'powershell', 'openhardwaremonitor']","{'account_id': 23316896, 'reputation': 53, 'user_id': 17395393, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d74aebd5f4fdaef1d286d2293d5f5e4?s=256&d=identicon&r=PG', 'display_name': 'Shivani G', 'link': 'https://stackoverflow.com/users/17395393/shivani-g'}",True,207,1,1,1648558609,1648554997,71661569,CC BY-SA 4.0,https://stackoverflow.com/questions/71661569/executing-c-code-in-powershell-results-in-an-error-verify-that-the-assembly-c,Executing C# code in PowerShell results in an error - verify that the assembly containing this type is loaded,71661656.0,1648558609.0,,,,,
1213,"['c#', 'json', '.net', 'http', 'webapi']","{'account_id': 11976734, 'reputation': 181, 'user_id': 8763644, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b855869f9b853b86cdc79dbe92aa83d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'ahmet g&#252;l', 'link': 'https://stackoverflow.com/users/8763644/ahmet-g%c3%bcl'}",False,35,0,0,1648558283,1648556473,71661929,CC BY-SA 4.0,https://stackoverflow.com/questions/71661929/procdump-exe-the-length-of-the-string-exceeds-the-value-set-on-the-maxjsonlength,procdump.exe The length of the string exceeds the value set on the maxJsonLength property,,1648558283.0,,,,,
1214,"['c#', 'wpf']","{'account_id': 22735652, 'reputation': 1, 'user_id': 16897877, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2707965e79353cfa9191898f8433d8cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'LearningCoder44', 'link': 'https://stackoverflow.com/users/16897877/learningcoder44'}",False,79,0,0,1648558125,1648557691,71662221,,https://stackoverflow.com/questions/71662221/how-to-make-passwordbox-plaintext,How to make PasswordBox plaintext,,,1648558114.0,Duplicate,,,
1215,"['c#', 'reactiveui', 'avalonia']","{'account_id': 23700847, 'reputation': 11, 'user_id': 17724025, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ada91135aaac976e1bf93012b9f5278?s=256&d=identicon&r=PG', 'display_name': 'Erik', 'link': 'https://stackoverflow.com/users/17724025/erik'}",True,426,1,1,1648557923,1648544822,71659274,CC BY-SA 4.0,https://stackoverflow.com/questions/71659274/how-to-connect-model-and-view-model-property-using-reactiveui,How to connect model and view model property using ReactiveUI,,1648557923.0,,,,,
1216,"['c#', 'asp.net', '.net', 'localization']","{'user_type': 'does_not_exist', 'display_name': 'user14192734'}",True,68,1,0,1648557173,1648469059,71647183,CC BY-SA 4.0,https://stackoverflow.com/questions/71647183/how-can-i-put-a-file-in-cache-in-dotnet,How can I put a file in cache in dotnet?,71662094.0,1648482484.0,,,,,
1217,"['c#', '.net-core', 'google-cloud-platform', 'google-cloud-build', 'sourcegenerators']","{'account_id': 24732218, 'reputation': 11, 'user_id': 18620061, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzJj6QZimQcYGeFyaPfkGkg7m4BYsfDzPNHde_b=k-s256', 'display_name': 'Olivier Quintor', 'link': 'https://stackoverflow.com/users/18620061/olivier-quintor'}",False,149,0,1,1648556521,1648556521,71661939,CC BY-SA 4.0,https://stackoverflow.com/questions/71661939/google-cloud-build-c-source-generator-could-not-load-file-or-assembly-microso,"Google cloud build C# source generator, &#39;Could not load file or assembly Microsoft.CodeAnalysis&#39;",,,,,,,
1218,"['c#', 'unit-testing', 'testing', 'mocking', 'moq']","{'account_id': 22376408, 'reputation': 29, 'user_id': 16590606, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ebbd40699094a9d57df70dfc30247924?s=256&d=identicon&r=PG&f=1', 'display_name': 'coxcoxgo', 'link': 'https://stackoverflow.com/users/16590606/coxcoxgo'}",False,1856,2,-1,1648556463,1648535638,71657451,CC BY-SA 4.0,https://stackoverflow.com/questions/71657451/how-to-unit-test-service-method-with-moq,How to unit test service method with Moq,,1648536729.0,,,,,
1219,"['c#', 'xaml', 'binding']","{'account_id': 20011041, 'reputation': 41, 'user_id': 14668054, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WucTt.png?s=256&g=1', 'display_name': 'dev', 'link': 'https://stackoverflow.com/users/14668054/dev'}",True,38,1,0,1648556237,1648555542,71661695,CC BY-SA 4.0,https://stackoverflow.com/questions/71661695/how-to-properly-bind-dictionary-in-xaml-c,How to properly bind Dictionary in xaml c#?,71661870.0,,,,,,
1220,"['c#', '.net-core-3.1']","{'account_id': 3261431, 'reputation': 362, 'user_id': 2746943, 'user_type': 'registered', 'accept_rate': 12, 'profile_image': 'https://www.gravatar.com/avatar/1552a1f058b0f61dc7fcb3d144f4c399?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nadeem Shaikh', 'link': 'https://stackoverflow.com/users/2746943/nadeem-shaikh'}",False,402,2,-2,1648555491,1648554610,71661499,CC BY-SA 4.0,https://stackoverflow.com/questions/71661499/net-core-upgrade-to-3-1-throwing-error-for-gettype-shortdisplayname,.Net Core upgrade to 3.1 throwing error for GetType().ShortDisplayName,,,,,,,
1221,"['c#', 'json']","{'account_id': 22519396, 'reputation': 13, 'user_id': 16713199, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d86ae6fcdc625f9e3e46fdd95fd85e5f?s=256&d=identicon&r=PG&f=1', 'display_name': 'DGash', 'link': 'https://stackoverflow.com/users/16713199/dgash'}",True,74,4,1,1648555480,1648528310,71656467,CC BY-SA 4.0,https://stackoverflow.com/questions/71656467/how-to-parse-json-array-that-has-objects-with-numeric-key-in-asp-net,How to parse json array that has objects with numeric key in ASP.NET?,71656855.0,1648555480.0,,,,,
