,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,community_owned_date
1560,"['c#', 'user-interface', 'task-parallel-library', 'tpl-dataflow']","{'account_id': 1149966, 'reputation': 511, 'user_id': 1131881, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/42odU.jpg?s=256&g=1', 'display_name': 'Martijn', 'link': 'https://stackoverflow.com/users/1131881/martijn'}",True,4673,1,2,1448001175,1337516992,,10673402,CC BY-SA 3.0,https://stackoverflow.com/questions/10673402/fromcurrentsynchronizationcontext-am-i-missing-something,"FromCurrentSynchronizationContext, am I missing something?",10673711.0,,,,
1561,"['c#', 'jquery', 'asp.net-mvc-3', 'parameters', 'controller']","{'account_id': 1427114, 'reputation': 637, 'user_id': 1350326, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/2a370ff131dc67d0cd95ba1f1ff4ea0b?s=256&d=identicon&r=PG', 'display_name': 'Nick B', 'link': 'https://stackoverflow.com/users/1350326/nick-b'}",True,193,2,1,1447947132,1336255145,1447947132.0,10466330,CC BY-SA 3.0,https://stackoverflow.com/questions/10466330/cant-get-multiple-parameters-to-controller-to-work,Can&#39;t get multiple parameters to controller to work,10467717.0,,,,
1562,"['c#', 'asp.net-mvc', 'asp.net-mvc-3', 'logging', 'nlog']","{'account_id': 1247491, 'reputation': 8091, 'user_id': 1208641, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/9d89247286166cc6611b47e12f013798?s=256&d=identicon&r=PG&f=1', 'display_name': 'Obsivus', 'link': 'https://stackoverflow.com/users/1208641/obsivus'}",True,7966,4,4,1447946932,1337082648,1447946932.0,10600101,CC BY-SA 3.0,https://stackoverflow.com/questions/10600101/how-can-i-log-a-messages-to-a-txt-file-with-nlog-in-mvc,How can I log a messages to a txt file with Nlog in MVC?,10600242.0,,,,
1563,"['c#', 'asp.net', 'ajax', 'iis']","{'account_id': 1120549, 'reputation': 1980, 'user_id': 1108957, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/1LrbW.jpg?s=256&g=1', 'display_name': 'jackncoke', 'link': 'https://stackoverflow.com/users/1108957/jackncoke'}",True,1609,2,0,1447854019,1338314571,1447854019.0,10804335,CC BY-SA 3.0,https://stackoverflow.com/questions/10804335/code-runs-fine-on-localhost-but-doesnt-execute-on-gatorhost,Code runs fine on localhost but doesn&#39;t execute on gatorhost,10821760.0,,,,
1564,"['c#', 'xml', 'character-encoding', 'webrequest']","{'account_id': 60785, 'reputation': 889, 'user_id': 181456, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/35ebfa9f74e1bf39b1294e1bf80080e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/181456/chris'}",True,1219,3,0,1447846746,1336493243,1447846746.0,10502268,CC BY-SA 3.0,https://stackoverflow.com/questions/10502268/webrequest-post-form-containing-xml,WebRequest POST form containing XML?,,,,,
1565,"['c#', 'asp.net', 'entity-framework', 'lazy-loading']","{'account_id': 303570, 'reputation': 3565, 'user_id': 612580, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/262afd2238b6409ba17e4b749fbe13a4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jordan', 'link': 'https://stackoverflow.com/users/612580/jordan'}",True,2453,3,1,1447816715,1336679858,1336681904.0,10541235,CC BY-SA 3.0,https://stackoverflow.com/questions/10541235/c-entity-framework-lazy-loading-isnt-loading,C# Entity Framework Lazy Loading Isn&#39;t Loading,10541379.0,,,,
1566,"['c#', 'asp.net', 'request', 'user-agent']","{'account_id': 99431, 'reputation': 19172, 'user_id': 268588, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/idoZ0.jpg?s=256&g=1', 'display_name': 'SilverLight', 'link': 'https://stackoverflow.com/users/268588/silverlight'}",True,32362,3,10,1447680534,1338187506,1447680327.0,10780418,CC BY-SA 3.0,https://stackoverflow.com/questions/10780418/what-is-the-difference-between-request-useragent-and-request-browser,What is the difference between Request.UserAgent and Request.Browser?,10780513.0,,,,
1567,"['c#', '.net', 'excel', 'c#-4.0', 'excel-2003']","{'account_id': 63413, 'reputation': 63572, 'user_id': 187730, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/779f1fe080fea457f5ab867d34572363?s=256&d=identicon&r=PG', 'display_name': 'aF.', 'link': 'https://stackoverflow.com/users/187730/af'}",False,1164,0,1,1447456339,1336472461,1447456339.0,10496749,CC BY-SA 3.0,https://stackoverflow.com/questions/10496749/how-to-change-a-chart-title-from-excel-2003-using-c-and-net-4,How to change a chart title from Excel 2003 using c# and .net 4?,,,,,
1568,"['c#', 'asp.net', 'visual-studio-2010']","{'user_type': 'does_not_exist', 'display_name': 'user1037134'}",True,10945,3,3,1447392462,1336034104,1349127127.0,10427793,CC BY-SA 3.0,https://stackoverflow.com/questions/10427793/how-do-i-send-email-to-outlook-2010-in-c,How do i send email to outlook 2010 in c#?,,,,,
1569,"['c#', 'email', 'encoding', 'diacritics', 'email-attachments']","{'account_id': 214216, 'reputation': 1972, 'user_id': 468062, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/41cbe7e5d155f2638913cb2bf99471f8?s=256&d=identicon&r=PG', 'display_name': 'Lareau', 'link': 'https://stackoverflow.com/users/468062/lareau'}",True,3366,1,3,1447317680,1337352598,1495540742.0,10654853,CC BY-SA 3.0,https://stackoverflow.com/questions/10654853/emailing-attachments-with-long-names-and-accents,Emailing attachments with long names and accents,10657604.0,,,,
1570,"['c#', 'asp.net-mvc-3', 'razor']","{'account_id': 64655, 'reputation': 24242, 'user_id': 190750, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/vbWjC.jpg?s=256&g=1', 'display_name': 'Justin Helgerson', 'link': 'https://stackoverflow.com/users/190750/justin-helgerson'}",True,203,2,0,1447204843,1337010911,,10586809,CC BY-SA 3.0,https://stackoverflow.com/questions/10586809/how-to-use-an-editor-template-with-a-default-object-instance,How to use an editor template with a default object instance,10586907.0,,,,
1571,"['c#', '.net', 'facebook', 'facebook-graph-api']","{'account_id': 67276, 'reputation': 35471, 'user_id': 196919, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/iqMS0.png?s=256&g=1', 'display_name': 'NoWar', 'link': 'https://stackoverflow.com/users/196919/nowar'}",True,7984,1,6,1447155935,1337366383,,10658042,CC BY-SA 3.0,https://stackoverflow.com/questions/10658042/client-credentials-to-get-token-of-facebook,Client credentials to get TOKEN of Facebook,10658340.0,,,,
1572,"['c#', 'asp.net', '.net', 'sql', 'database']","{'account_id': 437888, 'reputation': 7427, 'user_id': 832976, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/kQXjK.png?s=256&g=1', 'display_name': 'Ashwini Verma', 'link': 'https://stackoverflow.com/users/832976/ashwini-verma'}",True,8400,1,2,1447001496,1336206487,,10460166,CC BY-SA 3.0,https://stackoverflow.com/questions/10460166/fatal-error-9001-while-login-into-asp-net-web-site,fatal error 9001 while login into asp.net web site,10460641.0,,,,
1573,"['c#', 'winforms', 'ms-word']","{'account_id': 197526, 'reputation': 525, 'user_id': 441660, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/5f5d179dc7761dc3b9089408ee1e3847?s=256&d=identicon&r=PG', 'display_name': 'user441660', 'link': 'https://stackoverflow.com/users/441660/user441660'}",False,163,2,0,1446973619,1337040906,1424984233.0,10592669,CC BY-SA 3.0,https://stackoverflow.com/questions/10592669/word-interop-onpreviewclosed-event,word interop onpreviewclosed event,,,,,
1574,"['c#', '.net', 'winforms', 'backgroundworker']","{'account_id': 277535, 'reputation': 8547, 'user_id': 571593, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/edda9e9757191bc59704d9511dc1aa16?s=256&d=identicon&r=PG', 'display_name': 'Myles Gray', 'link': 'https://stackoverflow.com/users/571593/myles-gray'}",True,6445,3,5,1446939417,1337683039,1337684732.0,10700348,CC BY-SA 3.0,https://stackoverflow.com/questions/10700348/backgroundworker-report-progress-from-external-class,BackgroundWorker report progress from external Class?,10700916.0,,,,
1575,"['c#', 'c#-4.0', 'compiler-errors', 'winrt-xaml', 'executionengineexception']","{'account_id': 1418962, 'reputation': 43, 'user_id': 1343999, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae79354d1ea26d575d11b29b7f96aa18?s=256&d=identicon&r=PG', 'display_name': 'Kamael90', 'link': 'https://stackoverflow.com/users/1343999/kamael90'}",False,3268,0,2,1446837260,1336389297,1336455214.0,10481091,CC BY-SA 3.0,https://stackoverflow.com/questions/10481091/an-unhandled-exception-of-type-system-executionengineexception-occurred-in-un,&quot;An unhandled exception of type &#39;System.ExecutionEngineException&#39; occurred in Unknown Module.&quot;,,,,,
1576,['c#'],"{'account_id': 1382424, 'reputation': 63, 'user_id': 1315140, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/99f3d4d05c436b1e0c57b25dba38dde1?s=256&d=identicon&r=PG', 'display_name': 'Bogdan', 'link': 'https://stackoverflow.com/users/1315140/bogdan'}",True,4943,3,-3,1446791880,1336542686,1387194954.0,10510507,CC BY-SA 3.0,https://stackoverflow.com/questions/10510507/c-error-length-cannot-be-less-than-0,c# error : length cannot be less than 0,,,,,
1577,"['c#', 'winforms', 'datagridview']","{'account_id': 20213, 'reputation': 186774, 'user_id': 48082, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/18bff049e78e8d77a620f8ac4f15b2a0?s=256&d=identicon&r=PG', 'display_name': 'Cheeso', 'link': 'https://stackoverflow.com/users/48082/cheeso'}",True,6244,4,3,1446704853,1336075786,,10438613,CC BY-SA 3.0,https://stackoverflow.com/questions/10438613/datagridview-how-can-i-make-a-checkbox-act-as-a-radio-button,DataGridView - how can I make a checkbox act as a radio button?,10438731.0,,,,
1578,"['c#', 'asp.net', '.net']","{'account_id': 469855, 'reputation': 2843, 'user_id': 876716, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/c0083cbe2535afb6016400c7aaa215bf?s=256&d=identicon&r=PG', 'display_name': 'Darien Fawkes', 'link': 'https://stackoverflow.com/users/876716/darien-fawkes'}",True,1107,2,0,1446681842,1338289100,1446681842.0,10797787,CC BY-SA 3.0,https://stackoverflow.com/questions/10797787/how-download-file-from-blob,How download file from blob?,10797858.0,,,,
1579,"['c#', 'asp.net', 'user-controls', 'updatepanel']","{'account_id': 1011630, 'reputation': 536, 'user_id': 1024094, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/c0b02a7f9697fdd9ca47779871cf043f?s=256&d=identicon&r=PG', 'display_name': 'chilleo', 'link': 'https://stackoverflow.com/users/1024094/chilleo'}",True,13440,2,2,1446658213,1336058274,1336065021.0,10434350,CC BY-SA 3.0,https://stackoverflow.com/questions/10434350/why-dynamically-created-user-controls-disappear-when-controls-are-not-doing-full,Why dynamically created user controls disappear when controls are not doing full postbacks?,10434979.0,,,,
1580,"['c#', 'winforms', 'ms-word', 'mailmerge', 'word-2010']","{'account_id': 1121516, 'reputation': 5055, 'user_id': 1109750, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/T9Ryt.jpg?s=256&g=1', 'display_name': 'PJW', 'link': 'https://stackoverflow.com/users/1109750/pjw'}",True,10119,2,1,1446636514,1337852127,1446636514.0,10734817,CC BY-SA 3.0,https://stackoverflow.com/questions/10734817/sending-text-to-mail-merge-fields-in-microsoft-word-2010,Sending text to Mail-Merge Fields in Microsoft Word 2010,10736582.0,,,,
1581,"['c#', 'translation', 'windows-runtime', 'bing']","{'account_id': 1013165, 'reputation': 11, 'user_id': 1025302, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/a8337625050d7e761ea81072ef670c19?s=256&d=identicon&r=PG', 'display_name': 'Calvin Ruka', 'link': 'https://stackoverflow.com/users/1025302/calvin-ruka'}",True,6422,2,0,1446623774,1337962774,1338312058.0,10758004,CC BY-SA 3.0,https://stackoverflow.com/questions/10758004/how-to-call-bing-translate-function-in-c,How to call Bing Translate function in C#?,,,,,
1582,"['c#', 'wpf', 'visual-studio']","{'account_id': 1456493, 'reputation': 1, 'user_id': 1371933, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5932914f38a8c2658712f60af9482404?s=256&d=identicon&r=PG', 'display_name': 'user1371933', 'link': 'https://stackoverflow.com/users/1371933/user1371933'}",True,1868,1,0,1446580653,1336130360,1446580653.0,10447790,CC BY-SA 3.0,https://stackoverflow.com/questions/10447790/get-element-inside-element-parent-child-wpf,Get Element inside Element (parent/child) WPF,,,,,
1583,"['c#', '.net', 'msdn']","{'account_id': 43131, 'reputation': 4425, 'user_id': 125904, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/qNIOP.jpg?s=256&g=1', 'display_name': 'asyncwait', 'link': 'https://stackoverflow.com/users/125904/asyncwait'}",True,70,1,2,1446580584,1336674968,1446580584.0,10540225,CC BY-SA 3.0,https://stackoverflow.com/questions/10540225/msdn-help-as-xml-or-json-data-instead-of-html-page,MSDN Help as XML or JSON data instead of HTML page,,,,,
1584,"['c#', 'asp.net', 'database', 'nosql', 'hypertable']","{'account_id': 463194, 'reputation': 10521, 'user_id': 865939, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/8d266173b653b6aba4024335e1f704fd?s=256&d=identicon&r=PG', 'display_name': 'Liron Harel', 'link': 'https://stackoverflow.com/users/865939/liron-harel'}",True,1046,3,1,1446553744,1337095909,,10604058,CC BY-SA 3.0,https://stackoverflow.com/questions/10604058/c-library-for-working-with-hypertable,C# Library for working with HyperTable,,,,,
1585,"['c#', 'ms-access', 'datagridview']","{'account_id': 1447391, 'reputation': 21, 'user_id': 1365398, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0cc866ec16a46dc68f0a722ecb1a4fd4?s=256&d=identicon&r=PG', 'display_name': 'abelo', 'link': 'https://stackoverflow.com/users/1365398/abelo'}",True,2625,2,1,1446343735,1336386450,1446343735.0,10480462,CC BY-SA 3.0,https://stackoverflow.com/questions/10480462/how-to-update-or-refresh-datagrid-view-connected-with-ms-access-in-c,how to update or refresh datagrid view connected with Ms-access in C#,,,,,
1586,"['c#', 'wpf', 'dependency-properties']","{'account_id': 1516258, 'reputation': 137, 'user_id': 1417201, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/df4ff27db52a7d8bf5212d5466c82fe0?s=256&d=identicon&r=PG', 'display_name': 'Alexander Knoth', 'link': 'https://stackoverflow.com/users/1417201/alexander-knoth'}",True,2831,1,3,1446219917,1337943725,1446219917.0,10753286,CC BY-SA 3.0,https://stackoverflow.com/questions/10753286/what-is-the-reason-for-using-dependencyproperty-addowner-method-instead-of-simpl,What is the reason for using DependencyProperty.AddOwner method instead of simple POCO property getters/setters on a DependencyObject?,10753320.0,,,,
1587,['c#'],"{'account_id': 38737, 'reputation': 18936, 'user_id': 111375, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/35653acd3123aa1b4b0efad1bed9122c?s=256&d=identicon&r=PG', 'display_name': 'T. Stone', 'link': 'https://stackoverflow.com/users/111375/t-stone'}",True,5469,2,6,1446108147,1335899368,,10402863,CC BY-SA 3.0,https://stackoverflow.com/questions/10402863/loading-custom-assemblies-with-compileassemblyfromsource,Loading Custom Assemblies with CompileAssemblyFromSource,10403061.0,,,,
1588,"['c#', 'asp.net']","{'account_id': 1341242, 'reputation': 6853, 'user_id': 1282856, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/28af6f0620d21c5b3053cfc6fc36aa55?s=256&d=identicon&r=PG', 'display_name': 'R.D.', 'link': 'https://stackoverflow.com/users/1282856/r-d'}",True,1920,3,0,1446095477,1337851738,1337852123.0,10734718,CC BY-SA 3.0,https://stackoverflow.com/questions/10734718/asp-net-session-expired-after-folder-delete,ASP.NET: Session expired after folder delete,,,,,
1589,"['c#', 'json']","{'account_id': 1467089, 'reputation': 1242, 'user_id': 1379647, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/0zB6x.jpg?s=256&g=1', 'display_name': 'Hope', 'link': 'https://stackoverflow.com/users/1379647/hope'}",False,662,2,0,1445931971,1337595804,1445922326.0,10683490,CC BY-SA 3.0,https://stackoverflow.com/questions/10683490/read-data-from-dictionary,Read data from Dictionary,,,,,
1590,"['c#', '.net', 'wcf', 'publish-subscribe', 'servicemodelex']","{'account_id': 237311, 'reputation': 8346, 'user_id': 505383, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/77318c1c13df449039181b7871660648?s=256&d=identicon&r=PG', 'display_name': 'Didaxis', 'link': 'https://stackoverflow.com/users/505383/didaxis'}",True,462,1,-1,1445596041,1337620769,1445596041.0,10689644,CC BY-SA 3.0,https://stackoverflow.com/questions/10689644/strange-behavior-using-wcf-and-servicemodelex-service-bus,Strange behavior using WCF and ServiceModelEx Service Bus,10716199.0,,,,
