,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,locked_date,migrated_from
1006,"['c#', '.net', 'active-directory', 'ldap']","{'account_id': 952226, 'reputation': 567, 'user_id': 978126, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/2dd09a1d014aaedaee63c5f1a204124a?s=256&d=identicon&r=PG', 'display_name': 'valch', 'link': 'https://stackoverflow.com/users/978126/valch'}",True,9553,9916493.0,1,0,1516115873,1332932258,,9906067,,https://stackoverflow.com/questions/9906067/cant-change-ad-password-from-c-code-throw-exceptions,"Can`t change AD password from c# code, throw exceptions",,1516116954.0,Duplicate,,,
1007,"['c#', 'memory-mapped-files']","{'account_id': 430550, 'reputation': 672, 'user_id': 814059, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/1ZEPL.jpg?s=256&g=1', 'display_name': 'Deepak Kumar', 'link': 'https://stackoverflow.com/users/814059/deepak-kumar'}",True,7592,9511498.0,2,4,1515992594,1330580559,,9511199,CC BY-SA 3.0,https://stackoverflow.com/questions/9511199/read-write-append-delete-memory-mapped-file,"Read, Write, Append, Delete Memory Mapped File",,,,,,
1008,"['c#', 'websocket']","{'account_id': 1324120, 'reputation': 917, 'user_id': 1269338, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/7589566db9ef63a00166a267df6e41c8?s=256&d=identicon&r=PG', 'display_name': 'Eldon Lesley', 'link': 'https://stackoverflow.com/users/1269338/eldon-lesley'}",True,15409,9723726.0,3,1,1515791781,1331827777,,9723659,CC BY-SA 3.0,https://stackoverflow.com/questions/9723659/make-new-simple-websocket-server-with-c,Make new simple websocket server with c#,,,,,,
1009,"['c#', 'html', 'css', 'itext']","{'account_id': 944739, 'reputation': 24076, 'user_id': 972202, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/k5Gxr.png?s=256&g=1', 'display_name': 'sazr', 'link': 'https://stackoverflow.com/users/972202/sazr'}",True,24220,,2,1,1515768194,1331174529,1515768194.0,9612212,CC BY-SA 3.0,https://stackoverflow.com/questions/9612212/itextsharp-specify-html-classes-or-id-css,ITextSharp: Specify HTML Classes or ID CSS,,,,,,
1010,"['c#', 'wpf', 'collections', 'freezable']","{'account_id': 220075, 'reputation': 972, 'user_id': 477312, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/79bfc0e41c47aa0c3c58978ccd86e271?s=256&d=identicon&r=PG', 'display_name': 'adentum', 'link': 'https://stackoverflow.com/users/477312/adentum'}",True,612,9853767.0,2,2,1515739677,1332604215,,9853064,CC BY-SA 3.0,https://stackoverflow.com/questions/9853064/what-i-want-to-do-is-freezablecollection-addrangecollectiontoadd,What I want to do is FreezableCollection.AddRange(collectionToAdd),,,,,,
1011,"['c#', 'interface', 'compiler-errors']","{'account_id': 33437, 'reputation': 16393, 'user_id': 93613, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/1aaea464c9c2a8e07520fdc6646a12a8?s=256&d=identicon&r=PG', 'display_name': 'Manish Basantani', 'link': 'https://stackoverflow.com/users/93613/manish-basantani'}",True,11924,9662304.0,6,9,1515685298,1331524375,1495541205.0,9661531,CC BY-SA 3.0,https://stackoverflow.com/questions/9661531/why-implementing-multiple-interfaces-with-same-property-shows-ambiguity-warnin,Why implementing multiple interfaces with same property shows &#39;ambiguity&#39; warning?,,,,,,
1012,"['c#', '.net', 'pdf', 'itext', 'digital-signature']","{'account_id': 1342235, 'reputation': 172, 'user_id': 1283703, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/861b97a1ad4becefcf97dccf9326260b?s=256&d=identicon&r=PG', 'display_name': 'Fbo', 'link': 'https://stackoverflow.com/users/1283703/fbo'}",True,11290,9825431.0,1,5,1515170667,1332422872,1515170667.0,9823240,CC BY-SA 3.0,https://stackoverflow.com/questions/9823240/how-to-retrieve-digital-signature-information-name-date-with-itextsharp,"How to retrieve digital signature information (name, date, ...) with ItextSharp",,,,,,
1013,"['c#', 'asp.net-mvc', 'testing', 'cookies']","{'account_id': 11383, 'reputation': 3804, 'user_id': 21918, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/6afbdf6d2d3ef7b2fcd669e811810e8e?s=256&d=identicon&r=PG', 'display_name': 'alice7', 'link': 'https://stackoverflow.com/users/21918/alice7'}",True,312,9606524.0,1,0,1514899639,1331141911,1514899639.0,9606447,CC BY-SA 3.0,https://stackoverflow.com/questions/9606447/how-to-open-a-new-page-using-sessionid-and-response-object,How to open a new page using sessionid and response object,,,,,,
1014,"['c#', 'wpf', 'gridviewcolumn']","{'account_id': 81101, 'reputation': 583, 'user_id': 228907, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/2863e639530c125fbbf219a2f1e8acfb?s=256&d=identicon&r=PG', 'display_name': 'Gepro', 'link': 'https://stackoverflow.com/users/228907/gepro'}",True,1478,21789101.0,2,3,1514880394,1332418333,1332697948.0,9822030,CC BY-SA 3.0,https://stackoverflow.com/questions/9822030/autosize-gridviewcolumns-programmatically-by-content,Autosize GridViewColumns programmatically by content,,,,,,
1015,"['c#', 'asp.net', '.net', 'wybuild']","{'account_id': 424159, 'reputation': 1268, 'user_id': 803997, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/1a161929a91c56e43f7d84b54e36dd92?s=256&d=identicon&r=PG', 'display_name': 'franko_camron', 'link': 'https://stackoverflow.com/users/803997/franko-camron'}",True,381,9929680.0,2,0,1514539435,1333039040,1514539435.0,9929630,CC BY-SA 3.0,https://stackoverflow.com/questions/9929630/how-to-load-a-picture-to-an-aspimage-using-a-windows-path,how to load a picture to an &lt;asp:Image&gt; using a windows path,,,,,,
1016,"['c#', 'sql']","{'account_id': 349551, 'reputation': 365, 'user_id': 684913, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/74e06ddc938f7eb539129c2f2c781494?s=256&d=identicon&r=PG', 'display_name': 'Vim', 'link': 'https://stackoverflow.com/users/684913/vim'}",True,35678,,5,26,1514380949,1330559425,1358554441.0,9508564,CC BY-SA 3.0,https://stackoverflow.com/questions/9508564/dataset-or-entity-data-model,DataSet or Entity Data Model,,,,,,
1017,"['c#', 'wpf', 'class', 'dll', 'brush']","{'account_id': 67276, 'reputation': 35471, 'user_id': 196919, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/iqMS0.png?s=256&g=1', 'display_name': 'NoWar', 'link': 'https://stackoverflow.com/users/196919/nowar'}",True,13489,9727282.0,1,12,1514373203,1331839997,1514373203.0,9726838,CC BY-SA 3.0,https://stackoverflow.com/questions/9726838/system-windows-freezable-is-missing,System.Windows.Freezable is missing,,,,,,
1018,"['c#', 'asp.net', 'regex', 'validation', 'textbox']","{'account_id': 311878, 'reputation': 1949, 'user_id': 625678, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/9e5827210a0a79a397ef3c689a87c3ae?s=256&d=identicon&r=PG', 'display_name': 'samy', 'link': 'https://stackoverflow.com/users/625678/samy'}",True,911,9740487.0,1,2,1514035391,1331911206,1514035391.0,9739944,CC BY-SA 3.0,https://stackoverflow.com/questions/9739944/textbox-validation-with-hebrew-input,Textbox validation with hebrew input,,,,,,
1019,"['c#', 'amazon-web-services']","{'account_id': 894472, 'reputation': 5201, 'user_id': 932052, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/hJmDQ.png?s=256&g=1', 'display_name': 'Quintin Balsdon', 'link': 'https://stackoverflow.com/users/932052/quintin-balsdon'}",True,7679,9613953.0,3,6,1513720393,1330576259,1330693778.0,9510640,CC BY-SA 3.0,https://stackoverflow.com/questions/9510640/amazon-web-services-working-examples,Amazon web services working examples,,,,,,
1020,"['c#', 'javascript', 'asp.net']","{'user_type': 'does_not_exist', 'display_name': 'user249375'}",True,11148,9753592.0,3,2,1513706067,1332015327,1513706067.0,9753351,CC BY-SA 3.0,https://stackoverflow.com/questions/9753351/alert-user-before-session-expires-option-to-renew-session,"Alert user before session expires, option to renew session",,,,,,
1021,"['c#', 'vsto', 'powerpoint']","{'account_id': 1168173, 'reputation': 87, 'user_id': 1145985, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ac94cb018a6e79384b8c0e9a5c1016f1?s=256&d=identicon&r=PG', 'display_name': 'KJones', 'link': 'https://stackoverflow.com/users/1145985/kjones'}",True,1802,9626698.0,1,2,1513430450,1331243097,,9625466,CC BY-SA 3.0,https://stackoverflow.com/questions/9625466/c-vsto-powerpoint-taskpanes-in-separate-windows,C# VSTO-Powerpoint-TaskPanes in separate windows.,,,,,,
1022,"['c#', '.net', 'winforms']","{'account_id': 1034612, 'reputation': 6634, 'user_id': 1042232, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/5ea4b9ed5294dee2d3877124fb3e7ca5?s=256&d=identicon&r=PG', 'display_name': 'eselk', 'link': 'https://stackoverflow.com/users/1042232/eselk'}",True,5861,9798260.0,3,1,1513421709,1332300130,,9798178,CC BY-SA 3.0,https://stackoverflow.com/questions/9798178/winforms-datetimepicker-set-default-text-and-or-value,Winforms DateTimePicker set default text and/or value,,,,,,
1023,"['c#', 'linq']","{'account_id': 351033, 'reputation': 17100, 'user_id': 687262, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/x6GN0.png?s=256&g=1', 'display_name': 'BugFinder', 'link': 'https://stackoverflow.com/users/687262/bugfinder'}",True,454,9804942.0,3,0,1513354657,1332333188,1513292531.0,9804683,CC BY-SA 3.0,https://stackoverflow.com/questions/9804683/combine-linq-queries,Combine LINQ queries,,,,,,
1024,"['c#', 'vb.net', 'select', 'datatable']","{'account_id': 71366, 'reputation': 609, 'user_id': 206488, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e062a799996b3d18a2b665016445427e?s=256&d=identicon&r=PG', 'display_name': 'Neil', 'link': 'https://stackoverflow.com/users/206488/neil'}",True,12850,9601865.0,4,12,1513334901,1331121234,1331134817.0,9601032,CC BY-SA 3.0,https://stackoverflow.com/questions/9601032/issue-with-data-table-select-statement,Issue with data table Select statement,,,,,,
1025,"['c#', 'asp.net-2.0']","{'account_id': 974401, 'reputation': 289, 'user_id': 996145, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/a163b70729091d9681cb5e018f20ef50?s=256&d=identicon&r=PG', 'display_name': 'Michael Cole', 'link': 'https://stackoverflow.com/users/996145/michael-cole'}",True,609,9831068.0,2,1,1513325332,1332452718,1513325332.0,9831035,CC BY-SA 3.0,https://stackoverflow.com/questions/9831035/hiding-gridview-columns-in-asp-net-2-0,Hiding GridView columns in asp.net 2.0,,,,,,
1026,"['c#', 'guid']","{'account_id': 64539, 'reputation': 2115, 'user_id': 190467, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/cab9fff2c337819714c46625103471ca?s=256&d=identicon&r=PG', 'display_name': 'this-Me', 'link': 'https://stackoverflow.com/users/190467/this-me'}",True,1894,9805729.0,6,3,1513319601,1332336747,,9805662,CC BY-SA 3.0,https://stackoverflow.com/questions/9805662/generating-a-desired-guid-in-c,Generating a desired GUID in C#,,,,,,
1027,"['c#', 'design-patterns', 'distributed-system']","{'account_id': 1350934, 'reputation': 1114, 'user_id': 1290597, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/34e6f5ea0530f4fc11b35cc2cc3bca8b?s=256&d=identicon&r=PG', 'display_name': 'Sash', 'link': 'https://stackoverflow.com/users/1290597/sash'}",False,2335,,0,3,1513297486,1332636232,,9856993,CC BY-SA 3.0,https://stackoverflow.com/questions/9856993/how-to-implement-a-distributed-system-for-a-monitoring-platform,how to implement a distributed system for a monitoring platform,,,,,,
1028,"['c#', 'out-of-memory']","{'account_id': 351033, 'reputation': 17100, 'user_id': 687262, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/x6GN0.png?s=256&g=1', 'display_name': 'BugFinder', 'link': 'https://stackoverflow.com/users/687262/bugfinder'}",True,1146,9903941.0,1,1,1513292473,1332920886,1513292473.0,9903194,CC BY-SA 3.0,https://stackoverflow.com/questions/9903194/using-memory-mapped-file-to-compensate-for-out-of-memory-in-c,Using memory mapped file to compensate for out of memory in C#,,,,,,
1029,"['c#', 'xml-serialization']","{'account_id': 421011, 'reputation': 3585, 'user_id': 799014, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/94ca7b5295a91d362dac79db112b9d89?s=256&d=identicon&r=PG', 'display_name': 'dreza', 'link': 'https://stackoverflow.com/users/799014/dreza'}",True,910,9728118.0,1,1,1513123526,1331844726,1513123526.0,9727985,CC BY-SA 3.0,https://stackoverflow.com/questions/9727985/round-values-on-serialization-when-using-xmlserializer-to-serialize-to-an-xml-st,Round values on serialization when using XmlSerializer to serialize to an XML string,,,,,,
1030,"['c#', 'c#-4.0']","{'account_id': 971278, 'reputation': 483, 'user_id': 993812, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/dc204b3a27e9f2f5b6016ceb0babe9fa?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/993812/john'}",True,2221,9945284.0,2,1,1513077899,1333026294,,9925944,CC BY-SA 3.0,https://stackoverflow.com/questions/9925944/change-display-value-of-datagridviewlinkcolumn,Change Display Value of DataGridViewLinkColumn,,,,,,
1031,"['c#', 'winforms', 'resources', '.net-2.0']","{'account_id': 335069, 'reputation': 68219, 'user_id': 661933, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/a60e16ef8a1f18164882bfbc7d1a1ea1?s=256&d=identicon&r=PG', 'display_name': 'nawfal', 'link': 'https://stackoverflow.com/users/661933/nawfal'}",True,26607,47753118.0,5,13,1512995755,1330871429,1331211706.0,9555679,CC BY-SA 3.0,https://stackoverflow.com/questions/9555679/how-do-i-get-the-resource-name-from-the-resource-object,How do I get the resource name from the resource object?,,,,,,
1032,['c#'],"{'account_id': 1291302, 'reputation': 31, 'user_id': 1243355, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/135b2652744f5b57eacc227a912535f6?s=256&d=identicon&r=PG', 'display_name': 'Vernon Raineil Cenzon', 'link': 'https://stackoverflow.com/users/1243355/vernon-raineil-cenzon'}",True,15292,,5,3,1512933368,1330624417,,9521355,CC BY-SA 3.0,https://stackoverflow.com/questions/9521355/concurrency-violation-the-updatecommand-affected-0-of-the-expected-1-records-v,Concurrency violation: the UpdateCommand affected 0 of the expected 1 records. Visual C# 2010,,,,,,
1033,"['c#', 'linq', 'datatable']","{'account_id': 42891, 'reputation': 7886, 'user_id': 125148, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/580afa593aa2b158afb4d517335160e4?s=256&d=identicon&r=PG', 'display_name': 'Anuya', 'link': 'https://stackoverflow.com/users/125148/anuya'}",True,118429,9938582.0,3,36,1512892402,1333091683,1512892402.0,9938524,CC BY-SA 3.0,https://stackoverflow.com/questions/9938524/querying-datatable-with-where-condition,Querying Datatable with where condition,,,,,,
1034,"['c#', 'azure', 'azure-table-storage']","{'account_id': 904538, 'reputation': 8537, 'user_id': 939713, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/f37e47f8530b332bd50c6eb06f4cd147?s=256&d=identicon&r=PG', 'display_name': 'Eric Yin', 'link': 'https://stackoverflow.com/users/939713/eric-yin'}",True,1162,9849981.0,2,0,1512652837,1332574374,,9849968,CC BY-SA 3.0,https://stackoverflow.com/questions/9849968/read-retry-on-azure-table,Read retry on Azure Table,,,,,,
1035,"['c#', 'asp.net', 'iis-7.5', 'asp.net-4.0']","{'account_id': 202687, 'reputation': 14878, 'user_id': 449907, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/b2ea20cc07619dd7cdc286f09e2ecca3?s=256&d=identicon&r=PG', 'display_name': 'Rocky Singh', 'link': 'https://stackoverflow.com/users/449907/rocky-singh'}",True,6480,,3,10,1512399572,1332850696,,9889401,CC BY-SA 3.0,https://stackoverflow.com/questions/9889401/aspx-auth-cookie-expiration-time-is-always-30-minutes,ASPX auth cookie expiration time is always 30 minutes,,,,,,
1036,"['c#', 'javascript', 'html', 'internet-explorer', 'bho']","{'account_id': 1351107, 'reputation': 105, 'user_id': 1290703, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4de82af39e6c1e943335f38899d0373?s=256&d=identicon&r=PG', 'display_name': 'Sinoair', 'link': 'https://stackoverflow.com/users/1290703/sinoair'}",True,4621,9938164.0,7,2,1511841122,1333085585,1396996303.0,9937466,CC BY-SA 3.0,https://stackoverflow.com/questions/9937466/how-to-use-c-read-the-value-of-the-td,How to use C# read the value of the TD?,,,,,,
1037,"['c#', 'winforms', 'web-crawler', 'webclient']","{'account_id': 1182998, 'reputation': 2261, 'user_id': 1157509, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/51738db85f6b494857eb3d2a22bdbdf8?s=256&d=identicon&r=PG&f=1', 'display_name': 'ikathegreat', 'link': 'https://stackoverflow.com/users/1157509/ikathegreat'}",True,809,9712786.0,3,0,1511795078,1331773845,1331774335.0,9712699,CC BY-SA 3.0,https://stackoverflow.com/questions/9712699/read-website-information-display-application,"read website information, display application",,,,,,
1038,"['c#', 'asp.net-mvc-4', 'asp.net-web-api']","{'account_id': 1223477, 'reputation': 679, 'user_id': 1189614, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/6c8eb8c79fe261c7c87d794991a73409?s=256&d=identicon&r=PG', 'display_name': 'pavel.baravik', 'link': 'https://stackoverflow.com/users/1189614/pavel-baravik'}",True,5182,9766922.0,3,11,1511482503,1332106127,1332144728.0,9762445,CC BY-SA 3.0,https://stackoverflow.com/questions/9762445/asp-net-web-api-long-running-operation-cancellation,ASP.NET Web API + Long running operation cancellation,,,,,,
