,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,closed_date,closed_reason,protected_date
1586,"['javascript', 'angular', 'typescript', 'switch-statement']","{'account_id': 25122189, 'reputation': 15, 'user_id': 18970377, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a6716acd6fb21275a8a336a41d60407?s=256&d=identicon&r=PG', 'display_name': 'developer1', 'link': 'https://stackoverflow.com/users/18970377/developer1'}",True,116,72286094.0,1,1,1652889739,1652861148,1652889739.0,72285363,CC BY-SA 4.0,https://stackoverflow.com/questions/72285363/how-to-show-the-lists-based-on-the-switch-case-in-angular,how to show the lists based on the switch case in angular,,,,,
1587,"['javascript', 'angular', 'spring', 'typescript']","{'account_id': 25325713, 'reputation': 23, 'user_id': 19146401, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg_PWHXgKYrXM21LzHegqBJpeSevcytAVAqrPkbFA=k-s256', 'display_name': 'Lucidity', 'link': 'https://stackoverflow.com/users/19146401/lucidity'}",False,348,,0,0,1652889337,1652889170,1652889337.0,72292364,CC BY-SA 4.0,https://stackoverflow.com/questions/72292364/angular-add-data-to-a-specific-angular-material-table-row,Angular: Add data to a specific angular material table row,,,,,
1588,['typescript'],"{'account_id': 4355677, 'reputation': 1275, 'user_id': 3554391, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'MHebes', 'link': 'https://stackoverflow.com/users/3554391/mhebes'}",True,25,72292216.0,1,0,1652888582,1652888273,,72292143,CC BY-SA 4.0,https://stackoverflow.com/questions/72292143/how-do-i-convert-a-typescript-object-into-a-union-of-objects-with-the-key,"How do I convert a TypeScript object, into a union of objects with the key",,,,,
1589,"['typescript', 'tsc']","{'account_id': 282284, 'reputation': 18098, 'user_id': 579078, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/xC5kj.png?s=256&g=1', 'display_name': 'נשמה קשוחה', 'link': 'https://stackoverflow.com/users/579078/%d7%a0%d7%a9%d7%9e%d7%94-%d7%a7%d7%a9%d7%95%d7%97%d7%94'}",False,272,,0,2,1652887986,1652876039,1652887986.0,72288988,CC BY-SA 4.0,https://stackoverflow.com/questions/72288988/how-to-instruct-typescript-tsc-to-disregard-ts-ignore-and-ts-nocheck-directive,How to instruct TypeScript tsc to disregard @ts-ignore and @ts-nocheck directives?,,,,,
1590,"['typescript', 'momentjs']","{'account_id': 1329494, 'reputation': 1377, 'user_id': 1273678, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/492686b4403c2232cd520126484cec60?s=256&d=identicon&r=PG', 'display_name': 'SimonD', 'link': 'https://stackoverflow.com/users/1273678/simond'}",True,30,72292042.0,1,0,1652887960,1652883515,,72290909,CC BY-SA 4.0,https://stackoverflow.com/questions/72290909/how-to-parse-date-string-with-0-day-to-date-in-moment-js,How to parse date string with &#39;0&#39; day to Date in moment.js?,,,,,
1591,"['javascript', 'angular', 'typescript', 'dropdown']","{'account_id': 24178110, 'reputation': 41, 'user_id': 18139178, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cbe40688cdd26cb72cde019bee62fb79?s=256&d=identicon&r=PG', 'display_name': 'user1', 'link': 'https://stackoverflow.com/users/18139178/user1'}",True,85,72205996.0,1,0,1652887197,1652290317,1652887197.0,72205289,CC BY-SA 4.0,https://stackoverflow.com/questions/72205289/how-to-bind-the-dropdown-lists-based-on-selecting-the-items-from-the-dropdowns,How to bind the dropdown lists based on selecting the items from the dropdowns,,,,,
1592,"['javascript', 'angular', 'typescript', 'generics', 'enums']","{'account_id': 14491484, 'reputation': 560, 'user_id': 10526869, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-HFk9XGX4knY/AAAAAAAAAAI/AAAAAAAAAAk/oP5_wo3Diqs/photo.jpg?sz=256', 'display_name': 'Leonardo Rick', 'link': 'https://stackoverflow.com/users/10526869/leonardo-rick'}",False,43,,0,0,1652886725,1652886725,,72291746,CC BY-SA 4.0,https://stackoverflow.com/questions/72291746/how-to-pass-an-entire-typecsript-enum-as-a-component-input-on-angular,How to pass an entire typecsript Enum as a component input on Angular?,,,,,
1593,"['typescript', 'amazon-web-services', 'aws-amplify', 'datastore', 'aws-amplify-cli']","{'account_id': 331923, 'reputation': 42105, 'user_id': 656912, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/ce95c01cbd4f90f014d988ae5c8a422d?s=256&d=identicon&r=PG', 'display_name': 'orome', 'link': 'https://stackoverflow.com/users/656912/orome'}",False,382,,0,1,1652885322,1652737659,1652885322.0,72265970,CC BY-SA 4.0,https://stackoverflow.com/questions/72265970/error-following-aws-amplify-datastore-documentation,Error following AWS Amplify DataStore documentation,,,,,
1594,['typescript'],"{'account_id': 3389447, 'reputation': 1168, 'user_id': 2870608, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://graph.facebook.com/100003894362829/picture?type=large', 'display_name': 'user11406', 'link': 'https://stackoverflow.com/users/2870608/user11406'}",True,42,,1,0,1652884519,1652882587,,72290658,CC BY-SA 4.0,https://stackoverflow.com/questions/72290658/resolve-incompatible-types-without-casting-in-typescript,Resolve incompatible types without casting in TypeScript?,,,,,
1595,"['typescript', 'fetch-api']","{'account_id': 16100559, 'reputation': 9, 'user_id': 11621440, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4ef2cc5d90a2e57374df7fa8b5594a8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maverick997', 'link': 'https://stackoverflow.com/users/11621440/maverick997'}",False,123,,0,0,1652884517,1652884323,1652884517.0,72291134,CC BY-SA 4.0,https://stackoverflow.com/questions/72291134/how-can-i-upload-a-file-inside-an-object-using-fetch,How can I upload a file inside an object using fetch?,,,,,
1596,"['typescript', 'build', 'decorator']","{'account_id': 8397993, 'reputation': 41, 'user_id': 6304373, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f15daa3cb6a869fb67a452ff7bf52842?s=256&d=identicon&r=PG&f=1', 'display_name': 'Danilo Henrique Garcia', 'link': 'https://stackoverflow.com/users/6304373/danilo-henrique-garcia'}",False,55,,0,2,1652884349,1652884349,,72291140,CC BY-SA 4.0,https://stackoverflow.com/questions/72291140/how-to-scan-for-decorator-tags-in-javascript-build,How to scan for decorator tags in javascript build?,,,,,
1597,"['javascript', 'reactjs', 'typescript']","{'account_id': 14123675, 'reputation': 3, 'user_id': 10203584, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-OI6gZ6-2ziM/AAAAAAAAAAI/AAAAAAAAAQw/JuB-y3neV8g/photo.jpg?sz=256', 'display_name': 'Sardor G&#39;ofurov', 'link': 'https://stackoverflow.com/users/10203584/sardor-gofurov'}",False,45,,1,0,1652884345,1652877859,1652884345.0,72289443,CC BY-SA 4.0,https://stackoverflow.com/questions/72289443/materialui-menuitem-expanding-value-prop-types,MaterialUI MenuItem expanding value prop types,,,,,
1598,"['reactjs', 'typescript', 'material-ui']","{'account_id': 16496257, 'reputation': 23, 'user_id': 11918758, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-w_kFOiucqC0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdblgdnMAEM4Z7VU0BpODFj6rjiIw/photo.jpg?sz=256', 'display_name': 'Nykolai Topchyi', 'link': 'https://stackoverflow.com/users/11918758/nykolai-topchyi'}",False,162,,0,1,1652884249,1652867739,1652884249.0,72286960,CC BY-SA 4.0,https://stackoverflow.com/questions/72286960/material-ui-v5-with-typescript-sx-prop-type-check-fails,"Material-UI v5 with Typescript, sx prop type check fails",,,,,
1599,"['javascript', 'typescript', 'solidity', 'truffle']","{'account_id': 11013020, 'reputation': 1228, 'user_id': 8089694, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2fe6fe698b878a68c2996307df4bff7c?s=256&d=identicon&r=PG&f=1', 'display_name': 'AMendis', 'link': 'https://stackoverflow.com/users/8089694/amendis'}",False,158,,1,0,1652882969,1652848735,1652882969.0,72283288,CC BY-SA 4.0,https://stackoverflow.com/questions/72283288/module-not-found-with-solidity,MODULE_NOT_FOUND with solidity,,,,,
1600,"['typescript', 'vue.js', 'core-ui']","{'account_id': 3058484, 'reputation': 322, 'user_id': 2591667, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/O6HYO.jpg?s=256&g=1', 'display_name': 'greg-e', 'link': 'https://stackoverflow.com/users/2591667/greg-e'}",False,156,,1,0,1652882106,1652714288,,72261572,CC BY-SA 4.0,https://stackoverflow.com/questions/72261572/coreui-sidebar-renders-above-page-content,CoreUI Sidebar renders above page content,,,,,
1601,"['typescript', 'react-redux', 'redux-saga']","{'account_id': 17448397, 'reputation': 367, 'user_id': 12648892, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/92N09.png?s=256&g=1', 'display_name': 'TheDareback', 'link': 'https://stackoverflow.com/users/12648892/thedareback'}",True,737,72290402.0,1,0,1652881604,1652773639,1652780421.0,72270046,CC BY-SA 4.0,https://stackoverflow.com/questions/72270046/no-overload-matches-this-call-in-redux-saga-effect,No overload matches this call in Redux Saga effect,,,,,
1602,"['javascript', 'typescript', 'chart.js']","{'account_id': 24917532, 'reputation': 55, 'user_id': 18786249, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db5d4710180b20f3f84326c8a6f89c32?s=256&d=identicon&r=PG', 'display_name': 'deanpillow', 'link': 'https://stackoverflow.com/users/18786249/deanpillow'}",False,37,,0,0,1652881402,1652881402,,72290352,CC BY-SA 4.0,https://stackoverflow.com/questions/72290352/how-to-dynamically-populate-datasets-using-chart-js,how to dynamically populate datasets using chart.js,,,,,
1603,"['typescript', 'automapper', 'mapper']","{'account_id': 23353561, 'reputation': 109, 'user_id': 17426838, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/04ba578ee54ab6ddadcad2c577bedd37?s=256&d=identicon&r=PG', 'display_name': 'Hayk', 'link': 'https://stackoverflow.com/users/17426838/hayk'}",True,81,72290177.0,1,1,1652880721,1652878351,,72289574,CC BY-SA 4.0,https://stackoverflow.com/questions/72289574/how-to-define-union-type-metadata-in-automapper,How to define union type metadata in automapper,,,,,
1604,"['angular', 'typescript']","{'account_id': 18958152, 'reputation': 57, 'user_id': 18237732, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2bf4cd6f881256af2382fde2799de4e9?s=256&d=identicon&r=PG', 'display_name': 'juliette', 'link': 'https://stackoverflow.com/users/18237732/juliette'}",True,106,72290062.0,1,0,1652880284,1652877464,,72289334,CC BY-SA 4.0,https://stackoverflow.com/questions/72289334/how-to-create-a-back-button-for-multiple-steps,How to create a back button for multiple steps?,,,,,
1605,"['angular', 'typescript', 'visual-studio-code']","{'account_id': 21371437, 'reputation': 499, 'user_id': 15738919, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e3befd882defa0fd0960da70ea15e2a?s=256&d=identicon&r=PG&f=1', 'display_name': 'walexy', 'link': 'https://stackoverflow.com/users/15738919/walexy'}",False,59,,0,0,1652879297,1652879297,,72289831,CC BY-SA 4.0,https://stackoverflow.com/questions/72289831/new-files-on-save-arent-triggering-server-reload-in-angular,New files on save aren&#39;t triggering server reload in angular,,,,,
1606,"['reactjs', 'typescript', 'typescript-generics']","{'account_id': 24368148, 'reputation': 3, 'user_id': 18301568, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d1416bad2a452c3fe6be69874cb8b0e?s=256&d=identicon&r=PG', 'display_name': 'Matheus Fontana', 'link': 'https://stackoverflow.com/users/18301568/matheus-fontana'}",False,484,,1,0,1652879090,1652877134,1652877164.0,72289247,CC BY-SA 4.0,https://stackoverflow.com/questions/72289247/react-component-and-typescript-generic-props,React Component and Typescript - Generic Props,,,,,
1607,"['angular', 'typescript']","{'account_id': 3434176, 'reputation': 675, 'user_id': 2877664, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/h8FvI.jpg?s=256&g=1', 'display_name': 'Atif Azad', 'link': 'https://stackoverflow.com/users/2877664/atif-azad'}",True,853,,2,1,1652879024,1652877543,1652877861.0,72289356,CC BY-SA 4.0,https://stackoverflow.com/questions/72289356/how-to-push-checkbox-value-to-array-in-typescript-angular,how to Push Checkbox value to array in typescript angular?,,,,,
1608,"['typescript', 'typeerror', 'cocoscreator']","{'account_id': 4482368, 'reputation': 100, 'user_id': 3646108, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66b11626b78e6434de4df46c20d713c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abolfazl', 'link': 'https://stackoverflow.com/users/3646108/abolfazl'}",False,200,,1,0,1652878274,1652707238,,72259905,CC BY-SA 4.0,https://stackoverflow.com/questions/72259905/typescript-typeerror-sampleclass-samplefunction-is-not-a-function,TypeScript- TypeError: &quot;SampleClass.sampleFunction&quot; is not a function,,,,,
1609,"['angular', 'typescript', 'browser', 'angular-services', 'angular-library']","{'account_id': 16262660, 'reputation': 104, 'user_id': 11743584, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-yamyxW6IelE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf_F93fLUGGUKxnYwHEOZHwZxvDpg/photo.jpg?sz=256', 'display_name': 'Sondre Ljovshin', 'link': 'https://stackoverflow.com/users/11743584/sondre-ljovshin'}",False,33,,1,0,1652876955,1652867314,,72286846,CC BY-SA 4.0,https://stackoverflow.com/questions/72286846/mismatch-between-code-ng-build-output-and-browser-interpretation,"Mismatch between code, ng build output and browser interpretation",,,,,
1610,"['javascript', 'angular', 'typescript', 'rxjs', 'observable']","{'account_id': 11793170, 'reputation': 694, 'user_id': 8628613, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/122a3b4e521108db2ab3baf45fb3c309?s=256&d=identicon&r=PG&f=1', 'display_name': 'Newsha Nik', 'link': 'https://stackoverflow.com/users/8628613/newsha-nik'}",True,121,,3,1,1652876671,1652874140,,72288550,CC BY-SA 4.0,https://stackoverflow.com/questions/72288550/how-to-turn-an-observable-object-into-an-observable-array,how to turn an observable object into an observable array,,,,,
1611,"['angular', 'typescript', 'dynamic-forms']","{'account_id': 22802083, 'reputation': 67, 'user_id': 16954609, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fVetn.jpg?s=256&g=1', 'display_name': 'Asterios Kalogeras', 'link': 'https://stackoverflow.com/users/16954609/asterios-kalogeras'}",False,105,,0,0,1652876570,1652876570,,72289106,CC BY-SA 4.0,https://stackoverflow.com/questions/72289106/angular-dynamic-form-access-field-values,Angular - Dynamic form - Access field values,,,,,
1612,"['reactjs', 'typescript', 'unit-testing', 'axios', 'jestjs']","{'account_id': 13459469, 'reputation': 7, 'user_id': 9712025, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/73654d565daa45aacea22a7eb8c76ce3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Siva chidambaram', 'link': 'https://stackoverflow.com/users/9712025/siva-chidambaram'}",True,498,72287014.0,1,0,1652875414,1652859014,1652875414.0,72284864,CC BY-SA 4.0,https://stackoverflow.com/questions/72284864/mock-function-not-called-and-not-resolving-or-returning-mocked-value-in-react-je,Mock function not called and not resolving or returning mocked value in React jest API testing,,,,,
1613,"['jquery', 'typescript']","{'account_id': 13542135, 'reputation': 10251, 'user_id': 9971404, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7cd9db31d5a582aab9112b2cbaa75e4d?s=256&d=identicon&r=PG&f=1', 'display_name': 'lonix', 'link': 'https://stackoverflow.com/users/9971404/lonix'}",True,29,72288837.0,1,1,1652875312,1652875221,,72288819,CC BY-SA 4.0,https://stackoverflow.com/questions/72288819/convert-jquery-ready-function-to-typescript,Convert jQuery ready function to TypeScript,,,,,
1614,"['angular', 'typescript', 'dependency-injection', 'primeng']","{'account_id': 10172013, 'reputation': 858, 'user_id': 7512010, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-p_D8JCyxPaQ/AAAAAAAAAAI/AAAAAAAAgc0/vcD6rHALaJs/photo.jpg?sz=256', 'display_name': 'Stefan', 'link': 'https://stackoverflow.com/users/7512010/stefan'}",False,121,,1,-2,1652875081,1652872172,1652875081.0,72288079,CC BY-SA 4.0,https://stackoverflow.com/questions/72288079/nullinjectorerror-when-using-ngtemplate-to-project-filter-into-table,NullInjectorError when using ngTemplate to project filter into table,,,,,
1615,"['typescript', 'jestjs']","{'account_id': 4618967, 'reputation': 4884, 'user_id': 3744574, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/e8gg8.png?s=256&g=1', 'display_name': 'Avius', 'link': 'https://stackoverflow.com/users/3744574/avius'}",False,57,,0,0,1652874492,1652874492,,72288634,CC BY-SA 4.0,https://stackoverflow.com/questions/72288634/how-to-mock-a-module-in-compiled-code-with-path-mapping,How to mock a module in compiled code with path mapping?,,,,,
