,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason,locked_date
1410,"['javascript', 'node.js', 'typescript', 'async-await']","{'account_id': 14787543, 'reputation': 277, 'user_id': 10679340, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-JJmDA2biY0c/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-jUgJFaY7Gn1Nvj8cXMxQdJGHIB3Q/mo/photo.jpg?sz=256', 'display_name': 'bssyy78', 'link': 'https://stackoverflow.com/users/10679340/bssyy78'}",False,38,0,1,1605544860,1605544771,64861979,,https://stackoverflow.com/questions/64861979/how-can-i-filter-a-collection-in-parallel,How can I filter a collection in parallel?,,1605544860.0,,1605557178.0,Duplicate,
1411,"['javascript', 'typescript']","{'account_id': 6986014, 'reputation': 93, 'user_id': 9359875, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/EA3Cz.jpg?s=256&g=1', 'display_name': 'Alan Svits', 'link': 'https://stackoverflow.com/users/9359875/alan-svits'}",True,491,1,1,1605544442,1605543629,64861692,CC BY-SA 4.0,https://stackoverflow.com/questions/64861692/how-to-print-properties-of-custom-object-in-typescript,How to print properties of custom object in Typescript?,64861904.0,,,,,
1412,"['javascript', 'typescript']","{'account_id': 188753, 'reputation': 16261, 'user_id': 427673, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/0f246182305ce26a183a281bb15fee6c?s=256&d=identicon&r=PG', 'display_name': 'Gleno', 'link': 'https://stackoverflow.com/users/427673/gleno'}",False,77,3,0,1605544026,1605112527,64790430,CC BY-SA 4.0,https://stackoverflow.com/questions/64790430/assign-and-query-javascript-arrow-function-for-metadata,Assign and Query Javascript Arrow Function for Metadata,,1605544026.0,,,,
1413,"['javascript', 'reactjs', 'typescript', 'react-typescript']","{'account_id': 1659811, 'reputation': 2557, 'user_id': 1528308, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/rjrnH.jpg?s=256&g=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/1528308/alex'}",True,529,1,2,1605541957,1605540249,64860746,CC BY-SA 4.0,https://stackoverflow.com/questions/64860746/use-typescript-declaration-types-inline,Use Typescript declaration types inline,64860916.0,1605541309.0,,,,
1414,"['reactjs', 'typescript']","{'account_id': 15563072, 'reputation': 33, 'user_id': 11227690, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/30fa995bb1c7b737d9f170a63e0e4e06?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vloodyslav', 'link': 'https://stackoverflow.com/users/11227690/vloodyslav'}",True,34,1,3,1605541820,1605540577,64860835,CC BY-SA 4.0,https://stackoverflow.com/questions/64860835/require-an-argument-depending-on-the-presence-of-another-argument,Require an argument depending on the presence of another argument,64861192.0,,,,,
1415,"['arrays', 'angular', 'typescript', 'rxjs', 'observable']","{'account_id': 19858771, 'reputation': 91, 'user_id': 14547547, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27c81be45aa923d67d35422bfa92a29c?s=256&d=identicon&r=PG&f=1', 'display_name': 'CNIS', 'link': 'https://stackoverflow.com/users/14547547/cnis'}",True,67,1,1,1605541595,1605539150,64860453,CC BY-SA 4.0,https://stackoverflow.com/questions/64860453/how-would-i-specify-data-types-in-the-map-function,How would I specify data types in the map function?,64860844.0,1605541595.0,,,,
1416,"['reactjs', 'typescript', 'react-testing-library']","{'account_id': 537288, 'reputation': 2657, 'user_id': 905865, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/c40d3e7d7e38c539ed21f1db7e95a146?s=256&d=identicon&r=PG', 'display_name': 'koral', 'link': 'https://stackoverflow.com/users/905865/koral'}",True,1363,1,0,1605541532,1604662424,64713873,CC BY-SA 4.0,https://stackoverflow.com/questions/64713873/double-fireevent-doesnt-work-in-my-react-testing-library-test,double fireEvent doesn&#39;t work in my react-testing-library test,64861113.0,,,,,
1417,"['jquery', 'typescript', 'webpack']","{'account_id': 2291181, 'reputation': 505, 'user_id': 2013953, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/A7goC.png?s=256&g=1', 'display_name': 'FortuneCookie101', 'link': 'https://stackoverflow.com/users/2013953/fortunecookie101'}",True,134,1,0,1605540918,1605277508,64822627,CC BY-SA 4.0,https://stackoverflow.com/questions/64822627/bootstrap-toggle-jquery-plugin-undefined-using-webpack-typescript,bootstrap-toggle JQuery plugin undefined using Webpack + Typescript,64860929.0,,,,,
1418,"['javascript', 'reactjs', 'typescript', 'jestjs']","{'account_id': 17993202, 'reputation': 78, 'user_id': 13076838, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-dwmd5b5xBg0/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nA3kY5G66nTWvxnagPwDEeAwLF-kg/photo.jpg?sz=256', 'display_name': 'Appel Taart', 'link': 'https://stackoverflow.com/users/13076838/appel-taart'}",False,831,1,-1,1605539981,1605281948,64823729,CC BY-SA 4.0,https://stackoverflow.com/questions/64823729/how-to-mock-a-simple-api-call-get-todos-in-componentdidmount-react-typesc,How to Mock A Simple API call (Get Todos ) in ComponentDidMount - React + Typescript + Jest + Enzyme,,1605523433.0,,,,
1419,"['javascript', 'reactjs', 'typescript', 'jsx', 'eslint']","{'account_id': 3846620, 'reputation': 960, 'user_id': 3187956, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://i.stack.imgur.com/T8piU.jpg?s=256&g=1', 'display_name': 'rnmalone', 'link': 'https://stackoverflow.com/users/3187956/rnmalone'}",True,386,1,1,1605539329,1605538266,64860199,,https://stackoverflow.com/questions/64860199/how-can-i-stop-my-team-using-raw-strings-as-jsx-children-in-react,How can i stop my team using raw strings as JSX children in React?,,,,1605756539.0,Not suitable for this site,
1420,"['angular', 'typescript', 'unit-testing', 'ngrx-store', 'ngrx-router-store']","{'account_id': 12982824, 'reputation': 317, 'user_id': 9384633, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/023e80d8248390a3476a06493560ef06?s=256&d=identicon&r=PG&f=1', 'display_name': 'simpller', 'link': 'https://stackoverflow.com/users/9384633/simpller'}",True,318,1,0,1605536147,1605528180,64857670,CC BY-SA 4.0,https://stackoverflow.com/questions/64857670/ngrx-router-pairwise-unit-test,NGRX Router pairwise unit test,64859659.0,,,,,
1421,"['angular', 'typescript', 'rxjs', 'angular-reactive-forms']","{'account_id': 7142485, 'reputation': 320, 'user_id': 7111126, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-S0PlNtHdTk8/AAAAAAAAAAI/AAAAAAAALGE/UnBPqEM_iZc/photo.jpg?sz=256', 'display_name': 'PaNic175', 'link': 'https://stackoverflow.com/users/7111126/panic175'}",True,2110,1,4,1605535327,1605524963,64856898,CC BY-SA 4.0,https://stackoverflow.com/questions/64856898/angular-async-validator-with-valuechanges-from-another-control,Angular - Async validator with valueChanges from another control,,,,,,
1422,"['angular', 'typescript']","{'user_type': 'does_not_exist', 'display_name': 'user14514318'}",True,104,2,-2,1605534894,1605532989,64858822,CC BY-SA 4.0,https://stackoverflow.com/questions/64858822/how-to-check-input-property-using-rxjs-in-angular,How to check input property using rxjs in Angular?,64858906.0,1605534894.0,,,,
1423,['typescript'],"{'account_id': 177747, 'reputation': 16682, 'user_id': 409275, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/c8QD2.jpg?s=256&g=1', 'display_name': 'Bill', 'link': 'https://stackoverflow.com/users/409275/bill'}",True,76,1,1,1605534638,1605489463,64851539,CC BY-SA 4.0,https://stackoverflow.com/questions/64851539/how-to-infer-an-external-functions-argument-type,How to infer an external function&#39;s argument type,,1605522705.0,,,,
1424,"['typescript', 'npm', 'import']","{'account_id': 9006613, 'reputation': 1347, 'user_id': 6719765, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/aKlSq.jpg?s=256&g=1', 'display_name': 'davidaap', 'link': 'https://stackoverflow.com/users/6719765/davidaap'}",False,145,0,2,1605534458,1605484544,64851038,CC BY-SA 4.0,https://stackoverflow.com/questions/64851038/default-imports-after-publishing-a-npm-package,Default imports after publishing a NPM package,,1605534458.0,,,,
1425,"['reactjs', 'typescript', 'autodesk-forge']","{'account_id': 16388560, 'reputation': 41, 'user_id': 11837923, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-rDYpwjYDdqA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcdgJYnlydAW_bB4cbZo87h8lV8Lg/photo.jpg?sz=256', 'display_name': 'Manuel Gerhardt', 'link': 'https://stackoverflow.com/users/11837923/manuel-gerhardt'}",False,948,2,0,1605532723,1605470611,64849209,CC BY-SA 4.0,https://stackoverflow.com/questions/64849209/how-to-view-a-local-stored-svf-files-using-the-forge-viewer,How to view a local stored SVF files using the Forge Viewer?,,,,,,
1426,"['javascript', 'typescript', 'visual-studio-code', 'yarnpkg']","{'account_id': 6007261, 'reputation': 1619, 'user_id': 4718799, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10207221676488859/picture?type=large', 'display_name': 'Eric Chu', 'link': 'https://stackoverflow.com/users/4718799/eric-chu'}",True,60,1,0,1605531357,1605130993,64794571,CC BY-SA 4.0,https://stackoverflow.com/questions/64794571/how-do-i-get-my-visual-studio-code-ide-to-update-the-types-after-i-update-a-depe,How do I get my Visual Studio Code IDE to update the types after I update a dependency?,64794651.0,1605531357.0,,,,
1427,"['c#', 'typescript', 'typescript-typings', 'serenity-platform']","{'account_id': 11895072, 'reputation': 3, 'user_id': 8704738, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82432bb7e731ab44a67d12265fa8d9bd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Helloall', 'link': 'https://stackoverflow.com/users/8704738/helloall'}",True,37,1,0,1605531260,1605528635,64857791,CC BY-SA 4.0,https://stackoverflow.com/questions/64857791/exclude-an-endpoint-when-transforming-server-typings,Exclude an Endpoint when Transforming Server Typings,64858394.0,,,,,
1428,['typescript'],"{'user_type': 'does_not_exist', 'display_name': 'user14619141'}",False,48,2,0,1605530857,1605524254,64856723,CC BY-SA 4.0,https://stackoverflow.com/questions/64856723/inserting-day-into-array-if-doesnt-exist-typescript,Inserting Day into Array If Doesn&#39;t Exist - Typescript,,1605525142.0,,,,
1429,"['javascript', 'angular', 'typescript', 'rxjs']","{'account_id': 19941799, 'reputation': 201, 'user_id': 14613404, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-4ya1API7i2A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucngZT3y5yx2wXfKIg8CYqpo-8ZdOQ/s96-c/photo.jpg?sz=256', 'display_name': 'Prag Dopravy', 'link': 'https://stackoverflow.com/users/14613404/prag-dopravy'}",True,16385,4,12,1605530525,1605275313,64822065,CC BY-SA 4.0,https://stackoverflow.com/questions/64822065/best-way-for-multiple-http-request-in-angular,Best way for multiple HTTP Request in Angular,64822558.0,,,,,
1430,"['asp.net', 'angular', 'typescript', 'asp.net-core', 'webapi']","{'account_id': 2154174, 'reputation': 136, 'user_id': 1909784, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/48cbd91051b0088b668acd1614adf3c0?s=256&d=identicon&r=PG', 'display_name': 'Gul Muhammad', 'link': 'https://stackoverflow.com/users/1909784/gul-muhammad'}",True,907,4,2,1605530374,1605169813,64800342,CC BY-SA 4.0,https://stackoverflow.com/questions/64800342/ngfor-is-not-showing-any-record,*ngFor is not showing any record,,1605170331.0,,,,
1431,"['reactjs', 'typescript', 'babeljs']","{'account_id': 4077001, 'reputation': 2553, 'user_id': 3348410, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3348410', 'link': 'https://stackoverflow.com/users/3348410/user3348410'}",False,877,0,1,1605530109,1605530109,64858145,CC BY-SA 4.0,https://stackoverflow.com/questions/64858145/babel-giving-error-unexpected-token-expected,"Babel giving error Unexpected token, expected &quot;;&quot;",,,,,,
1432,"['javascript', 'typescript']","{'account_id': 10336195, 'reputation': 3921, 'user_id': 7624223, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/4A2dN.png?s=256&g=1', 'display_name': 'Joji', 'link': 'https://stackoverflow.com/users/7624223/joji'}",True,184,1,0,1605528861,1605475647,64849972,CC BY-SA 4.0,https://stackoverflow.com/questions/64849972/typescript-function-overload-doesnt-work-with-generics,TypeScript: function overload doesn&#39;t work with generics,64857827.0,,,,,
1433,"['reactjs', 'typescript']","{'account_id': 19985381, 'reputation': 5, 'user_id': 14647610, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d2b90a3834dbd3ddbbdf240e790e125?s=256&d=identicon&r=PG&f=1', 'display_name': 'Carlos ', 'link': 'https://stackoverflow.com/users/14647610/carlos'}",True,201,1,0,1605528364,1605526912,64857336,CC BY-SA 4.0,https://stackoverflow.com/questions/64857336/reactjs-how-can-i-call-the-setter-inside-a-function-from-a-function,REACTJS: How can I call the setter inside a function from a function?,64857526.0,,,,,
1434,"['javascript', 'angular', 'typescript', 'rxjs', 'debouncing']","{'account_id': 19273613, 'reputation': 63, 'user_id': 14087091, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgR9cdUhRTlxiWAiFg2QxM5Z9THdNRdnnXa_dzStQ=k-s256', 'display_name': 'Merei Temirkas', 'link': 'https://stackoverflow.com/users/14087091/merei-temirkas'}",True,186,2,2,1605527749,1605519577,64855618,CC BY-SA 4.0,https://stackoverflow.com/questions/64855618/debouncetime-send-request-each-time,debounceTime send request each time,64857553.0,1605520242.0,,,,
1435,"['angular', 'typescript']","{'account_id': 19567524, 'reputation': 94, 'user_id': 14319321, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-PUiRC1dQc4g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmH8tdJDjtOC4tPdVUXcGlOLULPng/photo.jpg?sz=256', 'display_name': 'Hemkumar M', 'link': 'https://stackoverflow.com/users/14319321/hemkumar-m'}",False,337,1,0,1605526763,1605526336,64857213,CC BY-SA 4.0,https://stackoverflow.com/questions/64857213/implement-search-box-for-select-dropdown-in-angular,Implement search box for &lt;select&gt; dropdown in angular,,1605526763.0,,,,
1436,"['javascript', 'angular', 'typescript', 'angular-material', 'angular-i18n']","{'account_id': 4531485, 'reputation': 177, 'user_id': 3681811, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dd3c2c8a98b8ee9aeabd29beb926ea0e?s=256&d=identicon&r=PG&f=1', 'display_name': 'app', 'link': 'https://stackoverflow.com/users/3681811/app'}",True,3087,1,6,1605526266,1605127307,64793828,CC BY-SA 4.0,https://stackoverflow.com/questions/64793828/change-language-of-datepicker-with-maintaining-format-of-material-angular-10,Change language of Datepicker with maintaining format of Material Angular 10,64857121.0,1605300957.0,,,,
1437,"['javascript', 'reactjs', 'typescript', 'mobx', 'recharts']","{'account_id': 13062956, 'reputation': 105, 'user_id': 9439477, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rOVVb.jpg?s=256&g=1', 'display_name': 'Andrew Stark', 'link': 'https://stackoverflow.com/users/9439477/andrew-stark'}",True,77,1,1,1605525858,1605524801,64856860,CC BY-SA 4.0,https://stackoverflow.com/questions/64856860/how-get-width-react-components,How get width React Components,64856955.0,1605525501.0,,,,
1438,"['typescript', 'types']","{'account_id': 309134, 'reputation': 9218, 'user_id': 621427, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/0eFAm.png?s=256&g=1', 'display_name': 'robkuz', 'link': 'https://stackoverflow.com/users/621427/robkuz'}",True,66,1,2,1605525849,1605522152,64856242,CC BY-SA 4.0,https://stackoverflow.com/questions/64856242/how-to-map-over-a-list-of-discriminate-unions-in-the-presence-of-overloaded-func,How to map over a List of Discriminate Unions in the presence of overloaded functions?,,1605525849.0,,,,
1439,"['typescript', 'components']","{'account_id': 17598784, 'reputation': 219, 'user_id': 12769201, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10214210378448142/picture?type=large', 'display_name': 'Dima Malko', 'link': 'https://stackoverflow.com/users/12769201/dima-malko'}",True,1053,1,0,1605525036,1605523003,64856436,CC BY-SA 4.0,https://stackoverflow.com/questions/64856436/how-to-write-onchange-for-input-component-in-typescript,How to write onChange for Input Component in TypeScript,64856525.0,1605523429.0,,,,
1440,"['javascript', 'arrays', 'angular', 'typescript', 'pipe']","{'account_id': 4522878, 'reputation': 876, 'user_id': 3675533, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/f03e1cfed29b4a538951257c3731a843?s=256&d=identicon&r=PG&f=1', 'display_name': 'jcobo1', 'link': 'https://stackoverflow.com/users/3675533/jcobo1'}",True,634,1,0,1605524809,1605523594,64856568,CC BY-SA 4.0,https://stackoverflow.com/questions/64856568/includes-on-angular-pipe-is-returning-property-includes-does-not-exist-on-ty,.includes on Angular pipe is returning &#39;Property &#39;includes&#39; does not exist on type &#39;never&#39;.ts(2339)&#39; error message,64856849.0,1605524809.0,,,,
