,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,accepted_answer_id,closed_reason
1661,['typescript'],"{'account_id': 7347237, 'reputation': 440, 'user_id': 5594539, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/mU8Qa.png?s=256&g=1', 'display_name': 'Joozty', 'link': 'https://stackoverflow.com/users/5594539/joozty'}",True,75,1,1,1623783956,1623245482,,67905166,CC BY-SA 4.0,https://stackoverflow.com/questions/67905166/construct-partial-object-and-infer-types-correctly,Construct partial object and infer types correctly,,67992114.0,
1662,"['javascript', 'typescript']","{'account_id': 21834010, 'reputation': 37, 'user_id': 16128586, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwEUQWVhOPjgF1wue3bOOWCGKGhLUm-5MuBH00d=k-s256', 'display_name': 'RN Dev', 'link': 'https://stackoverflow.com/users/16128586/rn-dev'}",True,94,1,1,1623783892,1623681398,1623777045.0,67972283,CC BY-SA 4.0,https://stackoverflow.com/questions/67972283/how-to-remove-array-duplication-using-typescript,How to remove array duplication using typescript?,,67992048.0,
1663,"['reactjs', 'typescript', 'typescript-generics', 'react-typescript']","{'account_id': 9764178, 'reputation': 885, 'user_id': 7744045, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff2a4f2454647eda381ac849dd1cabae?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hassan Naqvi', 'link': 'https://stackoverflow.com/users/7744045/hassan-naqvi'}",True,169,1,1,1623783704,1623772982,,67989751,CC BY-SA 4.0,https://stackoverflow.com/questions/67989751/react-typescript-omitting-a-prop-with-spread-syntax-results-in-typescript-err,React &amp; Typescript: Omitting a prop with spread syntax results in typescript error. Advanced types,,67991935.0,
1664,"['javascript', 'html', 'angular', 'typescript']","{'account_id': 10778144, 'reputation': 522, 'user_id': 7929423, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/33873b23e5b76413b8ec9638114c4202?s=256&d=identicon&r=PG&f=1', 'display_name': 'cluis92', 'link': 'https://stackoverflow.com/users/7929423/cluis92'}",True,2731,2,0,1623783700,1623766871,1623783700.0,67988109,CC BY-SA 4.0,https://stackoverflow.com/questions/67988109/how-to-render-a-function-return-to-html-angular,How to render a function return to HTML (Angular),,67988241.0,
1665,"['typescript', 'tsconfig', 'deno']","{'account_id': 13740935, 'reputation': 509, 'user_id': 9916057, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-v0ueoRc9sUo/AAAAAAAAAAI/AAAAAAAAIAI/O9m-riagmB4/photo.jpg?sz=256', 'display_name': 'Kris10an', 'link': 'https://stackoverflow.com/users/9916057/kris10an'}",True,397,1,1,1623782995,1623694675,,67975313,CC BY-SA 4.0,https://stackoverflow.com/questions/67975313/tsconfig-require-file-extension-in-imports-deno,Tsconfig: require file extension in imports (deno),,,
1666,"['typescript', 'list', 'discord.js']","{'account_id': 20751550, 'reputation': 59, 'user_id': 15238951, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-bjqetEw_M_E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnPI3KQ2UmlvxHqJwTB6eAtdCAHGA/s96-c/photo.jpg?sz=256', 'display_name': 'lolnoob lolnooa', 'link': 'https://stackoverflow.com/users/15238951/lolnoob-lolnooa'}",True,66,1,0,1623782674,1623778203,1623782674.0,67990973,CC BY-SA 4.0,https://stackoverflow.com/questions/67990973/retrieving-specific-data-from-list-dictionary,Retrieving specific data from list/dictionary,,67991026.0,
1667,['typescript'],"{'account_id': 19751702, 'reputation': 21, 'user_id': 14462925, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f785ad3243372efab3221a0cd6e727b3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Florian', 'link': 'https://stackoverflow.com/users/14462925/florian'}",False,83,0,2,1623781047,1623781047,,67991542,CC BY-SA 4.0,https://stackoverflow.com/questions/67991542/is-there-a-way-to-tell-typescript-that-an-array-should-be-a-permutation-of-keys,Is there a way to tell TypeScript that an array should be a permutation of keys?,,,
1668,"['typescript', 'nuxt.js', 'nuxt-i18n']","{'account_id': 3763944, 'reputation': 113, 'user_id': 3127990, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0361d716c5680fba5de499950bdffe80?s=256&d=identicon&r=PG', 'display_name': 'Maxim Therrien', 'link': 'https://stackoverflow.com/users/3127990/maxim-therrien'}",True,859,2,1,1623780281,1623630493,1623656596.0,67963620,CC BY-SA 4.0,https://stackoverflow.com/questions/67963620/nuxt-i18n-using-nuxti18nhead-in-typescript,Nuxt i18n: Using `nuxtI18nHead` in TypeScript,,67978165.0,
1669,"['javascript', 'reactjs', 'typescript', 'powerapps-modeldriven']","{'account_id': 10359565, 'reputation': 133, 'user_id': 7640461, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4d7382c195cdc64363fb0c26dd1c06a?s=256&d=identicon&r=PG&f=1', 'display_name': 'MAL', 'link': 'https://stackoverflow.com/users/7640461/mal'}",True,762,1,0,1623777728,1623776949,,67990695,CC BY-SA 4.0,https://stackoverflow.com/questions/67990695/react-with-typescript-map-an-array-of-promises-returned-inside-a-for-loop,React with TypeScript - map an array of promises returned inside a for loop,,67990858.0,
1670,"['java', 'typescript', 'spring-boot', 'jpa']","{'user_type': 'does_not_exist', 'display_name': 'user15424420'}",True,224,1,0,1623777702,1623773890,1623774204.0,67989974,CC BY-SA 4.0,https://stackoverflow.com/questions/67989974/jpa-delete-method-returns-200-but-doesnt-delete,JPA delete method returns 200 but doesn&#39;t delete,,67990850.0,
1671,['typescript'],"{'account_id': 15202572, 'reputation': 97, 'user_id': 10970111, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2eaa5f828f079fd4f0c47b6999da4146?s=256&d=identicon&r=PG&f=1', 'display_name': 'Codemeister', 'link': 'https://stackoverflow.com/users/10970111/codemeister'}",True,1979,1,0,1623777645,1623426580,1623777645.0,67939989,CC BY-SA 4.0,https://stackoverflow.com/questions/67939989/ignore-a-error-ts2683-this-implicitly-has-type-any-because-it-does-not-hav,Ignore a &quot;error TS2683: &#39;this&#39; implicitly has type &#39;any&#39; because it does not have a type annotation.&quot;,,,
1672,"['typescript', 'visual-studio-code', 'build', 'module', 'lerna']","{'account_id': 162771, 'reputation': 9576, 'user_id': 384443, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/53fab9338960cb833b8a459a2fbe3b4a?s=256&d=identicon&r=PG', 'display_name': 'ConfusedNoob', 'link': 'https://stackoverflow.com/users/384443/confusednoob'}",False,151,0,1,1623776292,1623776292,,67990560,CC BY-SA 4.0,https://stackoverflow.com/questions/67990560/structure-a-complex-typescript-project-with-multiple-separate-projects,"Structure a complex typescript project with multiple, separate projects",,,
1673,"['typescript', 'typescript-typings', 'typescript-generics']","{'account_id': 1331543, 'reputation': 1243, 'user_id': 1275347, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/d47857166b2e94ccac8538675d33933d?s=256&d=identicon&r=PG', 'display_name': 'MrYanDao', 'link': 'https://stackoverflow.com/users/1275347/mryandao'}",True,303,1,2,1623775962,1623772639,,67989669,CC BY-SA 4.0,https://stackoverflow.com/questions/67989669/types-array-of-values-to-object-keys,@types - array of values to object keys,,67990479.0,
1674,"['node.js', 'typescript', 'google-cloud-firestore', 'timestamp']","{'account_id': 3177877, 'reputation': 1539, 'user_id': 2685300, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/k1UUb.png?s=256&g=1', 'display_name': 'Schneider Infosystems Ltd', 'link': 'https://stackoverflow.com/users/2685300/schneider-infosystems-ltd'}",True,196,1,1,1623774967,1623343472,,67925339,CC BY-SA 4.0,https://stackoverflow.com/questions/67925339/firestore-write-timestamp-field,Firestore write Timestamp Field,,67965846.0,
1675,"['typescript', 'typescript-generics']","{'account_id': 3874424, 'reputation': 1714, 'user_id': 3208848, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/e61d7489df20910dfc64f42173fdabfe?s=256&d=identicon&r=PG&f=1', 'display_name': 'trinalbadger587', 'link': 'https://stackoverflow.com/users/3208848/trinalbadger587'}",False,29,0,0,1623774270,1623705678,1623774270.0,67977346,CC BY-SA 4.0,https://stackoverflow.com/questions/67977346/creating-reft-from-reftu-tk,"Creating Ref&lt;T&gt; from Ref&lt;TU, TK&gt;",,,
1676,['typescript'],"{'account_id': 17236954, 'reputation': 149, 'user_id': 12480230, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/696e4d7c018fb85c0e9c60ae7b14e6b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'johng', 'link': 'https://stackoverflow.com/users/12480230/johng'}",True,67,2,1,1623773930,1623701455,,67976617,CC BY-SA 4.0,https://stackoverflow.com/questions/67976617/instantiating-intersection-types,Instantiating intersection types,,,
1677,"['typescript', 'typescript-typings', 'typescript-generics']","{'account_id': 4515362, 'reputation': 1839, 'user_id': 3670387, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/1LTvV.jpg?s=256&g=1', 'display_name': 'Adrian Pop', 'link': 'https://stackoverflow.com/users/3670387/adrian-pop'}",True,365,1,3,1623772940,1623758379,1623772940.0,67985848,CC BY-SA 4.0,https://stackoverflow.com/questions/67985848/get-the-type-of-the-value-of-a-generics-property-specified-via-another-field,Get the type of the value of a generic&#39;s property specified via another field,,,
1678,"['javascript', 'reactjs', 'typescript', 'react-router']","{'account_id': 2324803, 'reputation': 2620, 'user_id': 2039574, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/0c31927b5d17a5c8297da615c9321aa4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Euridice01', 'link': 'https://stackoverflow.com/users/2039574/euridice01'}",False,425,0,0,1623770506,1623770506,,67989082,CC BY-SA 4.0,https://stackoverflow.com/questions/67989082/react-router-prompt-how-do-i-actually-override-the-cancel-behavior-of-the-brows,React-router Prompt: How do I actually override the cancel behavior of the browser confirmation dialog?,,,
1679,"['css', 'reactjs', 'typescript', 'styled-components']","{'account_id': 21956180, 'reputation': 21, 'user_id': 16234711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d09f8809b58ed3e04746e53144091a1?s=256&d=identicon&r=PG&f=1', 'display_name': 'stephanie', 'link': 'https://stackoverflow.com/users/16234711/stephanie'}",False,118,0,2,1623770394,1623770394,,67989052,CC BY-SA 4.0,https://stackoverflow.com/questions/67989052/styled-component-prop-inside-a-map,Styled Component prop inside a map,,,
1680,"['javascript', 'typescript', 'angular7', 'angular-components']","{'account_id': 17356511, 'reputation': 520, 'user_id': 12573767, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-dXW_uggoLzc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfaNgzQ0JArKCzqjTuYshAJ3kO4pg/photo.jpg?sz=256', 'display_name': 'ahmed barbary', 'link': 'https://stackoverflow.com/users/12573767/ahmed-barbary'}",False,72,0,0,1623768000,1623763576,1623768000.0,67987172,CC BY-SA 4.0,https://stackoverflow.com/questions/67987172/when-subscribe-upload-file-service-i-get-error-no-overload-matches-this-call,When subscribe upload file service I get error No overload matches this call?,,,
1681,"['javascript', 'html', 'angular', 'typescript', 'conditional-operator']","{'account_id': 20170434, 'reputation': 87, 'user_id': 14793367, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff42553296a26d1b354746e48d35fd07?s=256&d=identicon&r=PG&f=1', 'display_name': 'Heathcliff', 'link': 'https://stackoverflow.com/users/14793367/heathcliff'}",True,1176,2,1,1623767418,1623764499,,67987447,CC BY-SA 4.0,https://stackoverflow.com/questions/67987447/disable-button-on-condition,Disable button on condition,,,
1682,['typescript'],"{'account_id': 1802358, 'reputation': 1558, 'user_id': 1640358, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://i.stack.imgur.com/Zx5h9.jpg?s=256&g=1', 'display_name': 'Susitha Ravinda Senarath', 'link': 'https://stackoverflow.com/users/1640358/susitha-ravinda-senarath'}",True,63,2,0,1623767301,1623699080,1623767301.0,67976192,CC BY-SA 4.0,https://stackoverflow.com/questions/67976192/make-sure-object-has-specific-keys-which-are-derived-from-a-enum-and-specific-va,Make sure object has specific keys which are derived from a Enum and specific values for those keys,,,
1683,"['arrays', 'typescript', 'types']","{'account_id': 13627895, 'reputation': 442, 'user_id': 9830700, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fygNx.jpg?s=256&g=1', 'display_name': 'Riolku', 'link': 'https://stackoverflow.com/users/9830700/riolku'}",True,9858,1,4,1623766940,1623765048,1623765179.0,67987600,,https://stackoverflow.com/questions/67987600/typescript-type-number-cannot-be-used-as-an-index-type,Typescript: Type &#39;Number&#39; cannot be used as an index type,1623767628.0,67987601.0,Duplicate
1684,"['html', 'angular', 'typescript']","{'account_id': 21239151, 'reputation': 66, 'user_id': 15622915, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c60dbdd1cbb38878b64f50aefb97aa61?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lucas.Feichtinger', 'link': 'https://stackoverflow.com/users/15622915/lucas-feichtinger'}",True,19,1,0,1623765569,1623765433,,67987703,CC BY-SA 4.0,https://stackoverflow.com/questions/67987703/html-select-cant-declare-selected-option,HTML Select cant declare Selected Option,,,
1685,"['angular', 'typescript']","{'user_type': 'does_not_exist', 'display_name': 'user15334378'}",False,700,2,0,1623765248,1623758164,,67985800,CC BY-SA 4.0,https://stackoverflow.com/questions/67985800/nested-ngfor-in-angular,Nested *ngFor in Angular,,,
1686,"['reactjs', 'typescript']","{'account_id': 7305940, 'reputation': 281, 'user_id': 6027665, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/118500fb04b2f57589d4947d16fe0d48?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jin Park', 'link': 'https://stackoverflow.com/users/6027665/jin-park'}",False,66,0,0,1623762669,1623762669,,67986928,CC BY-SA 4.0,https://stackoverflow.com/questions/67986928/how-to-loop-the-my-codes-depends-on-array-length,how to loop the my codes depends on array length,,,
1687,"['typescript', 'typescript-generics']","{'account_id': 1088903, 'reputation': 643, 'user_id': 1083977, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/ZnmSH.png?s=256&g=1', 'display_name': 'colinwurtz', 'link': 'https://stackoverflow.com/users/1083977/colinwurtz'}",True,196,1,0,1623762603,1623706499,1623762603.0,67977500,CC BY-SA 4.0,https://stackoverflow.com/questions/67977500/recursive-generics-and-array-inference,Recursive generics and Array inference,,67978736.0,
1688,"['reactjs', 'typescript', 'react-native', 'i18next']","{'account_id': 16290827, 'reputation': 97, 'user_id': 11764338, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35e6b48670f2184a40e81f2ee236af56?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nina', 'link': 'https://stackoverflow.com/users/11764338/nina'}",False,1230,2,1,1623762395,1623683460,1623762395.0,67972836,CC BY-SA 4.0,https://stackoverflow.com/questions/67972836/react-native-i18next-changelanguage-is-not-changing-app-language,React Native i18next.changeLanguage is not changing app language,,,
1689,"['angular', 'typescript', 'webpack', 'angular-cli', 'dependency-graph']","{'account_id': 4776517, 'reputation': 9087, 'user_id': 3859456, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jonathan002', 'link': 'https://stackoverflow.com/users/3859456/jonathan002'}",True,574,1,0,1623762237,1623102408,,67879058,CC BY-SA 4.0,https://stackoverflow.com/questions/67879058/how-to-get-a-list-of-component-file-paths-from-an-angular-ngmodule-file,How to get a list of component file paths from an Angular ngModule file?,,,
1690,"['angular', 'typescript', 'unit-testing', 'jasmine', 'karma-jasmine']","{'account_id': 12228338, 'reputation': 137, 'user_id': 8925236, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b57f3cccdf5e52d80d0cf283f8086ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Retrosec6', 'link': 'https://stackoverflow.com/users/8925236/retrosec6'}",True,33,1,0,1623761074,1623706744,,67977536,CC BY-SA 4.0,https://stackoverflow.com/questions/67977536/expected-function-is-a-called-but-none-of-the-functions-inside-of-it-are-never-c,Expected function is a called but none of the functions inside of it are never called,,67986526.0,
