,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,migrated_from,closed_date,closed_reason
1593,"['javascript', 'typescript', 'reduce']","{'account_id': 10343256, 'reputation': 307, 'user_id': 7628956, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/3f11086c97db49ebf74a65ace6cf7491?s=256&d=identicon&r=PG&f=1', 'display_name': 'Psyycker', 'link': 'https://stackoverflow.com/users/7628956/psyycker'}",False,68,,1,0,1618531012,1618523786,67116512,CC BY-SA 4.0,https://stackoverflow.com/questions/67116512/recursive-types-with-typescript,Recursive types with typescript,,,,
1594,"['javascript', 'typescript', 'enums']","{'account_id': 19820376, 'reputation': 518, 'user_id': 14517101, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25575959e2956ee02101fc4de7d2426b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aion', 'link': 'https://stackoverflow.com/users/14517101/aion'}",True,26,67117341.0,1,0,1618530425,1618529624,67117254,CC BY-SA 4.0,https://stackoverflow.com/questions/67117254/getting-an-enum-element-by-its-value-in-typescript,Getting an Enum element by it&#39;s value in TYPESCRIPT,,,,
1595,"['typescript', 'storybook', 'nswag', 'angular-storybook']","{'account_id': 1303127, 'reputation': 337, 'user_id': 1521369, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/5efb790d9bcdab0cbb8b42aa61fea084?s=256&d=identicon&r=PG', 'display_name': 'Ldoppea', 'link': 'https://stackoverflow.com/users/1521369/ldoppea'}",False,211,,0,1,1618526317,1618526317,67116837,CC BY-SA 4.0,https://stackoverflow.com/questions/67116837/is-it-possible-to-make-storybook-js-working-with-very-large-auto-generated-types,Is it possible to make Storybook.js working with very large auto-generated Typescript files (&gt;200 classes)?,,,,
1596,['typescript'],"{'account_id': 8218326, 'reputation': 2373, 'user_id': 6587634, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10209643793277415/picture?type=large', 'display_name': 'Wong Jia Hau', 'link': 'https://stackoverflow.com/users/6587634/wong-jia-hau'}",True,97,67107364.0,1,3,1618525690,1618484747,67107307,CC BY-SA 4.0,https://stackoverflow.com/questions/67107307/is-it-possible-to-create-a-discriminated-union-using-mapped-types-in-typescript,Is it possible to create a discriminated union using mapped types in TypeScript?,1618525690.0,,,
1597,"['typescript', 'types', 'typescript-generics']","{'account_id': 16662820, 'reputation': 71, 'user_id': 12042362, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mD9sqfMG9KWJmwZEk5tApi-0qanvFVKYLQ_o85Rhg=k-s256', 'display_name': 'Maciej Zalewski', 'link': 'https://stackoverflow.com/users/12042362/maciej-zalewski'}",True,144,67116655.0,1,0,1618525517,1618506446,67112936,CC BY-SA 4.0,https://stackoverflow.com/questions/67112936/how-to-pick-nested-fields-from-an-interface-class,How to pick nested fields from an interface / class?,1618515709.0,,,
1598,"['javascript', 'reactjs', 'typescript']","{'account_id': 20130789, 'reputation': 1, 'user_id': 14763150, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10219313211720823/picture?type=large', 'display_name': 'Valentin Ganchev', 'link': 'https://stackoverflow.com/users/14763150/valentin-ganchev'}",False,63,,1,-4,1618525138,1618505931,67112811,CC BY-SA 4.0,https://stackoverflow.com/questions/67112811/is-refactoring-with-a-separate-function-possible,Is refactoring with a separate function possible?,1618518872.0,,,
1599,"['javascript', 'typescript']","{'account_id': 17949494, 'reputation': 1089, 'user_id': 13042925, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-HGBiKVVjlBs/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nCUgoahucR5hBKCLws2FhVTQQuaeQ/photo.jpg?sz=256', 'display_name': 'Two Horses', 'link': 'https://stackoverflow.com/users/13042925/two-horses'}",True,837,67116607.0,1,2,1618524589,1618523713,67116499,CC BY-SA 4.0,https://stackoverflow.com/questions/67116499/how-to-check-if-type-is-undefined-in-typescript-conditional-types,How to check if type is undefined in Typescript Conditional Types?,1618524048.0,,,
1600,"['reactjs', 'typescript', 'jestjs', 'react-testing-library']","{'account_id': 19944019, 'reputation': 21, 'user_id': 14615149, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2cfc5997e51d0364e7cf97191eb1be91?s=256&d=identicon&r=PG&f=1', 'display_name': 'tomlim8894', 'link': 'https://stackoverflow.com/users/14615149/tomlim8894'}",False,272,,0,1,1618524551,1618524551,67116604,CC BY-SA 4.0,https://stackoverflow.com/questions/67116604/react-testing-library-url-params-react-router-react-does-not-recognize-the,"React testing library + URL params + React Router. React does not recognize the `staticContext` prop on a DOM element,",,,,
1601,"['node.js', 'typescript', 'api', 'nestjs', 'child-process']","{'account_id': 21273036, 'reputation': 11, 'user_id': 15652285, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gicw3ZxgczjE3AjolCqjsC0qkMdOXNkWuYj1vfDoA=k-s256', 'display_name': 'G .E', 'link': 'https://stackoverflow.com/users/15652285/g-e'}",False,109,,0,0,1618523665,1618523665,67116486,CC BY-SA 4.0,https://stackoverflow.com/questions/67116486/nested-nestjs-servers,Nested NestJS servers,,,,
1602,"['node.js', 'typescript']","{'account_id': 20966381, 'reputation': 29, 'user_id': 15404524, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-KkD-gtYRNZQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucknCKsFNYHMHzvZFxJQViOieCbhVw/s96-c/photo.jpg?sz=256', 'display_name': 'ALP', 'link': 'https://stackoverflow.com/users/15404524/alp'}",True,804,67116278.0,1,0,1618522171,1618520980,67116079,CC BY-SA 4.0,https://stackoverflow.com/questions/67116079/how-to-import-a-config-file-into-multiple-files-in-typescript,How to import a config file into multiple files in typescript,,,,
1603,"['angular', 'typescript', 'oauth-2.0', 'nebular', 'twitch-api']","{'account_id': 15971438, 'reputation': 75, 'user_id': 11525436, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-FVjLOKw9Hbs/AAAAAAAAAAI/AAAAAAAABx8/tjpqR1868kU/photo.jpg?sz=256', 'display_name': 'Teo230', 'link': 'https://stackoverflow.com/users/11525436/teo230'}",True,242,67116181.0,1,0,1618521554,1618448794,67100916,CC BY-SA 4.0,https://stackoverflow.com/questions/67100916/twitch-oauth-with-nebular-angular,Twitch OAuth with Nebular (Angular),,,,
1604,"['javascript', 'typescript', 'vue.js']","{'account_id': 3385949, 'reputation': 3951, 'user_id': 2841903, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://graph.facebook.com/100000970188787/picture?type=large', 'display_name': 'Bart Bergmans', 'link': 'https://stackoverflow.com/users/2841903/bart-bergmans'}",False,51,,1,-1,1618520514,1618519851,67115880,CC BY-SA 4.0,https://stackoverflow.com/questions/67115880/get-property-of-interface-object,Get property of interface object,,,,
1605,"['angular', 'typescript', 'chart.js']","{'account_id': 20153048, 'reputation': 57, 'user_id': 14779926, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/801205190459332/picture?type=large', 'display_name': 'Flora8832', 'link': 'https://stackoverflow.com/users/14779926/flora8832'}",False,397,,0,0,1618518303,1618486644,67107733,CC BY-SA 4.0,https://stackoverflow.com/questions/67107733/how-to-align-the-label-and-data-in-legend-with-chartjs-angular,How to align the Label and Data in legend with Chartjs Angular,1618518303.0,,,
1606,"['reactjs', 'typescript', 'redux', 'react-redux', 'react-hooks']","{'account_id': 7530544, 'reputation': 156, 'user_id': 6161073, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/73e0d6a5a28066d203416dcbd4f4fd66?s=256&d=identicon&r=PG&f=1', 'display_name': 'pepeevich', 'link': 'https://stackoverflow.com/users/6161073/pepeevich'}",True,205,67115514.0,1,0,1618517877,1618474219,67104625,CC BY-SA 4.0,https://stackoverflow.com/questions/67104625/how-to-prevent-extra-hook-calls-on-redux-state-change,How to prevent extra hook calls on redux state change?,,,,
1607,"['javascript', 'jquery', 'ajax', 'typescript', 'javascript-objects']","{'account_id': 216384, 'reputation': 23207, 'user_id': 471607, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/f0cd8105fa92762569fd03b750d7a1f9?s=256&d=identicon&r=PG', 'display_name': 'Umesh Awasthi', 'link': 'https://stackoverflow.com/users/471607/umesh-awasthi'}",True,533,,7,3,1618516245,1617747744,66977220,CC BY-SA 4.0,https://stackoverflow.com/questions/66977220/handlign-timeout-with-ajax-call,handlign timeout with Ajax call,1617773320.0,,,
1608,"['javascript', 'reactjs', 'typescript', 'html-table']","{'account_id': 936440, 'reputation': 1747, 'user_id': 965290, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/b0N5l.jpg?s=256&g=1', 'display_name': 'Jaro', 'link': 'https://stackoverflow.com/users/965290/jaro'}",True,204,67099873.0,1,0,1618514397,1618438886,67099824,CC BY-SA 4.0,https://stackoverflow.com/questions/67099824/sort-data-in-react-table-not-alphabitacelly-but-specific-order,"Sort data in react table - not alphabitacelly, but specific order",1618514397.0,,,
1609,['typescript'],"{'account_id': 2236117, 'reputation': 5888, 'user_id': 3994249, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/7cf7bda9bf2e7ce27e821289608eca33?s=256&d=identicon&r=PG', 'display_name': 'eguneys', 'link': 'https://stackoverflow.com/users/3994249/eguneys'}",True,33,67112617.0,1,0,1618514356,1618490893,67108791,CC BY-SA 4.0,https://stackoverflow.com/questions/67108791/function-body-returns-undefined-compiles-with-a-promise-signature,Function body returns undefined compiles with a Promise signature,1618502186.0,,,
1610,"['javascript', 'typescript', 'recursion', 'tree', 'traversal']","{'account_id': 14094132, 'reputation': 25, 'user_id': 10181494, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ZDYGJo8rlTk/AAAAAAAAAAI/AAAAAAAAANs/17J1g5f4Vr4/photo.jpg?sz=256', 'display_name': 'Patryk', 'link': 'https://stackoverflow.com/users/10181494/patryk'}",True,117,67113225.0,2,1,1618514108,1618496568,67110299,CC BY-SA 4.0,https://stackoverflow.com/questions/67110299/convert-list-to-tree-by-descendants-and-ancestors,Convert list to tree by descendants and ancestors,1618514108.0,,,
1611,"['javascript', 'angular', 'typescript']","{'account_id': 21271140, 'reputation': 7, 'user_id': 15650659, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-G8Kdfyb6lYI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucllszqD7te8Qvi_WX2JRu8OsswOJA/s96-c/photo.jpg?sz=256', 'display_name': 'Droptaxt Taxi', 'link': 'https://stackoverflow.com/users/15650659/droptaxt-taxi'}",False,37,,1,0,1618512795,1618511542,67114188,CC BY-SA 4.0,https://stackoverflow.com/questions/67114188/retuning-values-from-http-post-instead-of-observable,Retuning values from HTTP POST instead of Observable,,,,
1612,"['angular', 'typescript', 'webpack', 'uglifyjs', 'terser']","{'account_id': 6146708, 'reputation': 2171, 'user_id': 4792451, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a3f319e0b6623e826f35e89b16807133?s=256&d=identicon&r=PG&f=1', 'display_name': 'Randy', 'link': 'https://stackoverflow.com/users/4792451/randy'}",False,122,,0,0,1618512502,1618512502,67114407,CC BY-SA 4.0,https://stackoverflow.com/questions/67114407/angular-11-exclude-unused-classes,Angular 11 Exclude Unused Classes,,,,
1613,"['reactjs', 'typescript', 'eslint', 'eslint-config-airbnb']","{'account_id': 17221130, 'reputation': 103, 'user_id': 13061773, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/701c0cc957e4e1db4aa168a268a76ff1?s=256&d=identicon&r=PG&f=1', 'display_name': 'CodeAlga', 'link': 'https://stackoverflow.com/users/13061773/codealga'}",True,677,67114289.0,1,0,1618512022,1618482369,67106724,CC BY-SA 4.0,https://stackoverflow.com/questions/67106724/how-pass-an-object-to-a-child-custom-react-functional-component-with-typescript,How pass an object to a child custom React functional component with Typescript,,,,
1614,"['javascript', 'reactjs', 'typescript', 'webpack', 'next.js']","{'account_id': 20143328, 'reputation': 7, 'user_id': 14772489, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-BfFJXs2nlkM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm_2feWaEJELBJ1t4k9UCVU3mnZdA/s96-c/photo.jpg?sz=256', 'display_name': 'Sumukha Kb', 'link': 'https://stackoverflow.com/users/14772489/sumukha-kb'}",False,118,,1,-1,1618511159,1617953850,67016928,CC BY-SA 4.0,https://stackoverflow.com/questions/67016928/how-to-solve-cannot-find-cannot-find-module-home-featuredrooms-or-its-corre,how to solve cannot find Cannot find module &#39;../home/featuredRooms&#39; or its corresponding type declarations.?,1618511159.0,,,
1615,"['javascript', 'typescript']","{'account_id': 7622644, 'reputation': 405, 'user_id': 5780239, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9240b38e9443d7715029d9ac38884754?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/5780239/chris'}",True,415,67114040.0,3,1,1618511118,1618506727,67113007,CC BY-SA 4.0,https://stackoverflow.com/questions/67113007/programatically-create-a-typed-record-object-from-the-keys-of-another-one,Programatically create a typed Record / Object from the keys of another one,1618507120.0,,,
1616,"['angular', 'typescript', 'lazy-loading', 'ng-modules']","{'account_id': 17913026, 'reputation': 155, 'user_id': 13063790, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/33a0abe8bd7d13d5b4830347b174156b?s=256&d=identicon&r=PG&f=1', 'display_name': 'breadman0', 'link': 'https://stackoverflow.com/users/13063790/breadman0'}",True,2279,67081130.0,2,1,1618510763,1618340655,67080970,CC BY-SA 4.0,https://stackoverflow.com/questions/67080970/angular-where-do-i-put-services-used-by-multiple-modules,Angular: where do I put services used by multiple modules,,,,
1617,"['javascript', 'angular', 'typescript']","{'account_id': 5922208, 'reputation': 422, 'user_id': 4659217, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/c9ac505a169517964cd5d28d3c73d8f9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Witted', 'link': 'https://stackoverflow.com/users/4659217/witted'}",False,94,,1,0,1618510677,1618497562,67110577,CC BY-SA 4.0,https://stackoverflow.com/questions/67110577/angular-piping-returned-observable-from-method-call-which-has-a-conditional-in,Angular - Piping returned observable from method call which has a conditional in it - Cannot read property &#39;subscribe&#39; of undefined,1618500168.0,,,
1618,"['typescript', 'docusignapi']","{'account_id': 21252542, 'reputation': 18, 'user_id': 15634590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa7086f29294d96ff60d4477b5497ac6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Emerson', 'link': 'https://stackoverflow.com/users/15634590/emerson'}",False,39,,2,0,1618510248,1618401094,67091223,CC BY-SA 4.0,https://stackoverflow.com/questions/67091223/second-signer-don%c2%b4t-receive-the-email-notification,Second signer don&#180;t receive the email notification,1618510248.0,,,
1619,"['typescript', 'generics', 'visual-studio-code', 'intellisense']","{'account_id': 4669640, 'reputation': 754, 'user_id': 3781737, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3781737', 'link': 'https://stackoverflow.com/users/3781737/user3781737'}",True,288,67113711.0,1,1,1618509620,1618508746,67113515,CC BY-SA 4.0,https://stackoverflow.com/questions/67113515/get-the-parameters-of-a-method-from-a-generic-class-typescript,Get the Parameters of a Method from a Generic Class - TypeScript,,,,
1620,"['javascript', 'arrays', 'typescript']","{'account_id': 159676, 'reputation': 83537, 'user_id': 379235, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/qSUBs.png?s=256&g=1', 'display_name': 'daydreamer', 'link': 'https://stackoverflow.com/users/379235/daydreamer'}",True,50,67113493.0,1,2,1618509345,1618508557,67113466,CC BY-SA 4.0,https://stackoverflow.com/questions/67113466/array-of-length-1-is-created-when-using-new-array20,Array of length 1 is created when using new Array(20),,,,
1621,"['typescript', 'next.js', 'vercel']","{'account_id': 15829109, 'reputation': 87, 'user_id': 11421029, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-lUjBPH8AxC4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdw7dnEg6hM2NCInIKh_9qLz7_0xg/mo/photo.jpg?sz=256', 'display_name': 'kappa', 'link': 'https://stackoverflow.com/users/11421029/kappa'}",False,627,,0,0,1618509047,1618509047,67113576,CC BY-SA 4.0,https://stackoverflow.com/questions/67113576/vercel-deployment-unable-to-require-d-ts-file,vercel deployment unable to require `.d.ts` file,,,,
