,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,community_owned_date,locked_date
888,"['javascript', 'jquery', 'menu', 'accordion', 'hyperlink']","{'account_id': 879323, 'reputation': 11, 'user_id': 186016, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a7a74509bae04eb49979a8ae29ef7485?s=256&d=identicon&r=PG', 'display_name': 'Clemens', 'link': 'https://stackoverflow.com/users/186016/clemens'}",False,1186,,,1,1,1300890308,1256111982,1256113063.0,1599358,CC BY-SA 2.5,https://stackoverflow.com/questions/1599358/jquery-accordion-and-active-link,jQuery Accordion and active link,,,,
889,"['php', 'javascript', 'ajax']","{'user_type': 'does_not_exist', 'display_name': 'user188962'}",True,514,,1559115.0,4,0,1300745262,1255425459,1300745262.0,1559093,CC BY-SA 2.5,https://stackoverflow.com/questions/1559093/ajax-php-javascript-smart-solution,"Ajax, PHP, Javascript, smart solution",,,,
890,"['javascript', 'jquery', 'redirect']","{'account_id': 564362, 'reputation': 93, 'user_id': 193090, 'user_type': 'unregistered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/ff2b75e83404e8b51bd149828c114a44?s=256&d=identicon&r=PG', 'display_name': 'Sundar', 'link': 'https://stackoverflow.com/users/193090/sundar'}",True,1992,,,4,2,1300692555,1256043095,1256043478.0,1594388,CC BY-SA 2.5,https://stackoverflow.com/questions/1594388/what-is-equivalent-code-for-window-location-in-jquery,What is equivalent code for window.location in jQuery?,,,,
891,"['javascript', 'jquery']","{'account_id': 16675, 'reputation': 68353, 'user_id': 36590, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/790b36a09a4c93e976295cd7c6eb50e8?s=256&d=identicon&r=PG', 'display_name': 'BuddyJoe', 'link': 'https://stackoverflow.com/users/36590/buddyjoe'}",True,4709,,,7,3,1300566358,1256307182,,1613740,CC BY-SA 2.5,https://stackoverflow.com/questions/1613740/javascript-loading-jquery-on-demand,JavaScript: Loading jQuery on Demand,,,,
892,"['javascript', 'jquery']","{'account_id': 45057, 'reputation': 536, 'user_id': 132591, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/cb62fe619c338b7d80ed762ebbee7e5b?s=256&d=identicon&r=PG', 'display_name': 'wnoveno', 'link': 'https://stackoverflow.com/users/132591/wnoveno'}",True,185,,1553535.0,3,0,1299603337,1255334524,,1553308,CC BY-SA 2.5,https://stackoverflow.com/questions/1553308/posting-with-jquery,Posting with jQuery,,,,
893,"['javascript', 'extjs', 'viewport']","{'account_id': 40771, 'reputation': 5948, 'user_id': 118222, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/5e9241093c2b5d1ecb717fde1cc5ada6?s=256&d=identicon&r=PG', 'display_name': 'Nazariy', 'link': 'https://stackoverflow.com/users/118222/nazariy'}",True,4507,,1637995.0,2,0,1299521882,1256646889,1299521882.0,1630513,CC BY-SA 2.5,https://stackoverflow.com/questions/1630513/ext-js-tolayout-on-viewport-doesnt-show-anything,EXT JS toLayout on Viewport doesnt show anything,,,,
894,"['javascript', 'iframe', 'greasemonkey']","{'account_id': 66021, 'reputation': 5866, 'user_id': 193939, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/0d4f8cc39a04aae0660393079cd89f48?s=256&d=identicon&r=PG', 'display_name': 'Nathan Wheeler', 'link': 'https://stackoverflow.com/users/193939/nathan-wheeler'}",True,1836,,1646330.0,5,2,1299389507,1256844718,1259782144.0,1646024,CC BY-SA 2.5,https://stackoverflow.com/questions/1646024/javascript-iframe-busting,JavaScript iframe busting,,,,
895,"['javascript', 'jquery', 'swfaddress']","{'account_id': 6482, 'reputation': 2431, 'user_id': 10922, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/a2d102e26042523e5f7115ae7db04e89?s=256&d=identicon&r=PG', 'display_name': 'Frank Rosario', 'link': 'https://stackoverflow.com/users/10922/frank-rosario'}",True,2513,,1607874.0,3,0,1299056556,1256173577,1256224103.0,1604501,CC BY-SA 2.5,https://stackoverflow.com/questions/1604501/document-body-not-working-in-ie-on-a-page-that-has-been-redirected-to,document.body not working in IE on a page that has been redirected to?,,,,
896,"['javascript', 'html', 'css']","{'account_id': 564333, 'reputation': 1, 'user_id': 193013, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/9b10408cc068bfaabc7fe2153b492a86?s=256&d=identicon&r=PG', 'display_name': 'jugger000', 'link': 'https://stackoverflow.com/users/193013/jugger000'}",False,998,,,2,0,1299027642,1256046506,,1594751,CC BY-SA 2.5,https://stackoverflow.com/questions/1594751/how-to-have-hover-effects-on-input-boxes-in-internet-explorer-6,How to have hover effects on input boxes in Internet Explorer 6,,,,
897,"['javascript', 'jquery', 'documentation', 'jquery-plugins']","{'account_id': 37680, 'reputation': 4751, 'user_id': 107797, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/b2214599720c63e7714e17faf14ccb66?s=256&d=identicon&r=PG', 'display_name': 'Sandro', 'link': 'https://stackoverflow.com/users/107797/sandro'}",True,3019,,3397007.0,4,18,1298906063,1256754907,1256755594.0,1639234,,https://stackoverflow.com/questions/1639234/what-tools-are-available-for-documenting-jquery-plugins,What tools are available for documenting jQuery plugins?,1513813813.0,Not suitable for this site,,
898,"['javascript', 'asp.net-mvc', 'asp.net-ajax']","{'account_id': 58228, 'reputation': 12851, 'user_id': 174390, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/afa113502a3a9d8424d20c0ca64947a6?s=256&d=identicon&r=PG', 'display_name': 'mare', 'link': 'https://stackoverflow.com/users/174390/mare'}",True,909,,1502424.0,2,0,1298631922,1254381657,1298631922.0,1502375,CC BY-SA 2.5,https://stackoverflow.com/questions/1502375/javascript-callback-urls-in-js-codebehind-files-in-asp-net-mvc,JavaScript callback urls in .js codebehind files in ASP.NET MVC,,,,
899,"['javascript', 'google-maps']","{'account_id': 31449, 'reputation': 2745, 'user_id': 86319, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/904cc7b988697418d6b0ade4d98129d6?s=256&d=identicon&r=PG', 'display_name': 'Anwar Pinto', 'link': 'https://stackoverflow.com/users/86319/anwar-pinto'}",True,1275,,1501346.0,1,2,1298568727,1254348433,1298568727.0,1500915,CC BY-SA 2.5,https://stackoverflow.com/questions/1500915/gmarker-with-zoom-function,GMarker with zoom function,,,,
900,"['javascript', 'jquery']","{'account_id': 561097, 'reputation': 1059, 'user_id': 166676, 'user_type': 'unregistered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/8ae6ab4a21c61f9428b3ba1a628a7805?s=256&d=identicon&r=PG', 'display_name': 'fidoboy', 'link': 'https://stackoverflow.com/users/166676/fidoboy'}",True,828,,1580745.0,2,1,1298568619,1255731872,1298568619.0,1580731,CC BY-SA 2.5,https://stackoverflow.com/questions/1580731/create-a-div-containing-target-div-using-jquery,Create a div containing target div using jQuery,,,,
901,"['javascript', 'svg', 'raphael']","{'account_id': 40410, 'reputation': 40820, 'user_id': 117092, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/8f21aab63da84a913ef6190dcdf9ede4?s=256&d=identicon&r=PG', 'display_name': 'luc', 'link': 'https://stackoverflow.com/users/117092/luc'}",True,1249,,1631182.0,2,1,1298412223,1256642708,1256643300.0,1630176,CC BY-SA 2.5,https://stackoverflow.com/questions/1630176/where-does-come-the-offset-in-raphael-javascript,Where does come the offset in Raphael javascript,,,,
902,"['javascript', 'treeview', 'expand', 'collapse']","{'account_id': 57539, 'reputation': 12718, 'user_id': 172359, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/5e175feb0a9092abd02950f4973d376a?s=256&d=identicon&r=PG', 'display_name': 'ElHaix', 'link': 'https://stackoverflow.com/users/172359/elhaix'}",True,3432,,5080479.0,1,1,1298390141,1256755103,,1639258,CC BY-SA 2.5,https://stackoverflow.com/questions/1639258/asp-net-treeview-expand-collapse-all-does-not-work-when-node-icons-are-present,ASP.Net TreeView Expand/Collapse All does not work when node icons are present,,,,
903,"['java', 'javascript', 'liveconnect']","{'account_id': 876244, 'reputation': 488, 'user_id': 91053, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/8d0a2d492f6e3ef6696f771e010f29dc?s=256&d=identicon&r=PG', 'display_name': 'kennyisaheadbanger', 'link': 'https://stackoverflow.com/users/91053/kennyisaheadbanger'}",False,352,,,1,0,1298374753,1256921298,1256927025.0,1651014,CC BY-SA 2.5,https://stackoverflow.com/questions/1651014/using-liveconnect-calling-a-function-doesnt-pass-the-strings-properly,"Using LiveConnect, calling a function doesn&#39;t pass the strings properly",,,,
904,"['javascript', 'python', 'zope', 'google-website-optimizer', 'zpt']","{'account_id': 54001, 'reputation': 5176, 'user_id': 161525, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/6a3b81f552c4e89d82e3288ad6cc8f57?s=256&d=identicon&r=PG', 'display_name': 'Jon Hadley', 'link': 'https://stackoverflow.com/users/161525/jon-hadley'}",True,755,,1506561.0,4,1,1297921397,1254431181,1254485839.0,1506496,CC BY-SA 2.5,https://stackoverflow.com/questions/1506496/validating-google-optimizer-javascript-code-via-htmlparser,Validating Google Optimizer javascript code via HTMLParser,,,,
905,"['php', 'javascript', 'iphone', 'html', 'wifi']","{'account_id': 879925, 'reputation': 31, 'user_id': 162888, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f5e12c8ecc97a1c534eb7961cb3eff4?s=256&d=identicon&r=PG', 'display_name': 'Jordan', 'link': 'https://stackoverflow.com/users/162888/jordan'}",True,1781,,,1,1,1297036032,1255719524,,1579795,CC BY-SA 2.5,https://stackoverflow.com/questions/1579795/web-based-method-to-determine-if-an-iphone-is-connected-via-3g-or-wifi,Web based method to determine if an iPhone is connected via 3G or Wifi,,,,
906,"['javascript', 'httprequest']","{'account_id': 38334, 'reputation': 785, 'user_id': 109948, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/3351990cfe6671f55fead774c042cc86?s=256&d=identicon&r=PG', 'display_name': 'doro', 'link': 'https://stackoverflow.com/users/109948/doro'}",False,701,,,2,1,1296994265,1254740104,1254741861.0,1519389,CC BY-SA 2.5,https://stackoverflow.com/questions/1519389/how-can-javascript-mask-whether-radio-button-is-checked,How can Javascript mask whether radio button is checked?,,,,
907,"['javascript', 'dojo']","{'account_id': 21302, 'reputation': 10630, 'user_id': 51647, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/e6561bb97c523ab562712796828c9e05?s=256&d=identicon&r=PG', 'display_name': 'Joakim Lundborg', 'link': 'https://stackoverflow.com/users/51647/joakim-lundborg'}",False,424,,,0,2,1296775487,1256300986,,1613132,CC BY-SA 2.5,https://stackoverflow.com/questions/1613132/preventing-dojo-data-store-race-condition,Preventing Dojo data.store race condition,,,,
908,"['javascript', 'image', 'events', 'onclick', 'marker']","{'account_id': 66051, 'reputation': 60139, 'user_id': 194000, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/03e72a161e69eaafe1213344c8568a28?s=256&d=identicon&r=PG', 'display_name': 'Richard', 'link': 'https://stackoverflow.com/users/194000/richard'}",True,23165,,1624234.0,1,11,1296700554,1256554895,,1624202,CC BY-SA 2.5,https://stackoverflow.com/questions/1624202/add-a-marker-to-an-image-in-javascript,Add a marker to an image in javascript?,,,,
909,"['javascript', 'excel']","{'account_id': 58415, 'reputation': 3079, 'user_id': 174908, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/QfeDa.jpg?s=256&g=1', 'display_name': 'vetri02', 'link': 'https://stackoverflow.com/users/174908/vetri02'}",False,278,,,1,0,1296633977,1255013330,,1538309,CC BY-SA 2.5,https://stackoverflow.com/questions/1538309/excel-sheet-manipulation,Excel sheet manipulation,,,,
910,"['javascript', 'html']","{'account_id': 25271, 'reputation': 15176, 'user_id': 64873, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/08d7b42620614dea850038c10bc808be?s=256&d=identicon&r=PG', 'display_name': 'Billy', 'link': 'https://stackoverflow.com/users/64873/billy'}",True,3406,,1611888.0,1,4,1296526717,1256282693,,1611854,CC BY-SA 2.5,https://stackoverflow.com/questions/1611854/change-base-href-using-javascript,Change base href using javascript,,,,
911,"['javascript', 'lotus-notes']","{'account_id': 13235, 'reputation': 8080, 'user_id': 26462, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/0406f350b1f7583b2250de45dfde92fd?s=256&d=identicon&r=PG', 'display_name': 'leen', 'link': 'https://stackoverflow.com/users/26462/leen'}",True,1390,,1617673.0,4,0,1296481892,1256242028,,1609655,CC BY-SA 2.5,https://stackoverflow.com/questions/1609655/lotus-notes-reset-radiogroup-via-javascript,Lotus-Notes: Reset Radiogroup via Javascript,,,,
912,"['javascript', 'xhtml', 'w3c', 'innerhtml']","{'account_id': 9754, 'reputation': 24802, 'user_id': 18149, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/f5e10278b9b6a518d5835f658704d85f?s=256&d=identicon&r=PG', 'display_name': 'leeand00', 'link': 'https://stackoverflow.com/users/18149/leeand00'}",True,1546,,1540828.0,3,1,1296278976,1255038350,,1540682,CC BY-SA 2.5,https://stackoverflow.com/questions/1540682/why-has-innerhtml-not-been-added-to-the-w3c-specs,Why has innerHTML not been added to the w3c specs?,,,1255038350.0,
913,"['javascript', 'function', 'events', 'methods', 'pointers']","{'account_id': 61251, 'reputation': 159, 'user_id': 182666, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/9df5013942121207f55bc81e0326cbf2?s=256&d=identicon&r=PG', 'display_name': 'user182666', 'link': 'https://stackoverflow.com/users/182666/user182666'}",True,3434,,1505778.0,5,4,1295487392,1254421503,1254432386.0,1505624,CC BY-SA 2.5,https://stackoverflow.com/questions/1505624/how-do-i-run-an-objects-method-onevent-in-javascript,How do I run an object&#39;s method onEvent in javascript?,,,,
914,"['javascript', 'css', 'resize', 'zooming']","{'account_id': 28046, 'reputation': 961, 'user_id': 74506, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/7c28577a2927a1b587ab8b390e6909a6?s=256&d=identicon&r=PG', 'display_name': 'Arjun', 'link': 'https://stackoverflow.com/users/74506/arjun'}",True,8435,,1647254.0,3,2,1295209087,1256860240,1495540885.0,1647237,CC BY-SA 3.0,https://stackoverflow.com/questions/1647237/can-i-zoom-into-a-web-page-like-ie-or-firefox-do-using-programming,"Can I zoom into a web page like IE or Firefox do, using programming?",,,,
915,"['javascript', 'asp.net-mvc', 'localization']","{'account_id': 9437, 'reputation': 13097, 'user_id': 17443, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/abe006dc565c07bf484f7138a260c09c?s=256&d=identicon&r=PG', 'display_name': 'Konstantinos', 'link': 'https://stackoverflow.com/users/17443/konstantinos'}",True,661,,4690267.0,2,1,1295078926,1255642097,,1575191,CC BY-SA 2.5,https://stackoverflow.com/questions/1575191/best-practice-on-where-to-include-javascript-runtime-dependent-code-in-asp-net-m,Best practice on where to include javascript runtime dependent code in ASP.NET MVC apps,,,,
916,"['javascript', 'cocoa', 'macos', 'text-to-speech', 'speech']","{'account_id': 57397, 'reputation': 41285, 'user_id': 171933, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/b0c68cd8ea105ef0e8fbe8f7e0fdbf5e?s=256&d=identicon&r=PG', 'display_name': 'Johannes Fahrenkrug', 'link': 'https://stackoverflow.com/users/171933/johannes-fahrenkrug'}",True,193,,1523780.0,1,0,1294888789,1254807415,,1523768,CC BY-SA 2.5,https://stackoverflow.com/questions/1523768/can-i-use-nsspeechsynthesizer-from-javascript,Can I use NSSpeechSynthesizer from JavaScript?,,,,
917,"['javascript', 'internet-explorer-8', 'sifr']","{'user_type': 'does_not_exist', 'display_name': 'Jason Van Vuren'}",True,942,,,1,1,1294768097,1254842997,1294768097.0,1526354,CC BY-SA 2.5,https://stackoverflow.com/questions/1526354/sifr-3-r436-javascript-error-in-ie-8,sifr 3 r436 javascript error in IE 8,,,,
918,"['javascript', 'forms', 'menu', 'html-select']","{'account_id': 52553, 'reputation': 936, 'user_id': 157062, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/8924ae59d95562bcfa3da3868c20e526?s=256&d=identicon&r=PG', 'display_name': 'cardflopper', 'link': 'https://stackoverflow.com/users/157062/cardflopper'}",False,663,,,1,0,1294748220,1255854048,1255855492.0,1584351,CC BY-SA 2.5,https://stackoverflow.com/questions/1584351/select-element-short-and-long-names-without-javascript,Select element: Short and Long names without javascript?,,,,
919,"['javascript', 'debugging', 'types']","{'account_id': 48873, 'reputation': 2496, 'user_id': 145350, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/e0a9eca83f69c3b492b070d311fc2072?s=256&d=identicon&r=PG', 'display_name': 'Sean Woods', 'link': 'https://stackoverflow.com/users/145350/sean-woods'}",False,110,,,3,0,1293638157,1256479289,1256480904.0,1620991,CC BY-SA 2.5,https://stackoverflow.com/questions/1620991/why-does-this-function-work-for-literals-but-not-for-more-complex-expressions,Why does this function work for literals but not for more complex expressions?,,,,
