,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from,locked_date
1574,"['php', 'javascript', 'api', 'facebook', 'permissions']","{'account_id': 176647, 'reputation': 3538, 'user_id': 407468, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/Oghht.jpg?s=256&g=1', 'display_name': 'brpaz', 'link': 'https://stackoverflow.com/users/407468/brpaz'}",True,2429,1,2,1293906373,1280847053,,3397716,CC BY-SA 2.5,https://stackoverflow.com/questions/3397716/facebook-api-show-dialog-window-for-the-user-select-page-manage-pages-extenden,Facebook api: show dialog window for the user select page (manage_pages extendend perm),,4575131.0,,,,,
1575,"['javascript', 'iphone', 'objective-c', 'uiwebview']","{'account_id': 181102, 'reputation': 4293, 'user_id': 414867, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/839ad6e5362dcf87ce6720ac34b90012?s=256&d=identicon&r=PG', 'display_name': 'Rana', 'link': 'https://stackoverflow.com/users/414867/rana'}",False,637,1,1,1293811807,1282788184,,3571571,CC BY-SA 2.5,https://stackoverflow.com/questions/3571571/uiwebview-zoom-text,uiwebview zoom text,,,,,,,
1576,"['php', 'javascript', 'html', 'security', 'validation']","{'user_type': 'does_not_exist', 'display_name': 'user188962'}",True,2546,5,1,1293739780,1281980497,,3495735,CC BY-SA 2.5,https://stackoverflow.com/questions/3495735/compare-array-of-words-to-a-textarea-input-with-javascript,Compare array of words to a textarea input with javascript,,3495782.0,,,,,
1577,"['javascript', 'google-chrome', 'workflow']","{'account_id': 175491, 'reputation': 44745, 'user_id': 405550, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/7bc4d5f38183597c6e47f3f6f3be2ff6?s=256&d=identicon&r=PG', 'display_name': 'Zaz', 'link': 'https://stackoverflow.com/users/405550/zaz'}",True,404,1,2,1293564071,1280872631,1282158795.0,3401086,CC BY-SA 2.5,https://stackoverflow.com/questions/3401086/editing-pure-javascript-extensions-directly-in-chromium,Editing pure JavaScript extensions directly in Chromium,,3515924.0,,,,,
1578,"['javascript', 'jquery']","{'account_id': 642972, 'reputation': 31, 'user_id': 425132, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/ed4357abb3c1695d46e1c88ff06d040d?s=256&d=identicon&r=PG', 'display_name': 'Antn', 'link': 'https://stackoverflow.com/users/425132/antn'}",False,2178,2,3,1293483232,1282216450,,3521164,CC BY-SA 2.5,https://stackoverflow.com/questions/3521164/how-to-show-image-thumb-from-input-type-file-without-upload-or-with,"How to show image thumb from input type file without upload, or with",,,,,,,
1579,"['c#', '.net', 'javascript', 'gridview', 'charts']","{'account_id': 40678, 'reputation': 5602, 'user_id': 117899, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/12bcc523301c94ba3faf8d25a06bf951?s=256&d=identicon&r=PG', 'display_name': 'cagin', 'link': 'https://stackoverflow.com/users/117899/cagin'}",True,361,1,0,1293299499,1281685665,,3474888,CC BY-SA 2.5,https://stackoverflow.com/questions/3474888/how-can-i-use-a-javascript-in-gridview-row,how can i use a javascript in gridview row,,3476983.0,,,,,
1580,"['javascript', 'search', 'query-string', 'bing']","{'account_id': 53012, 'reputation': 1068, 'user_id': 158503, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/55ea4798ec3ae3eb4118a33b0d7b7a7e?s=256&d=identicon&r=PG', 'display_name': 'Michaud', 'link': 'https://stackoverflow.com/users/158503/michaud'}",False,424,1,2,1293231058,1281954013,,3492266,CC BY-SA 2.5,https://stackoverflow.com/questions/3492266/search-my-site-with-bing-through-form-without-javascript,Search my site with bing through form without javascript,,,,,,,
1581,"['php', 'javascript', 'map', 'mapping', 'proj4js']","{'account_id': 640564, 'reputation': 41, 'user_id': 417961, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/5afcd10efacca14b776e078d6bbff11f?s=256&d=identicon&r=PG', 'display_name': 'EJ Lennox', 'link': 'https://stackoverflow.com/users/417961/ej-lennox'}",True,1601,2,3,1293229815,1281584391,1495542354.0,3464587,CC BY-SA 3.0,https://stackoverflow.com/questions/3464587/convert-lat-lon-to-pixel-locations,Convert lat / lon to pixel locations,,,,,,,
1582,"['php', 'javascript']","{'account_id': 43921, 'reputation': 18897, 'user_id': 128585, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8cbbc8b30949eefe9178e4b5fa177e9a?s=256&d=identicon&r=PG', 'display_name': 'Extrakun', 'link': 'https://stackoverflow.com/users/128585/extrakun'}",False,204,2,0,1293198638,1282719315,,3563475,CC BY-SA 2.5,https://stackoverflow.com/questions/3563475/js-php-who-is-responsible-for-generating-the-content,JS/PHP: Who is responsible for generating the content?,,,,,,,
1583,"['php', 'javascript', 'date', 'time', 'unix-timestamp']","{'account_id': 170031, 'reputation': 24900, 'user_id': 396476, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/t9zJy.png?s=256&g=1', 'display_name': 'Ibrahim Azhar Armar', 'link': 'https://stackoverflow.com/users/396476/ibrahim-azhar-armar'}",True,2962,3,5,1292956555,1281694866,1292956555.0,3475961,CC BY-SA 2.5,https://stackoverflow.com/questions/3475961/why-do-we-need-to-calculate-time-from-year-1970,why do we need to calculate time from year 1970?,,3475968.0,,,,,
1584,"['javascript', 'templates', 'xslt', 'dynamic']","{'account_id': 44351, 'reputation': 25833, 'user_id': 130121, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/2fda5ddea73bd73028fa718eb061bf27?s=256&d=identicon&r=PG', 'display_name': 'chiborg', 'link': 'https://stackoverflow.com/users/130121/chiborg'}",True,275,1,4,1292929929,1280910457,1292929929.0,3403808,CC BY-SA 2.5,https://stackoverflow.com/questions/3403808/is-there-a-xslt-like-javascript-templating-system,Is there a XSLT-like JavaScript templating system?,,,,,,,
1585,"['javascript', 'bing-maps', 'openlayers', 'proj4js', 'wms']","{'account_id': 88430, 'reputation': 2285, 'user_id': 244594, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/dad4f2f4deaed562babcdef6f7769612?s=256&d=identicon&r=PG', 'display_name': 'Espen Schulstad', 'link': 'https://stackoverflow.com/users/244594/espen-schulstad'}",True,1451,2,1,1292871403,1280905213,1292871403.0,3403274,CC BY-SA 2.5,https://stackoverflow.com/questions/3403274/how-to-add-a-wms-layer-to-a-bing-map-using-javascript,how to add a wms layer to a bing map using javascript?,,4018051.0,,,,,
1586,"['javascript', 'python', 'ajax', 'pylons']","{'account_id': 575688, 'reputation': 7617, 'user_id': 756597, 'user_type': 'unregistered', 'accept_rate': 9, 'profile_image': 'https://www.gravatar.com/avatar/a432ac3e33b49f53223cf795d31577e8?s=256&d=identicon&r=PG', 'display_name': 'dave', 'link': 'https://stackoverflow.com/users/756597/dave'}",True,1045,3,2,1292835680,1280726106,,3385181,CC BY-SA 2.5,https://stackoverflow.com/questions/3385181/how-can-i-make-ajax-templates-in-pylons,How can I make &#39;AJAX templates&#39; in Pylons?,,,,,,,
1587,"['javascript', 'asp.net-ajax']","{'account_id': 639541, 'reputation': 1, 'user_id': 415863, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/6032b5ff7118ec9c559aaabd8ef13510?s=256&d=identicon&r=PG', 'display_name': 'Kat', 'link': 'https://stackoverflow.com/users/415863/kat'}",True,888,2,0,1292823359,1281424187,,3446771,CC BY-SA 2.5,https://stackoverflow.com/questions/3446771/clandestine-js-code-predictad-myloc,Clandestine .JS code - predictad_myLoc=&#39;&#39;;,,,,,,,
1588,"['javascript', 'gridview', 'treeview', 'extjs', 'checkbox']","{'account_id': 106775, 'reputation': 701, 'user_id': 284290, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/95b69a32118b2cb995672964ce47226d?s=256&d=identicon&r=PG', 'display_name': 'karolsojko', 'link': 'https://stackoverflow.com/users/284290/karolsojko'}",True,2884,1,3,1292616636,1282634971,,3554304,CC BY-SA 2.5,https://stackoverflow.com/questions/3554304/checkbox-column-in-extjs-treegrid,Checkbox Column in ExtJS TreeGrid,,4474390.0,,,,,
1589,"['javascript', 'jquery', 'dom', 'ckeditor']","{'account_id': 186193, 'reputation': 63, 'user_id': 423397, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ecbfad281e70b8ed59ce4819f33165c?s=256&d=identicon&r=PG', 'display_name': 'mmoriar1', 'link': 'https://stackoverflow.com/users/423397/mmoriar1'}",True,7870,3,6,1292541323,1282192710,,3518765,CC BY-SA 2.5,https://stackoverflow.com/questions/3518765/ckeditor-ie78-null-or-not-an-object-error,CKEditor + IE7+8 &#39;null or not an object&#39; error,,4466265.0,,,,,
1590,"['javascript', 'jquery', 'jquery-ui', 'jquery-plugins']","{'account_id': 39580, 'reputation': 380442, 'user_id': 114251, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/sNLiB.jpg?s=256&g=1', 'display_name': 'Arun P Johny', 'link': 'https://stackoverflow.com/users/114251/arun-p-johny'}",True,822,1,0,1292412162,1282816773,1292412162.0,3573993,CC BY-SA 2.5,https://stackoverflow.com/questions/3573993/jquery-wait-message-dialogue,JQuery wait message dialogue,,4181172.0,,,,,
1591,"['javascript', 'unobtrusive-javascript']","{'account_id': 639464, 'reputation': 19, 'user_id': 415637, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/32f8eb749706063794035fc9f9757027?s=256&d=identicon&r=PG', 'display_name': 'Arun', 'link': 'https://stackoverflow.com/users/415637/arun'}",False,107,1,2,1292320661,1281990672,1281990713.0,3497069,CC BY-SA 2.5,https://stackoverflow.com/questions/3497069/javascript-issue,javascript issue,,,,,,,
1592,"['javascript', 'dashcode']","{'account_id': 135889, 'reputation': 2657, 'user_id': 339036, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/2dcdb7fffad5ee6159d011964a9446ca?s=256&d=identicon&r=PG', 'display_name': 'Sachin', 'link': 'https://stackoverflow.com/users/339036/sachin'}",False,733,1,0,1292236588,1282012437,,3498922,CC BY-SA 2.5,https://stackoverflow.com/questions/3498922/dashcode-mobile-web-app-dynamic-list-row-labeling,Dashcode mobile web app dynamic list row labeling,,,,,,,
1593,"['javascript', 'windows-media-player']","{'account_id': 174212, 'reputation': 2337, 'user_id': 403431, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/5885043eaf98b2fd7db3207fccb117aa?s=256&d=identicon&r=PG', 'display_name': 'oldbam', 'link': 'https://stackoverflow.com/users/403431/oldbam'}",False,1180,1,1,1292165226,1280943615,,3408178,CC BY-SA 2.5,https://stackoverflow.com/questions/3408178/windows-media-player-control-embedded-into-html-change-of-controls-size-after,Windows media player control embedded into HTML - change of control&#39;s size after starting playback,,,,,,,
1594,"['javascript', 'xss']","{'account_id': 157785, 'reputation': 1025, 'user_id': 375968, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/a011eb06daeb1bd1225b941dd06ee622?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/375968/tom'}",True,3812,8,9,1292114653,1282779826,,3571080,CC BY-SA 2.5,https://stackoverflow.com/questions/3571080/is-it-possible-to-sanitize-javascript-code,Is it possible to sanitize Javascript code?,,3571142.0,,,,,
1595,"['javascript', 'jquery', 'ajax', 'visualization']","{'account_id': 126904, 'reputation': 1573, 'user_id': 323721, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/455fbf24e73d8cef3e0d0fa431d3df51?s=256&d=identicon&r=PG', 'display_name': 'Brian Barthold', 'link': 'https://stackoverflow.com/users/323721/brian-barthold'}",True,2336,1,3,1292100112,1280984118,1280984570.0,3411854,CC BY-SA 2.5,https://stackoverflow.com/questions/3411854/ajax-google-visualization-api-gauge-with-jquery,Ajax Google Visualization API Gauge with jquery,,3654124.0,,,,,
1596,"['javascript', 'exception', 'dom', 'html', 'canvas']","{'account_id': 191020, 'reputation': 11, 'user_id': 431329, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b236750fa2be9e095ee1c8f538c18911?s=256&d=identicon&r=PG', 'display_name': 'user431329', 'link': 'https://stackoverflow.com/users/431329/user431329'}",True,5436,2,1,1291947216,1282782839,,3571279,CC BY-SA 2.5,https://stackoverflow.com/questions/3571279/javascript-canvas-uncaught-error-index-size-err-dom-exception-1,javascript-canvas Uncaught Error: INDEX_SIZE_ERR: DOM Exception 1,,,,,,,
1597,"['c#', 'php', 'javascript', 'asp.net']","{'account_id': 637617, 'reputation': 11, 'user_id': 412824, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/09988b78da5d3e3f6c1c23939fa63313?s=256&d=identicon&r=PG', 'display_name': 'Josh Harry', 'link': 'https://stackoverflow.com/users/412824/josh-harry'}",False,178,1,1,1291905057,1281085155,,3422313,CC BY-SA 2.5,https://stackoverflow.com/questions/3422313/web-page-interfacing-with-com-port-to-control-page,Web page interfacing with COM port to control page,,,,,,,
1598,"['javascript', 'jquery', 'pdf', 'unobtrusive-javascript']","{'account_id': 124643, 'reputation': 1737, 'user_id': 319862, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/958741385e2fb41a350d041527ec5c90?s=256&d=identicon&r=PG', 'display_name': 'user319862', 'link': 'https://stackoverflow.com/users/319862/user319862'}",False,2774,1,0,1291872632,1282795443,1282795905.0,3571961,CC BY-SA 2.5,https://stackoverflow.com/questions/3571961/how-do-i-dynamically-create-an-object-tag-with-jquery-and-add-alternate-content,how do I dynamically create an object tag with jquery and add alternate content to it?,,,,,,,
1599,"['javascript', 'extjs', 'listener', 'anonymous-function']","{'account_id': 207801, 'reputation': 34875, 'user_id': 457898, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/efe6e4ed1258078a62684c7c71038552?s=256&d=identicon&r=PG', 'display_name': 'aL3xa', 'link': 'https://stackoverflow.com/users/457898/al3xa'}",True,6383,2,0,1291829182,1280878042,,3401502,CC BY-SA 2.5,https://stackoverflow.com/questions/3401502/extjs-listeners-anonymous-function-parameters,ExtJS listeners: anonymous function parameters,,3401598.0,,,,,
1600,"['javascript', 'ipod-touch']","{'account_id': 647553, 'reputation': 1, 'user_id': 429420, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/7e342ddbcab3cf4221237bd13f87ef45?s=256&d=identicon&r=PG', 'display_name': 'Victor', 'link': 'https://stackoverflow.com/users/429420/victor'}",False,314,1,-1,1291797416,1282648163,1291797416.0,3555785,CC BY-SA 2.5,https://stackoverflow.com/questions/3555785/ipod-touch-and-javascript,iPod touch and JavaScript,,,,,,,
1601,"['javascript', 'jquery']","{'account_id': 200494, 'reputation': 530, 'user_id': 446377, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/d6954aef5232b5c4a40935df541de225?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/446377/alex'}",True,234,1,2,1291497083,1281997857,,3497950,CC BY-SA 2.5,https://stackoverflow.com/questions/3497950/on-mouseover-change-auto-to-false,On mouseover change auto to false,,4355853.0,,,,,
1602,"['javascript', 'jquery', 'ajax', 'google-maps', 'google-maps-api-3']","{'account_id': 109297, 'reputation': 35677, 'user_id': 289666, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/7b73b931731be605e73692f0255d83e4?s=256&d=identicon&r=PG', 'display_name': 'Haroldo', 'link': 'https://stackoverflow.com/users/289666/haroldo'}",True,1877,2,1,1291380902,1282380683,1291380902.0,3536998,CC BY-SA 2.5,https://stackoverflow.com/questions/3536998/major-google-maps-glitch-using-api-v3,Major Google Maps glitch using API V3,,3538254.0,,,,,
1603,"['javascript', 'jquery', 'regex']","{'account_id': 72840, 'reputation': 1199, 'user_id': 210099, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/423703fe27616fbe9f736c7e2893624e?s=256&d=identicon&r=PG', 'display_name': 'user210099', 'link': 'https://stackoverflow.com/users/210099/user210099'}",True,2068,7,1,1291262551,1282867414,,3580458,CC BY-SA 2.5,https://stackoverflow.com/questions/3580458/javascript-regular-expressions-matching-and-replacing-multiple-occurrences-with,JavaScript Regular Expressions- matching and replacing multiple occurrences within a match,,3603112.0,,,,,
1604,"['javascript', 'jquery', 'string', 'facebook']","{'account_id': 116892, 'reputation': 24099, 'user_id': 306374, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/b8dc57b6b802a208a394074448b394c3?s=256&d=identicon&r=PG', 'display_name': 'Joe', 'link': 'https://stackoverflow.com/users/306374/joe'}",True,7716,3,2,1291115637,1281662244,1592644375.0,3473223,CC BY-SA 4.0,https://stackoverflow.com/questions/3473223/cant-get-facebook-multi-friend-selector-working-in-facebox,Can&#39;t get Facebook multi-friend-selector working in Facebox,,3783031.0,,,,,
