,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,community_owned_date,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
1161,"['javascript', 'html', 'css']","{'account_id': 46279, 'reputation': 457, 'user_id': 136634, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/2b5869f012fec2875ae7411912903977?s=256&d=identicon&r=PG', 'display_name': 'Jesse Gibbs', 'link': 'https://stackoverflow.com/users/136634/jesse-gibbs'}",True,9543,,1193543.0,4,,5,1248782391,1248779412,,1193409,CC BY-SA 2.5,https://stackoverflow.com/questions/1193409/how-can-i-access-style-properties-on-javascript-objects-which-are-using-external,How can I access style properties on javascript objects which are using external style sheets?,,
1162,"['javascript', 'jquery', 'ajax', 'events', 'internet-explorer-6']","{'account_id': 38343, 'reputation': 5372, 'user_id': 109970, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/cf359d0db0910638d27737d804ba0957?s=256&d=identicon&r=PG', 'display_name': 'mickthompson', 'link': 'https://stackoverflow.com/users/109970/mickthompson'}",True,1845,,1193628.0,1,,2,1248782325,1248779423,1248781890.0,1193410,CC BY-SA 2.5,https://stackoverflow.com/questions/1193410/jquery-ie6-problem-with-javascript-and-content-loaded-with-ajax,jQuery - IE6 problem with javascript and content loaded with ajax,,
1163,"['java', 'javascript']","{'account_id': 37043, 'reputation': 2376, 'user_id': 105817, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/ccb4e09e7519992b12b50ba772622c74?s=256&d=identicon&r=PG', 'display_name': 'Jay', 'link': 'https://stackoverflow.com/users/105817/jay'}",True,2872,,1191557.0,5,,3,1248777941,1248745367,,1191534,CC BY-SA 2.5,https://stackoverflow.com/questions/1191534/closing-popups-on-session-expiry,Closing popups on session expiry,,
1164,"['javascript', 'html', 'xhtml']","{'account_id': 17171, 'reputation': 36951, 'user_id': 38172, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/5b5506e29d988e9b4f3408d50d8bc9c9?s=256&d=identicon&r=PG', 'display_name': 'praveenjayapal', 'link': 'https://stackoverflow.com/users/38172/praveenjayapal'}",True,10018,,1193139.0,4,,3,1248775438,1248772854,,1192926,CC BY-SA 2.5,https://stackoverflow.com/questions/1192926/find-the-number-of-input-in-an-div-tag,Find the number of &lt;input&gt; in an Div tag,,
1165,"['javascript', 'html', 'security']","{'account_id': 24783, 'reputation': 44123, 'user_id': 63235, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/ae36532db377af0aac118a36a6656615?s=256&d=identicon&r=PG', 'display_name': 'George2', 'link': 'https://stackoverflow.com/users/63235/george2'}",True,645,,,2,,0,1248772006,1248770238,1495535255.0,1192716,CC BY-SA 3.0,https://stackoverflow.com/questions/1192716/javascript-same-origin-security-issue,Javascript same origin security issue,,
1166,"['javascript', 'internet-explorer-8', 'mouseout']","{'account_id': 23274, 'reputation': 115495, 'user_id': 58186, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/7ece00ffc45c3ef315d206f32999a0ac?s=256&d=identicon&r=PG', 'display_name': 'KooiInc', 'link': 'https://stackoverflow.com/users/58186/kooiinc'}",True,317,,1192601.0,1,,0,1248768854,1248766449,,1192417,CC BY-SA 2.5,https://stackoverflow.com/questions/1192417/register-mouseout-handler-on-disabled-html-element-ie8,register mouseout handler on disabled html-element (IE8),,
1167,"['javascript', 'iframe', 'focus']","{'account_id': 48724, 'reputation': 3577, 'user_id': 144826, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/fe6813d98628fd2c607d0930448bb453?s=256&d=identicon&r=PG', 'display_name': 'rawrrrrrrrr', 'link': 'https://stackoverflow.com/users/144826/rawrrrrrrrr'}",True,1308,,,2,,2,1248768299,1248767396,,1192491,CC BY-SA 2.5,https://stackoverflow.com/questions/1192491/disabling-focus-from-being-run-in-an-iframe,Disabling focus() from being run in an iframe?,,
1168,"['javascript', 'jquery', 'html']","{'account_id': 44744, 'reputation': 6843, 'user_id': 131456, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/dbba8739bf691ecc4b65f2c9e394777b?s=256&d=identicon&r=PG', 'display_name': 'oym', 'link': 'https://stackoverflow.com/users/131456/oym'}",True,2645,,1192342.0,2,,1,1248765342,1248765097,,1192324,CC BY-SA 2.5,https://stackoverflow.com/questions/1192324/jquery-redirect-on-enter-press-within-a-form,jquery redirect on enter press within a form?,,
1169,"['php', 'javascript', 'jquery', 'html', 'tinymce']","{'account_id': 30780, 'reputation': 10166, 'user_id': 84128, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/d1f63052c6046eb99e8ade3925a100d8?s=256&d=identicon&r=PG', 'display_name': 'Eric Conner', 'link': 'https://stackoverflow.com/users/84128/eric-conner'}",True,2465,,1191954.0,2,,1,1248755844,1248674954,1248675270.0,1186641,CC BY-SA 2.5,https://stackoverflow.com/questions/1186641/multiple-instances-of-tinymce-in-different-forms-with-same-name-jquery,Multiple instances of TinyMCE in different forms with same name (jQuery),,
1170,"['javascript', 'performance', 'prototype']","{'account_id': 16599, 'reputation': 2608, 'user_id': 1169746, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/4014463fc669236e9d85a618930a3ef9?s=256&d=identicon&r=PG', 'display_name': 'FriendOfFuture', 'link': 'https://stackoverflow.com/users/1169746/friendoffuture'}",True,197,,1191435.0,1,,1,1248755089,1248742890,,1191424,CC BY-SA 2.5,https://stackoverflow.com/questions/1191424/what-is-the-performance-impact-of-adding-methods-to-native-javascript-objects,What is the performance impact of adding methods to native JavaScript objects?,,
1171,"['javascript', 'html', 'markdown']","{'account_id': 44744, 'reputation': 6843, 'user_id': 131456, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/dbba8739bf691ecc4b65f2c9e394777b?s=256&d=identicon&r=PG', 'display_name': 'oym', 'link': 'https://stackoverflow.com/users/131456/oym'}",True,711,,1191901.0,2,,1,1248754319,1248751603,1248753612.0,1191798,CC BY-SA 2.5,https://stackoverflow.com/questions/1191798/wmd-markdown-editor-how-to-assign-it-to-an-arbitrary-text-field,wmd - markdown editor - how to assign it to an arbitrary text field?,,
1172,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'sarmenhbb'}",True,65,,,2,,2,1248750602,1248750069,,1191721,CC BY-SA 2.5,https://stackoverflow.com/questions/1191721/im-learning-javascript-and-what-other-levels-of-it-exist-out-there,i&#39;m learning javascript and what other levels of it exist out there?,,
1173,"['php', 'javascript', 'comet', 'chat']","{'account_id': 28557, 'reputation': 5653, 'user_id': 76381, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/7b0df3186b058c9e212593cf59e3a998?s=256&d=identicon&r=PG', 'display_name': 'Cristian Toma', 'link': 'https://stackoverflow.com/users/76381/cristian-toma'}",True,5980,,1191362.0,3,,11,1248741983,1248730164,,1190744,CC BY-SA 2.5,https://stackoverflow.com/questions/1190744/comet-php-how-to-use-comet-with-a-php-chat-system,Comet &amp; PHP: How to use Comet with a PHP Chat System?,,
1174,"['javascript', 'jquery', 'call']","{'account_id': 39013, 'reputation': 1590, 'user_id': 112386, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/23fb3a26a6f74c87b3e8341f8c5f5da5?s=256&d=identicon&r=PG', 'display_name': 'Antony', 'link': 'https://stackoverflow.com/users/112386/antony'}",True,3429,,,6,,1,1248733201,1248704717,1248705000.0,1188464,CC BY-SA 2.5,https://stackoverflow.com/questions/1188464/calling-jquery-methods-from-javascript-functions,Calling jQuery methods from Javascript functions,,
1175,"['javascript', 'jquery', 'this']","{'account_id': 4508, 'reputation': 1422, 'user_id': 6811, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/f2f7113e60fb6b86552580f2f025d671?s=256&d=identicon&r=PG', 'display_name': 'tdavis', 'link': 'https://stackoverflow.com/users/6811/tdavis'}",True,836,,1190910.0,5,,2,1248732974,1248730487,1248731299.0,1190779,CC BY-SA 2.5,https://stackoverflow.com/questions/1190779/scoping-this-in-javascript-and-jquery-extend,Scoping &quot;this&quot; in Javascript (and jQuery.extend),,
1176,"['.net', 'javascript', 'visual-studio', 'vsx', 'languageservice']","{'account_id': 21287, 'reputation': 35530, 'user_id': 51591, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/TsvFC.jpg?s=256&g=1', 'display_name': 'Michał Ziober', 'link': 'https://stackoverflow.com/users/51591/micha%c5%82-ziober'}",True,312,,,1,,3,1248732726,1248725687,1248726215.0,1190366,CC BY-SA 2.5,https://stackoverflow.com/questions/1190366/visual-studio-2008-override-languageservice-for-existing-file-extension,Visual Studio 2008 &amp; Override LanguageService for Existing File Extension,,
1177,"['java', 'javascript', 'extjs', 'struts', 'dwr']","{'account_id': 11827, 'reputation': 323, 'user_id': 23003, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b08361e3d128acf95a5cb2e47eefc075?s=256&d=identicon&r=PG', 'display_name': 'Kalpesh Patel', 'link': 'https://stackoverflow.com/users/23003/kalpesh-patel'}",True,8198,,,7,,4,1248730539,1247189017,,1107271,CC BY-SA 2.5,https://stackoverflow.com/questions/1107271/which-serverside-java-technology-to-use-with-extjs,Which serverside Java technology to use with ExtJS,,
1178,"['javascript', 'asp.net-mvc']","{'account_id': 39779, 'reputation': 74707, 'user_id': 114916, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/566bb1dcfcfe99bc2d3babc14a0417b5?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/114916/alex'}",True,4549,,1190580.0,2,,1,1248729045,1248718238,,1189723,CC BY-SA 2.5,https://stackoverflow.com/questions/1189723/keep-focus-on-element-after-postback,Keep focus on element after postback,,
1179,"['javascript', 'button']","{'account_id': 1611, 'reputation': 1292, 'user_id': 2164, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/60ca7d0e5853a601d91bc4774ca48d65?s=256&d=identicon&r=PG', 'display_name': 'beyerss', 'link': 'https://stackoverflow.com/users/2164/beyerss'}",True,1148,,1189087.0,2,,0,1248725178,1248710816,,1189059,CC BY-SA 2.5,https://stackoverflow.com/questions/1189059/javascript-button-works-in-ie-not-firefox-or-chrome,"javascript button works in ie, not firefox or chrome",,
1180,"['javascript', 'internet-explorer']","{'account_id': 48343, 'reputation': 59, 'user_id': 143616, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/446835c9fb1932170714730e45fcb7fe?s=256&d=identicon&r=PG', 'display_name': 'Jay', 'link': 'https://stackoverflow.com/users/143616/jay'}",True,449,,,2,,0,1248724882,1248710657,,1189038,CC BY-SA 2.5,https://stackoverflow.com/questions/1189038/unwanted-prefixing-of-hyperlinks-internet-explorer-javascript,Unwanted Prefixing of Hyperlinks Internet Explorer [Javascript],,
1181,"['javascript', 'html', 'cd-rom']","{'account_id': 7277, 'reputation': 111290, 'user_id': 12579, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/969b153010f69ec07458fa1d9e8a413b?s=256&d=identicon&r=PG', 'display_name': 'Diodeus - James MacFarlane', 'link': 'https://stackoverflow.com/users/12579/diodeus-james-macfarlane'}",True,233,,1190282.0,3,,-2,1248724713,1248724190,,1190256,CC BY-SA 2.5,https://stackoverflow.com/questions/1190256/how-to-make-a-web-site-on-cd-searchable,How to make a web site on CD searchable,,
1182,"['asp.net', 'javascript']","{'account_id': 22084, 'reputation': 21469, 'user_id': 54197, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/6428d5774305620320aa6b9203611b80?s=256&d=identicon&r=PG', 'display_name': 'MrM', 'link': 'https://stackoverflow.com/users/54197/mrm'}",True,6052,,1189926.0,3,,0,1248720554,1248461272,1248461842.0,1179459,CC BY-SA 2.5,https://stackoverflow.com/questions/1179459/can-i-pass-the-id-name-in-an-onchange-event-for-a-textbox,Can i pass the ID name in an onChange event for a textbox?,,
1183,"['javascript', 'jquery', 'clone', 'extend']","{'account_id': 43378, 'reputation': 429, 'user_id': 126784, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stanislav M&#252;ller', 'link': 'https://stackoverflow.com/users/126784/stanislav-m%c3%bcller'}",True,2019,,1189846.0,5,,1,1248719807,1248304482,,1168792,CC BY-SA 2.5,https://stackoverflow.com/questions/1168792/cloning-javascript-objects-again,Cloning JavaScript Objects. Again :(,,
1184,"['javascript', 'jquery', 'firefox', 'xhtml']","{'account_id': 43711, 'reputation': 9829, 'user_id': 127888, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/K3GiK.png?s=256&g=1', 'display_name': 'Scott Baker', 'link': 'https://stackoverflow.com/users/127888/scott-baker'}",True,624,,,1,,0,1248715328,1248457056,1248500275.0,1179061,CC BY-SA 2.5,https://stackoverflow.com/questions/1179061/jquery-difficulties-in-firefox-xhtml,jQuery difficulties in FireFox &amp; XHTML,,
1185,"['javascript', 'html', 'css', 'internet-explorer-7']","{'user_type': 'does_not_exist', 'display_name': 'apeakrev4'}",False,1383,,,1,,0,1248713662,1248713389,,1189311,CC BY-SA 2.5,https://stackoverflow.com/questions/1189311/weird-ie7-div-resize-float-bug-form-buttons-remain-fixed,Weird IE7 div resize float bug? Form buttons remain fixed!,,
1186,"['javascript', 'css', 'xhtml']","{'account_id': 46733, 'reputation': 3125, 'user_id': 138148, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/6b9f774ed88d584ba457abbc5f5ff67b?s=256&d=identicon&r=PG', 'display_name': 'Nathan Loding', 'link': 'https://stackoverflow.com/users/138148/nathan-loding'}",True,4057,,1189037.0,6,,6,1248711573,1248710335,,1189009,CC BY-SA 2.5,https://stackoverflow.com/questions/1189009/how-many-is-too-many-includes-in-head,How many is too many includes in &lt;HEAD&gt;?,,
1187,"['.net', 'javascript', 'jquery']","{'account_id': 14660, 'reputation': 7459, 'user_id': 30394, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/V8fEE.jpg?s=256&g=1', 'display_name': 'Manoj Singh', 'link': 'https://stackoverflow.com/users/30394/manoj-singh'}",True,2974,,1163776.0,3,,1,1248708618,1248249808,,1163752,CC BY-SA 2.5,https://stackoverflow.com/questions/1163752/hiding-div-on-when-other-div-gets-visible,Hiding Div on when other div gets visible,,
1188,['javascript'],"{'account_id': 24783, 'reputation': 44123, 'user_id': 63235, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/ae36532db377af0aac118a36a6656615?s=256&d=identicon&r=PG', 'display_name': 'George2', 'link': 'https://stackoverflow.com/users/63235/george2'}",True,3475,,,3,,-1,1248707050,1248691477,1248707050.0,1187535,CC BY-SA 2.5,https://stackoverflow.com/questions/1187535/javascript-xmlhttprequest-issue,Javascript XMLHttpRequest issue,,
1189,"['javascript', 'jquery']","{'account_id': 17651, 'reputation': 2201, 'user_id': 39715, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/99ff0f6cebcfa9c0f7a7391d879ca81d?s=256&d=identicon&r=PG', 'display_name': 'krul', 'link': 'https://stackoverflow.com/users/39715/krul'}",True,322,,1182421.0,1,,1,1248705336,1248537066,,1182357,CC BY-SA 2.5,https://stackoverflow.com/questions/1182357/moving-items-between-two-list-but-filtering-ones-that-already-exists,Moving items between two list but filtering ones that already exists ,,
1190,"['javascript', 'ajax', 'page-lifecycle']","{'user_type': 'does_not_exist', 'display_name': 'Zaza Meshveliani'}",True,3615,,,2,,1,1248703084,1248686471,1495541615.0,1187249,CC BY-SA 3.0,https://stackoverflow.com/questions/1187249/keep-flash-music-player-across-page-refresh-change,keep flash music player across page refresh/change,,
1191,"['javascript', 'regex']","{'user_type': 'does_not_exist', 'display_name': 'james'}",True,3065,,1179383.0,3,,2,1248702549,1248458979,1248459056.0,1179261,CC BY-SA 2.5,https://stackoverflow.com/questions/1179261/javascript-regex-get-all-text-matches-surrounded-by-some-other-text,Javascript RegEx: Get all text matches surrounded by some other text?,,
1192,"['javascript', 'browser']","{'user_type': 'does_not_exist', 'display_name': 'Hubah Bob'}",True,1660,,,3,,5,1248702069,1248684328,,1187119,CC BY-SA 2.5,https://stackoverflow.com/questions/1187119/how-can-i-see-what-verison-of-javascript-does-my-browser-use,How can I see what verison of javascript does my browser use?,,
1193,"['javascript', 'ajax']","{'user_type': 'does_not_exist', 'display_name': 'Bifter'}",True,184,,1187707.0,3,,2,1248699121,1248694266,1248694364.0,1187661,CC BY-SA 2.5,https://stackoverflow.com/questions/1187661/dynamically-reveal-hidden-divs,Dynamically reveal hidden divs,,
1194,"['javascript', 'calendar', 'google-calendar-api']","{'account_id': 36905, 'reputation': 1099, 'user_id': 105388, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/4d310790f4eec404880660fd4600159c?s=256&d=identicon&r=PG', 'display_name': 'SirMoreno', 'link': 'https://stackoverflow.com/users/105388/sirmoreno'}",True,2106,,1186745.0,1,,1,1248690552,1248676144,1248676703.0,1186715,CC BY-SA 2.5,https://stackoverflow.com/questions/1186715/how-does-google-calendar-print-work,How does google calendar print work?,,
