,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason,community_owned_date,locked_date
1260,"['javascript', 'internet-explorer-7', 'postmessage']","{'account_id': 85356, 'reputation': 447, 'user_id': 238014, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/78cd69c40dc03e431a12f7b2d22274e6?s=256&d=identicon&r=PG', 'display_name': 'Logan Bowers', 'link': 'https://stackoverflow.com/users/238014/logan-bowers'}",True,4059,4920663.0,2,1,1347256177,1287181267,3946569,CC BY-SA 2.5,https://stackoverflow.com/questions/3946569/what-window-postmessage-emulation-options-are-there-for-ie7,What window.postMessage emulation options are there for IE7?,,,,,,
1261,"['php', 'javascript', 'python', 'interpreter']","{'account_id': 76597, 'reputation': 58897, 'user_id': 219159, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/cxM6H.jpg?s=256&g=1', 'display_name': 'Seva Alekseyev', 'link': 'https://stackoverflow.com/users/219159/seva-alekseyev'}",True,621,,4,5,1347133850,1285942992,3840061,CC BY-SA 2.5,https://stackoverflow.com/questions/3840061/scriptable-javascript-interpreter-with-bindings-for-php-or-python,Scriptable JavaScript interpreter with bindings for PHP or Python?,1285947134.0,,,,,
1262,"['javascript', 'jquery', 'html', 'search-engine', 'dhtml']","{'account_id': 189795, 'reputation': 2985, 'user_id': 429349, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a3ab3f92ea652dbf8a608d9ca83702c5?s=256&d=identicon&r=PG', 'display_name': 'mahesh', 'link': 'https://stackoverflow.com/users/429349/mahesh'}",False,201,,1,0,1347124981,1286177511,3853359,CC BY-SA 2.5,https://stackoverflow.com/questions/3853359/problem-with-same-search-tab-in-multiple-html-pages,problem with same search tab in multiple html pages,1286177616.0,,,,,
1263,"['javascript', 'firefox', 'mime-types']","{'account_id': 60495, 'reputation': 26916, 'user_id': 180663, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/6a3e759cab9085eabed60b8bacc216ad?s=256&d=identicon&r=PG', 'display_name': 'meow', 'link': 'https://stackoverflow.com/users/180663/meow'}",True,4321,3938408.0,1,5,1346850127,1287099124,3938383,CC BY-SA 2.5,https://stackoverflow.com/questions/3938383/firefox-onerror-would-not-fire-even-when-image-is-not-valid,Firefox &quot;onerror&quot; would not fire even when image is not valid,,,,,,
1264,"['javascript', 'jquery']","{'account_id': 183297, 'reputation': 525, 'user_id': 418586, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/a8d2ec42c4ce1d09b53916ca326b3596?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/418586/chris'}",True,22919,3993844.0,1,2,1346807019,1287681120,3990078,,https://stackoverflow.com/questions/3990078/getting-the-offset-height-of-a-div-using-javascript,Getting the offset height of a div using javascript,1495542409.0,,1346864593.0,exact duplicate,,
1265,"['javascript', 'internet-explorer', 'onclick', 'setattribute']","{'account_id': 110150, 'reputation': 11812, 'user_id': 291600, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/553077851739406898ca2b9972576567?s=256&d=identicon&r=PG', 'display_name': 'StuR', 'link': 'https://stackoverflow.com/users/291600/stur'}",True,2875,3958344.0,2,5,1346483773,1287398384,3958323,CC BY-SA 2.5,https://stackoverflow.com/questions/3958323/internet-explorer-setattribute-onclick-workaround,Internet Explorer &quot;setAttribute&quot; onclick workaround?,,,,,,
1266,"['javascript', 'jquery', 'html', 'dom', 'traversal']","{'account_id': 656849, 'reputation': 21, 'user_id': 469834, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/fef9986bfee41ed56b1d6a77b41ffef3?s=256&d=identicon&r=PG', 'display_name': 'Joe', 'link': 'https://stackoverflow.com/users/469834/joe'}",True,3598,,2,2,1346208582,1286510884,3887619,CC BY-SA 2.5,https://stackoverflow.com/questions/3887619/select-element-by-and-classname-in-javascript,Select element by and classname in javascript,,,,,,
1267,"['javascript', 'flash', 'swfobject']","{'account_id': 216954, 'reputation': 18799, 'user_id': 472501, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/010bd6b16b0f7955f8c3bdb9a4c8d88c?s=256&d=identicon&r=PG', 'display_name': 'Brett', 'link': 'https://stackoverflow.com/users/472501/brett'}",True,4663,4020602.0,2,1,1346181910,1288047613,4019547,CC BY-SA 3.0,https://stackoverflow.com/questions/4019547/which-swfobject-js-file,Which swfobject.js file?,1346181910.0,,,,,
1268,"['javascript', 'raphael']","{'account_id': 107136, 'reputation': 2793, 'user_id': 285020, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/ffd881829651935d986c52d12279befb?s=256&d=identicon&r=PG', 'display_name': 'user285020', 'link': 'https://stackoverflow.com/users/285020/user285020'}",True,2903,3917566.0,6,3,1346098371,1286876991,3913362,CC BY-SA 2.5,https://stackoverflow.com/questions/3913362/what-does-fn-mean-when-used-in-raphael,What does fn mean when used in Raphael?,1286908537.0,,,,,
1269,"['javascript', 'html', 'css']","{'account_id': 28158, 'reputation': 6850, 'user_id': 74908, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e6f7245bf80fbcd95b112b4e8acf65f3?s=256&d=identicon&r=PG', 'display_name': 'EverTheLearner', 'link': 'https://stackoverflow.com/users/74908/everthelearner'}",True,9941,4007067.0,3,4,1346076766,1287890837,4007037,CC BY-SA 2.5,https://stackoverflow.com/questions/4007037/how-do-you-avoid-the-drop-down-activex-warning-in-ie7-and-ie8,How do you avoid the drop-down ActiveX warning in IE7 and IE8?,,,,,,
1270,"['javascript', 'css', 'mobile', 'cross-browser', 'mobile-website']","{'account_id': 62488, 'reputation': 27738, 'user_id': 185657, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/55db06ceffe066c53bf7121fb3e23eea?s=256&d=identicon&r=PG', 'display_name': 'Josh K', 'link': 'https://stackoverflow.com/users/185657/josh-k'}",True,131,,1,3,1345727390,1287422115,3961561,CC BY-SA 2.5,https://stackoverflow.com/questions/3961561/mobile-device-usage,Mobile Device Usage,,,,,,
1271,"['javascript', 'xss']","{'account_id': 165740, 'reputation': 10031, 'user_id': 389432, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/6bcef902fa27b86a860c44c3a55f1af3?s=256&d=identicon&r=PG', 'display_name': 'Jayapal Chandran', 'link': 'https://stackoverflow.com/users/389432/jayapal-chandran'}",True,3754,3967103.0,4,3,1345725644,1287478908,3966756,CC BY-SA 2.5,https://stackoverflow.com/questions/3966756/cross-site-scripting-using-script-tag-change-src-of-a-script-tag-can-we-use-id,"cross site scripting using script tag ,change src of a script tag, can we use id for script tag",1287480721.0,,,,,
1272,"['javascript', 'firefox', 'firebug']","{'account_id': 228189, 'reputation': 1, 'user_id': 490344, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cbcc656869f6f5b7a52fbd7ed86856d4?s=256&d=identicon&r=PG', 'display_name': 'Ari', 'link': 'https://stackoverflow.com/users/490344/ari'}",False,879,,1,0,1345506807,1288282582,4044918,CC BY-SA 3.0,https://stackoverflow.com/questions/4044918/getelementbyid-works-only-after-refreshing-the-page,getElementById works only after refreshing the page,1345506807.0,,,,,
1273,"['javascript', 'jquery', 'append', 'replace']","{'account_id': 57738, 'reputation': 3561, 'user_id': 172964, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/dac89d5507bf98bba513d511dc594afd?s=256&d=identicon&r=PG', 'display_name': 'Brooke.', 'link': 'https://stackoverflow.com/users/172964/brooke'}",True,1970,3853064.0,4,0,1345459220,1286169321,3852998,CC BY-SA 2.5,https://stackoverflow.com/questions/3852998/replace-appended-text-with-new-text-on-click,Replace Appended text with new text on Click,,,,,,
1274,"['javascript', 'jquery']","{'account_id': 84436, 'reputation': 369, 'user_id': 236046, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/b6c049e88275409d33979692a58c3b80?s=256&d=identicon&r=PG', 'display_name': 'WAC0020', 'link': 'https://stackoverflow.com/users/236046/wac0020'}",False,2921,,4,1,1345441635,1287498699,3969429,CC BY-SA 2.5,https://stackoverflow.com/questions/3969429/how-to-use-jquery-to-get-array-of-ul-li-and-input,How to use Jquery to get array of UL LI and input?,1287500518.0,,,,,
1275,['javascript'],"{'account_id': 127812, 'reputation': 32776, 'user_id': 325241, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/c4304a7108b702fabbaac8484393c18b?s=256&d=identicon&r=PG', 'display_name': 'wong2', 'link': 'https://stackoverflow.com/users/325241/wong2'}",True,685,4550964.0,6,1,1345439381,1286199167,3855685,CC BY-SA 2.5,https://stackoverflow.com/questions/3855685/how-to-fire-the-ondblclick-event-of-a-link,how to fire the &quot;ondblclick&quot; event of a link,1286203442.0,,,,,
1276,"['javascript', 'jquery']","{'account_id': 19042, 'reputation': 4055, 'user_id': 44257, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/698bf2884fccb76ec29ada4b7a3791ab?s=256&d=identicon&r=PG', 'display_name': 'aalaap', 'link': 'https://stackoverflow.com/users/44257/aalaap'}",True,6032,,1,0,1345431963,1286263700,3861623,CC BY-SA 2.5,https://stackoverflow.com/questions/3861623/how-do-i-add-an-element-to-an-existing-property-map-in-javascript,How do I add an element to an existing property map in JavaScript?,,,,,,
1277,"['javascript', 'jquery', 'jquery-ui', 'jquery-plugins']","{'account_id': 662292, 'reputation': 1, 'user_id': 476055, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/cfd8f91a3a4b67d8582f1009a610421e?s=256&d=identicon&r=PG', 'display_name': 'chris', 'link': 'https://stackoverflow.com/users/476055/chris'}",False,1569,,2,0,1345224060,1287075896,3935641,CC BY-SA 2.5,https://stackoverflow.com/questions/3935641/jquery-add-ui-close-button-to-resizable-draggable,jQuery: Add ui-close button to resizable/draggable?,1287076102.0,,,,,
1278,"['javascript', 'html', 'variables', 'parameter-passing', 'onload']","{'user_type': 'does_not_exist', 'display_name': 'JP19'}",True,43411,4003360.0,4,4,1345189490,1287826784,4003345,CC BY-SA 2.5,https://stackoverflow.com/questions/4003345/html-onload-using-variables-as-parameters,HTML onload - using variables as parameters,,,,,,
1279,"['javascript', 'dom']","{'account_id': 198975, 'reputation': 16780, 'user_id': 443966, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/c126ccb3b6cc4c87d127d2229340e754?s=256&d=identicon&r=PG', 'display_name': 'guilin 桂林', 'link': 'https://stackoverflow.com/users/443966/guilin-%e6%a1%82%e6%9e%97'}",True,1716,,2,4,1345052230,1287315414,3953028,CC BY-SA 2.5,https://stackoverflow.com/questions/3953028/any-diffrence-between-element-setattribute-elementattr-element-attr,Any diffrence between element.setAttribute element[&#39;attr&#39;] element.attr,,,,,,
1280,"['javascript', 'plugins', 'ckeditor', 'google-language-api', 'on-screen-keyboard']","{'account_id': 106983, 'reputation': 42750, 'user_id': 284685, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/207958aa5ac1c42448070dbab3f2dd87?s=256&d=identicon&r=PG', 'display_name': 'Adam', 'link': 'https://stackoverflow.com/users/284685/adam'}",True,1230,5923120.0,1,2,1344919765,1288158813,4030334,CC BY-SA 2.5,https://stackoverflow.com/questions/4030334/creating-a-foreign-language-on-screen-keyboard-for-ckeditor,Creating a foreign language on-screen keyboard for CKEditor,,,,,,
1281,"['javascript', 'image', 'browser', 'encryption']","{'account_id': 213101, 'reputation': 2174, 'user_id': 466309, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/d77b242117e13b58249c4186e1388eee?s=256&d=identicon&r=PG', 'display_name': 'timeon', 'link': 'https://stackoverflow.com/users/466309/timeon'}",True,16127,3938083.0,3,9,1344895550,1287039071,3930762,CC BY-SA 2.5,https://stackoverflow.com/questions/3930762/decrypting-images-using-javascript-within-browser,Decrypting images using JavaScript within browser,1287093604.0,,,,,
1282,"['javascript', 'css', 'html', 'overlay']","{'account_id': 169674, 'reputation': 11717, 'user_id': 395881, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/6ddc2c2f5a9f76e041151340a5dd773e?s=256&d=identicon&r=PG', 'display_name': 'Salman Virk', 'link': 'https://stackoverflow.com/users/395881/salman-virk'}",True,19987,3874968.0,3,8,1344839598,1286382629,3874781,CC BY-SA 2.5,https://stackoverflow.com/questions/3874781/how-to-overlay-div-box-on-mouseover,How to overlay div / box on mouseover?,,,,,,
1283,"['javascript', 'layout', 'tinymce', 'skin']","{'account_id': 215660, 'reputation': 5254, 'user_id': 470433, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/0f4739f4d40d92ed4d76eeb4149b0f7c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Simon', 'link': 'https://stackoverflow.com/users/470433/simon'}",True,1792,4079744.0,1,1,1344838603,1288370420,4053996,,https://stackoverflow.com/questions/4053996/tinymce-skins-better-than-the,"TinyMCE Skins, Better than the",,,1344854417.0,not constructive,,
1284,"['html', 'internet-explorer-6', 'javascript']","{'account_id': 80623, 'reputation': 33524, 'user_id': 227863, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/AtDIv.jpg?s=256&g=1', 'display_name': 'stephenmurdoch', 'link': 'https://stackoverflow.com/users/227863/stephenmurdoch'}",True,2331,3843686.0,3,4,1344828326,1285975894,3843672,CC BY-SA 2.5,https://stackoverflow.com/questions/3843672/html5-in-ie6-when-javascript-is-disabled,HTML5 in IE6 when JavaScript is disabled,,,,,,
1285,"['javascript', 'html', 'css', 'json', 'textarea']","{'account_id': 223696, 'reputation': 1, 'user_id': 483082, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2f5357617c69fd37307a9b2597afdae?s=256&d=identicon&r=PG', 'display_name': 'RMalberg', 'link': 'https://stackoverflow.com/users/483082/rmalberg'}",False,156,,1,-1,1344623264,1287669983,3988314,CC BY-SA 2.5,https://stackoverflow.com/questions/3988314/chars-missing-in-textarea,chars missing in textarea,,,,,,
1286,"['javascript', 'textarea']","{'account_id': 656889, 'reputation': 21, 'user_id': 468756, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/9c829a7246c368eefe63695c5993fc4f?s=256&d=identicon&r=PG', 'display_name': 'Marius', 'link': 'https://stackoverflow.com/users/468756/marius'}",True,1991,,1,2,1344549782,1286432274,3879150,CC BY-SA 2.5,https://stackoverflow.com/questions/3879150/textarea-select-text-and-scroll-to-it-with-javascript,textarea: select text and scroll to it with javascript,,,,,,
1287,"['javascript', 'jquery']","{'account_id': 29986, 'reputation': 28339, 'user_id': 81424, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/1535fd99a101ef4c3020bc31fc38ec2a?s=256&d=identicon&r=PG', 'display_name': 'MartinStettner', 'link': 'https://stackoverflow.com/users/81424/martinstettner'}",True,10897,,3,7,1344536816,1287683069,3990340,CC BY-SA 3.0,https://stackoverflow.com/questions/3990340/create-new-window-using-jquery,Create new window using jquery,1344511135.0,,,,,
1288,"['javascript', 'ajax', 'caching', 'safari', 'jsonp']","{'account_id': 204675, 'reputation': 3516, 'user_id': 453031, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/dd05f8ac6390e462b75690e08745905f?s=256&d=identicon&r=PG', 'display_name': 'Mike Ruhlin', 'link': 'https://stackoverflow.com/users/453031/mike-ruhlin'}",True,1561,3981441.0,2,1,1344445769,1287600872,3981295,CC BY-SA 2.5,https://stackoverflow.com/questions/3981295/safari-caches-jsonp-requests-locally,Safari caches JSONP requests locally,,,,,,
1289,"['javascript', 'jquery']","{'account_id': 94739, 'reputation': 675, 'user_id': 258487, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/24fe3ea11ffd59d4f469a246c67bb3d6?s=256&d=identicon&r=PG', 'display_name': 'Brob', 'link': 'https://stackoverflow.com/users/258487/brob'}",True,1047,3862744.0,1,1,1344394560,1286273964,3862721,CC BY-SA 3.0,https://stackoverflow.com/questions/3862721/image-resize-on-window-resize,Image resize on window resize,1344394560.0,,,,,
1290,"['javascript', 'firefox', 'xhtml', 'xml-attribute', 'string-substitution']","{'account_id': 142070, 'reputation': 10839, 'user_id': 349528, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/rShsi.jpg?s=256&g=1', 'display_name': 'markmnl', 'link': 'https://stackoverflow.com/users/349528/markmnl'}",True,5740,,4,1,1344354685,1288152787,4029920,CC BY-SA 3.0,https://stackoverflow.com/questions/4029920/how-to-use-a-javascript-variable-as-a-xhtml-attributes-value,How to use a JavaScript variable as a XHTML attributes value?,1344354685.0,,,,,
