,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,migrated_from,community_owned_date
1002,"['php', 'javascript', 'wordpress']","{'account_id': 1750862, 'reputation': 85, 'user_id': 1599974, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/5ebabafdd591436f6834f3437708eeed?s=256&d=identicon&r=PG', 'display_name': 'Hemant Agrawal', 'link': 'https://stackoverflow.com/users/1599974/hemant-agrawal'}",True,109,,2,0,1508236599,1347865776,12454566,CC BY-SA 3.0,https://stackoverflow.com/questions/12454566/page-loading-issue-with-wordpress,Page loading issue with wordpress,,,,,,
1003,"['javascript', 'jquery']","{'account_id': 773362, 'reputation': 17567, 'user_id': 812303, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/b4013ff34cfafc4d651d49291b4da352?s=256&d=identicon&r=PG', 'display_name': 'Tomer', 'link': 'https://stackoverflow.com/users/812303/tomer'}",True,15985,12568664.0,4,19,1508202211,1348501697,12568494,CC BY-SA 3.0,https://stackoverflow.com/questions/12568494/keyup-event-always-return-uppercase-letter,keyup event always return uppercase letter,,,,,,
1004,"['javascript', 'google-chrome', 'google-chrome-extension']","{'account_id': 979490, 'reputation': 551, 'user_id': 999608, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/1623c14bf528b7e51aa361e871452f9d?s=256&d=identicon&r=PG', 'display_name': 'ecmendenhall', 'link': 'https://stackoverflow.com/users/999608/ecmendenhall'}",True,6008,,1,3,1508196566,1347311826,12359608,CC BY-SA 3.0,https://stackoverflow.com/questions/12359608/chrome-tabs-update-redirects-to-chrome-extension-invalid,chrome.tabs.update() redirects to &#39;chrome-extension://invalid/&#39;,1347312151.0,,,,,
1005,"['javascript', 'highcharts']","{'account_id': 162514, 'reputation': 26854, 'user_id': 384016, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/845f343c1d289a3ee6ea5140fef8a25b?s=256&d=identicon&r=PG', 'display_name': 'ryanzec', 'link': 'https://stackoverflow.com/users/384016/ryanzec'}",True,36228,12530729.0,3,19,1508142412,1348227978,12529934,CC BY-SA 3.0,https://stackoverflow.com/questions/12529934/displaying-percentage-inside-pie-item-for-highcharts,Displaying percentage inside pie item for highcharts,1508142412.0,,,,,
1006,"['javascript', 'jquery', 'html-table', 'drupal-7']","{'account_id': 1457019, 'reputation': 1153, 'user_id': 1386868, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/b9ac1d9ce4fe811e585e3af1dcf28860?s=256&d=identicon&r=PG', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/1386868/martin'}",True,357,,3,0,1508019649,1348062493,12496131,CC BY-SA 3.0,https://stackoverflow.com/questions/12496131/show-hide-all-tr-s-inside-table,Show/Hide all tr-s inside table,1508019649.0,,,,,
1007,"['javascript', 'd3.js']","{'account_id': 1790146, 'reputation': 779, 'user_id': 1630756, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/824ce34f71e1bb6fe511a1a9e8c14291?s=256&d=identicon&r=PG', 'display_name': 'Cristian G', 'link': 'https://stackoverflow.com/users/1630756/cristian-g'}",True,11868,12519116.0,2,22,1507801730,1348165943,12518741,CC BY-SA 3.0,https://stackoverflow.com/questions/12518741/determine-if-shift-key-is-pressed-during-mousedown-event,Determine if Shift key is pressed during mousedown event,,,,,,
1008,"['javascript', 'jquery', 'html', 'url']","{'account_id': 1238372, 'reputation': 10038, 'user_id': 1201492, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://graph.facebook.com/100001210701227/picture?type=large', 'display_name': 'Muhammad Usman', 'link': 'https://stackoverflow.com/users/1201492/muhammad-usman'}",True,13924,12220466.0,1,-3,1507730724,1346435674,12220345,,https://stackoverflow.com/questions/12220345/how-to-compare-two-urls-in-javascript-or-jquery,How to compare two urls in javascript or jquery,1495535250.0,1346436576.0,exact duplicate,,,
1009,"['javascript', 'compiler-warnings', 'google-closure-compiler', 'google-closure']","{'account_id': 963908, 'reputation': 6132, 'user_id': 987706, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/f9c778f2ae5f4b5fde46d5f1720b4a7c?s=256&d=identicon&r=PG', 'display_name': 'The Oddler', 'link': 'https://stackoverflow.com/users/987706/the-oddler'}",True,933,12237337.0,2,6,1507722415,1346597188,12236862,CC BY-SA 3.0,https://stackoverflow.com/questions/12236862/google-closure-annotating-wont-tell-me-im-wrong,Google Closure Annotating won&#39;t tell me I&#39;m wrong,1507722415.0,,,,,
1010,"['javascript', 'd3.js', 'crossfilter']","{'account_id': 1657698, 'reputation': 1096, 'user_id': 1526756, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/d514b888f20b5d59b8e8363298c8a482?s=256&d=identicon&r=PG', 'display_name': 'Dark Templar', 'link': 'https://stackoverflow.com/users/1526756/dark-templar'}",True,998,12443078.0,2,2,1507015904,1347321193,12360945,CC BY-SA 3.0,https://stackoverflow.com/questions/12360945/crossfilter-example-doesnt-work,Crossfilter Example doesn&#39;t work,,,,,,
1011,"['javascript', 'jquery', 'html', 'json', 'pagination']","{'account_id': 1499368, 'reputation': 71, 'user_id': 1404534, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/33c7ceb805259d0e8f7c3ea461c57107?s=256&d=identicon&r=PG', 'display_name': 'Neostim', 'link': 'https://stackoverflow.com/users/1404534/neostim'}",True,3262,12448936.0,1,2,1506961937,1347813086,12448640,CC BY-SA 3.0,https://stackoverflow.com/questions/12448640/pagination-using-a-get-more-button-with-getjson,Pagination: using a &quot;Get More&quot; button with getJSON,1481870828.0,,,,,
1012,"['javascript', 'mqtt']","{'account_id': 1858479, 'reputation': 41, 'user_id': 1683567, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c5e92900699eeeec85c161bd6372c4f?s=256&d=identicon&r=PG', 'display_name': 'user1683567', 'link': 'https://stackoverflow.com/users/1683567/user1683567'}",True,7751,,3,4,1506657562,1348070709,12498613,CC BY-SA 3.0,https://stackoverflow.com/questions/12498613/mqtt-javascript,MQTT Javascript,1489480007.0,,,,,
1013,"['javascript', 'html', 'safari']","{'account_id': 981994, 'reputation': 3093, 'user_id': 1001501, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/fa1d4db2fd0aad15dadb00aadefe0a5f?s=256&d=identicon&r=PG', 'display_name': 'mjroodt', 'link': 'https://stackoverflow.com/users/1001501/mjroodt'}",True,15484,12280635.0,4,7,1506621107,1346845036,12280575,CC BY-SA 3.0,https://stackoverflow.com/questions/12280575/javascript-alert-loads-before-page-displays,Javascript alert loads before page displays,1346845420.0,,,,,
1014,"['javascript', 'jsonp']","{'account_id': 117060, 'reputation': 34201, 'user_id': 306719, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/8b5f2224482b0bc3648353d36a0c8814?s=256&d=identicon&r=PG', 'display_name': 'hguser', 'link': 'https://stackoverflow.com/users/306719/hguser'}",True,2185,12574795.0,3,2,1506608401,1348531126,12574549,CC BY-SA 3.0,https://stackoverflow.com/questions/12574549/how-to-check-the-script-element-load-event-accross-browser-without-jquery,how to check the script element load event accross browser without jquery,1506608401.0,,,,,
1015,"['php', 'javascript', 'mysql', 'html', 'ms-word']","{'account_id': 973391, 'reputation': 91, 'user_id': 995426, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/e646ad77c498d93b235e252ce86b183e?s=256&d=identicon&r=PG', 'display_name': 'user995426', 'link': 'https://stackoverflow.com/users/995426/user995426'}",True,1258,12500018.0,3,0,1506603849,1348075482,12499815,CC BY-SA 3.0,https://stackoverflow.com/questions/12499815/enter-ms-word-equations-into-text-area,Enter MS-Word equations into text area,1348076328.0,,,,,
1016,['javascript'],"{'account_id': 1469956, 'reputation': 774, 'user_id': 1381770, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/46f819bf5eed242124e3e844d5b50245?s=256&d=identicon&r=PG', 'display_name': 'Hypn0tizeR', 'link': 'https://stackoverflow.com/users/1381770/hypn0tizer'}",True,76269,12591967.0,1,27,1506542661,1348611628,12591953,,https://stackoverflow.com/questions/12591953/redirect-to-other-page-on-alert-box-confirm,Redirect to other page on alert box confirm,,1421878445.0,Duplicate,,,
1017,"['javascript', 'regex']","{'account_id': 1062360, 'reputation': 35048, 'user_id': 1063716, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/594dfa12a4f922652c182c46b6bc2de3?s=256&d=identicon&r=PG', 'display_name': 'Steve Chambers', 'link': 'https://stackoverflow.com/users/1063716/steve-chambers'}",True,4351,12585110.0,3,4,1506287624,1348580151,12584124,CC BY-SA 3.0,https://stackoverflow.com/questions/12584124/how-to-match-nested-function-invocations-bracket-pairs-using-a-regular-express,How to match nested function invocations (bracket pairs) using a regular expression (recursive?),1478707836.0,,,,,
1018,"['javascript', 'image-loading']","{'account_id': 1763232, 'reputation': 38953, 'user_id': 1609729, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/f8572977c1b0afc39a670b2f654a3611?s=256&d=identicon&r=PG', 'display_name': 'Oto Shavadze', 'link': 'https://stackoverflow.com/users/1609729/oto-shavadze'}",True,277991,12355031.0,5,148,1506190989,1347291064,12354865,CC BY-SA 3.0,https://stackoverflow.com/questions/12354865/image-onload-event-and-browser-cache,image.onload event and browser cache,1480588802.0,,,,,
1019,"['javascript', 'jquery', 'undefined']","{'account_id': 1809032, 'reputation': 1399, 'user_id': 1645471, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b579d139b507477504b8c5f2d62ed812?s=256&d=identicon&r=PG', 'display_name': 'Fran&#231;ois P&#233;rez', 'link': 'https://stackoverflow.com/users/1645471/fran%c3%a7ois-p%c3%a9rez'}",True,831,,3,2,1506138724,1346745978,12259212,CC BY-SA 3.0,https://stackoverflow.com/questions/12259212/variable-reset-when-entering-foreach-javascript,Variable reset when entering forEach (javascript),1506138724.0,,,,,
1020,"['javascript', 'html', 'mobile-safari', 'ios6', 'web-audio-api']","{'account_id': 59218, 'reputation': 21889, 'user_id': 177222, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/1acb47a728c7c8a186647dcfaa2b5865?s=256&d=identicon&r=PG', 'display_name': 'AshleysBrain', 'link': 'https://stackoverflow.com/users/177222/ashleysbrain'}",True,26499,12569290.0,12,41,1506129733,1348158842,12517000,CC BY-SA 3.0,https://stackoverflow.com/questions/12517000/no-sound-on-ios-6-web-audio-api,No sound on iOS 6 Web Audio API,1348327718.0,,,,,
1021,"['javascript', 'sorting', 'filter', 'report', 'large-data']","{'account_id': 1355612, 'reputation': 716, 'user_id': 1294072, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/7c42fe0c65074b53b6e7ba14ea1ffbbe?s=256&d=identicon&r=PG', 'display_name': 'xyliu00', 'link': 'https://stackoverflow.com/users/1294072/xyliu00'}",True,9085,,3,7,1506060577,1348239161,12532949,CC BY-SA 3.0,https://stackoverflow.com/questions/12532949/can-javascript-sort-filter-and-render-a-very-large-table,"Can javascript sort, filter, and render a very large table?",1506102294.0,,,,,
1022,['javascript'],"{'account_id': 540807, 'reputation': 5304, 'user_id': 909135, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/32b15b2c6b355e8ba8802206998cd704?s=256&d=identicon&r=PG', 'display_name': 'Stephen', 'link': 'https://stackoverflow.com/users/909135/stephen'}",True,5291,12574149.0,3,8,1505960349,1348527596,12574098,CC BY-SA 3.0,https://stackoverflow.com/questions/12574098/is-document-write-actually-deprecated,Is document.write actually deprecated?,1348538406.0,,,,,
1023,"['javascript', 'scope', 'd3.js', 'onload', 'onerror']","{'account_id': 1839167, 'reputation': 924, 'user_id': 1668940, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/6c8e3da7aac4d8360d92fe002e628c6a?s=256&d=identicon&r=PG', 'display_name': 'wceo', 'link': 'https://stackoverflow.com/users/1668940/wceo'}",True,19799,12512575.0,2,3,1505815051,1348144034,12512539,CC BY-SA 3.0,https://stackoverflow.com/questions/12512539/javascript-onload-and-onerror-called-together,javascript: onload and onerror called together,1348492401.0,,,,,
1024,"['javascript', 'd3.js']","{'account_id': 26670, 'reputation': 23082, 'user_id': 69636, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/646403d51a0d50d498f0347270087623?s=256&d=identicon&r=PG', 'display_name': 'Yaron Naveh', 'link': 'https://stackoverflow.com/users/69636/yaron-naveh'}",True,6749,12653743.0,2,6,1505469366,1348870279,12648032,CC BY-SA 3.0,https://stackoverflow.com/questions/12648032/geochart-in-d3-js,geochart in d3.js,1505469366.0,,,,,
1025,"['javascript', 'php', 'html']","{'account_id': 1771729, 'reputation': 239, 'user_id': 1616377, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/08f457cb81ab5d6b26f8d24a59668a28?s=256&d=identicon&r=PG', 'display_name': 'Robert John Concepcion', 'link': 'https://stackoverflow.com/users/1616377/robert-john-concepcion'}",True,18173,,2,1,1505120401,1348627439,12593863,CC BY-SA 3.0,https://stackoverflow.com/questions/12593863/submit-form-close-popup-window-and-refresh-parent-page,"Submit form, close popup window and refresh parent page",1483733440.0,,,,,
1026,"['javascript', 'html', 'binding', 'angularjs']","{'account_id': 1885026, 'reputation': 1020, 'user_id': 1704423, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c8ec55635c7188b597236296ed956a57?s=256&d=identicon&r=PG', 'display_name': 'Jossi', 'link': 'https://stackoverflow.com/users/1704423/jossi'}",True,6078,12629786.0,2,7,1505065735,1348775969,12629151,CC BY-SA 3.0,https://stackoverflow.com/questions/12629151/angularjs-directive-transclude-scope-false,AngularJS directive transclude scope=false?,1505065735.0,,,,,
1027,"['javascript', 'xmlhttprequest']","{'account_id': 1603338, 'reputation': 10340, 'user_id': 1483954, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/aSqmJ.jpg?s=256&g=1', 'display_name': 'dman', 'link': 'https://stackoverflow.com/users/1483954/dman'}",False,121,,4,0,1504949507,1349000179,12660475,,https://stackoverflow.com/questions/12660475/xmlhttprequest-not-containing-web-page-even-though-web-page-was-received-success,XMLHttpRequest not containing web page even though web page was received successfully,1504949507.0,1349037092.0,exact duplicate,,,
1028,"['javascript', 'angularjs']","{'account_id': 117692, 'reputation': 23968, 'user_id': 308097, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/53cda7da91aa447b1f734a52546a1906?s=256&d=identicon&r=PG', 'display_name': 'Michael Low', 'link': 'https://stackoverflow.com/users/308097/michael-low'}",True,37940,12580394.0,2,8,1504779091,1348565184,12579986,CC BY-SA 3.0,https://stackoverflow.com/questions/12579986/how-to-get-only-selected-checkboxes-in-angularjs,How to get only selected checkboxes in angularjs?,,,,,,
1029,"['javascript', 'http', 'redirect', 'backbone.js', 'restlet']","{'account_id': 1024492, 'reputation': 5306, 'user_id': 1034105, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/4f41407c07a9be2ea02eea2e8406e0fd?s=256&d=identicon&r=PG', 'display_name': 'Kalamarico', 'link': 'https://stackoverflow.com/users/1034105/kalamarico'}",True,135,12265413.0,1,1,1504703282,1346767478,12265195,CC BY-SA 3.0,https://stackoverflow.com/questions/12265195/fragment-uris-not-executed-on-browser,Fragment uri&#39;s not executed on browser,1504703282.0,,,,,
1030,"['javascript', 'angularjs']","{'account_id': 206916, 'reputation': 15761, 'user_id': 456496, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/33128ca6e4e6bceeb695e2660e05242f?s=256&d=identicon&r=PG', 'display_name': 'Matt York', 'link': 'https://stackoverflow.com/users/456496/matt-york'}",True,590,12491191.0,1,3,1504690254,1348027464,12488387,CC BY-SA 3.0,https://stackoverflow.com/questions/12488387/why-does-angularjs-recommend-puttings-services-directives-and-filters-in-separ,"Why does AngularJS recommend puttings services, directives, and filters in separate modules?",1504690254.0,,,,,
1031,"['javascript', 'jquery']","{'account_id': 1090272, 'reputation': 7679, 'user_id': 1085050, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/052ep.png?s=256&g=1', 'display_name': 'MrPizzaFace', 'link': 'https://stackoverflow.com/users/1085050/mrpizzaface'}",True,57,12659021.0,2,0,1504627562,1348983861,12658969,CC BY-SA 4.0,https://stackoverflow.com/questions/12658969/call-a-javascript-function-from-a-link-all-possible-methods,Call a javascript function from a link. All possible methods,1592644375.0,,,,,
