,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date
1222,"['asp.net', 'javascript', 'flash', 'silverlight', 'audio']","{'account_id': 122223, 'reputation': 323, 'user_id': 315905, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/ef758942e92108b85cf0e8607987cf07?s=256&d=identicon&r=PG', 'display_name': 'jmacboy', 'link': 'https://stackoverflow.com/users/315905/jmacboy'}",True,1961,3162115.0,2,1,1340651040,1278019251,,3161774,CC BY-SA 2.5,https://stackoverflow.com/questions/3161774/how-can-i-record-audio-in-a-web-app-client-side-and-save-it-in-a-web-server,How can I record audio in a web app client side and save it in a web server?,,,,
1223,"['javascript', 'authentication', 'password-protection']","{'account_id': 168068, 'reputation': 1813, 'user_id': 393272, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6dcda428bb9570491f5945ab85a4527d?s=256&d=identicon&r=PG', 'display_name': 'Latze', 'link': 'https://stackoverflow.com/users/393272/latze'}",True,183,3264554.0,5,0,1340308915,1279281265,1340308882.0,3264541,CC BY-SA 3.0,https://stackoverflow.com/questions/3264541/is-there-a-reasonably-safe-way-of-authenticate-a-homepage-using-javascript,Is there a reasonably safe way of authenticate a homepage using JavaScript?,,,,
1224,"['javascript', 'ajax', 'internet-explorer']","{'account_id': 95840, 'reputation': 1631, 'user_id': 260810, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/5103a7d4cb168bbd284bb11061cb47a8?s=256&d=identicon&r=PG', 'display_name': 'bahamut100', 'link': 'https://stackoverflow.com/users/260810/bahamut100'}",True,14637,3269509.0,3,2,1340308459,1279281934,1279871105.0,3264630,CC BY-SA 2.5,https://stackoverflow.com/questions/3264630/this-value-is-working-on-firefox-but-not-in-internet-explorer,"this.value is working on Firefox, but not in Internet Explorer?",,,,
1225,"['javascript', 'ajax', 'mootools', 'mootools-events']","{'account_id': 117188, 'reputation': 2832, 'user_id': 307007, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/9e6ea3611e992d2f17146fe2b13b2080?s=256&d=identicon&r=PG', 'display_name': 'sea_1987', 'link': 'https://stackoverflow.com/users/307007/sea-1987'}",True,4759,,4,1,1340300954,1277990760,,3158193,CC BY-SA 2.5,https://stackoverflow.com/questions/3158193/mootools-appending-html-after-an-ajax-request,Mootools appending html after an ajax request,,,,
1226,"['php', 'javascript']","{'account_id': 155179, 'reputation': 227, 'user_id': 371647, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/e88f81823bbff6f8193a9ca231c5d4e6?s=256&d=identicon&r=PG', 'display_name': 'John Sims', 'link': 'https://stackoverflow.com/users/371647/john-sims'}",True,1271,3306434.0,7,1,1340277070,1279780301,1279780422.0,3306314,,https://stackoverflow.com/questions/3306314/how-to-pass-a-php-variable-to-javascript,How to pass a PHP variable to Javascript?,,1400513716.0,Duplicate,
1227,"['javascript', 'coda']","{'account_id': 128543, 'reputation': 1881, 'user_id': 326466, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/a84ddc2722bf7f50f32175d34edb8971?s=256&d=identicon&r=PG', 'display_name': 'JamesTBennett', 'link': 'https://stackoverflow.com/users/326466/jamestbennett'}",True,1161,,1,2,1340025266,1279316193,1279316397.0,3269027,CC BY-SA 2.5,https://stackoverflow.com/questions/3269027/coda-question-on-javascript,coda question on javascript,,,,
1228,"['javascript', 'jquery', 'hide', 'show', 'jquery-animate']","{'account_id': 172893, 'reputation': 23, 'user_id': 401214, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d093437039dd43d1a060897d8faa7a4?s=256&d=identicon&r=PG', 'display_name': 'user401214', 'link': 'https://stackoverflow.com/users/401214/user401214'}",True,300,3326714.0,3,2,1339903059,1280001832,1280013016.0,3326672,CC BY-SA 2.5,https://stackoverflow.com/questions/3326672/elements-within-a-hidden-element-are-not-hidden,elements within a hidden element are not hidden,,,,
1229,"['javascript', 'canvas', 'conways-game-of-life']","{'account_id': 104705, 'reputation': 3926, 'user_id': 2034126, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/89f586e76251fe1c3b6180ad565c730d?s=256&d=identicon&r=PG', 'display_name': 'Vincent', 'link': 'https://stackoverflow.com/users/2034126/vincent'}",True,942,3222914.0,1,3,1339887958,1278845993,1486564098.0,3222790,CC BY-SA 3.0,https://stackoverflow.com/questions/3222790/implementing-conways-game-of-life-in-javascript-with-canvas,Implementing Conway&#39;s Game of Life in JavaScript with &lt;canvas&gt;,,,,
1230,"['javascript', 'firefox', 'greasemonkey', 'same-origin-policy']","{'account_id': 167954, 'reputation': 27127, 'user_id': 393087, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/fe541f7ee2308f46a19230cb3a4b4d06?s=256&d=identicon&r=PG', 'display_name': 'rsk82', 'link': 'https://stackoverflow.com/users/393087/rsk82'}",False,1103,,0,4,1339739621,1279365980,1339739621.0,3271280,CC BY-SA 3.0,https://stackoverflow.com/questions/3271280/postmessage-doesnt-work-in-greasemonkey,postMessage doesn&#39;t work in GreaseMonkey ,,,,
1231,"['javascript', 'google-chrome', 'greasemonkey']","{'account_id': 65848, 'reputation': 934, 'user_id': 193493, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/72065235e1f0640bc7a340cddfe84148?s=256&d=identicon&r=PG', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/193493/paul'}",True,512,3261645.0,4,2,1339577771,1279241019,1339577771.0,3261158,CC BY-SA 3.0,https://stackoverflow.com/questions/3261158/is-greasemonkey-a-built-in-extension-of-googles-chrome,Is greasemonkey a built-in extension of Google&#39;s Chrome?,,,,
1232,"['javascript', 'iphone', 'objective-c', 'json', 'plist']","{'account_id': 46106, 'reputation': 5415, 'user_id': 136132, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/0r5wX.jpg?s=256&g=1', 'display_name': 'sungkwangsong', 'link': 'https://stackoverflow.com/users/136132/sungkwangsong'}",True,6501,,3,6,1339483815,1280379007,1338488035.0,3359546,CC BY-SA 3.0,https://stackoverflow.com/questions/3359546/how-do-i-create-json-file-from-plist-file,How do I create json file from plist file?,,,,
1233,"['javascript', 'closures']","{'account_id': 13106, 'reputation': 23736, 'user_id': 26143, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/9XaBm.jpg?s=256&g=1', 'display_name': 'gath', 'link': 'https://stackoverflow.com/users/26143/gath'}",True,5928,3288974.0,5,18,1339480950,1279620480,1279627386.0,3288893,CC BY-SA 2.5,https://stackoverflow.com/questions/3288893/why-do-we-have-closures-in-javascript,Why do we have closures in JavaScript?,,,,
1234,"['javascript', 'jquery', 'html']","{'account_id': 33759, 'reputation': 35159, 'user_id': 94813, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/309b6e38fe3e1f926bfd6de600ce0346?s=256&d=identicon&r=PG', 'display_name': 'Rakesh Juyal', 'link': 'https://stackoverflow.com/users/94813/rakesh-juyal'}",True,4385,3226565.0,3,2,1339411260,1278919501,1278922771.0,3226544,CC BY-SA 2.5,https://stackoverflow.com/questions/3226544/how-to-save-the-input-values-of-an-html-page,How to save the input values of an HTML page?,,,,
1235,['javascript'],"{'account_id': 632020, 'reputation': 33, 'user_id': 393599, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/6b4db651ee8d9dcdeea5dd0cbab9dce5?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/393599/chris'}",True,176,3262956.0,5,3,1338965563,1279267002,1338965563.0,3262944,CC BY-SA 3.0,https://stackoverflow.com/questions/3262944/defining-numerous-variables-in-a-single-step,Defining numerous variables in a single step?,,,,
1236,"['javascript', 'jquery']","{'user_type': 'does_not_exist', 'display_name': 'user372551'}",True,3206,3224208.0,2,0,1338786790,1278872983,1338786790.0,3224192,CC BY-SA 3.0,https://stackoverflow.com/questions/3224192/jquery-creating-a-style-element-on-fly,jQuery Creating a style element on fly,,,,
1237,"['php', 'javascript', 'ajax', 'model-view-controller', 'zend-framework']","{'account_id': 81544, 'reputation': 24819, 'user_id': 229853, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jake', 'link': 'https://stackoverflow.com/users/229853/jake'}",True,9280,,3,1,1338641309,1279904884,1338641309.0,3320609,CC BY-SA 3.0,https://stackoverflow.com/questions/3320609/download-pdf-file-from-a-string-using-jquery,Download pdf file from a string using Jquery,,,,
1238,"['javascript', 'jquery', 'ajax', 'internet-explorer']","{'account_id': 139690, 'reputation': 883, 'user_id': 345443, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/0bc6315009e83e09282e533bca354049?s=256&d=identicon&r=PG', 'display_name': 'tinkerr', 'link': 'https://stackoverflow.com/users/345443/tinkerr'}",True,5096,,2,3,1338620565,1277942326,1277959065.0,3154273,CC BY-SA 2.5,https://stackoverflow.com/questions/3154273/getjson-jquery-not-working-in-ie-8,$.getJSON (jQuery) not working in IE 8,,,,
1239,"['javascript', 'html', 'air']","{'account_id': 142611, 'reputation': 1884, 'user_id': 350421, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/a3787b56146f13dabb63d096ac6bf543?s=256&d=identicon&r=PG', 'display_name': 'jasonflaherty', 'link': 'https://stackoverflow.com/users/350421/jasonflaherty'}",True,276,8379457.0,1,2,1338404036,1279384248,,3272309,CC BY-SA 2.5,https://stackoverflow.com/questions/3272309/simple-air-notification-app-noob,Simple AIR Notification App (noob),,,,
1240,"['asp.net', 'javascript', 'jquery']","{'account_id': 220421, 'reputation': 873, 'user_id': 477815, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/1a29b82141fc4a639a07a78820859d8c?s=256&d=identicon&r=PG', 'display_name': 'shmandor', 'link': 'https://stackoverflow.com/users/477815/shmandor'}",True,401,3236658.0,2,0,1338273979,1279020199,1279020758.0,3236636,CC BY-SA 2.5,https://stackoverflow.com/questions/3236636/how-to-implement-photo-gallary-with-slide-show,how to implement photo gallary with slide show,,,,
1241,"['javascript', 'dojo', 'drag-and-drop']","{'account_id': 116055, 'reputation': 726, 'user_id': 304484, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/1de8e30c80e8183e8390f531043a45fc?s=256&d=identicon&r=PG', 'display_name': 'Gunner4Life', 'link': 'https://stackoverflow.com/users/304484/gunner4life'}",True,1450,3255975.0,2,3,1338195856,1279130794,1279131025.0,3249061,CC BY-SA 2.5,https://stackoverflow.com/questions/3249061/dojo-abort-drag-drop-operation-in-dnd-drop-before,Dojo abort drag/drop operation in dnd/drop/before,,,,
1242,"['javascript', 'constructor', 'module-pattern']","{'account_id': 413, 'reputation': 8409, 'user_id': 525, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/4436162d341da82c86f6a284d637c9d7?s=256&d=identicon&r=PG', 'display_name': 'pc1oad1etter', 'link': 'https://stackoverflow.com/users/525/pc1oad1etter'}",True,738,3257860.0,3,2,1337937916,1279211876,,3257797,CC BY-SA 2.5,https://stackoverflow.com/questions/3257797/when-returning-an-object-from-a-javascript-constructor-function-avoiding-new,When returning an object from a JavaScript constructor function (avoiding &#39;new&#39;) how do I implement public members?,,,,
1243,"['javascript', 'jquery', 'plugins', 'tooltip']","{'account_id': 628558, 'reputation': 45, 'user_id': 383315, 'user_type': 'unregistered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/5b3654c5f5d1ecda9316eaa72147c549?s=256&d=identicon&r=PG', 'display_name': 'Prupper', 'link': 'https://stackoverflow.com/users/383315/prupper'}",True,339,,2,3,1337869389,1280262066,,3347605,CC BY-SA 2.5,https://stackoverflow.com/questions/3347605/problem-with-including-js-files-on-a-html-page,Problem with including JS files on a HTML page,,,,
1244,"['.net', 'javascript', 'json']","{'account_id': 6898, 'reputation': 24511, 'user_id': 11755, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/YVFLg.jpg?s=256&g=1', 'display_name': 'dagda1', 'link': 'https://stackoverflow.com/users/11755/dagda1'}",True,223,3363231.0,2,3,1337696642,1280409715,1337696642.0,3362897,CC BY-SA 3.0,https://stackoverflow.com/questions/3362897/formatting-a-javascript-date-into-a-string-for-json-deseriailization,Formatting a JavaScript date into a string for JSON DeSeriailization,,,,
1245,"['javascript', 'jquery', 'autocomplete']","{'account_id': 28924, 'reputation': 575, 'user_id': 77694, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/5c8e0a90d6d2538fe990daa0e43abfb5?s=256&d=identicon&r=PG', 'display_name': 'Mr W', 'link': 'https://stackoverflow.com/users/77694/mr-w'}",True,733,,1,2,1337575965,1277924481,,3152479,CC BY-SA 2.5,https://stackoverflow.com/questions/3152479/jquery-autocomplete-enter-triggers-another-binding,"jQuery Autocomplete, enter triggers another binding",,,,
1246,"['javascript', 'html', 'web-worker']","{'account_id': 99438, 'reputation': 759, 'user_id': 268602, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/f7336d4e554c0a2dffdec85f54abd987?s=256&d=identicon&r=PG', 'display_name': 'Stephen Ierodiaconou', 'link': 'https://stackoverflow.com/users/268602/stephen-ierodiaconou'}",True,2963,,3,9,1337421742,1278315108,1278315667.0,3177774,CC BY-SA 2.5,https://stackoverflow.com/questions/3177774/how-to-prevent-html5-web-workers-from-locking-up-thus-correctly-responding-to-me,How to prevent HTML5 Web Workers from locking up thus correctly responding to messages from parent,,,,
1247,"['javascript', 'gtk', 'node.js']","{'account_id': 73784, 'reputation': 2123, 'user_id': 212307, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/37f4d3bf437fea4708bd5c9411033694?s=256&d=identicon&r=PG', 'display_name': 'Rixius', 'link': 'https://stackoverflow.com/users/212307/rixius'}",True,3752,5796379.0,2,6,1337353966,1280337561,1337353966.0,3355568,CC BY-SA 3.0,https://stackoverflow.com/questions/3355568/javascript-gtk-bindings,Javascript GTK bindings,,,,
1248,"['javascript', 'asp.net']","{'account_id': 633968, 'reputation': 41, 'user_id': 399866, 'user_type': 'unregistered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/699eb67c07e5babe542347fd792b77e4?s=256&d=identicon&r=PG', 'display_name': 'pRAVeEN', 'link': 'https://stackoverflow.com/users/399866/praveen'}",True,343,,1,0,1337104494,1279857351,1337104494.0,3315280,CC BY-SA 3.0,https://stackoverflow.com/questions/3315280/how-can-i-implement-a-countdown-timer-in-an-asp-net-page,How can I implement a countdown timer in an ASP.NET page?,,,,
1249,"['javascript', 'google-maps', 'google-maps-api-3', 'lazy-loading']","{'account_id': 44361, 'reputation': 17627, 'user_id': 130164, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/319bd6ef9c9c8d876f731150cb4951c7?s=256&d=identicon&r=PG', 'display_name': 'Maxim Zaslavsky', 'link': 'https://stackoverflow.com/users/130164/maxim-zaslavsky'}",True,4359,3324608.0,1,7,1337002300,1277928980,1337002300.0,3153059,CC BY-SA 3.0,https://stackoverflow.com/questions/3153059/strategy-for-lazy-loading-markers-into-a-google-maps-javascript-api-map,Strategy for lazy-loading markers into a Google Maps Javascript API map,,,,
1250,"['javascript', 'performance', 'spring', 'drop-down-menu']","{'account_id': 791217, 'reputation': 1, 'user_id': 393923, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/e2715f0597a4647e0d2e16bb2c827e67?s=256&d=identicon&r=PG', 'display_name': 'SpringConfused', 'link': 'https://stackoverflow.com/users/393923/springconfused'}",True,273,,2,0,1336769503,1279288004,1336769503.0,3265445,CC BY-SA 3.0,https://stackoverflow.com/questions/3265445/select-dropdown-element-with-1-million-options-ahem-dependent-too,"Select dropdown element with 1 million options, ahem...dependent too",,,,
1251,"['javascript', 'jquery']","{'account_id': 92558, 'reputation': 1671, 'user_id': 253617, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/L2CuS.jpg?s=256&g=1', 'display_name': 'Sina Fathieh', 'link': 'https://stackoverflow.com/users/253617/sina-fathieh'}",True,1804,3368035.0,3,2,1336686065,1280450379,,3367992,CC BY-SA 2.5,https://stackoverflow.com/questions/3367992/insert-an-element-at-a-certain-time-of-the-day,insert an element at a certain time of the day,,,,
1252,"['javascript', 'asp.net', 'jquery', 'updatepanel']","{'account_id': 25097, 'reputation': 22128, 'user_id': 64262, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/fd3396b4ba715bf49e85d59c44e1963e?s=256&d=identicon&r=PG', 'display_name': 'andleer', 'link': 'https://stackoverflow.com/users/64262/andleer'}",True,958,3322810.0,2,2,1336612741,1279923064,1279923619.0,3322768,CC BY-SA 2.5,https://stackoverflow.com/questions/3322768/jquery-outside-of-a-asp-net-update-panel,jQuery outside of a asp.net update panel,,,,
1253,"['javascript', 'jquery', 'jqplot']","{'account_id': 162306, 'reputation': 1928, 'user_id': 383677, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/db25802db31cc63e69d6b2e798d67cf5?s=256&d=identicon&r=PG', 'display_name': 'srinathhs', 'link': 'https://stackoverflow.com/users/383677/srinathhs'}",True,4481,4623848.0,2,4,1336584651,1278747965,1336584651.0,3218348,CC BY-SA 3.0,https://stackoverflow.com/questions/3218348/jqplot-dateaxis-rendering-is-not-proper,Jqplot DateAxis rendering is not proper,,,,
