,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,community_owned_date,closed_date,closed_reason,locked_date
1305,"['php', 'javascript', 'html']","{'account_id': 205222, 'reputation': 407, 'user_id': 453871, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': '5416339', 'link': 'https://stackoverflow.com/users/453871/5416339'}",True,299,,3801488.0,3,3,1326901946,1285567950,,3801474,CC BY-SA 2.5,https://stackoverflow.com/questions/3801474/how-to-operate-with-onfocus,How to operate with onfocus?,,,,
1306,"['javascript', 'asp.net', 'jquery', 'master-pages']","{'account_id': 192151, 'reputation': 165, 'user_id': 433139, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/2fac231462ec5a2829c42cf4a9ddafba?s=256&d=identicon&r=PG', 'display_name': 'chrisb', 'link': 'https://stackoverflow.com/users/433139/chrisb'}",True,23982,,3713713.0,4,11,1326804654,1284506589,1284506901.0,3713642,CC BY-SA 2.5,https://stackoverflow.com/questions/3713642/how-to-run-jquery-script-if-html-page-is-the-home-page,How to run jquery script if html page is the home page...?,,,,
1307,"['javascript', 'date']","{'account_id': 794596, 'reputation': 53, 'user_id': 437021, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/e2334a825b665ce12b1ac0e91796376e?s=256&d=identicon&r=PG', 'display_name': 'Coen', 'link': 'https://stackoverflow.com/users/437021/coen'}",True,645,,3618893.0,8,5,1326609942,1283349534,1283349605.0,3618825,CC BY-SA 2.5,https://stackoverflow.com/questions/3618825/date-javascript,Date javascript,,,,
1308,"['javascript', 'node.js', 'heroku']","{'account_id': 193927, 'reputation': 23461, 'user_id': 435951, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/31850b6211b74e9b3ae9ef8af6785ec6?s=256&d=identicon&r=PG', 'display_name': 'donald', 'link': 'https://stackoverflow.com/users/435951/donald'}",True,1165,,3774651.0,2,2,1326278209,1285151104,1292752133.0,3768313,CC BY-SA 2.5,https://stackoverflow.com/questions/3768313/node-js-hosting-platform-heroku-like,Node.js hosting platform Heroku-like,,,,
1309,"['javascript', 'prototype', 'prototypejs']","{'account_id': 48948, 'reputation': 33847, 'user_id': 145574, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/683ed6ba54880a577aaa2592f6e9ebe8?s=256&d=identicon&r=PG', 'display_name': 'pstanton', 'link': 'https://stackoverflow.com/users/145574/pstanton'}",True,460,,3827311.0,1,2,1326237489,1285809768,1326237489.0,3827066,CC BY-SA 3.0,https://stackoverflow.com/questions/3827066/firecontentloadedevent-is-being-called-prematurely-in-ie,fireContentLoadedEvent is being called prematurely in ie,,,,
1310,"['javascript', 'css', 'performance', 'scaling', 'fading']","{'account_id': 187523, 'reputation': 663, 'user_id': 425646, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/fd7dd9287ecc1b4139be3d53ee3e6771?s=256&d=identicon&r=PG', 'display_name': 'Totomobile', 'link': 'https://stackoverflow.com/users/425646/totomobile'}",False,334,,,1,0,1326136747,1285017954,1285023685.0,3755636,CC BY-SA 2.5,https://stackoverflow.com/questions/3755636/javascript-transitions-on-css-scaled-images-perform-poorly,Javascript transitions on CSS scaled images perform poorly,,,,
1311,"['javascript', 'geolocation']","{'account_id': 111046, 'reputation': 5873, 'user_id': 293585, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/fdf509cf650ca52f9a5affc754e34215?s=256&d=identicon&r=PG&f=1', 'display_name': 'floatleft', 'link': 'https://stackoverflow.com/users/293585/floatleft'}",False,822,,,0,1,1326128354,1285727843,1285729733.0,3818384,CC BY-SA 2.5,https://stackoverflow.com/questions/3818384/reset-user-geo-location-on-page-load-delete-set-a-cookie,Reset user geo location on page load. Delete &amp; set a cookie,,,,
1312,"['javascript', 'same-origin-policy']","{'account_id': 10962, 'reputation': 21086, 'user_id': 20946, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/V6x39.jpg?s=256&g=1', 'display_name': 'cllpse', 'link': 'https://stackoverflow.com/users/20946/cllpse'}",True,1270,,,2,1,1325859913,1283886308,,3661809,CC BY-SA 2.5,https://stackoverflow.com/questions/3661809/javascript-and-couchdb-how-do-i-avoid-cross-origin-policy-errors-on-get-post-p,JavaScript and CouchDB - How do I avoid cross-origin policy errors on GET/POST/PUT/DELETE requests,,,,
1313,"['php', 'javascript', 'date', 'utc']","{'account_id': 33076, 'reputation': 5503, 'user_id': 1275364, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/132bd27355f01b6d887381037342305a?s=256&d=identicon&r=PG', 'display_name': 'Ian McIntyre Silber', 'link': 'https://stackoverflow.com/users/1275364/ian-mcintyre-silber'}",True,4692,,3714592.0,3,2,1325708583,1284521117,1284523463.0,3714443,CC BY-SA 2.5,https://stackoverflow.com/questions/3714443/php-return-js-utc-date-format,PHP return JS UTC date format,,,,
1314,"['javascript', 'html', 'dom', 'prototypejs']","{'account_id': 657367, 'reputation': 21, 'user_id': 461194, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/f106ee9401029413a08fcfee736a212e?s=256&d=identicon&r=PG', 'display_name': 'Josh', 'link': 'https://stackoverflow.com/users/461194/josh'}",True,2876,,,1,2,1325689087,1285717722,1325689087.0,3817832,CC BY-SA 3.0,https://stackoverflow.com/questions/3817832/ie-v-ff-is-table-tbodies0-valid,IE v. FF: Is table.tBodies[0] valid?,,,,
1315,"['javascript', 'jquery', 'codeigniter', 'external-script']","{'account_id': 182884, 'reputation': 4043, 'user_id': 417902, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/40ac7da43dc62a302346e305a718aedb?s=256&d=identicon&r=PG', 'display_name': 'lemiant', 'link': 'https://stackoverflow.com/users/417902/lemiant'}",True,4832,,3612586.0,6,4,1325623742,1283283403,1325623742.0,3612539,CC BY-SA 3.0,https://stackoverflow.com/questions/3612539/is-it-possible-to-load-jquery-in-the-body-of-a-page,Is it possible to load Jquery in the body of a page,,,,
1316,"['javascript', 'codeigniter', 'head']","{'account_id': 177058, 'reputation': 4399, 'user_id': 408159, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/Zhyym.jpg?s=256&g=1', 'display_name': 'Thomas Clowes', 'link': 'https://stackoverflow.com/users/408159/thomas-clowes'}",True,1828,,3694865.0,3,2,1325622881,1284295444,1325622881.0,3694858,CC BY-SA 3.0,https://stackoverflow.com/questions/3694858/where-to-include-js-files-does-it-matter,Where to include JS files - does it matter?,,,,
1317,"['javascript', 'internet-explorer']","{'account_id': 127626, 'reputation': 804, 'user_id': 324924, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/7ebef0ecac8e233c99f286adbe3b0c07?s=256&d=identicon&r=PG', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/324924/paul'}",True,16102,,,5,3,1325501432,1285767990,1285768290.0,3822200,CC BY-SA 2.5,https://stackoverflow.com/questions/3822200/fire-a-click-event-in-a-parent-window-from-a-popup,Fire a click event in a parent window from a popup,,,,
1318,"['javascript', 'firebug', 'javascript-objects']","{'account_id': 127918, 'reputation': 142434, 'user_id': 325418, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/eb71c362ddeda80c2668d2575e97bc70?s=256&d=identicon&r=PG', 'display_name': 'nonopolarity', 'link': 'https://stackoverflow.com/users/325418/nonopolarity'}",True,268,,3731819.0,3,15,1325434734,1284682113,1284682842.0,3731802,CC BY-SA 2.5,https://stackoverflow.com/questions/3731802/what-is-the-behavior-of-typing-a1-giving-1-and-a1-b2-giving-an-error-in,"What is the behavior of typing {a:1} giving 1, and {a:1, b:2} giving an error in a Javascript console?",,,,
1319,"['javascript', 'ruby-on-rails', 'prototypejs']","{'account_id': 77098, 'reputation': 22015, 'user_id': 220274, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/90cae8a3bd6ae69b80748c87932ef5ec?s=256&d=identicon&r=PG', 'display_name': 'Jason', 'link': 'https://stackoverflow.com/users/220274/jason'}",True,773,,3826265.0,1,0,1325177842,1285798048,1325177842.0,3826235,CC BY-SA 3.0,https://stackoverflow.com/questions/3826235/how-can-i-dynamically-add-a-select-element-to-a-form-using-prototype-rails,How can I dynamically add a select element to a form using Prototype &amp; Rails?,,,,
1320,"['javascript', 'jquery', 'jquery-ui']","{'account_id': 45013, 'reputation': 1791, 'user_id': 132413, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/67822af119f4889ea8dbfa3ca01d1543?s=256&d=identicon&r=PG', 'display_name': 'Ken Struys', 'link': 'https://stackoverflow.com/users/132413/ken-struys'}",True,784,,3638822.0,1,1,1325176920,1283540381,1325176920.0,3638746,CC BY-SA 3.0,https://stackoverflow.com/questions/3638746/animated-sorting-of-block-elements-in-javascript,Animated Sorting of Block Elements in Javascript,,,,
1321,"['javascript', 'prototypejs']","{'account_id': 70657, 'reputation': 16928, 'user_id': 204693, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7d3b4f343b7e304239d22151b2381700?s=256&d=identicon&r=PG&f=1', 'display_name': 'F.P', 'link': 'https://stackoverflow.com/users/204693/f-p'}",True,903,,3710491.0,1,0,1325176757,1284478311,1325176757.0,3710405,CC BY-SA 3.0,https://stackoverflow.com/questions/3710405/manipulate-href-of-anchor-based-on-class-in-prototype,Manipulate href of anchor based on class in Prototype,,,,
1322,"['javascript', 'prototypejs']","{'account_id': 139951, 'reputation': 4172, 'user_id': 345905, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/fed5a8cd7937343452e549e38aa420ac?s=256&d=identicon&r=PG', 'display_name': 'brewster', 'link': 'https://stackoverflow.com/users/345905/brewster'}",True,462,,3802620.0,1,1,1325176694,1285373645,1325176694.0,3791870,CC BY-SA 3.0,https://stackoverflow.com/questions/3791870/prototype-update-method-to-copy-vs-move,prototype update method to COPY vs MOVE,,,,
1323,"['javascript', 'performance', 'prototypejs']","{'account_id': 87901, 'reputation': 4586, 'user_id': 243480, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/6f6102658732cae642375e1dc8b6a63b?s=256&d=identicon&r=PG', 'display_name': 'Vladislav', 'link': 'https://stackoverflow.com/users/243480/vladislav'}",True,4152,,3739951.0,3,2,1325176647,1284767833,1325176647.0,3739819,CC BY-SA 3.0,https://stackoverflow.com/questions/3739819/javascript-performance-with-creating-large-tables,Javascript performance with creating large tables,,,,
1324,"['javascript', 'prototypejs', 'lowpro']","{'account_id': 202780, 'reputation': 1051, 'user_id': 450039, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/81c5badf7849f5c1e5f599c0614ff9d1?s=256&d=identicon&r=PG', 'display_name': 'Swartz', 'link': 'https://stackoverflow.com/users/450039/swartz'}",True,218,,3733001.0,1,1,1325176542,1284683418,1325176542.0,3731911,CC BY-SA 3.0,https://stackoverflow.com/questions/3731911/click-event-not-processed-when-using-prototype-with-lowpro,Click event not processed when using prototype (with lowpro),,,,
1325,"['javascript', 'exception', 'magento', 'prototypejs']","{'account_id': 91967, 'reputation': 2537, 'user_id': 252276, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/e054322e476e45c165e1720afec5f04a?s=256&d=identicon&r=PG', 'display_name': 'Sorcy', 'link': 'https://stackoverflow.com/users/252276/sorcy'}",True,1343,,3728827.0,2,0,1325176456,1284655029,1325176456.0,3728747,CC BY-SA 3.0,https://stackoverflow.com/questions/3728747/why-does-this-prototype-code-in-magento-crash,Why does this Prototype Code in Magento crash?,,,,
1326,['javascript'],"{'account_id': 53776, 'reputation': 14578, 'user_id': 160820, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/5e709e8805a4a6444de34da080f45c8b?s=256&d=identicon&r=PG', 'display_name': 'user160820', 'link': 'https://stackoverflow.com/users/160820/user160820'}",True,295,,,2,1,1325175683,1284371408,1325175683.0,3699317,CC BY-SA 3.0,https://stackoverflow.com/questions/3699317/onmouseout-event-control,onmouseout event control,,,,
1327,"['javascript', 'jquery', 'webforms']","{'account_id': 148162, 'reputation': 5815, 'user_id': 359736, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/a1edb5e74a22d64889aade6b609bfa9a?s=256&d=identicon&r=PG', 'display_name': 'Kieran Andrews', 'link': 'https://stackoverflow.com/users/359736/kieran-andrews'}",True,6797,,3675564.0,2,3,1325175060,1283995151,1325175060.0,3673136,,https://stackoverflow.com/questions/3673136/form-builder-with-jquery-validation,Form Builder with JQuery Validation,,1350639532.0,not constructive,
1328,"['javascript', 'prototypejs', 'sifr']","{'account_id': 89183, 'reputation': 1288, 'user_id': 246193, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://i.stack.imgur.com/5Mdmi.jpg?s=256&g=1', 'display_name': 'Sreejith Sasidharan', 'link': 'https://stackoverflow.com/users/246193/sreejith-sasidharan'}",True,246,,3695821.0,3,0,1325174815,1284279341,1325174815.0,3694187,CC BY-SA 3.0,https://stackoverflow.com/questions/3694187/update-sifr-text-after-ajax-update,update sIFR text after ajax update,,,,
1329,"['javascript', 'html']","{'account_id': 208128, 'reputation': 873, 'user_id': 458425, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/5d7cac1b6ac4475c2dfc86299494ee0f?s=256&d=identicon&r=PG', 'display_name': 'J.Ko', 'link': 'https://stackoverflow.com/users/458425/j-ko'}",True,954,,3795987.0,3,2,1325170975,1285456933,1325170975.0,3795961,CC BY-SA 3.0,https://stackoverflow.com/questions/3795961/when-objects-e-g-img-tag-is-created-by-javascript-it-doesnt-have-the-closin,"When objects (e.g. img tag) is created by javascript, it doesn&#39;t have the closing tag. How do I make it W3C valid?",,,,
1330,"['javascript', 'html', 'prototypejs', 'structure']","{'account_id': 145322, 'reputation': 17701, 'user_id': 355044, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/1YHAY.jpg?s=256&g=1', 'display_name': 'Meow', 'link': 'https://stackoverflow.com/users/355044/meow'}",True,296,,3784910.0,1,0,1325170961,1285311713,1325170961.0,3784883,CC BY-SA 3.0,https://stackoverflow.com/questions/3784883/how-to-pass-argument-if-event-handler-is-assigned-in-initialization-function,How to pass argument if event handler is assigned in initialization function?,,,,
1331,"['javascript', 'prototypejs']","{'account_id': 635903, 'reputation': 743, 'user_id': 395886, 'user_type': 'unregistered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/8cebcf207344b383bea7ac436c9cc113?s=256&d=identicon&r=PG', 'display_name': 'pondpad', 'link': 'https://stackoverflow.com/users/395886/pondpad'}",True,7489,,3625614.0,2,2,1325170147,1283416042,1325170147.0,3625350,CC BY-SA 3.0,https://stackoverflow.com/questions/3625350/prototype-hide-all-elements-of-a-class,Prototype Hide All elements of a class,,,,
1332,"['javascript', 'css', 'events', 'prototypejs', 'onmouseup']","{'account_id': 202534, 'reputation': 97, 'user_id': 449668, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/ec27782fb75f83095752ca15c747b087?s=256&d=identicon&r=PG', 'display_name': 'Alberto Mnemon', 'link': 'https://stackoverflow.com/users/449668/alberto-mnemon'}",True,5454,,3831686.0,3,3,1325161500,1285857125,1325161500.0,3831589,CC BY-SA 3.0,https://stackoverflow.com/questions/3831589/losing-mouseup-event-if-releasing-not-over-the-same-element,Losing MouseUp event if releasing not over the same element,,,,
1333,"['javascript', 'jquery', 'flash']","{'account_id': 108560, 'reputation': 971, 'user_id': 288082, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/304d558cd000ca25bc9a591db811eadc?s=256&d=identicon&r=PG', 'display_name': 'Mikey1980', 'link': 'https://stackoverflow.com/users/288082/mikey1980'}",True,682,,3642518.0,3,1,1325160701,1283601653,1325160701.0,3642149,CC BY-SA 3.0,https://stackoverflow.com/questions/3642149/recreate-simple-flash-animation-using-javascript,Recreate Simple Flash Animation using Javascript,,,,
1334,"['javascript', 'ajax', 'xmlhttprequest']","{'account_id': 51203, 'reputation': 53, 'user_id': 152951, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/7234200cd88455fbfda914c80941d87a?s=256&d=identicon&r=PG&f=1', 'display_name': 'CoDeR', 'link': 'https://stackoverflow.com/users/152951/coder'}",True,1726,,3800673.0,1,1,1325105118,1285551771,1325105118.0,3800609,CC BY-SA 3.0,https://stackoverflow.com/questions/3800609/using-javascript-how-to-capture-all-xmlhttprequest-onreadystatechange,using JavaScript how to capture all XMLHttpRequest onreadystatechange?,,,,
1335,"['javascript', 'ajax', 'prototypejs', 'ref']","{'account_id': 647133, 'reputation': 23, 'user_id': 427647, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/13b550ab78d1e40bf7b3527d6d5b61b1?s=256&d=identicon&r=PG', 'display_name': 'Alehandro', 'link': 'https://stackoverflow.com/users/427647/alehandro'}",True,138,,3665752.0,1,1,1325105098,1283932821,1325105098.0,3665689,CC BY-SA 3.0,https://stackoverflow.com/questions/3665689/2-same-function-class-name-ajax-in-prototype,"2 same (function,class) name &quot;Ajax&quot; in prototype",,,,
