,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,accepted_answer_id,closed_reason,community_owned_date,locked_date
1438,"['javascript', 'html']","{'account_id': 47577, 'reputation': 21112, 'user_id': 140970, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/l5g4q.jpg?s=256&g=1', 'display_name': 'KJ Saxena', 'link': 'https://stackoverflow.com/users/140970/kj-saxena'}",True,807,,2,3,1258978749,1258695244,1258978749.0,1768532,CC BY-SA 2.5,https://stackoverflow.com/questions/1768532/using-javascript-find-the-height-a-div-is-going-to-take-before-it-is-rendered,using javascript find the height a div is going to take before it is rendered,,1768541.0,,,
1439,"['javascript', 'canvas']","{'account_id': 573649, 'reputation': 1909, 'user_id': 213586, 'user_type': 'unregistered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3a6ffd41ed39b2f06df1f2802320d7e3?s=256&d=identicon&r=PG', 'display_name': 'jack moore', 'link': 'https://stackoverflow.com/users/213586/jack-moore'}",True,3455,,1,3,1258978731,1258534938,1258978731.0,1754609,CC BY-SA 2.5,https://stackoverflow.com/questions/1754609/js-canvas-single-line-animation,JS/Canvas single line animation,,1756415.0,,,
1440,"['java', 'javascript', 'html', 'css']","{'account_id': 569829, 'reputation': 77, 'user_id': 212347, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/79281e117e486b182656235952327f1a?s=256&d=identicon&r=PG', 'display_name': 'ausin_7791', 'link': 'https://stackoverflow.com/users/212347/ausin-7791'}",True,1270,,5,1,1258978699,1258401229,1258978699.0,1744464,CC BY-SA 2.5,https://stackoverflow.com/questions/1744464/how-to-check-which-images-css-javascript-are-used-in-web-app,How to check which images/css/javascript are used in web app?,,,,,
1441,"['javascript', 'jquery', 'selector']","{'account_id': 59432, 'reputation': 4149, 'user_id': 177819, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/2c6587f53ce3458c7c94e23ec3c5df03?s=256&d=identicon&r=PG', 'display_name': 'Andrei', 'link': 'https://stackoverflow.com/users/177819/andrei'}",True,108,,2,0,1258978504,1258801746,1258978504.0,1775176,CC BY-SA 2.5,https://stackoverflow.com/questions/1775176/jquery-selector-question,jQuery selector question,,1775193.0,,,
1442,"['javascript', 'jquery']","{'account_id': 63324, 'reputation': 1174, 'user_id': 187503, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/8bba3626a891a409dd835b5cbe0d1170?s=256&d=identicon&r=PG', 'display_name': 'Jackson', 'link': 'https://stackoverflow.com/users/187503/jackson'}",True,7897,,3,2,1258978477,1258598665,1258978477.0,1760575,CC BY-SA 2.5,https://stackoverflow.com/questions/1760575/jquery-javascript-show-hide-id-if-current-url-contains-foo,jQuery / Javascript - Show / hide ID if current url contains /foo/,,1760605.0,,,
1443,"['c#', 'asp.net', 'javascript', 'silverlight']","{'account_id': 18570, 'reputation': 55090, 'user_id': 42636, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/1cf6e58dae064fc449e6840ffdb90306?s=256&d=identicon&r=PG', 'display_name': 'pistacchio', 'link': 'https://stackoverflow.com/users/42636/pistacchio'}",True,470,,2,0,1258975646,1258972518,,1782292,CC BY-SA 2.5,https://stackoverflow.com/questions/1782292/how-to-access-silverlight-client-and-server-side,How to access Silverlight client and server side?,,,,,
1444,['javascript'],"{'account_id': 75631, 'reputation': 1, 'user_id': 216882, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97f19780fd9d418d16b28e480c55b292?s=256&d=identicon&r=PG', 'display_name': 'chennai', 'link': 'https://stackoverflow.com/users/216882/chennai'}",False,423,,1,0,1258970006,1258969821,,1782132,CC BY-SA 2.5,https://stackoverflow.com/questions/1782132/how-to-pass-data-from-javascript-to-python,How to pass data from javascript to python?,,,,,
1445,"['javascript', 'iphone', 'html', 'css']","{'account_id': 40029, 'reputation': 12009, 'user_id': 115781, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/7f0c300a172253ab88feb0c3992b9301?s=256&d=identicon&r=PG', 'display_name': 'Mickey Shine', 'link': 'https://stackoverflow.com/users/115781/mickey-shine'}",True,356,,1,2,1258966083,1258961109,1258966083.0,1781581,CC BY-SA 2.5,https://stackoverflow.com/questions/1781581/remove-selected-style-on-a-div,remove selected style on a DIV,,1781640.0,,,
1446,"['javascript', 'charts']","{'account_id': 49039, 'reputation': 4124, 'user_id': 145888, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/a5c48ce2226e65800a67961b2fafc1c0?s=256&d=identicon&r=PG', 'display_name': 'David Zhao', 'link': 'https://stackoverflow.com/users/145888/david-zhao'}",True,4415,,3,4,1258966027,1258956056,1258956195.0,1781341,CC BY-SA 2.5,https://stackoverflow.com/questions/1781341/good-ajax-chart-graphic-library,Good Ajax Chart/Graphic Library,,1781347.0,,,
1447,"['javascript', 'jquery']","{'account_id': 29402, 'reputation': 4860, 'user_id': 79435, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/0949504ab705ea86dd931f90cb224cda?s=256&d=identicon&r=PG', 'display_name': 'Wondering', 'link': 'https://stackoverflow.com/users/79435/wondering'}",True,123,,1,0,1258965618,1258962762,1258965197.0,1781673,CC BY-SA 2.5,https://stackoverflow.com/questions/1781673/table-is-breaking-jquery,table is breaking -jQuery,,1781826.0,,,
1448,"['javascript', 'firefox', 'firefox-addon', 'firefox-3']","{'account_id': 880503, 'reputation': 71, 'user_id': 210911, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/672607fcdd7d0f7d34ab0d3150e06eb5?s=256&d=identicon&r=PG', 'display_name': 'iTech', 'link': 'https://stackoverflow.com/users/210911/itech'}",True,753,,2,2,1258955309,1258175981,,1733357,CC BY-SA 2.5,https://stackoverflow.com/questions/1733357/firefox-addon-development-detecting-non-compatible-addons,Firefox Addon Development : Detecting non-compatible addons?,,1781309.0,,,
1449,"['php', 'javascript']","{'account_id': 881064, 'reputation': 31, 'user_id': 193560, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/6988514df2d3dc33c7203e56cc24257b?s=256&d=identicon&r=PG', 'display_name': 'Lavanya ks', 'link': 'https://stackoverflow.com/users/193560/lavanya-ks'}",True,641,,1,0,1258953768,1258951484,1258953768.0,1781141,CC BY-SA 2.5,https://stackoverflow.com/questions/1781141/integrating-audio-player-which-support-both-mozilla-and-ie,Integrating audio player which support both mozilla and IE,,,,,
1450,"['javascript', 'jquery', 'visual-studio-2005', 'asp.net-ajax', 'web-services']","{'account_id': 570751, 'reputation': 1, 'user_id': 216722, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/c8e661428d8b917cc507d106353d78fe?s=256&d=identicon&r=PG', 'display_name': 'Wayne ', 'link': 'https://stackoverflow.com/users/216722/wayne'}",True,1793,,2,0,1258950293,1258944328,1258944690.0,1780868,CC BY-SA 2.5,https://stackoverflow.com/questions/1780868/web-service-call-fails-from-jquery,Web Service call fails from JQuery,,,,,
1451,"['java', 'javascript', 'gwt', 'google-maps', 'concurrency']","{'account_id': 75423, 'reputation': 5208, 'user_id': 216363, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/c4d4b6dbea0f5f2e6f5232a93b5f5290?s=256&d=identicon&r=PG', 'display_name': 'D-Nice', 'link': 'https://stackoverflow.com/users/216363/d-nice'}",True,672,,2,2,1258943938,1258933530,,1780448,CC BY-SA 2.5,https://stackoverflow.com/questions/1780448/concurrency-issue-plotting-google-maps-geocoder-request-on-google-maps-widget,Concurrency Issue plotting google maps GeoCoder request on Google Maps Widget,,,,,
1452,"['javascript', 'bespin']","{'account_id': 53289, 'reputation': 35658, 'user_id': 159319, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/BNcfw.png?s=256&g=1', 'display_name': 'jantimon', 'link': 'https://stackoverflow.com/users/159319/jantimon'}",True,495,,1,0,1258939964,1258786762,1258797572.0,1774776,CC BY-SA 2.5,https://stackoverflow.com/questions/1774776/settings-of-bespin-embedded,Settings of Bespin embedded?,,1780701.0,,,
1453,['javascript'],"{'account_id': 570738, 'reputation': 21, 'user_id': 216694, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/7223633c88f071fb180ca043dc09ca1b?s=256&d=identicon&r=PG', 'display_name': 'Walt', 'link': 'https://stackoverflow.com/users/216694/walt'}",True,327,,2,2,1258937278,1258936758,,1780583,CC BY-SA 2.5,https://stackoverflow.com/questions/1780583/javascript-onclickoff,Javascript OnclickOff,,,,,
1454,"['javascript', 'regex']","{'account_id': 21203, 'reputation': 463, 'user_id': 51357, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/8d00eb8e52658f22fe23c5e4e31394c0?s=256&d=identicon&r=PG', 'display_name': 'pentarim', 'link': 'https://stackoverflow.com/users/51357/pentarim'}",True,560,,3,1,1258932672,1258931451,1258932176.0,1780364,CC BY-SA 2.5,https://stackoverflow.com/questions/1780364/javascript-regex-extracting-variables-from-paths,Javascript Regex: extracting variables from paths,,1780379.0,,,
1455,"['javascript', 'flash', 'actionscript-3', 'json', 'externalinterface']","{'account_id': 570713, 'reputation': 1, 'user_id': 216633, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/3c32bd92cd3e5a3c5bc1cd5752ffa93b?s=256&d=identicon&r=PG', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/216633/dave'}",False,125,,1,0,1258929696,1258925929,,1780086,CC BY-SA 2.5,https://stackoverflow.com/questions/1780086/as3-actionscripting,AS3 actionscripting,,,,,
1456,"['.net', 'asp.net', 'javascript', 'xss', 'security']","{'account_id': 570700, 'reputation': 13, 'user_id': 216598, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/539f731e33e58546dbf506afa34a0182?s=256&d=identicon&r=PG', 'display_name': 'saqib', 'link': 'https://stackoverflow.com/users/216598/saqib'}",True,1405,,4,1,1258925920,1258920639,1258921517.0,1779823,CC BY-SA 2.5,https://stackoverflow.com/questions/1779823/javascript-code-injected-into-my-website-pages,JavaScript Code injected into my website pages,,1779860.0,,,
1457,"['php', 'javascript', 'codeigniter']","{'account_id': 49259, 'reputation': 13716, 'user_id': 146587, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/dca0ebacce0844b9d65f5322420c72a2?s=256&d=identicon&r=PG', 'display_name': 'Mala', 'link': 'https://stackoverflow.com/users/146587/mala'}",True,910,,4,2,1258924835,1258923791,,1779991,CC BY-SA 2.5,https://stackoverflow.com/questions/1779991/codeigniter-and-js-libraries,CodeIgniter and JS libraries,,1780030.0,,,
1458,"['javascript', 'jquery', 'regex']","{'account_id': 72200, 'reputation': 1277, 'user_id': 208559, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/26dae53cf37c43f9d4718c9f52a228c2?s=256&d=identicon&r=PG', 'display_name': 'Punit', 'link': 'https://stackoverflow.com/users/208559/punit'}",True,761,,4,0,1258921886,1258919034,1258920729.0,1779736,CC BY-SA 2.5,https://stackoverflow.com/questions/1779736/regular-expression-not-working-when-provided-in-double-quotes-in-javascript,regular expression not working when provided in double quotes in javascript,,,,,
1459,"['javascript', 'jquery', 'mootools']","{'account_id': 26201, 'reputation': 24269, 'user_id': 67945, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/5a46c45ae5e044a4e63c9ed91b7b7c0a?s=256&d=identicon&r=PG', 'display_name': 'Frankie', 'link': 'https://stackoverflow.com/users/67945/frankie'}",True,302,,4,1,1258916419,1258912604,1258915789.0,1779426,CC BY-SA 2.5,https://stackoverflow.com/questions/1779426/how-to-reuse-effect-instance-on-jquery,how to reuse effect instance on jquery,,1779569.0,,,
1460,"['asp.net', 'javascript', 'web-services', 'jquery']","{'account_id': 28885, 'reputation': 3378, 'user_id': 77525, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/3a708bd3176e190ade08e0649265071b?s=256&d=identicon&r=PG', 'display_name': 'Dmitris', 'link': 'https://stackoverflow.com/users/77525/dmitris'}",True,375,,1,1,1258912841,1258912504,,1779420,CC BY-SA 2.5,https://stackoverflow.com/questions/1779420/escape-character-and-error-500,Escape character and error 500,,1779434.0,,,
1461,"['asp.net', 'javascript', 'ajax', 'controls']","{'account_id': 876290, 'reputation': 2124, 'user_id': 108440, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/b659792164e0040a9504029aa1e54d70?s=256&d=identicon&r=PG', 'display_name': 'markiz', 'link': 'https://stackoverflow.com/users/108440/markiz'}",True,1419,,1,0,1258902911,1258894594,1258902911.0,1778627,CC BY-SA 2.5,https://stackoverflow.com/questions/1778627/composite-control-accessing-javascript-functions,composite control accessing javascript functions,,1778936.0,,,
1462,['javascript'],"{'account_id': 42533, 'reputation': 26784, 'user_id': 123927, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/1b83301c2dd25b97a58600e4a1cee0d3?s=256&d=identicon&r=PG', 'display_name': 'Fluffy', 'link': 'https://stackoverflow.com/users/123927/fluffy'}",True,467,,2,0,1258901961,1258898262,1258900630.0,1778770,CC BY-SA 2.5,https://stackoverflow.com/questions/1778770/how-to-get-image-body-in-javascript,How to get image body in Javascript?,,1778924.0,,,
1463,"['c#', 'javascript', 'jquery', 'asp.net-mvc']","{'account_id': 44316, 'reputation': 81376, 'user_id': 130015, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/13871016e7ff62f95d47c0eeb9194674?s=256&d=identicon&r=PG', 'display_name': 'chobo2', 'link': 'https://stackoverflow.com/users/130015/chobo2'}",True,1487,,2,1,1258893889,1258873460,,1778061,CC BY-SA 2.5,https://stackoverflow.com/questions/1778061/how-to-detect-different-user-settings-javascript-enabled-cookies-enabled,"How to detect different user settings? Javascript enabled, Cookies enabled",,1778607.0,,,
1464,['javascript'],"{'account_id': 574285, 'reputation': 1, 'user_id': 216449, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/2e3d0b1bef053b915a0b2dd90d8a37a8?s=256&d=identicon&r=PG', 'display_name': 'lm.', 'link': 'https://stackoverflow.com/users/216449/lm'}",False,287,,2,-1,1258893633,1258892981,1258893200.0,1778579,CC BY-SA 2.5,https://stackoverflow.com/questions/1778579/javascript-help-combo-box,Javascript help - combo box,,,,,
1465,['javascript'],"{'account_id': 571546, 'reputation': 11, 'user_id': 215165, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/2e3d0b1bef053b915a0b2dd90d8a37a8?s=256&d=identicon&r=PG', 'display_name': 'lm.', 'link': 'https://stackoverflow.com/users/215165/lm'}",True,1853,,6,1,1258892596,1258686998,1258687367.0,1768110,CC BY-SA 2.5,https://stackoverflow.com/questions/1768110/simple-javascript-code-toggle-function-please-explain,simple Javascript code - toggle function - please explain,,,,,
1466,"['javascript', 'for-loop']","{'account_id': 75432, 'reputation': 123, 'user_id': 216385, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e4ccf0a2df13331b4f67c6effd208e78?s=256&d=identicon&r=PG', 'display_name': 'Programme Newbie', 'link': 'https://stackoverflow.com/users/216385/programme-newbie'}",True,1124,,2,1,1258887459,1258885653,1258885981.0,1778367,CC BY-SA 2.5,https://stackoverflow.com/questions/1778367/javascript-how-should-i-calculate-the-result-use-for-loop,Javascript - How should I calculate the result use for loop?,,1778379.0,,,
1467,"['javascript', 'function', 'button']","{'account_id': 75432, 'reputation': 123, 'user_id': 216385, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e4ccf0a2df13331b4f67c6effd208e78?s=256&d=identicon&r=PG', 'display_name': 'Programme Newbie', 'link': 'https://stackoverflow.com/users/216385/programme-newbie'}",True,142,,3,1,1258877483,1258876834,1258877483.0,1778152,CC BY-SA 2.5,https://stackoverflow.com/questions/1778152/why-does-the-function-on-my-button-not-work,Why does the function on my button not work?,,1778161.0,,,
1468,"['javascript', 'jquery', 'asp.net-mvc', 'rest']","{'account_id': 56260, 'reputation': 4540, 'user_id': 168501, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/5ad9e2e51eed586dff95100ab1e4c3d5?s=256&d=identicon&r=PG', 'display_name': 'DucDigital', 'link': 'https://stackoverflow.com/users/168501/ducdigital'}",True,1218,,1,2,1258877016,1258483598,,1750946,CC BY-SA 2.5,https://stackoverflow.com/questions/1750946/allow-restful-delete-method-in-asp-net-mvc,Allow RESTful DELETE method in asp.net mvc?,,1751165.0,,,
1469,"['javascript', 'ajax', 'json', 'gwt', 'same-origin-policy']","{'account_id': 75423, 'reputation': 5208, 'user_id': 216363, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/c4d4b6dbea0f5f2e6f5232a93b5f5290?s=256&d=identicon&r=PG', 'display_name': 'D-Nice', 'link': 'https://stackoverflow.com/users/216363/d-nice'}",True,939,,1,2,1258876436,1258868517,1258875878.0,1777931,CC BY-SA 2.5,https://stackoverflow.com/questions/1777931/what-is-the-most-straightforward-gwt-workaround-for-same-origin-policy-restricti,What is the most straightforward GWT workaround for same origin policy restriction (trying to query google maps api)?,,1778144.0,,,
