,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,locked_date,migrated_from,community_owned_date
1342,"['javascript', 'svg', 'd3.js', 'force-layout']","{'account_id': 1027567, 'reputation': 9562, 'user_id': 1036544, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/8b39ae2542d31dddc80c680af397015c?s=256&d=identicon&r=PG', 'display_name': 'MLister', 'link': 'https://stackoverflow.com/users/1036544/mlister'}",True,38403,3,57,1483547927,1344892822,1390127425.0,11942500,CC BY-SA 3.0,https://stackoverflow.com/questions/11942500/how-to-make-force-layout-graph-in-d3-js-responsive-to-screen-browser-size,How to make force layout graph in D3.js responsive to screen/browser size,11948988.0,,,,,,
1343,"['javascript', 'html', 'css']","{'account_id': 1730016, 'reputation': 593, 'user_id': 1583802, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/715a406abb71b983ab9c670963f65eda?s=256&d=identicon&r=PG', 'display_name': 'Manikandan', 'link': 'https://stackoverflow.com/users/1583802/manikandan'}",True,249,4,0,1483416072,1344409777,,11859404,CC BY-SA 3.0,https://stackoverflow.com/questions/11859404/apply-style-by-javascript-without-using-id,Apply style by javascript without using Id,11859623.0,,,,,,
1344,"['javascript', 'html-table', 'width']","{'account_id': 1633695, 'reputation': 1099, 'user_id': 1507760, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/ba72b2703ca479407a450292f3e4d06f?s=256&d=identicon&r=PG', 'display_name': 'cream', 'link': 'https://stackoverflow.com/users/1507760/cream'}",True,46858,4,6,1483386524,1344667965,1483386524.0,11912673,CC BY-SA 3.0,https://stackoverflow.com/questions/11912673/javascript-to-determine-table-width-height,Javascript to determine table width/height,11913506.0,,,,,,
1345,['javascript'],"{'account_id': 291661, 'reputation': 4412, 'user_id': 593958, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/b2a43f917e86d519bcea42c9f6f08f09?s=256&d=identicon&r=PG&f=1', 'display_name': 'skmasq', 'link': 'https://stackoverflow.com/users/593958/skmasq'}",True,570,2,1,1483378781,1346266078,1483378781.0,12184575,CC BY-SA 3.0,https://stackoverflow.com/questions/12184575/round-date-milliseconds,Round Date() milliseconds,12184630.0,,,,,,
1346,"['javascript', 'date', 'format']","{'account_id': 1393434, 'reputation': 2475, 'user_id': 1323716, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/GG9lj.jpg?s=256&g=1', 'display_name': 'Stanislas Piotrowski', 'link': 'https://stackoverflow.com/users/1323716/stanislas-piotrowski'}",True,1633,1,2,1483263352,1346310048,1483263352.0,12191517,CC BY-SA 3.0,https://stackoverflow.com/questions/12191517/javascript-formatting-date-format,javascript formatting date format,12191927.0,,,,,,
1347,"['javascript', 'html', 'css', 'iframe']","{'account_id': 1630932, 'reputation': 289, 'user_id': 1505485, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c939ee9693614bf1f6212a6006660ffa?s=256&d=identicon&r=PG', 'display_name': 'The Antarctican', 'link': 'https://stackoverflow.com/users/1505485/the-antarctican'}",True,44601,2,17,1483160806,1345914071,1483160806.0,12123947,CC BY-SA 3.0,https://stackoverflow.com/questions/12123947/how-to-get-iframe-to-fill-entire-page-100-and-top4px,how to get iframe to fill entire page 100% and top:4px?,,,,,,,
1348,"['javascript', 'jquery', 'memory-management', 'iframe']","{'account_id': 415072, 'reputation': 2518, 'user_id': 789655, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b7fac771a6c8fccc82fe34f951b7b3fd?s=256&d=identicon&r=PG', 'display_name': 'Sthe', 'link': 'https://stackoverflow.com/users/789655/sthe'}",True,18144,3,27,1483130418,1345967066,,12128458,CC BY-SA 3.0,https://stackoverflow.com/questions/12128458/iframes-and-memory-management-in-javascript,Iframes and memory management in Javascript,12229850.0,,,,,,
1349,"['javascript', 'css', 'adsense']","{'account_id': 411140, 'reputation': 4787, 'user_id': 783410, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/9cc1a242c22b6057c68e49b8d9590055?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rafik Bari', 'link': 'https://stackoverflow.com/users/783410/rafik-bari'}",False,2211,1,0,1483053740,1344761953,1483053740.0,11920998,CC BY-SA 3.0,https://stackoverflow.com/questions/11920998/google-adsense-changing-a-background-color-to-transparent,Google AdSense: Changing a background color to transparent,,,,,,,
1350,"['php', 'javascript', 'mysql']","{'account_id': 1154730, 'reputation': 23, 'user_id': 1135647, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100000784930796/picture?type=large', 'display_name': 'Vikram Acharya', 'link': 'https://stackoverflow.com/users/1135647/vikram-acharya'}",True,1239,2,2,1482938811,1345725845,1482938811.0,12091875,CC BY-SA 3.0,https://stackoverflow.com/questions/12091875/retrieving-the-values-of-the-selected-dropdown-item-on-same-webpage-in-php-and-w,retrieving the values of the selected dropdown item on same webpage in php and with the other data posting it to the other forms,12092458.0,,,,,,
1351,"['javascript', 'jquery', 'html', 'html5-video']","{'user_type': 'does_not_exist', 'display_name': 'user967451'}",True,3543,2,5,1482916954,1345154898,,11996142,CC BY-SA 3.0,https://stackoverflow.com/questions/11996142/how-to-detect-when-a-html5-video-is-played-for-the-first-time,How to detect when a HTML5 &lt;video&gt; is played for the first time?,11996365.0,,,,,,
1352,"['php', 'javascript', 'jquery', 'twig', 'silex']","{'account_id': 1042964, 'reputation': 462, 'user_id': 1048576, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/3c10fad1ac08cc2cf459b32b0aeb3735?s=256&d=identicon&r=PG', 'display_name': 'Moismyname', 'link': 'https://stackoverflow.com/users/1048576/moismyname'}",True,16540,1,16,1482902606,1345219609,1345219774.0,12009271,CC BY-SA 3.0,https://stackoverflow.com/questions/12009271/using-javascript-variable-in-twig-template-using-silex-framework,Using Javascript variable in Twig template using Silex framework,12010680.0,,,,,,
1353,"['javascript', 'jquery', 'html', 'events']","{'account_id': 532915, 'reputation': 847, 'user_id': 903645, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b551f6e619479299ea2d366a0fdcb48f?s=256&d=identicon&r=PG', 'display_name': 'Alfonso Fernandez-Ocampo', 'link': 'https://stackoverflow.com/users/903645/alfonso-fernandez-ocampo'}",True,29809,5,11,1482845301,1344248840,1465547146.0,11826484,CC BY-SA 3.0,https://stackoverflow.com/questions/11826484/jquery-event-after-html-function,jquery event after html() function,11826737.0,,,,,,
1354,"['javascript', 'jquery', 'design-patterns', 'module-pattern']","{'account_id': 322557, 'reputation': 25692, 'user_id': 642022, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/wQoYq.jpg?s=256&g=1', 'display_name': 'Patrioticcow', 'link': 'https://stackoverflow.com/users/642022/patrioticcow'}",True,25046,5,14,1482821878,1345483905,1383782219.0,12042260,CC BY-SA 3.0,https://stackoverflow.com/questions/12042260/how-to-use-the-javascript-module-pattern-in-a-real-example,how to use the javascript module pattern in a real example?,12042471.0,,,,,,
1355,"['php', 'javascript', 'cryptography', 'sjcl']","{'account_id': 1513246, 'reputation': 458, 'user_id': 1414850, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/EORTF.png?s=256&g=1', 'display_name': 'Gihan De Silva', 'link': 'https://stackoverflow.com/users/1414850/gihan-de-silva'}",True,3607,2,4,1482694025,1345099916,1345445932.0,11982073,CC BY-SA 3.0,https://stackoverflow.com/questions/11982073/encrypt-in-javascript-with-sjcl-and-decrypt-in-php,Encrypt in Javascript with SJCL and decrypt in PHP,,,,,,,
1356,"['javascript', 'html', 'dom', 'logic']","{'account_id': 1097350, 'reputation': 262, 'user_id': 1090656, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/a98f745a9b1bb8358ee394c396297f17?s=256&d=identicon&r=PG', 'display_name': 'KSM', 'link': 'https://stackoverflow.com/users/1090656/ksm'}",False,115,1,1,1482685462,1344711953,1482685462.0,11916859,CC BY-SA 3.0,https://stackoverflow.com/questions/11916859/how-to-retrieve-a-value-when-set-as-a-default-value,How to retrieve a value when set as a default value?,,,,,,,
1357,"['javascript', 'dojo', 'xmlhttprequest']","{'account_id': 288054, 'reputation': 5302, 'user_id': 588243, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/7134a1b3bb60919edcbf78eab4e0992d?s=256&d=identicon&r=PG', 'display_name': 'Torbj&#246;rn', 'link': 'https://stackoverflow.com/users/588243/torbj%c3%b6rn'}",True,6079,1,8,1482650942,1346139413,1482650942.0,12154748,CC BY-SA 3.0,https://stackoverflow.com/questions/12154748/how-to-retrieve-xhr-response-code-timestamp-of-amdized-dojo,How to retrieve XHR response code (+timestamp) of AMD&#39;ized Dojo?,12155418.0,,,,,,
1358,"['javascript', 'html', 'forms']","{'user_type': 'does_not_exist', 'display_name': 'user1480277'}",True,37267,4,5,1482574666,1346368800,,12206959,CC BY-SA 3.0,https://stackoverflow.com/questions/12206959/add-remove-rows-dynamically-in-a-table-in-javascript,Add/Remove rows dynamically in a table in javascript,12207552.0,,,,,,
1359,"['javascript', 'concurrency', 'callback', 'firebase']","{'account_id': 240794, 'reputation': 823, 'user_id': 511230, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/SYYV9.jpg?s=256&g=1', 'display_name': 'PersianExcursion', 'link': 'https://stackoverflow.com/users/511230/persianexcursion'}",True,3579,4,1,1482383067,1344468303,1344480950.0,11874674,CC BY-SA 3.0,https://stackoverflow.com/questions/11874674/how-do-i-deal-with-two-callbacks-accessing-a-datastructure-in-javascript,How do I deal with two callbacks accessing a datastructure in javascript?,11875650.0,,,,,,
1360,"['javascript', 'debugging', 'interactive']","{'account_id': 8372, 'reputation': 219684, 'user_id': 15055, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/7f71287b47b7189d11fe6d3fbc7ed2fe?s=256&d=identicon&r=PG', 'display_name': 'Claudiu', 'link': 'https://stackoverflow.com/users/15055/claudiu'}",True,2233,2,8,1482253691,1346265451,,12184404,CC BY-SA 3.0,https://stackoverflow.com/questions/12184404/javascript-interactive-debugging-equivalent-of-pythons-pdb-set-trace,javascript interactive debugging (equivalent of python&#39;s pdb.set_trace()),12184478.0,,,,,,
1361,"['javascript', 'input', 'tags']","{'account_id': 1749977, 'reputation': 11, 'user_id': 1599289, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad4ed8038acb38c863a5f19592d09b19?s=256&d=identicon&r=PG', 'display_name': 'user1599289', 'link': 'https://stackoverflow.com/users/1599289/user1599289'}",True,74642,2,1,1482226396,1344981715,1495540426.0,11961474,,https://stackoverflow.com/questions/11961474/how-to-sum-two-numbers-from-input-tag,how to sum two numbers from input tag?,,,1345037869.0,exact duplicate,,,
1362,"['c#', 'javascript', 'arrays', 'list']","{'account_id': 408473, 'reputation': 11087, 'user_id': 779158, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/1d58ae647c0cdd5de573e4737a5e28b1?s=256&d=identicon&r=PG', 'display_name': 'rahularyansharma', 'link': 'https://stackoverflow.com/users/779158/rahularyansharma'}",True,28156,5,5,1481987167,1344250630,,11826936,CC BY-SA 3.0,https://stackoverflow.com/questions/11826936/pass-list-item-from-c-to-javascript-array,pass list item from c# to javascript array,11827105.0,,,,,,
1363,"['javascript', 'jquery', 'textbox', 'focus']","{'account_id': 455420, 'reputation': 111, 'user_id': 853575, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/cd2a1f1b39f25833a0b44c8563dc10e8?s=256&d=identicon&r=PG', 'display_name': 'user853575', 'link': 'https://stackoverflow.com/users/853575/user853575'}",True,32369,6,1,1481894922,1345274349,1495541805.0,12016725,,https://stackoverflow.com/questions/12016725/check-textbox-focus-using-jquery,Check textbox focus using jQuery,12016750.0,,1345428072.0,exact duplicate,,,
1364,"['javascript', 'jquery', 'google-apps-script', 'google-forms']","{'account_id': 1436820, 'reputation': 2213, 'user_id': 1358004, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/a1808a4c690535e9842491a55dc5332d?s=256&d=identicon&r=PG', 'display_name': 'Viral Shah', 'link': 'https://stackoverflow.com/users/1358004/viral-shah'}",True,22990,3,5,1481775405,1346243932,1480791248.0,12178175,CC BY-SA 3.0,https://stackoverflow.com/questions/12178175/how-can-i-add-dynamic-field-in-google-form,How can I add dynamic field in Google Form?,12248020.0,,,,,,
1365,"['c#', 'javascript', 'asp.net', 'webforms']","{'account_id': 30495, 'reputation': 467, 'user_id': 83180, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/76a7ddb08bc3d19dc04bd0f50dd7a028?s=256&d=identicon&r=PG', 'display_name': 'Podge', 'link': 'https://stackoverflow.com/users/83180/podge'}",False,3650,5,-1,1481753245,1345624683,1345625423.0,12069265,CC BY-SA 3.0,https://stackoverflow.com/questions/12069265/asp-net-web-forms-clientside-validation-always-postback,asp.net web forms clientside validation always postback,,,,,,,
1366,['javascript'],"{'account_id': 897891, 'reputation': 383, 'user_id': 934757, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/239c4db22bae3eaec81e3838bb0161f6?s=256&d=identicon&r=PG', 'display_name': 'djnz0feh', 'link': 'https://stackoverflow.com/users/934757/djnz0feh'}",True,9102,2,9,1481588381,1346155445,1481588381.0,12158835,,https://stackoverflow.com/questions/12158835/shared-variable-scope-between-two-browser-tabs,Shared variable scope between two browser tabs?,,,1481588367.0,Duplicate,,,
1367,"['javascript', 'jquery']","{'account_id': 1523643, 'reputation': 22448, 'user_id': 1422604, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/ca45dd8df3ec5f4535d8bc09e59c4d2e?s=256&d=identicon&r=PG', 'display_name': 'Alan2', 'link': 'https://stackoverflow.com/users/1422604/alan2'}",True,204,3,1,1481409146,1345372824,,12025876,CC BY-SA 3.0,https://stackoverflow.com/questions/12025876/can-i-refactor-if-else-with-a-switch-or-case-statement-in-javascript,Can I refactor if - else with a switch or case statement in javascript?,12026037.0,,,,,,
1368,"['javascript', 'jquery', 'html', 'html5-audio']","{'account_id': 298125, 'reputation': 11003, 'user_id': 603986, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/cb82889f27fa0e93a1fc8905cbeccd29?s=256&d=identicon&r=PG', 'display_name': 'Charlie', 'link': 'https://stackoverflow.com/users/603986/charlie'}",True,31030,3,10,1481383573,1345049933,1479431605.0,11973673,CC BY-SA 3.0,https://stackoverflow.com/questions/11973673/have-audio-tag-play-after-a-delay,Have audio tag play after a delay?,11973935.0,,,,,,
1369,"['javascript', 'google-maps', 'kml']","{'account_id': 1562080, 'reputation': 412, 'user_id': 1599872, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/cebaaecd2eb3c393cc9a3a8e0e5a4ba0?s=256&d=identicon&r=PG', 'display_name': 'Sulliwane', 'link': 'https://stackoverflow.com/users/1599872/sulliwane'}",True,5895,2,8,1481069155,1346234460,1481069155.0,12175387,CC BY-SA 3.0,https://stackoverflow.com/questions/12175387/kml-layers-doesnt-update-when-reloading-the-page,Kml layers doesn&#39;t update when reloading the page,12178927.0,,,,,,
1370,"['javascript', 'jshint']","{'account_id': 454126, 'reputation': 56508, 'user_id': 851498, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/3cRvS.png?s=256&g=1', 'display_name': 'Florian Margaine', 'link': 'https://stackoverflow.com/users/851498/florian-margaine'}",True,32430,5,73,1481034048,1345560293,1481034048.0,12057427,CC BY-SA 3.0,https://stackoverflow.com/questions/12057427/jshint-possible-strict-violation-when-using-bind,JSHint &quot;Possible strict violation.&quot; when using `bind`,12059711.0,,,,,,
1371,"['javascript', 'angularjs']","{'account_id': 159553, 'reputation': 1891, 'user_id': 379020, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/21f158ff68b5f1f380c9ce7f8e4241ca?s=256&d=identicon&r=PG', 'display_name': 'likestoski', 'link': 'https://stackoverflow.com/users/379020/likestoski'}",True,94446,3,24,1481000306,1344194052,,11819301,CC BY-SA 3.0,https://stackoverflow.com/questions/11819301/how-to-use-angular-tojson-on-a-angular-controller-or-scope,How to use angular.toJson on a angular controller or scope,11819444.0,,,,,,
1372,"['javascript', 'asp.net', 'sharepoint', 'sharepoint-2010']","{'account_id': 120106, 'reputation': 13748, 'user_id': 312317, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/6d8f96c61cb8fc30e8d2724a95399bcc?s=256&d=identicon&r=PG', 'display_name': 'Prisoner ZERO', 'link': 'https://stackoverflow.com/users/312317/prisoner-zero'}",True,16050,2,7,1480968264,1345036862,1345051802.0,11970048,CC BY-SA 3.0,https://stackoverflow.com/questions/11970048/how-to-get-args-from-sp-ui-modaldialog,How to Get args from SP.UI.ModalDialog?,11970381.0,,,,,,
