,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date,locked_date
1315,"['javascript', 'node.js', '.net', 'angular', 'npm']","{'account_id': 3063819, 'reputation': 765, 'user_id': 3836476, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3836476', 'link': 'https://stackoverflow.com/users/3836476/user3836476'}",True,3251,1,5,1667075087,1666902078,74227892,CC BY-SA 4.0,https://stackoverflow.com/questions/74227892/error-typeerror-process-env-only-accepts-a-configurable-whileinstall-windows,Error: TypeError: &#39;process.env&#39; only accepts a configurable whileinstall windows-build-tools,,74228895.0,,,,,
1316,"['javascript', 'html', 'css', 'youtube', 'youtube-api']","{'account_id': 8645441, 'reputation': 1, 'user_id': 17631451, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94e6147faa0d80d55dc5cf971edf9d0a?s=256&d=identicon&r=PG', 'display_name': 'Eve Ninnall', 'link': 'https://stackoverflow.com/users/17631451/eve-ninnall'}",True,44,1,0,1667074901,1667074176,74248475,CC BY-SA 4.0,https://stackoverflow.com/questions/74248475/how-to-add-a-2nd-youtube-video,How to add a 2nd YouTube video?,,74248559.0,,,,,
1317,"['javascript', 'jquery']","{'account_id': 26098584, 'reputation': 19, 'user_id': 19794380, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b15a32a5e190eabc547b71ad98edbb4d?s=256&d=identicon&r=PG', 'display_name': 'Rodney', 'link': 'https://stackoverflow.com/users/19794380/rodney'}",False,14,0,0,1667074832,1667074832,74248551,CC BY-SA 4.0,https://stackoverflow.com/questions/74248551/using-the-jquery-idletimeout-and-enabling-multiplewindowsupport,using the jquery idleTimeout and enabling multiplewindowsupport,,,,,,,
1318,"['javascript', 'html', 'reactjs']","{'account_id': 26771663, 'reputation': 1, 'user_id': 20367946, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa578c64c8f053924edfe4abb7f48f5d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Siddharth', 'link': 'https://stackoverflow.com/users/20367946/siddharth'}",False,21,1,0,1667074781,1667074444,74248506,CC BY-SA 4.0,https://stackoverflow.com/questions/74248506/how-to-render-html-file-received-as-response-from-nodejs-into-react,How to render HTML file received as response from nodejs into react,,,,,,,
1319,"['javascript', 'reactjs', 'next.js', 'adsense']","{'account_id': 23836579, 'reputation': 71, 'user_id': 17842242, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/edfbb174af99f9ffeb1eb48553e80230?s=256&d=identicon&r=PG', 'display_name': 'maurijn.vd', 'link': 'https://stackoverflow.com/users/17842242/maurijn-vd'}",True,24,1,0,1667074673,1667068887,74247877,CC BY-SA 4.0,https://stackoverflow.com/questions/74247877/google-adsense-doesnt-see-code-fragment-in-the-header-of-nextjs-site,Google adsense doesn&#39;t see code fragment in the header of nextjs site,,74248529.0,,,,,
1320,"['javascript', 'arrays', 'click', 'progress-bar', 'addeventlistener']","{'account_id': 19920704, 'reputation': 5, 'user_id': 20301118, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgtNjVTR6ZR7o5y1UMHaUzC6hESLwSnZfcXRXsR=k-s256', 'display_name': 'Jose Teran', 'link': 'https://stackoverflow.com/users/20301118/jose-teran'}",True,39,3,0,1667074500,1667067050,74247680,CC BY-SA 4.0,https://stackoverflow.com/questions/74247680/change-the-value-of-a-progress-when-click-on-a-element-with-javascript,Change the value of a progress when click on a element with javascript,1667068363.0,74247821.0,,,,,
1321,"['javascript', 'c#', 'asp.net', 'postback']","{'account_id': 26512347, 'reputation': 1, 'user_id': 20147357, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0zOhCEHCmpOc9dA3Lv8jZ7Y3gg4oy4kxZBZcip=k-s256', 'display_name': 'Sam G', 'link': 'https://stackoverflow.com/users/20147357/sam-g'}",False,37,0,0,1667074451,1664779108,73931886,CC BY-SA 4.0,https://stackoverflow.com/questions/73931886/how-to-capture-user-input-from-javascript-function-and-access-it-in-c-code-behi,How to capture user input from JavaScript function and access it in C# code behind ASP.net webform during postback,1667074451.0,,,,,,
1322,"['javascript', 'node.js', 'arrays', 'mongodb']","{'account_id': 26575033, 'reputation': 23, 'user_id': 20200597, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a27962c807472a23bc3913d622c041b3?s=256&d=identicon&r=PG', 'display_name': 'OFMN21', 'link': 'https://stackoverflow.com/users/20200597/ofmn21'}",True,29,1,0,1667074067,1667070309,74248061,CC BY-SA 4.0,https://stackoverflow.com/questions/74248061/i-couldnt-figure-out-how-can-i-make-the-object-dynamically,i couldn&#39;t figure out how can i make the object dynamically,,,,,,,
1323,"['javascript', 'html', 'css']","{'account_id': 15083657, 'reputation': 80, 'user_id': 10885581, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/k4BKk.png?s=256&g=1', 'display_name': 'Z2r', 'link': 'https://stackoverflow.com/users/10885581/z2r'}",True,67,2,-1,1667073696,1667072546,74248305,CC BY-SA 4.0,https://stackoverflow.com/questions/74248305/how-do-i-make-elements-not-move-when-other-elements-do,how do I make elements not move when other elements do?,,74248332.0,,,,,
1324,"['javascript', 'eslint', 'lint', 'eslint-plugin-import']","{'account_id': 24811870, 'reputation': 120, 'user_id': 18693223, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzkGuhexas-vCsaYe39-LXUbk11Gcdp2OxxcH-E=k-s256', 'display_name': 'Alex Mortez', 'link': 'https://stackoverflow.com/users/18693223/alex-mortez'}",False,40,0,0,1667073628,1667073628,74248419,CC BY-SA 4.0,https://stackoverflow.com/questions/74248419/eslint-import-aliases-not-working-eslint-plugin-import,eslint import aliases not working eslint-plugin-import,,,,,,,
1325,"['javascript', 'ecmascript-6']","{'account_id': 25858794, 'reputation': 101, 'user_id': 19591579, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmmTt6VfFtjz0gkH76Shb4fAsrbvLoUGaCMvROpT=k-s256', 'display_name': 'Wally Jose', 'link': 'https://stackoverflow.com/users/19591579/wally-jose'}",True,38,3,0,1667073552,1667070664,74248109,CC BY-SA 4.0,https://stackoverflow.com/questions/74248109/how-to-check-and-access-a-function-from-another-object-using-javascript-proxy,How to check and access a function from another object using JavaScript Proxy?,1667071829.0,74248304.0,,,,,
1326,"['javascript', 'typescript', 'npm', 'module', 'parcel']","{'account_id': 24104556, 'reputation': 56, 'user_id': 18075950, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6fa6a7aeafe3f8d928bf8a9979f2a7c2?s=256&d=identicon&r=PG', 'display_name': 'Suleyman', 'link': 'https://stackoverflow.com/users/18075950/suleyman'}",False,14,0,0,1667073466,1667073466,74248403,CC BY-SA 4.0,https://stackoverflow.com/questions/74248403/parcel-creates-a-new-hashed-file-after-updating-a-dynamically-imported-module,Parcel creates a new hashed file after updating a dynamically imported module,,,,,,,
1327,"['javascript', 'nestjs', 'tsconfig', 'ioredis']","{'account_id': 9963996, 'reputation': 3, 'user_id': 7372273, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-bgbwG22BWGo/AAAAAAAAAAI/AAAAAAAAAA4/6r6CtcYQ15Y/photo.jpg?sz=256', 'display_name': 'Fauzi Fadhlurrohman', 'link': 'https://stackoverflow.com/users/7372273/fauzi-fadhlurrohman'}",True,243,1,0,1667073076,1667057452,74246552,CC BY-SA 4.0,https://stackoverflow.com/questions/74246552/error-ts2688-cannot-find-type-definition-file-for-ioredis,error TS2688: Cannot find type definition file for &#39;ioredis&#39;,,74248365.0,,,,,
1328,"['javascript', 'button', 'hyperlink', 'tampermonkey', 'userscripts']","{'account_id': 26747677, 'reputation': 1, 'user_id': 20347528, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1fuV_jBOPEoHvo_ooW6WOEtpX5Z8NJNSi0hkVT6A=k-s256', 'display_name': 'Isaac Siddhanth Singh', 'link': 'https://stackoverflow.com/users/20347528/isaac-siddhanth-singh'}",False,23,1,-1,1667072727,1666863738,74219944,CC BY-SA 4.0,https://stackoverflow.com/questions/74219944/how-can-i-add-a-button-in-tamper-monkey-script-to-redirect-to-another-website,How can I add a button in Tamper monkey script to redirect to another website?,,,,,,,
1329,"['javascript', 'php', 'jquery', 'content-security-policy']","{'account_id': 8163203, 'reputation': 45, 'user_id': 6146508, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb9d6717f12f04f4dad8b87ab0c5315a?s=256&d=identicon&r=PG', 'display_name': 'Divyesh', 'link': 'https://stackoverflow.com/users/6146508/divyesh'}",False,65,0,0,1667072243,1666853928,74217930,CC BY-SA 4.0,https://stackoverflow.com/questions/74217930/is-there-any-way-to-fix-unsafe-eval-of-content-security-policy-in-our-website,Is there any way to fix &#39;unsafe-eval&#39; of Content-Security-Policy in our website?,1667072243.0,,,,,,
1330,"['javascript', 'node.js', 'nodemon']","{'account_id': 190134, 'reputation': 2721, 'user_id': 429903, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/ULX9e.png?s=256&g=1', 'display_name': 'Joe M', 'link': 'https://stackoverflow.com/users/429903/joe-m'}",True,23,1,0,1667071886,1667060877,74246943,CC BY-SA 4.0,https://stackoverflow.com/questions/74246943/make-nodemon-ignore-changes-in-all-other-files-except-the-one-its-running-in-th,Make nodemon ignore changes in all other files except the one it&#39;s running in the same folder,1667070632.0,74248226.0,,,,,
1331,"['javascript', 'reactjs', 'react-hooks', 'use-ref', 'usecallback']","{'account_id': 23620138, 'reputation': 9, 'user_id': 17653576, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx86qBWVpGRvoXcC-n48a_WOJl1BoAtPE_b254o=k-s256', 'display_name': 'ShyRell', 'link': 'https://stackoverflow.com/users/17653576/shyrell'}",False,38,0,-1,1667071847,1667071847,74248223,CC BY-SA 4.0,https://stackoverflow.com/questions/74248223/understanding-when-to-use-usecallback-useeffect-and-possibly-other-hooks,"Understanding when to use useCallback, useEffect, and possibly other hooks",,,,,,,
1332,['javascript'],"{'account_id': 26487253, 'reputation': 3, 'user_id': 20125632, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49e3a6fe9727d80e4ebcd69f443a390e?s=256&d=identicon&r=PG', 'display_name': 'Gool', 'link': 'https://stackoverflow.com/users/20125632/gool'}",False,19,0,0,1667071843,1667071665,74248205,CC BY-SA 4.0,https://stackoverflow.com/questions/74248205/javascript-slider-initialization,Javascript slider initialization,1667071843.0,,,,,,
1333,"['javascript', 'arrays', 'event-listener', 'capitalize']","{'account_id': 5995307, 'reputation': 1, 'user_id': 4710123, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-gQnUkIguZqk/AAAAAAAAAAI/AAAAAAAAADM/lskc70qv3jU/photo.jpg?sz=256', 'display_name': 'Jon', 'link': 'https://stackoverflow.com/users/4710123/jon'}",False,24,1,0,1667071593,1667069033,74247897,CC BY-SA 4.0,https://stackoverflow.com/questions/74247897/event-listener-for-input-detect-and-capitalize-both-single-words-from-one-array,Event Listener for Input detect and capitalize both single words from one array and multiple word phrases from another,1667069317.0,,,,,,
1334,"['javascript', 'node.js', 'reactjs', 'express', 'next.js']","{'account_id': 21394308, 'reputation': 87, 'user_id': 15757714, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mWrP6.jpg?s=256&g=1', 'display_name': 'HamzaKhalid273', 'link': 'https://stackoverflow.com/users/15757714/hamzakhalid273'}",False,17,0,0,1667071551,1666918961,74229653,,https://stackoverflow.com/questions/74229653/how-to-make-date-for-input-value-in-next-js-using-react-input-date-mask,How to make date for input value in next.js using react-input-date-mask,1667071551.0,,1667341009.0,Duplicate,,,
1335,"['javascript', 'vue.js', 'vuex']","{'account_id': 16879198, 'reputation': 528, 'user_id': 12424975, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBMfeWyN5BPvagrSIppYMVBtrR_IZqt6FEVRYssQA=k-s256', 'display_name': 'Samuele B.', 'link': 'https://stackoverflow.com/users/12424975/samuele-b'}",False,23,0,0,1667071503,1667061613,74247036,CC BY-SA 4.0,https://stackoverflow.com/questions/74247036/vue3-mapstate-becomes-out-of-sync-with-store-if-unmonting-component-during-cre,Vue3 - mapState becomes out of sync with store if unmonting component during created hook,,,,,,,
1336,"['javascript', 'jquery', 'css', 'json']","{'account_id': 26557613, 'reputation': 9, 'user_id': 20185976, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f90e663dd02ec128080295fa2c8ea558?s=256&d=identicon&r=PG', 'display_name': 'aaronadams62', 'link': 'https://stackoverflow.com/users/20185976/aaronadams62'}",False,20,0,-1,1667070979,1667070979,74248146,CC BY-SA 4.0,https://stackoverflow.com/questions/74248146/jquery-not-loading-on-netlify,JQUERY not loading on Netlify,,,,,,,
1337,"['javascript', 'function', 'null', 'webassembly', 'emscripten']","{'account_id': 24860540, 'reputation': 11, 'user_id': 18736372, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/84a1296645318eeeb6fef0853b75adb9?s=256&d=identicon&r=PG', 'display_name': 'Ryufuz', 'link': 'https://stackoverflow.com/users/18736372/ryufuz'}",False,59,0,0,1667070922,1667027433,74243475,CC BY-SA 4.0,https://stackoverflow.com/questions/74243475/js-code-is-not-working-how-to-fix-the-error-uncaught-runtimeerror-indirect-ca,"JS code is not working, how to fix the error &quot;Uncaught RuntimeError: indirect call to null&quot;",1667070922.0,,,,,,
1338,"['javascript', 'html', 'jquery', 'forms', 'upload']","{'account_id': 1053105, 'reputation': 155, 'user_id': 1056494, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/c41e86c0e8450da5e6f584f064e285a3?s=256&d=identicon&r=PG', 'display_name': 'rdel', 'link': 'https://stackoverflow.com/users/1056494/rdel'}",False,41,2,0,1667070333,1666893805,74226452,CC BY-SA 4.0,https://stackoverflow.com/questions/74226452/form-to-target-div-with-file-upload,form to target div with file upload,1667070150.0,,,,,,
1339,"['javascript', 'node.js', 'date', 'parsing', 'formatting']","{'account_id': 14284749, 'reputation': 1, 'user_id': 10318356, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-iV4fAkKmkPw/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaNvyHov7vpNeLxGsyxQDp1PYclCgA/mo/photo.jpg?sz=256', 'display_name': 'Camille Feghali', 'link': 'https://stackoverflow.com/users/10318356/camille-feghali'}",False,28,0,0,1667070323,1667068441,74247841,CC BY-SA 4.0,https://stackoverflow.com/questions/74247841/parsing-irregular-date-formats-in-javascript-nodejs,Parsing irregular date formats in Javascript / Nodejs,1667070323.0,,,,,,
1340,"['javascript', 'firebase', 'google-cloud-functions']","{'account_id': 13227776, 'reputation': 355, 'user_id': 9552398, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Qm5qLMwP1U4/AAAAAAAAAAI/AAAAAAAAABE/tIeAyjUsqnM/photo.jpg?sz=256', 'display_name': 'Alex97', 'link': 'https://stackoverflow.com/users/9552398/alex97'}",False,45,1,1,1667070007,1667048653,74245514,,https://stackoverflow.com/questions/74245514/getting-error-firebase-functions-deploy-error-occurred-while-parsing-your-func,Getting error &quot;Firebase Functions Deploy: Error occurred while parsing your function triggers&quot;,1667070007.0,,1667070144.0,Not suitable for this site,,,
1341,"['javascript', 'reactjs', 'redux']","{'account_id': 2035736, 'reputation': 931, 'user_id': 1818129, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://i.stack.imgur.com/VtHTF.jpg?s=256&g=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/1818129/alex'}",True,52,2,2,1667069689,1667045144,74245118,CC BY-SA 4.0,https://stackoverflow.com/questions/74245118/is-there-a-performance-difference-between-using-useselector-once-or-multiple-tim,Is there a performance difference between using useSelector once or multiple times?,,74245261.0,,,,,
1342,"['javascript', 'reactjs', 'react-router', 'react-router-dom']","{'account_id': 357426, 'reputation': 709, 'user_id': 697576, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user697576', 'link': 'https://stackoverflow.com/users/697576/user697576'}",True,390,2,1,1667069133,1666500907,74168742,CC BY-SA 4.0,https://stackoverflow.com/questions/74168742/how-to-template-jsx-with-createbrowserrouter,How to template jsx with createBrowserRouter,,74168838.0,,,,,
1343,"['javascript', 'html']","{'account_id': 19510759, 'reputation': 59, 'user_id': 14274764, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/867a2a5fb0ee0bcf84fc6d3f8e5a9760?s=256&d=identicon&r=PG&f=1', 'display_name': 'GIS_User2', 'link': 'https://stackoverflow.com/users/14274764/gis-user2'}",False,45,0,0,1667069013,1667051790,74245918,,https://stackoverflow.com/questions/74245918/javascript-html-only-returning-some-variables-for-id,Javascript/HTML only returning some variables for ID,1667069013.0,,1667069044.0,Duplicate,,,
