,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date,community_owned_date
1361,"['javascript', 'extjs', 'extjs4']","{'account_id': 1299340, 'reputation': 140846, 'user_id': 1249581, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/yANBN.jpg?s=256&g=1', 'display_name': 'VisioN', 'link': 'https://stackoverflow.com/users/1249581/vision'}",True,12246,,13045063.0,3,7,1467182388,1350468772,,12932007,https://stackoverflow.com/questions/12932007/extjs-4-grid-custom-columns-sorting-file-manager-style,,ExtJS 4 Grid custom columns sorting (file manager style),CC BY-SA 3.0,,
1362,"['javascript', 'node.js', 'cryptojs', 'rc4-cipher', 'node-crypto']","{'account_id': 788593, 'reputation': 35884, 'user_id': 856498, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/ec1171f23e20c900cb69e9c6a34fe0f2?s=256&d=identicon&r=PG', 'display_name': 'cyberwombat', 'link': 'https://stackoverflow.com/users/856498/cyberwombat'}",True,3879,,13060315.0,1,5,1467020426,1351118652,1467020426.0,13058977,https://stackoverflow.com/questions/13058977/nodejs-crypto-with-rc4-yields-blank,,NodeJS Crypto with RC4 yields blank,CC BY-SA 3.0,,
1363,"['javascript', 'parse-platform']","{'account_id': 1357110, 'reputation': 1155, 'user_id': 1295287, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6fa8f8433861ca68ed44cc79001554d6?s=256&d=identicon&r=PG', 'display_name': 'vedran', 'link': 'https://stackoverflow.com/users/1295287/vedran'}",True,8020,,,3,7,1466760383,1351417774,1351422001.0,13107802,https://stackoverflow.com/questions/13107802/post-400-bad-request-error-when-updating-parse-com-table,,&#39;POST 400 bad request&#39; error when updating parse.com table,CC BY-SA 3.0,1466775364.0,
1364,"['javascript', 'google-chrome', 'websocket']","{'account_id': 262976, 'reputation': 6901, 'user_id': 548240, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/8fc724eacaf703a5dae288eca7b87070?s=256&d=identicon&r=PG&f=1', 'display_name': 'skyork', 'link': 'https://stackoverflow.com/users/548240/skyork'}",True,299,,,2,3,1466727174,1351637181,,13148691,https://stackoverflow.com/questions/13148691/chrome-prerendering-feature-causes-problems-to-interactive-pages,,Chrome prerendering feature causes problems to interactive pages,CC BY-SA 3.0,,
1365,"['javascript', 'leaflet']","{'account_id': 38455, 'reputation': 27509, 'user_id': 110358, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/13c7ad63eb27047a7ff869d27e40c1ad?s=256&d=identicon&r=PG', 'display_name': 'Jacob Marble', 'link': 'https://stackoverflow.com/users/110358/jacob-marble'}",True,30324,1518564879.0,15170828.0,6,41,1466639233,1351442205,1430408763.0,13110763,https://stackoverflow.com/questions/13110763/is-leaflet-a-good-tool-for-non-map-images,Not suitable for this site,Is Leaflet a good tool for non-map images?,,,
1366,"['javascript', 'node.js', 'sinon']","{'account_id': 81090, 'reputation': 6102, 'user_id': 228884, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/4fe84693519dcec628c7cdbfb598a054?s=256&d=identicon&r=PG', 'display_name': 'Modika', 'link': 'https://stackoverflow.com/users/228884/modika'}",True,8521,,37948841.0,2,11,1466523530,1351360718,1351425349.0,13102693,https://stackoverflow.com/questions/13102693/mocking-postgres-for-unit-tests-with-sinon-js-in-node-js,,Mocking Postgres for unit tests with Sinon.js in Node.js,CC BY-SA 3.0,,
1367,"['javascript', 'css', 'internet-explorer-8']","{'account_id': 1355005, 'reputation': 241, 'user_id': 1589726, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/088a22e61c676d4c9bd4057e50031f40?s=256&d=identicon&r=PG', 'display_name': 'codekipple', 'link': 'https://stackoverflow.com/users/1589726/codekipple'}",True,1774,,,2,7,1466242420,1350577276,1352570209.0,12959199,https://stackoverflow.com/questions/12959199/how-can-i-capture-after-content-in-ie8,,How can I capture :after content in IE8?,CC BY-SA 3.0,,
1368,"['javascript', 'bit', 'valueconverter']","{'account_id': 1567571, 'reputation': 67, 'user_id': 1456015, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HeJ1V.jpg?s=256&g=1', 'display_name': 'Holy Sync', 'link': 'https://stackoverflow.com/users/1456015/holy-sync'}",True,2715,,37876132.0,3,1,1466151336,1351111930,1351115798.0,13057546,https://stackoverflow.com/questions/13057546/bit-length-of-text-with-javascript,,Bit length of text with JavaScript,CC BY-SA 3.0,,
1369,"['javascript', 'css', 'lightbox']","{'account_id': 1967772, 'reputation': 691, 'user_id': 1767532, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/baca37ce0f44113ab828647776020398?s=256&d=identicon&r=PG', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/1767532/dave'}",True,8645,,13131947.0,3,5,1465979620,1351564940,,13131934,https://stackoverflow.com/questions/13131934/how-do-i-resize-images-in-lightbox2,,How do I resize images in Lightbox2?,CC BY-SA 3.0,,
1370,"['javascript', 'asp.net', 'ajaxcontroltoolkit', 'behavior', 'extender']","{'account_id': 212837, 'reputation': 1006, 'user_id': 2835355, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'ActiveX', 'link': 'https://stackoverflow.com/users/2835355/activex'}",True,4200,,13076019.0,2,0,1465900267,1350405236,1350426961.0,12919363,https://stackoverflow.com/questions/12919363/find-return-null-for-defined-ajax-behaviour,,$find() return null for defined ajax behaviour,CC BY-SA 3.0,,
1371,"['javascript', 'internet-explorer']","{'account_id': 954104, 'reputation': 5862, 'user_id': 1146679, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/ba27402361ee698e6e4ef8bacc716e35?s=256&d=identicon&r=PG', 'display_name': 'Andrew Latham', 'link': 'https://stackoverflow.com/users/1146679/andrew-latham'}",True,7479,,13074010.0,2,1,1465896968,1351185847,1351187406.0,13073938,https://stackoverflow.com/questions/13073938/internet-explorer-check-if-permission-denied,,Internet Explorer - Check if permission denied,CC BY-SA 3.0,,
1372,"['javascript', 'android', 'ios', 'iscroll']","{'account_id': 176642, 'reputation': 5943, 'user_id': 885287, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/ffbc0e7196b2f84159f59eeb2bd05fdc?s=256&d=identicon&r=PG', 'display_name': 'aaronsnoswell', 'link': 'https://stackoverflow.com/users/885287/aaronsnoswell'}",True,6234,,13360234.0,5,2,1465831134,1349995645,,12849747,https://stackoverflow.com/questions/12849747/iscroll-4-not-scrolling-on-input-elements,,iScroll 4 not scrolling on input elements,CC BY-SA 3.0,,
1373,"['javascript', 'jquery', 'leaflet', 'geojson']","{'account_id': 136856, 'reputation': 3506, 'user_id': 340648, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/Tq5Ji.png?s=256&g=1', 'display_name': 'roy', 'link': 'https://stackoverflow.com/users/340648/roy'}",True,31803,,13012714.0,2,30,1465390203,1350872177,1465250772.0,13004226,https://stackoverflow.com/questions/13004226/how-to-interact-with-leaflet-marker-layer-from-outside-the-map,,How to interact with leaflet marker layer from outside the map?,CC BY-SA 3.0,,
1374,"['javascript', 'jquery', 'safari', 'click']","{'account_id': 1946459, 'reputation': 948, 'user_id': 1751495, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/7fd649b076660ad56018e6f4f00a9c36?s=256&d=identicon&r=PG', 'display_name': 'Scott', 'link': 'https://stackoverflow.com/users/1751495/scott'}",True,41047,,12925565.0,4,33,1464903178,1350431484,1350435019.0,12925153,https://stackoverflow.com/questions/12925153/jquery-click-works-on-every-browser-but-safari,,jQuery .click() works on every browser but Safari,CC BY-SA 3.0,,
1375,"['javascript', 'angularjs', 'configuration', 'delimiter']","{'account_id': 262585, 'reputation': 2372, 'user_id': 547552, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/pNEhh.jpg?s=256&g=1', 'display_name': 'Azri Jamil', 'link': 'https://stackoverflow.com/users/547552/azri-jamil'}",True,20667,,12923955.0,1,65,1464813062,1350422109,1415061240.0,12923521,https://stackoverflow.com/questions/12923521/angular-js-custom-delimiter,,Angular JS custom delimiter,CC BY-SA 3.0,,
1376,"['javascript', 'arrays', 'object', 'comparison']","{'account_id': 243961, 'reputation': 5878, 'user_id': 516474, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/2994e96f3665d48717b03f3d1996dfff?s=256&d=identicon&r=PG', 'display_name': 'dansch', 'link': 'https://stackoverflow.com/users/516474/dansch'}",True,74694,1351929097.0,13143059.0,2,35,1464633255,1351612777,1495539973.0,13142968,https://stackoverflow.com/questions/13142968/deep-comparison-of-objects-arrays,exact duplicate,Deep comparison of objects/arrays,,,
1377,"['javascript', 'extjs']","{'account_id': 377327, 'reputation': 6260, 'user_id': 729375, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6407c706d992d59a21fbf496b85b24e0?s=256&d=identicon&r=PG', 'display_name': 'VDP', 'link': 'https://stackoverflow.com/users/729375/vdp'}",True,1591,,12728992.0,1,4,1464587217,1349357604,1464587193.0,12728433,https://stackoverflow.com/questions/12728433/grid-loses-visible-selection-after-store-record-edit-and-after-commit,,Grid loses (visible) selection after store-record edit and after commit,CC BY-SA 3.0,,
1378,"['javascript', 'jquery', 'html', 'ajax', 'select']","{'account_id': 154284, 'reputation': 99811, 'user_id': 370103, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/15a556c8b58e8aefa727088885925a12?s=256&d=identicon&r=PG', 'display_name': 'Curtis', 'link': 'https://stackoverflow.com/users/370103/curtis'}",True,7278,,12918599.0,4,8,1464106879,1350314161,1495540484.0,12898674,https://stackoverflow.com/questions/12898674/populate-html-dropdown-onclick,,Populate HTML dropdown onclick,CC BY-SA 3.0,,
1379,"['javascript', 'jquery', 'forms', 'hide']","{'account_id': 1574026, 'reputation': 787, 'user_id': 1461021, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/2ed742834d9302e2f42322d2c0bf3a20?s=256&d=identicon&r=PG', 'display_name': 'Black Bird', 'link': 'https://stackoverflow.com/users/1461021/black-bird'}",True,30150,,12868937.0,4,4,1463988662,1350088634,1350089718.0,12868890,https://stackoverflow.com/questions/12868890/jquery-hide-show-form,,jQuery Hide &amp; Show Form,CC BY-SA 3.0,,
1380,"['javascript', 'ios', 'xcode', 'debugging', 'cordova']","{'account_id': 410743, 'reputation': 155, 'user_id': 782770, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/a6a4c8a8d508b4bb23664e0345044db9?s=256&d=identicon&r=PG', 'display_name': 'Agriesean', 'link': 'https://stackoverflow.com/users/782770/agriesean'}",True,633,,13155967.0,1,0,1463906513,1351676973,1495542239.0,13155185,https://stackoverflow.com/questions/13155185/phonegap-black-screen-ios,,phonegap black screen ios,CC BY-SA 3.0,,
1381,"['javascript', 'dropbox-api']","{'account_id': 1243642, 'reputation': 126, 'user_id': 1205602, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/c21265ff2a3daae8e016680ff20f8161?s=256&d=identicon&r=PG', 'display_name': 'nonameg', 'link': 'https://stackoverflow.com/users/1205602/nonameg'}",False,1381,,,1,1,1463625105,1349024142,1463625105.0,12663130,https://stackoverflow.com/questions/12663130/cant-download-file-from-dropbox-com-with-javascript,,Can&#39;t download file from dropbox.com with Javascript?,CC BY-SA 3.0,,
1382,"['javascript', 'arrays', 'arguments', 'apply']","{'account_id': 73045, 'reputation': 104201, 'user_id': 210578, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/9b414342cb0e6b1c7b4fb31f6223b2a6?s=256&d=identicon&r=PG', 'display_name': 'David Hellsing', 'link': 'https://stackoverflow.com/users/210578/david-hellsing'}",True,122,,12680418.0,2,5,1463447291,1349122346,,12680356,https://stackoverflow.com/questions/12680356/is-it-necessary-to-convert-arguments-to-array-before-calling-apply,,Is it necessary to convert arguments to Array before calling apply?,CC BY-SA 3.0,,
1383,['javascript'],"{'account_id': 88411, 'reputation': 1370, 'user_id': 244546, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/0113945fce52f6acb228d7ab4494c817?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sadaf Sid', 'link': 'https://stackoverflow.com/users/244546/sadaf-sid'}",True,839,,13049479.0,4,1,1463441196,1351082360,1351083268.0,13049412,https://stackoverflow.com/questions/13049412/calling-chain-method-in-javascript,,calling chain method in javascript,CC BY-SA 3.0,,
1384,"['javascript', 'jquery', 'qtip2']","{'account_id': 112116, 'reputation': 4860, 'user_id': 295852, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/e4e1de8126beb8a3085125ebd0b20642?s=256&d=identicon&r=PG', 'display_name': 'boz', 'link': 'https://stackoverflow.com/users/295852/boz'}",True,7358,,12957462.0,2,2,1463161826,1350571607,,12957390,https://stackoverflow.com/questions/12957390/qtip2-with-html-content,,qTip2 with html content,CC BY-SA 3.0,,
1385,"['javascript', 'jquery', 'html', 'fancybox']","{'account_id': 1976985, 'reputation': 21, 'user_id': 1774560, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41ecd95e208823cddaa98a9de57e374b?s=256&d=identicon&r=PG', 'display_name': 'user1774560', 'link': 'https://stackoverflow.com/users/1774560/user1774560'}",True,1954,1351185565.0,,1,2,1462979631,1351177683,1462979631.0,13071616,https://stackoverflow.com/questions/13071616/close-button-on-fancybox-not-working,not a real question,Close Button on FancyBox Not Working,,,
1386,"['javascript', 'date', 'datetime', 'time']","{'account_id': 347117, 'reputation': 4238, 'user_id': 681045, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/ommze.gif?s=256&g=1', 'display_name': 'Ms01', 'link': 'https://stackoverflow.com/users/681045/ms01'}",True,40461,,12953438.0,4,9,1462824738,1350558762,,12953302,https://stackoverflow.com/questions/12953302/javascript-datetime-string-to-date-object,,Javascript datetime string to Date object,CC BY-SA 3.0,,
1387,"['javascript', 'mapping', 'geospatial']","{'account_id': 1970419, 'reputation': 41, 'user_id': 1769528, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4fc89f9b0d16391ffba299c052a5db1b?s=256&d=identicon&r=PG', 'display_name': 'user1769528', 'link': 'https://stackoverflow.com/users/1769528/user1769528'}",True,4382,,13651729.0,3,2,1462578305,1351025081,1352346907.0,13038937,https://stackoverflow.com/questions/13038937/converting-cartesian-ecef-to-wgs84-lat-long-decimal-using-javascript,,Converting Cartesian (ECEF) to WGS84 (Lat/Long Decimal) using JavaScript,CC BY-SA 3.0,,
1388,"['javascript', 'internet-explorer-8', 'ie8-compatibility-mode']","{'account_id': 1111029, 'reputation': 246, 'user_id': 1101489, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/5bace4075ca2211741a9bb56a444a36d?s=256&d=identicon&r=PG&f=1', 'display_name': 'lee', 'link': 'https://stackoverflow.com/users/1101489/lee'}",True,726,,12759682.0,2,1,1462488710,1349517932,1462488710.0,12758785,https://stackoverflow.com/questions/12758785/ie-forced-to-compatibility-mode,,IE forced to compatibility mode,CC BY-SA 3.0,,
1389,"['javascript', 'mongodb', 'mongodb-query']","{'account_id': 1944386, 'reputation': 479, 'user_id': 1749859, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/f95295b70b2707c809aeb49fee6afd3f?s=256&d=identicon&r=PG', 'display_name': 'Mohammed shebin', 'link': 'https://stackoverflow.com/users/1749859/mohammed-shebin'}",True,24024,,12950889.0,1,10,1462441558,1350549040,1462441558.0,12950300,https://stackoverflow.com/questions/12950300/how-to-use-for-loop-in-mongodb,,How to use for loop in mongodb,CC BY-SA 3.0,,
1390,"['php', 'javascript', 'magento', 'carousel']","{'account_id': 1370648, 'reputation': 143, 'user_id': 1305948, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/a58df8f28fdc523d2dc2ada3b253f891?s=256&d=identicon&r=PG', 'display_name': 'blackRider', 'link': 'https://stackoverflow.com/users/1305948/blackrider'}",True,383,,12928315.0,1,1,1462347675,1350452656,,12927829,https://stackoverflow.com/questions/12927829/javascript-how-to-add-a-pause-button-in-carousel,,Javascript - How to add a pause button in carousel?,CC BY-SA 3.0,,
1391,"['javascript', 'jquery', 'ajax', 'json']","{'account_id': 539023, 'reputation': 1845, 'user_id': 906740, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/5c70b356f36fcf277427a8d0c92afa25?s=256&d=identicon&r=PG', 'display_name': 'Jon Mitten', 'link': 'https://stackoverflow.com/users/906740/jon-mitten'}",True,23239,1350962929.0,13020278.0,1,9,1462252934,1350941719,1495540409.0,13020258,https://stackoverflow.com/questions/13020258/reading-nested-json-via-ajax-with-jquery-or-javascript-and-outputting-to-tables,exact duplicate,reading nested JSON via AJAX with jquery or javascript and outputting to tables,,,
