,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,protected_date,community_owned_date,migrated_from
1202,"['javascript', 'jquery', 'html', 'css', 'jquery-plugins']","{'account_id': 1757982, 'reputation': 59, 'user_id': 1605763, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b23eb2f2ae05431c84d068a42fb1c121?s=256&d=identicon&r=PG', 'display_name': 'user1605763', 'link': 'https://stackoverflow.com/users/1605763/user1605763'}",True,4619,2,4,1491257992,1354860515,13757836,CC BY-SA 3.0,https://stackoverflow.com/questions/13757836/any-jquery-plugin-that-can-display-windows-8-live-tile-effect,Any jQuery plugin that can display Windows 8 live tile effect?,1354861106.0,,,,,,
1203,"['javascript', 'ajax', 'image', 'cordova', 'basic-authentication']","{'account_id': 2143211, 'reputation': 861, 'user_id': 1901416, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/14fa45c2abddba4d63316364ff6a99ec?s=256&d=identicon&r=PG', 'display_name': 'Uncharted Space', 'link': 'https://stackoverflow.com/users/1901416/uncharted-space'}",True,3297,1,5,1491244892,1355713284,13907744,CC BY-SA 3.0,https://stackoverflow.com/questions/13907744/load-basic-auth-secured-images-in-phonegap-app,Load basic auth secured images in phonegap app,,,,,,,
1204,"['javascript', 'angularjs', 'setinterval']","{'account_id': 1124679, 'reputation': 1181, 'user_id': 1112241, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/a4d4f6629284946487b1fa0a0fa3033d?s=256&d=identicon&r=PG', 'display_name': 'Curt', 'link': 'https://stackoverflow.com/users/1112241/curt'}",True,71263,4,55,1491231304,1355516616,13885718,CC BY-SA 3.0,https://stackoverflow.com/questions/13885718/in-angularjs-how-to-detect-when-user-leaves-template-page,"In AngularJS, how to detect when user leaves template/page?",1396982014.0,13917436.0,,,,,
1205,"['javascript', 'angularjs']","{'account_id': 1911282, 'reputation': 1482, 'user_id': 1725032, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/7db3d52cacf081538595ddc936fb99c5?s=256&d=identicon&r=PG', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/1725032/dave'}",True,71223,4,86,1491109241,1354464423,13671031,CC BY-SA 3.0,https://stackoverflow.com/questions/13671031/server-polling-with-angularjs,Server polling with AngularJS,1354465161.0,13671558.0,,,,,
1206,"['javascript', 'asp.net']","{'account_id': 1450608, 'reputation': 666, 'user_id': 1367669, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://i.stack.imgur.com/lMx9R.jpg?s=256&g=1', 'display_name': 'steve', 'link': 'https://stackoverflow.com/users/1367669/steve'}",True,132,4,1,1491071763,1356771993,14080243,CC BY-SA 3.0,https://stackoverflow.com/questions/14080243/email-validation-in-javascript,email validation in javascript,1356772346.0,14080564.0,,,,,
1207,"['php', 'javascript', 'mysql', 'ajax']","{'account_id': 2189815, 'reputation': 1, 'user_id': 1937218, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97328cad942b3dcbb624bc56966f51d0?s=256&d=identicon&r=PG', 'display_name': 'user1937218', 'link': 'https://stackoverflow.com/users/1937218/user1937218'}",False,753,2,0,1490744431,1356825259,14087034,CC BY-SA 3.0,https://stackoverflow.com/questions/14087034/trying-to-populate-second-dropdown-menu-from-first-dropdown-menu-php-mysql,Trying to populate second dropdown menu from first dropdown menu php mysql,1356825852.0,,,,,,
1208,"['javascript', 'html', 'facebook', 'facebook-like']","{'account_id': 2129735, 'reputation': 27, 'user_id': 1890834, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/808a5342630beafcb32cc53512c6858a?s=256&d=identicon&r=PG', 'display_name': 'Abigail Smith', 'link': 'https://stackoverflow.com/users/1890834/abigail-smith'}",True,9008,4,2,1490729494,1355121308,13796099,CC BY-SA 3.0,https://stackoverflow.com/questions/13796099/the-facebook-like-button-doesnt-show-at-all,The Facebook &quot;Like&quot; button doesn&#39;t show at all,1355185836.0,13796375.0,,,,,
1209,['javascript'],"{'account_id': 2070352, 'reputation': 129, 'user_id': 1844988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/253376f48d67b2e0122875817c3ecea7?s=256&d=identicon&r=PG', 'display_name': 'Aaradhana', 'link': 'https://stackoverflow.com/users/1844988/aaradhana'}",True,19230,1,11,1490530763,1354605195,13697829,CC BY-SA 3.0,https://stackoverflow.com/questions/13697829/hexadecimal-to-string-in-javascript,Hexadecimal to string in javascript,,,,,,,
1210,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1838365, 'reputation': 168, 'user_id': 1668288, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/953ffd73e95e3fc09256e4da5cfc2cc1?s=256&d=identicon&r=PG&f=1', 'display_name': 'StephenJRomero', 'link': 'https://stackoverflow.com/users/1668288/stephenjromero'}",True,32900,4,11,1490289772,1354541784,13684403,CC BY-SA 3.0,https://stackoverflow.com/questions/13684403/hide-scrollbar-with-overflowscroll-enabled,Hide scrollbar with overflow:scroll enabled,1422808807.0,13684587.0,,,,,
1211,"['javascript', 'charts']","{'account_id': 2044361, 'reputation': 89, 'user_id': 1824797, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/eabd96ec134769078ab223d328b6a36e?s=256&d=identicon&r=PG', 'display_name': 'user1824797', 'link': 'https://stackoverflow.com/users/1824797/user1824797'}",True,2913,2,1,1489994752,1355294376,13834194,CC BY-SA 3.0,https://stackoverflow.com/questions/13834194/one-series-multiple-colors-google-charts-combo-chart,"one series, multiple colors, google charts combo chart",,,,,,,
1212,"['javascript', 'regex', 'regex-group', 'quantifiers']","{'account_id': 68911, 'reputation': 275, 'user_id': 200814, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/acfcef0b3a338ae9857c19f09ce61bee?s=256&d=identicon&r=PG', 'display_name': 'user200814', 'link': 'https://stackoverflow.com/users/200814/user200814'}",True,1331,5,-2,1489905686,1354298352,13650586,,https://stackoverflow.com/questions/13650586/how-do-i-quantify-a-group-in-javascripts-regex,How do I quantify a group in Javascript&#39;s regex?,1489905686.0,,1401551512.0,Duplicate,,,
1213,"['javascript', 'jquery', 'html', 'iscroll']","{'account_id': 401686, 'reputation': 35412, 'user_id': 768392, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/b43bbab9d16d030a8744f17ca9c1da8d?s=256&d=identicon&r=PG', 'display_name': 'chris', 'link': 'https://stackoverflow.com/users/768392/chris'}",True,5584,2,5,1489863284,1355310470,13838384,CC BY-SA 3.0,https://stackoverflow.com/questions/13838384/iscroll-lite-find-when-i-have-reached-the-end-of-the-scroll-or-bottom-of-the-ele,iScroll lite find when I have reached the end of the scroll or bottom of the element,,,,,,,
1214,"['javascript', 'html', 'drag-and-drop']","{'account_id': 1747791, 'reputation': 423, 'user_id': 1597569, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/47453e356f6b5fa59a67cece39c66d66?s=256&d=identicon&r=PG', 'display_name': 'CodingDecoding', 'link': 'https://stackoverflow.com/users/1597569/codingdecoding'}",True,2568,2,1,1489857943,1354539129,13683661,CC BY-SA 3.0,https://stackoverflow.com/questions/13683661/how-to-prevent-overlapping-of-draggable-elements-in-html,How to prevent overlapping of draggable elements in html,1354540577.0,,,,,,
1215,"['javascript', 'v8']","{'account_id': 2129851, 'reputation': 31, 'user_id': 1890921, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d40ba818c005024377c2c1b3d4fcb4be?s=256&d=identicon&r=PG', 'display_name': 'JSON', 'link': 'https://stackoverflow.com/users/1890921/json'}",False,459,1,3,1489845589,1356557886,14046561,CC BY-SA 3.0,https://stackoverflow.com/questions/14046561/harmony-proxies-in-v8,harmony proxies in v8,,,,,,,
1216,"['javascript', 'html', 'html5-canvas']","{'account_id': 43896, 'reputation': 95497, 'user_id': 128511, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/KwGaJ.png?s=256&g=1', 'display_name': 'gman', 'link': 'https://stackoverflow.com/users/128511/gman'}",True,3620,3,3,1489736284,1356681733,14066498,CC BY-SA 3.0,https://stackoverflow.com/questions/14066498/how-do-you-draw-with-alpha-0-in-an-html5-canvas-to-erase,How do you draw with alpha = 0 in an html5 canvas to &#39;erase&#39;,1489736284.0,14066544.0,,,,,
1217,"['javascript', 'jquery', 'replace', 'append']","{'account_id': 1395192, 'reputation': 2812, 'user_id': 1325107, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/facf49c4fdea726502233aa328dd7994?s=256&d=identicon&r=PG', 'display_name': 'John Brunner', 'link': 'https://stackoverflow.com/users/1325107/john-brunner'}",True,19940,4,7,1489725605,1354461214,13670579,CC BY-SA 3.0,https://stackoverflow.com/questions/13670579/how-to-replace-and-append-with-javascript,How to replace and append with Javascript,,13671821.0,,,,,
1218,"['javascript', 'jquery', 'backbone.js', 'marionette']","{'account_id': 1941632, 'reputation': 2406, 'user_id': 1747721, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/Hj1mQ.jpg?s=256&g=1', 'display_name': 'Uuid', 'link': 'https://stackoverflow.com/users/1747721/uuid'}",True,5402,3,7,1489683791,1356841428,14088305,CC BY-SA 3.0,https://stackoverflow.com/questions/14088305/is-it-possible-to-avoid-adding-default-view-element-div-when-using-appendhtml,is it possible to avoid adding default view element &quot;div&quot; when using appendHtml() in Marionette?,1489683791.0,14128205.0,,,,,
1219,"['javascript', 'jquery', 'carousel', 'instagram']","{'account_id': 2184360, 'reputation': 23, 'user_id': 1933111, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8596ab81f24196744eb2d8696ea63ec2?s=256&d=identicon&r=PG', 'display_name': 'user1933111', 'link': 'https://stackoverflow.com/users/1933111/user1933111'}",True,461,2,2,1489670423,1356642640,14061350,CC BY-SA 3.0,https://stackoverflow.com/questions/14061350/displaying-photos-in-carousel-slider,Displaying photos in carousel slider,1356642768.0,14061388.0,,,,,
1220,"['javascript', 'http', 'image', 'httprequest']","{'account_id': 458956, 'reputation': 141534, 'user_id': 859154, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/UFFIs.jpg?s=256&g=1', 'display_name': 'Royi Namir', 'link': 'https://stackoverflow.com/users/859154/royi-namir'}",True,201,2,7,1489598542,1355906949,13948531,CC BY-SA 3.0,https://stackoverflow.com/questions/13948531/http-request-img-vs-text,Http request - IMG vs TEXT?,1489598542.0,13948615.0,,,,,
1221,"['javascript', 'jquery', 'jquery-ui', 'knockout.js', 'jquery-ui-slider']","{'account_id': 1198093, 'reputation': 33, 'user_id': 1169383, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41f64ea194ffc58aeb38694d681a66b1?s=256&d=identicon&r=PG', 'display_name': 'Alter', 'link': 'https://stackoverflow.com/users/1169383/alter'}",True,2898,1,3,1489566777,1354535568,13682691,CC BY-SA 3.0,https://stackoverflow.com/questions/13682691/knockout-js-jquery-range-slider-2-inputs,Knockout js jquery range slider &amp;&amp; 2 inputs,1489566777.0,13683657.0,,,,,
1222,"['javascript', 'cookies']","{'account_id': 1916936, 'reputation': 213, 'user_id': 1729350, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/67c1edfd432dae12505fd37fca050da9?s=256&d=identicon&r=PG', 'display_name': 'Rob', 'link': 'https://stackoverflow.com/users/1729350/rob'}",True,3046,2,0,1489432272,1356089917,13989474,CC BY-SA 3.0,https://stackoverflow.com/questions/13989474/cookie-to-expire-after-an-hour,Cookie to expire after an hour?,,13989502.0,,,,,
1223,"['javascript', 'jquery', 'html']","{'account_id': 1774068, 'reputation': 357, 'user_id': 1618235, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/d3ef5a28a58ba5b7c5b182b6bc17b3a6?s=256&d=identicon&r=PG', 'display_name': 'KFox', 'link': 'https://stackoverflow.com/users/1618235/kfox'}",True,14219,4,8,1489364471,1355422301,13865882,CC BY-SA 3.0,https://stackoverflow.com/questions/13865882/how-to-play-mp3-on-link-click,How to play mp3 on link click,1355428927.0,13866146.0,,,,,
1224,"['javascript', 'jquery', 'xml', 'excel']","{'account_id': 66571, 'reputation': 14477, 'user_id': 2103202, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/6559847a5794fb0c52402841b76db522?s=256&d=identicon&r=PG', 'display_name': 'Anmol Saraf', 'link': 'https://stackoverflow.com/users/2103202/anmol-saraf'}",True,2556,3,3,1489187071,1354537248,13683143,CC BY-SA 3.0,https://stackoverflow.com/questions/13683143/creating-case-sensitive-or-camelcase-xml-nodes-using-javascript-or-jquery,Creating case-sensitive or &#39;camelCase&#39; XML nodes using JavaScript or jQuery,1415883964.0,13719057.0,,,,,
1225,"['javascript', 'execcommand']","{'account_id': 2015979, 'reputation': 537, 'user_id': 1815925, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/1d34152d2ea72dd88fdb8bd70a317c33?s=256&d=identicon&r=PG', 'display_name': 'john smith', 'link': 'https://stackoverflow.com/users/1815925/john-smith'}",False,2032,2,0,1488583025,1355766609,13919345,CC BY-SA 3.0,https://stackoverflow.com/questions/13919345/document-execcommand-not-working-properly,document.execCommand not working properly,1355768175.0,,,,,,
1226,"['javascript', 'html', 'css', 'codeigniter', 'build']","{'account_id': 889394, 'reputation': 4891, 'user_id': 928001, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/9691ab2873c02bf609c1010b2e343136?s=256&d=identicon&r=PG', 'display_name': 'Sherzod', 'link': 'https://stackoverflow.com/users/928001/sherzod'}",True,2853,3,3,1488546073,1356217106,14007286,CC BY-SA 3.0,https://stackoverflow.com/questions/14007286/codeigniter-views-html-js-and-css-compressing-build-tool,"CodeIgniter views, HTML, JS, and CSS compressing build tool",,,,,,,
1227,"['javascript', 'arrays', 'actionscript-3']","{'account_id': 18060, 'reputation': 107529, 'user_id': 41021, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/1b91ea7970ba26630adec64ef683c474?s=256&d=identicon&r=PG', 'display_name': 'Robin Rodricks', 'link': 'https://stackoverflow.com/users/41021/robin-rodricks'}",True,4582,3,3,1488368656,1354857575,13757360,CC BY-SA 3.0,https://stackoverflow.com/questions/13757360/fastest-way-to-find-item-in-array-object,Fastest way to find item in array/object,1354858052.0,13757830.0,,,,,
1228,"['javascript', 'knockout.js']","{'account_id': 18570, 'reputation': 55160, 'user_id': 42636, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/1cf6e58dae064fc449e6840ffdb90306?s=256&d=identicon&r=PG', 'display_name': 'pistacchio', 'link': 'https://stackoverflow.com/users/42636/pistacchio'}",True,7006,4,2,1488364230,1355480670,13876777,CC BY-SA 3.0,https://stackoverflow.com/questions/13876777/knockout-js-set-a-default-text-if-a-binding-has-a-given-value,Knockout.js: Set a default text if a binding has a given value,1488364230.0,13876898.0,,,,,
1229,"['javascript', 'jquery', 'jquery-ui', 'jquery-ui-datepicker']","{'account_id': 1818543, 'reputation': 101, 'user_id': 1653136, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/f9dbad2a7df5770391ba58cf9d6e420f?s=256&d=identicon&r=PG', 'display_name': 'pinklotus', 'link': 'https://stackoverflow.com/users/1653136/pinklotus'}",True,600,2,1,1488362944,1356272513,14011706,CC BY-SA 3.0,https://stackoverflow.com/questions/14011706/how-to-create-a-date-range-in-jquery-ui-datepicker-without-calling-datepicker-ag,How to create a date range in jquery UI datepicker without calling datepicker again inside the main datepicker function?,1495542712.0,,,,,,
1230,"['javascript', 'jquery', 'html', 'file-io']","{'account_id': 1379133, 'reputation': 8292, 'user_id': 1312519, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/91zhU.jpg?s=256&g=1', 'display_name': 'Omar Wagih', 'link': 'https://stackoverflow.com/users/1312519/omar-wagih'}",True,7049,4,2,1488351843,1354812769,13748543,CC BY-SA 4.0,https://stackoverflow.com/questions/13748543/callback-function-after-reading-multiple-files,Callback function after reading multiple files,1592644375.0,13995204.0,,,,,
1231,"['javascript', 'google-chrome', 'https']","{'account_id': 89726, 'reputation': 50791, 'user_id': 247372, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/PYKeq.jpg?s=256&g=1', 'display_name': 'Rudie', 'link': 'https://stackoverflow.com/users/247372/rudie'}",True,50033,4,22,1488340332,1356629871,14058789,CC BY-SA 3.0,https://stackoverflow.com/questions/14058789/how-to-force-loading-dynamic-insecure-content-in-chrome,"How to force loading dynamic, insecure content in Chrome?",,15418846.0,,,,,
1232,"['javascript', 'html']","{'account_id': 1359438, 'reputation': 433, 'user_id': 1297065, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/684ed054737b84facd36f1082661eae4?s=256&d=identicon&r=PG', 'display_name': 'Jimmy', 'link': 'https://stackoverflow.com/users/1297065/jimmy'}",True,63885,2,11,1488220223,1354951899,13775519,CC BY-SA 3.0,https://stackoverflow.com/questions/13775519/html-draw-table-using-innerhtml,HTML : draw table using innerHTML,,,,,,,
