,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,community_owned_date,locked_date,closed_date,closed_reason
597,"['javascript', 'browser', 'web-crawler']","{'user_type': 'does_not_exist', 'display_name': 'Nick Nolan'}",True,1332,5,4,1268807198,1237936067,1237936257.0,679609,CC BY-SA 2.5,https://stackoverflow.com/questions/679609/saving-mirroring-crawling-web-pages-that-use-javascript-to-generate-content,saving / mirroring / crawling web pages that use javascript to generate content,,,,,,
598,"['javascript', 'ajax', 'z-index']","{'account_id': 24717, 'reputation': 252862, 'user_id': 63051, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/b4b87a82355f286bb410cc1854389226?s=256&d=identicon&r=PG', 'display_name': 'flybywire', 'link': 'https://stackoverflow.com/users/63051/flybywire'}",True,6989,2,5,1266943965,1237297855,1266943965.0,654343,,https://stackoverflow.com/questions/654343/what-is-the-highest-possible-z-index,What is the highest possible z-index?,,,,,1237307838.0,exact duplicate
599,"['javascript', 'windows-mobile', 'iframe', 'ie-mobile']","{'account_id': 20285, 'reputation': 7215, 'user_id': 48317, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5d0eb871520d53fd3c49be356b84b0ea?s=256&d=identicon&r=PG', 'display_name': 'Dror', 'link': 'https://stackoverflow.com/users/48317/dror'}",True,2858,2,1,1265668548,1236496481,1265668548.0,623208,CC BY-SA 2.5,https://stackoverflow.com/questions/623208/access-parents-dom-from-script-in-an-iframe-in-ie-mobile,Access parent&#39;s DOM from script in an iframe in IE Mobile,,1867274.0,,,,
600,"['javascript', 'html', 'iframe']","{'user_type': 'does_not_exist', 'display_name': 'Deepak'}",True,3114,2,6,1265410283,1237209880,1237210017.0,650409,CC BY-SA 2.5,https://stackoverflow.com/questions/650409/html-iframes-and-javascript,HTML iframes and javascript,,,,,,
601,"['javascript', 'user-controls', 'event-handling']","{'account_id': 358, 'reputation': 1558, 'user_id': 447, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/3OjC5.png?s=256&g=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/447/alex'}",True,314,1,0,1265277617,1238169730,,690358,CC BY-SA 2.5,https://stackoverflow.com/questions/690358/hosted-user-control-in-ie-and-client-side-event-handling,Hosted User Control in IE and Client Side Event Handling,,1098848.0,,,,
602,"['asp.net', 'javascript', 'asp.net-mvc', 'ajax', 'web-applications']","{'account_id': 85779, 'reputation': 36133, 'user_id': 238948, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/434e37f74ce9a41c3f18b8d80a1ab88f?s=256&d=identicon&r=PG', 'display_name': 'devios1', 'link': 'https://stackoverflow.com/users/238948/devios1'}",True,332,4,3,1265238110,1237074604,1265238110.0,646958,CC BY-SA 2.5,https://stackoverflow.com/questions/646958/whats-the-best-way-for-the-server-to-send-messages-to-a-web-client,What&#39;s the best way for the server to send messages to a web client?,,646972.0,,,,
603,"['javascript', 'html', 'ajax']","{'account_id': 25389, 'reputation': 14119, 'user_id': 65230, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/PMj3B.jpg?s=256&g=1', 'display_name': 'Ascalonian', 'link': 'https://stackoverflow.com/users/65230/ascalonian'}",True,2011,0,4,1265238002,1236038755,1265238002.0,604577,,https://stackoverflow.com/questions/604577/how-to-display-a-message-on-screen-without-refreshing-like-so-does,How to display a message on screen without refreshing like SO does?,,,,1386948022.0,1386947981.0,Duplicate
604,"['javascript', 'jquery', 'dom']","{'account_id': 65332, 'reputation': 4388, 'user_id': 192337, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/d2ff155cd04fa175620d2f3495b11b08?s=256&d=identicon&r=PG', 'display_name': 'Lorenzo', 'link': 'https://stackoverflow.com/users/192337/lorenzo'}",True,11885,3,5,1264662615,1238084755,,686511,CC BY-SA 2.5,https://stackoverflow.com/questions/686511/reference-parent-window-document,Reference parent window document,,686535.0,,,,
605,"['javascript', 'css', 'flash', 'sifr']","{'account_id': 876900, 'reputation': 1471, 'user_id': 81236, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/d93c9dd6ed060d536e60b7a1e2b3a517?s=256&d=identicon&r=PG', 'display_name': 'mattt', 'link': 'https://stackoverflow.com/users/81236/mattt'}",True,3430,1,0,1264264828,1238047721,,684685,CC BY-SA 2.5,https://stackoverflow.com/questions/684685/sifr-3-background-transparent,sIFR 3: Background Transparent?,,684954.0,,,,
606,"['javascript', 'dom']","{'user_type': 'does_not_exist', 'display_name': 'Thomas'}",True,5505,3,0,1264109499,1238201903,1238203894.0,691927,CC BY-SA 2.5,https://stackoverflow.com/questions/691927/javascript-setattribute-alternative,JavaScript setAttribute alternative,,691944.0,,,,
607,"['javascript', 'pdf']","{'account_id': 839, 'reputation': 40029, 'user_id': 1100, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/134545a5736a5e267e90f4e6bc8ca304?s=256&d=identicon&r=PG', 'display_name': 'Daniel Silveira', 'link': 'https://stackoverflow.com/users/1100/daniel-silveira'}",True,763,1,3,1264057172,1236968903,,644013,CC BY-SA 2.5,https://stackoverflow.com/questions/644013/javascript-for-pdf-what-is-the-token-beteween-words-used-by-getpagenthword,JavaScript for PDF: What is the token beteween words used by getPageNthWord()?,,,,,,
608,"['javascript', 'html', 'dom', 'getelementbyid']","{'account_id': 16522, 'reputation': 1906, 'user_id': 36076, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/904641c6df6df50dcf444d7a85a0046a?s=256&d=identicon&r=PG', 'display_name': 'Supernovah', 'link': 'https://stackoverflow.com/users/36076/supernovah'}",True,17781,7,1,1264050384,1236303460,,617450,CC BY-SA 2.5,https://stackoverflow.com/questions/617450/referring-to-a-div-inside-a-div-with-the-same-id-as-another-inside-another,Referring to a div inside a div with the same ID as another inside another,,617462.0,,,,
609,"['javascript', 'flash', 'editor', 'svg']","{'account_id': 28077, 'reputation': 1624, 'user_id': 74631, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/8defd8778cfe282f13cbc5ef1d158d58?s=256&d=identicon&r=PG', 'display_name': 'devkat', 'link': 'https://stackoverflow.com/users/74631/devkat'}",True,3209,6,4,1263680814,1236857380,,638225,,https://stackoverflow.com/questions/638225/looking-for-a-flash-js-based-svg-editor-or-editing-framework,Looking for a Flash/JS-based SVG editor or editing framework,,,,,1421949081.0,Not suitable for this site
610,"['javascript', 'macos', 'opera']","{'account_id': 25582, 'reputation': 9464, 'user_id': 65813, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/4fbd7500ec74b8ec43a75d9bd35c4cf9?s=256&d=identicon&r=PG', 'display_name': 'Ilya Birman', 'link': 'https://stackoverflow.com/users/65813/ilya-birman'}",True,1063,2,2,1262612828,1236619934,1236620842.0,627234,CC BY-SA 2.5,https://stackoverflow.com/questions/627234/opera-mac-override-cmds-event,Opera/Mac: override cmd+S event?,,,,,,
611,"['c#', 'javascript', 'download-speed']","{'account_id': 2970, 'reputation': 15630, 'user_id': 4215, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/1fb64d4572550c00bdcac58126dfe6ce?s=256&d=identicon&r=PG', 'display_name': 'Ali Ers&#246;z', 'link': 'https://stackoverflow.com/users/4215/ali-ers%c3%b6z'}",True,1875,7,4,1262402042,1237919613,,678635,CC BY-SA 2.5,https://stackoverflow.com/questions/678635/how-can-i-find-out-the-download-speed-of-the-client-from-server,How can I find out the download speed of the client from server?,,678665.0,,,,
612,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'magenta'}",True,1423,4,4,1262134140,1236393139,,621187,,https://stackoverflow.com/questions/621187/looking-for-stats-on-popularity-of-javascript-libraries,Looking for stats on popularity of JavaScript libraries,,,,,1426470835.0,Not suitable for this site
613,"['javascript', 'json', 'yahoo-widgets']","{'account_id': 746, 'reputation': 48931, 'user_id': 974, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/3d7e0433078e5d9b54fb90edf7bd10a3?s=256&d=identicon&r=PG', 'display_name': 'izb', 'link': 'https://stackoverflow.com/users/974/izb'}",True,696,2,0,1261793429,1236703307,1261793429.0,631166,CC BY-SA 2.5,https://stackoverflow.com/questions/631166/using-json-in-a-yahoo-widget,Using JSON in a Yahoo! widget,,638451.0,,,,
614,"['javascript', 'xml', 'xforms']","{'account_id': 12012, 'reputation': 6571, 'user_id': 23435, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/TRxAY.jpg?s=256&g=1', 'display_name': 'Howard May', 'link': 'https://stackoverflow.com/users/23435/howard-may'}",True,2275,1,1,1261531972,1236679337,,629517,CC BY-SA 2.5,https://stackoverflow.com/questions/629517/javascript-library-wanted-for-xml-editor-programatically-generated-from-xsd,Javascript library wanted for XML editor programatically generated from XSD,,629574.0,,,,
615,"['javascript', 'regex']","{'account_id': 3141, 'reputation': 111849, 'user_id': 4465, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/7f4fd2cb2fec52981ae18c25257a1634?s=256&d=identicon&r=PG', 'display_name': 'levik', 'link': 'https://stackoverflow.com/users/4465/levik'}",True,14462,6,13,1260833596,1236012775,1236017511.0,603069,CC BY-SA 2.5,https://stackoverflow.com/questions/603069/what-does-the-regular-expression-mean,What does the &quot;?:^&quot; regular expression mean?,,603078.0,,,,
616,"['javascript', 'forms']","{'user_type': 'does_not_exist', 'display_name': 'malaclypse'}",True,498,2,1,1260656745,1236974631,1236975256.0,644387,CC BY-SA 2.5,https://stackoverflow.com/questions/644387/opera-is-not-triggering-wand-to-save-password,Opera is not triggering Wand to save password,,,,,,
617,"['javascript', 'html', 'ajax']","{'account_id': 1295429, 'reputation': 3933, 'user_id': 1246613, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/6501ef9311cdfdd17894f251a848d5ee?s=256&d=identicon&r=PG', 'display_name': 'Joshxtothe4', 'link': 'https://stackoverflow.com/users/1246613/joshxtothe4'}",True,1970,3,1,1260118803,1237476347,1248988774.0,662630,CC BY-SA 2.5,https://stackoverflow.com/questions/662630/javascript-form-bypassing-default-behaviour-for-ajax,javascript form - bypassing default behaviour for ajax,,,,,,
618,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'Hunny'}",True,97,1,0,1259960402,1237271430,,653185,CC BY-SA 2.5,https://stackoverflow.com/questions/653185/i-want-to-get-diff-controls-id-through-java-script-as-any-control-can-be-added,I want to get diff Controls Id through java script?? as any control can be added on form script will return the type of Control and its ID,,,,,,
619,"['javascript', 'jquery']","{'account_id': 18010, 'reputation': 47336, 'user_id': 40882, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/53eea24da205bc1e17fe4010f365d842?s=256&d=identicon&r=PG', 'display_name': 'Coocoo4Cocoa', 'link': 'https://stackoverflow.com/users/40882/coocoo4cocoa'}",True,21699,2,8,1258797320,1237916072,,678434,CC BY-SA 2.5,https://stackoverflow.com/questions/678434/how-to-retrieve-a-value-from-input-using-jquery,How to retrieve a value from &lt;input&gt; using jQuery?,,678462.0,,,,
620,"['javascript', 'html', 'iframe']","{'account_id': 12337, 'reputation': 3279, 'user_id': 24218, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/b4c729b4a32c7498dc800a29f6e4c74a?s=256&d=identicon&r=PG', 'display_name': 'timkl', 'link': 'https://stackoverflow.com/users/24218/timkl'}",True,3308,1,6,1258441511,1238424531,,697528,CC BY-SA 2.5,https://stackoverflow.com/questions/697528/dynamic-height-of-iframe,Dynamic height of iframe,,,,,,
621,['javascript'],"{'account_id': 26483, 'reputation': 29318, 'user_id': 68920, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/319fad13391c424ef586195d8592e9ac?s=256&d=identicon&r=PG', 'display_name': 'Arnkrishn', 'link': 'https://stackoverflow.com/users/68920/arnkrishn'}",True,3683,2,1,1257996929,1237215883,,650808,CC BY-SA 2.5,https://stackoverflow.com/questions/650808/add-html-element-textarea-dynamically-using-javascript,Add HTML element - textarea dynamically using Javascript,,650830.0,,,,
622,"['javascript', 'jquery', 'yui', 'idioms']","{'account_id': 24717, 'reputation': 252862, 'user_id': 63051, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/b4b87a82355f286bb410cc1854389226?s=256&d=identicon&r=PG', 'display_name': 'flybywire', 'link': 'https://stackoverflow.com/users/63051/flybywire'}",True,905,2,16,1257970450,1238438987,1257970450.0,698548,CC BY-SA 2.5,https://stackoverflow.com/questions/698548/javascript-idiom-create-a-function-only-to-invoke-it,JavaScript idiom: create a function only to invoke it,,698566.0,,,,
623,"['php', 'javascript', 'richtext', 'rte']","{'account_id': 25622, 'reputation': 5265, 'user_id': 65985, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/0ca80ba90edf35d143abd20a4cd495b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'phazei', 'link': 'https://stackoverflow.com/users/65985/phazei'}",True,691,2,0,1257556845,1236071474,,605654,CC BY-SA 2.5,https://stackoverflow.com/questions/605654/richtexteditor-that-is-php-code-friendly-to-snippets-of-php,RichTextEditor that is PHP/code friendly to snippets of php,,605725.0,,,,
624,"['javascript', 'svn']","{'account_id': 4743, 'reputation': 24623, 'user_id': 7277, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/3823eb8865dd5f98d0f1bb8bd8275add?s=256&d=identicon&r=PG', 'display_name': 'pgb', 'link': 'https://stackoverflow.com/users/7277/pgb'}",True,1714,2,2,1257449843,1237388863,1237389683.0,658663,CC BY-SA 2.5,https://stackoverflow.com/questions/658663/add-subversion-revision-to-included-javascript-and-css-files,Add Subversion revision to included Javascript and CSS files,,658733.0,,,,
625,"['javascript', 'aptana']","{'account_id': 23295, 'reputation': 958, 'user_id': 58260, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/68zj4.jpg?s=256&g=1', 'display_name': 'Paweł Witkowski Photography', 'link': 'https://stackoverflow.com/users/58260/pawe%c5%82-witkowski-photography'}",True,431,1,0,1257376472,1237198290,1592644375.0,649836,CC BY-SA 4.0,https://stackoverflow.com/questions/649836/javascript-aptana-assist-extend,Javascript Aptana assist extend,,1677338.0,,,,
626,"['javascript', 'html', 'css', 'dom']","{'account_id': 14299, 'reputation': 17491, 'user_id': 29297, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/3d4e6c4f91ed6a6faab3640ee99ce257?s=256&d=identicon&r=PG', 'display_name': 'bloudermilk', 'link': 'https://stackoverflow.com/users/29297/bloudermilk'}",True,2106,3,1,1256828394,1236755268,1495541971.0,633612,CC BY-SA 3.0,https://stackoverflow.com/questions/633612/javascript-clientheight-inconsistency,Javascript clientHeight inconsistency,,633621.0,,,,
627,"['javascript', 'jquery', 'ajax', 'events']","{'account_id': 14321, 'reputation': 15467, 'user_id': 29376, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/a5d515200029ed84f272882c5c0d0a95?s=256&d=identicon&r=PG', 'display_name': 'Schotime', 'link': 'https://stackoverflow.com/users/29376/schotime'}",True,1597,2,1,1256301666,1238381623,1238387241.0,695874,CC BY-SA 2.5,https://stackoverflow.com/questions/695874/onblur-ajax-not-calling-the-callback-function,onblur ajax not calling the callback function,,,,,,
628,"['javascript', 'html', 'xhtml', 'mootools', 'lightbox']","{'account_id': 28725, 'reputation': 731, 'user_id': 76989, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/6f99d1a752c3b79c813042618880825e?s=256&d=identicon&r=PG', 'display_name': 'mmhan', 'link': 'https://stackoverflow.com/users/76989/mmhan'}",True,5934,3,2,1255785304,1236822831,,637106,CC BY-SA 2.5,https://stackoverflow.com/questions/637106/mootools-lightbox-for-a-html-div,Mootools Lightbox for a html div?,,869691.0,,,,
629,"['asp.net', 'javascript', 'html', 'security', 'web']","{'account_id': 10610, 'reputation': 64602, 'user_id': 20126, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/22fc146c1512cdb4d381222dcbc8b9f8?s=256&d=identicon&r=PG', 'display_name': 'Amr Elgarhy', 'link': 'https://stackoverflow.com/users/20126/amr-elgarhy'}",True,1439,4,1,1254986584,1237229978,,651713,CC BY-SA 2.5,https://stackoverflow.com/questions/651713/do-you-know-any-tools-to-remove-badware-malware-from-my-website-which-google-bl,"Do you know any tools to remove badware, malware from my website which google blocks?",,651749.0,,,,
