,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,last_edit_date,closed_date,closed_reason,community_owned_date,locked_date
867,"['javascript', 'ruby-on-rails']","{'account_id': 33186, 'reputation': 16044, 'user_id': 92679, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/oJLsX.jpg?s=256&g=1', 'display_name': 'Satchel', 'link': 'https://stackoverflow.com/users/92679/satchel'}",True,163,810502.0,1,0,1259874003,1241160732,810441,CC BY-SA 2.5,https://stackoverflow.com/questions/810441/in-ror-how-do-i-dynamically-show-and-limit-the-number-of-characters-allowable,In RoR how do I dynamically show and limit the number of characters allowable?,,1241161129.0,,,,
868,"['javascript', 'vb.net', 'events', 'activex', 'user-controls']","{'account_id': 878617, 'reputation': 31, 'user_id': 65152, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8cb9e2c54a076bdeccbd0b9866a0d0ab?s=256&d=identicon&r=PG', 'display_name': 'Emily', 'link': 'https://stackoverflow.com/users/65152/emily'}",True,3224,,1,3,1259740639,1243370915,912683,CC BY-SA 2.5,https://stackoverflow.com/questions/912683/how-to-raise-events-from-vb-net-classlibrary-usercontrol-activex-to-javascript,How to Raise Events from VB.Net ClassLibrary/UserControl (ActiveX) to JavaScript?,,,,,,
869,"['javascript', 'html', 'multilingual']","{'account_id': 18060, 'reputation': 107489, 'user_id': 41021, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/1b91ea7970ba26630adec64ef683c474?s=256&d=identicon&r=PG', 'display_name': 'Robin Rodricks', 'link': 'https://stackoverflow.com/users/41021/robin-rodricks'}",True,4213,839976.0,9,2,1259705988,1241791890,839966,CC BY-SA 2.5,https://stackoverflow.com/questions/839966/write-javascript-in-other-languages,Write JavaScript in Other Languages,,1242053411.0,,,,
870,"['javascript', 'internet-explorer', 'profiling']","{'account_id': 16955, 'reputation': 12211, 'user_id': 37472, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/2b355ea5815381ada69392453ae48dfd?s=256&d=identicon&r=PG', 'display_name': 'Aistina', 'link': 'https://stackoverflow.com/users/37472/aistina'}",True,2624,829636.0,3,3,1259618564,1241617223,829615,CC BY-SA 2.5,https://stackoverflow.com/questions/829615/measuring-javascript-performance-in-ie,Measuring Javascript performance in IE,,,,,,
871,"['javascript', 'html', 'dom']","{'user_type': 'does_not_exist', 'display_name': 'raja'}",True,105227,,12,12,1259333653,1242994257,897541,CC BY-SA 2.5,https://stackoverflow.com/questions/897541/how-to-change-title-attribute-in-a-tag-using-javascript,How to change title attribute in &lt;a&gt; tag using JavaScript?,,1242999617.0,,,,
872,"['javascript', 'flash', 'rte']","{'user_type': 'does_not_exist', 'display_name': 'skunkwerk'}",True,749,,1,0,1259204404,1241460336,821219,CC BY-SA 2.5,https://stackoverflow.com/questions/821219/embedding-flash-in-rich-text-editor,embedding flash in rich text editor,,1241461016.0,,,,
873,"['javascript', 'flash', 'adobe-illustrator', 'togglebutton']","{'account_id': 878203, 'reputation': 109, 'user_id': 74936, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/f6d04cc2fa3105916eaa886d2a4a85da?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jb.', 'link': 'https://stackoverflow.com/users/74936/jb'}",False,296,,1,0,1259095269,1242254388,860785,CC BY-SA 2.5,https://stackoverflow.com/questions/860785/javascript-flash-and-mapublisher-layer-toggle-issue,"javascript, flash, and MAPublisher layer toggle issue",,,,,,
874,"['javascript', 'geometry', 'canvas', 'translation', 'rotation']","{'account_id': 1273, 'reputation': 180333, 'user_id': 1694, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/bd42b746d79be5dd325a8e94bc00ac58?s=256&d=identicon&r=PG', 'display_name': 'Eli Courtwright', 'link': 'https://stackoverflow.com/users/1694/eli-courtwright'}",True,1470,850422.0,2,2,1259010192,1242071854,849785,CC BY-SA 2.5,https://stackoverflow.com/questions/849785/get-un-translated-un-rotated-x-y-coordinate-of-a-point-from-a-javascript-canv,"Get un-translated, un-rotated (x,y) coordinate of a point from a Javascript canvas",,,,,,
875,"['javascript', 'status', 'http-status-codes']","{'user_type': 'does_not_exist', 'display_name': 'Neil'}",True,2838,,4,2,1258913497,1243072682,901244,CC BY-SA 2.5,https://stackoverflow.com/questions/901244/grabbing-status-code-without-using-a-server-side-language-javascript-perhaps,"Grabbing status code without using a server-side language (javascript, perhaps?)",,,,,,
876,"['javascript', 'yui']","{'account_id': 36905, 'reputation': 1099, 'user_id': 105388, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/4d310790f4eec404880660fd4600159c?s=256&d=identicon&r=PG', 'display_name': 'SirMoreno', 'link': 'https://stackoverflow.com/users/105388/sirmoreno'}",True,1334,916087.0,3,0,1258770177,1243408604,914375,CC BY-SA 2.5,https://stackoverflow.com/questions/914375/yui-calendar-how-to-disable-the-nextmonth-click,YUI Calendar: How to disable the nextMonth click,,,,,,
877,"['javascript', 'google-maps']","{'account_id': 35142, 'reputation': 14412, 'user_id': 99395, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/83ea2bc2c96e49a04460b1725f8c503a?s=256&d=identicon&r=PG', 'display_name': 'janhartmann', 'link': 'https://stackoverflow.com/users/99395/janhartmann'}",True,29379,1749295.0,3,11,1258468429,1242600350,875678,CC BY-SA 2.5,https://stackoverflow.com/questions/875678/google-maps-api-slow-loading-javascript,Google Maps API - Slow loading javascript,,1242600873.0,,,,
878,"['javascript', 'jquery']","{'account_id': 38562, 'reputation': 241, 'user_id': 110769, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/78c1378c1c95890dfd3702f1645598c9?s=256&d=identicon&r=PG', 'display_name': 'novon', 'link': 'https://stackoverflow.com/users/110769/novon'}",True,252,1420345.0,4,1,1258366077,1242942560,895381,CC BY-SA 2.5,https://stackoverflow.com/questions/895381/truncate-width-function-not-working-when-passing-integer,Truncate width function not working when passing integer,,,,,,
879,"['javascript', 'processing.js']","{'account_id': 2285, 'reputation': 553, 'user_id': 3165, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/01bd809fb0f4b9d644bf9e956fb14ba9?s=256&d=identicon&r=PG', 'display_name': 'bjwbell', 'link': 'https://stackoverflow.com/users/3165/bjwbell'}",True,1836,881253.0,4,2,1258155679,1242712450,881146,CC BY-SA 2.5,https://stackoverflow.com/questions/881146/processing-js-loading-external-files,processing.js loading external files,,1242713996.0,,,,
880,"['javascript', 'canvas', 'processing']","{'account_id': 36226, 'reputation': 21, 'user_id': 103193, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b7851cbc135b72f122211b0ae2891b56?s=256&d=identicon&r=PG', 'display_name': 'user103193', 'link': 'https://stackoverflow.com/users/103193/user103193'}",True,958,,1,2,1258148053,1241734017,837294,CC BY-SA 2.5,https://stackoverflow.com/questions/837294/is-there-a-way-to-manipulate-code-generated-by-processing-js-via-javascript,Is there a way to manipulate code generated by Processing.js via Javascript?,,,,,,
881,"['javascript', 'html', 'http-status-code-301', 'http-status-code-302']","{'account_id': 11713, 'reputation': 6322, 'user_id': 22712, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/7803eebdac6fa89c12ab90e50dbcc104?s=256&d=identicon&r=PG', 'display_name': 'Steve', 'link': 'https://stackoverflow.com/users/22712/steve'}",True,1939,875350.0,5,0,1258053766,1242589150,875318,CC BY-SA 2.5,https://stackoverflow.com/questions/875318/how-best-to-redirect-a-webpage-without-using-javascript,How best to redirect a webpage without using Javascript?,,1257963510.0,,,,
882,"['javascript', 'firefox', 'tabs', 'onpageloadstring']","{'account_id': 33086, 'reputation': 3973, 'user_id': 92319, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/b0d2c911296d1ea0704a3691e64b0337?s=256&d=identicon&r=PG', 'display_name': 'Lilz', 'link': 'https://stackoverflow.com/users/92319/lilz'}",True,39899,,4,7,1257960621,1242845143,889564,CC BY-SA 2.5,https://stackoverflow.com/questions/889564/how-do-you-use-onpageload-in-javascript,How do you use onPageLoad in Javascript?,,1242846587.0,,,,
883,"['javascript', 'security']","{'account_id': 15859, 'reputation': 12594, 'user_id': 33918, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb4249ac086fea245f9a5da458a0930b?s=256&d=identicon&r=PG', 'display_name': 'TML', 'link': 'https://stackoverflow.com/users/33918/tml'}",True,1402,821401.0,2,4,1257882386,1241463080,821375,CC BY-SA 2.5,https://stackoverflow.com/questions/821375/how-do-you-use-your-javascript-framework-to-prevent-clickjacking,How do you use your JavaScript framework to prevent Clickjacking?,,,,,,
884,"['javascript', 'internet-explorer', 'canvas', 'processing.js']","{'account_id': 2957, 'reputation': 31134, 'user_id': 4196, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/HFhzV.jpg?s=256&g=1', 'display_name': 'meleyal', 'link': 'https://stackoverflow.com/users/4196/meleyal'}",True,5164,857013.0,3,7,1257836944,1242206569,856947,CC BY-SA 2.5,https://stackoverflow.com/questions/856947/has-anyone-got-processing-js-working-in-ie,Has anyone got processing.js working in IE?,,,,,,
885,"['asp.net', 'javascript', 'user-controls']","{'user_type': 'does_not_exist', 'display_name': 'user76071'}",True,3412,,4,2,1256449784,1241421085,819082,CC BY-SA 2.5,https://stackoverflow.com/questions/819082/asp-net-control-ids-in-separate-js-file,asp.net control id&#39;s in separate JS file,,,,,,
886,"['javascript', 'jquery', 'pdf', 'iframe', 'printing']","{'account_id': 35107, 'reputation': 3730, 'user_id': 99323, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/b96e4f3c5b1eb95587507aaabfe9ac2f?s=256&d=identicon&r=PG', 'display_name': 'CodeJoust', 'link': 'https://stackoverflow.com/users/99323/codejoust'}",True,9387,812345.0,2,1,1256402668,1241183236,811272,CC BY-SA 2.5,https://stackoverflow.com/questions/811272/how-do-i-print-a-pdf-from-within-an-iframe,How do I print a pdf from within an iframe?,,1256402668.0,,,,
887,"['javascript', 'jquery']","{'account_id': 6895, 'reputation': 14028, 'user_id': 11742, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/817a4c6f8768a943b8e530d6f6d09986?s=256&d=identicon&r=PG', 'display_name': 'snorkpete', 'link': 'https://stackoverflow.com/users/11742/snorkpete'}",True,604,,2,1,1256093412,1242310998,863630,CC BY-SA 2.5,https://stackoverflow.com/questions/863630/how-do-you-format-a-line-of-text-within-a-div-when-clicked,How do you format a line of text within a div when clicked?,,,,,,
888,"['javascript', 'html', 'window.opener']","{'user_type': 'does_not_exist', 'display_name': 'Gnosis'}",True,14431,,2,1,1256064101,1242630356,876533,CC BY-SA 2.5,https://stackoverflow.com/questions/876533/window-opener-focus-fails-in-ie-and-works-in-firefox,"window.opener.focus() fails in IE, and works in FireFox",,1256064101.0,,,,
889,"['javascript', 'oop', 'firefox-addon', 'new-operator', 'apply']","{'account_id': 25754, 'reputation': 66765, 'user_id': 66475, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/f6FmM.jpg?s=256&g=1', 'display_name': 'Bjorn', 'link': 'https://stackoverflow.com/users/66475/bjorn'}",True,2228,813401.0,5,11,1255970263,1241213151,813383,CC BY-SA 2.5,https://stackoverflow.com/questions/813383/how-can-i-construct-an-object-using-an-array-of-values-for-parameters-rather-th,"How can I construct an object using an array of values for parameters, rather than listing them out, in JavaScript?",,1241230695.0,,,,
890,"['javascript', 'jquery', 'race-condition']","{'account_id': 4158, 'reputation': 13432, 'user_id': 6160, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/1f771c9778a31cd691a6ae597b6326f9?s=256&d=identicon&r=PG', 'display_name': 'Jim Hunziker', 'link': 'https://stackoverflow.com/users/6160/jim-hunziker'}",True,1302,893623.0,4,2,1255918648,1242917667,893348,CC BY-SA 2.5,https://stackoverflow.com/questions/893348/busy-indicator-race-condition-in-javascript,Busy indicator race condition in Javascript,,1255918648.0,,,,
891,"['asp.net', 'javascript', 'culture', 'date-format']","{'account_id': 34983, 'reputation': 203, 'user_id': 98947, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/0a6896e3d3067482c2485611dd50c8b2?s=256&d=identicon&r=PG', 'display_name': 'Joe Stropich', 'link': 'https://stackoverflow.com/users/98947/joe-stropich'}",True,17316,,8,4,1255538429,1241125546,809078,CC BY-SA 2.5,https://stackoverflow.com/questions/809078/displaying-proper-date-format-depending-on-culture,Displaying proper date format depending on culture,,1247515648.0,,,,
892,"['c#', 'javascript', 'windows', 'internet-explorer', 'forms']","{'account_id': 21422, 'reputation': 426, 'user_id': 52063, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/710eee34b98879c80880b9a2ac9d124b?s=256&d=identicon&r=PG', 'display_name': 'StickyMcGinty', 'link': 'https://stackoverflow.com/users/52063/stickymcginty'}",False,653,,1,0,1255222801,1242984141,897042,CC BY-SA 2.5,https://stackoverflow.com/questions/897042/windows-forms-control-in-ie-not-responding-to-javascript-calls,Windows Forms Control in IE not responding to JavaScript calls,,1242987798.0,,,,
893,"['javascript', 'jquery', 'image']","{'account_id': 4053, 'reputation': 1559, 'user_id': 5976, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/a86b66ab55f93dd7cfc7353715f0564e?s=256&d=identicon&r=PG', 'display_name': 'Gerrit', 'link': 'https://stackoverflow.com/users/5976/gerrit'}",True,13513,874379.0,1,3,1255146330,1242558471,874372,CC BY-SA 4.0,https://stackoverflow.com/questions/874372/background-image-at-100-of-window-and-resizes-with-it,Background image at 100% of window (and resizes with it),,1592644375.0,,,,
894,"['asp.net', 'javascript']","{'account_id': 2586, 'reputation': 1774, 'user_id': 3611, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/8b644a6d6e8b5db96b54911feb6aaf31?s=256&d=identicon&r=PG', 'display_name': 'Doliveras', 'link': 'https://stackoverflow.com/users/3611/doliveras'}",True,325,911434.0,3,1,1254722569,1243352983,911401,CC BY-SA 2.5,https://stackoverflow.com/questions/911401/let-user-review-a-file-before-uploading-it,Let user review a file before uploading it,,,,,,
895,"['javascript', 'drawing']","{'account_id': 20122, 'reputation': 182045, 'user_id': 47738, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/53ee7b8cd087180a542867d4491d9681?s=256&d=identicon&r=PG', 'display_name': 'rahul', 'link': 'https://stackoverflow.com/users/47738/rahul'}",True,1953,856297.0,1,0,1254638079,1242193381,856246,CC BY-SA 2.5,https://stackoverflow.com/questions/856246/draw-arc-using-javascript,Draw Arc using javascript,,,,,,
896,"['javascript', 'xpath']","{'account_id': 36704, 'reputation': 5755, 'user_id': 104785, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/25cb227497a25b0205b4ec7473a46c9a?s=256&d=identicon&r=PG', 'display_name': 'Annibigi', 'link': 'https://stackoverflow.com/users/104785/annibigi'}",True,595,,2,2,1254628670,1242799070,886370,CC BY-SA 2.5,https://stackoverflow.com/questions/886370/how-might-i-determine-the-xpath-of-a-dom-element,How might I determine the XPath of a DOM element?,,1254628670.0,,,,
897,['javascript'],"{'account_id': 3422, 'reputation': 13373, 'user_id': 4937, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/d069ac0170dc6c93bad77734258fadae?s=256&d=identicon&r=PG', 'display_name': 'Peeja', 'link': 'https://stackoverflow.com/users/4937/peeja'}",True,5972,831748.0,2,7,1254582636,1241643181,831686,CC BY-SA 2.5,https://stackoverflow.com/questions/831686/how-can-i-detect-whether-a-browser-window-is-focused-or-not,How can I detect whether a browser window is focused or not?,,,,,,
898,"['javascript', 'dom']","{'account_id': 19586, 'reputation': 5380, 'user_id': 45991, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/eb9c0675c9661e317aa557389b07cf1b?s=256&d=identicon&r=PG', 'display_name': 'BradBrening', 'link': 'https://stackoverflow.com/users/45991/bradbrening'}",False,464,,4,0,1254474002,1243474191,918795,CC BY-SA 2.5,https://stackoverflow.com/questions/918795/maintain-reference-to-element-after-inserting-into-dom,Maintain reference to element after inserting into DOM,,,,,,
899,"['javascript', 'jquery', 'ajax', 'jeditable']","{'account_id': 878279, 'reputation': 43, 'user_id': 110097, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2fb624da88358023721e15b9402262c1?s=256&d=identicon&r=PG', 'display_name': 'Progenitura', 'link': 'https://stackoverflow.com/users/110097/progenitura'}",True,1805,891009.0,2,0,1254223854,1242868013,890994,CC BY-SA 2.5,https://stackoverflow.com/questions/890994/simple-jeditable-problem,Simple Jeditable Problem,,1242869830.0,,,,
