,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,community_owned_date,locked_date
1550,"['javascript', 'html', 'tabs']","{'account_id': 1646207, 'reputation': 157, 'user_id': 1517715, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/dea005870cb19b1fdfef24399cb02607?s=256&d=identicon&r=PG&f=1', 'display_name': 'westernKid', 'link': 'https://stackoverflow.com/users/1517715/westernkid'}",False,791,,1,0,1449453406,1342011065,1449453406.0,11433060,CC BY-SA 3.0,https://stackoverflow.com/questions/11433060/in-javascript-is-it-possible-to-give-tab-an-active-style-when-it-only-unhides-a,"In Javascript, is it possible to give tab an active style when it only unhides a div, instead of loading a new page?",,,,,,
1551,"['javascript', 'jquery', 'html', 'modal-dialog', 'jquery-ui-dialog']","{'account_id': 1266721, 'reputation': 177, 'user_id': 1223871, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/2cc1154826b1f18b2e8188283b5d687a?s=256&d=identicon&r=PG', 'display_name': 'Helgus', 'link': 'https://stackoverflow.com/users/1223871/helgus'}",True,14046,11646598.0,3,0,1449430158,1343207576,,11646397,CC BY-SA 3.0,https://stackoverflow.com/questions/11646397/jquery-ui-dialog-issue,jQuery UI dialog issue,,,,,,
1552,"['javascript', 'node.js', 'real-time']","{'account_id': 1117621, 'reputation': 591, 'user_id': 1106611, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/e1076b7f86f1cad1f49253584da2ce97?s=256&d=identicon&r=PG', 'display_name': 'Ruben Homs', 'link': 'https://stackoverflow.com/users/1106611/ruben-homs'}",True,4604,11512151.0,2,3,1449157178,1342469905,,11511894,CC BY-SA 3.0,https://stackoverflow.com/questions/11511894/monitoring-website-updates-in-realtime,Monitoring website updates in realtime,,,,,,
1553,"['javascript', 'node.js']","{'account_id': 197351, 'reputation': 43514, 'user_id': 441387, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/bf2c39b5cc1cb9db06cecb16dc8e665c?s=256&d=identicon&r=PG', 'display_name': 'Henrik Andersson', 'link': 'https://stackoverflow.com/users/441387/henrik-andersson'}",True,18626,11428994.0,1,6,1449136754,1341995559,1495542205.0,11428588,CC BY-SA 3.0,https://stackoverflow.com/questions/11428588/url-routing-in-node-js,URL routing in Node.js,,,,,,
1554,"['php', 'javascript', 'zip', 'archive', 'zepto']","{'account_id': 1661563, 'reputation': 3, 'user_id': 1529751, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b8078263497ffbbc770a81fec07c0f1?s=256&d=identicon&r=PG', 'display_name': 'Nik Matt', 'link': 'https://stackoverflow.com/users/1529751/nik-matt'}",True,1491,11510611.0,2,0,1448981691,1342464282,1342467251.0,11510553,CC BY-SA 3.0,https://stackoverflow.com/questions/11510553/using-javascript-and-php-to-download-image-files-and-return-a-zip-file,Using JavaScript and PHP to download image files and return a zip file,,,,,,
1555,"['javascript', 'regex']","{'account_id': 976513, 'reputation': 867, 'user_id': 997509, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/7e8d38d461fd8c6f3f7254e079ee3707?s=256&d=identicon&r=PG', 'display_name': 'PC2015', 'link': 'https://stackoverflow.com/users/997509/pc2015'}",False,1412,,2,2,1448956699,1343428399,1343666446.0,11696512,CC BY-SA 3.0,https://stackoverflow.com/questions/11696512/regular-expression-for-credit-card-information-should-not-allow-characters,Regular Expression for Credit card information should not allow characters,,,,,,
1556,"['javascript', 'inheritance', 'extjs', 'extjs4.1', 'extend']","{'account_id': 485789, 'reputation': 4035, 'user_id': 902308, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/67da437bdb8b725c8e95001044588adb?s=256&d=identicon&r=PG', 'display_name': 'netemp', 'link': 'https://stackoverflow.com/users/902308/netemp'}",True,1132,11364371.0,2,1,1448807589,1341560169,1448807589.0,11357826,CC BY-SA 3.0,https://stackoverflow.com/questions/11357826/issue-with-inheritance,Issue with inheritance,,,,,,
1557,"['php', 'javascript', 'jquery']","{'account_id': 363182, 'reputation': 809, 'user_id': 706771, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/9B9q4.gif?s=256&g=1', 'display_name': 'bdrelling', 'link': 'https://stackoverflow.com/users/706771/bdrelling'}",True,14526,11489764.0,4,1,1448648160,1342331226,,11489738,CC BY-SA 3.0,https://stackoverflow.com/questions/11489738/how-do-i-count-files-in-a-directory-using-jquery,How do I count files in a directory using jQuery?,,,,,,
1558,"['javascript', 'jquery', 'ajax', 'internet-explorer']","{'account_id': 407299, 'reputation': 1495, 'user_id': 777297, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d2708ae4a01e28de041e8c31ae5f0078?s=256&d=identicon&r=PG', 'display_name': 'sophie', 'link': 'https://stackoverflow.com/users/777297/sophie'}",True,222,11294480.0,1,-2,1448572570,1341234072,1448572570.0,11294239,CC BY-SA 3.0,https://stackoverflow.com/questions/11294239/onchange-arrow-key-up-down-works-in-ff-chrome-but-not-work-in-ie,"Onchange ,Arrow key up,down works in FF &amp; Chrome but not work in IE",,,,,,
1559,"['javascript', 'jquery', 'jquery-mobile', 'browser-history']","{'account_id': 1646951, 'reputation': 37, 'user_id': 1518325, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/mbKsZ.jpg?s=256&g=1', 'display_name': 'YoungSlevinWasAlreadyTaken', 'link': 'https://stackoverflow.com/users/1518325/youngslevinwasalreadytaken'}",True,345,,1,-1,1448547427,1342021899,1448547427.0,11436547,CC BY-SA 3.0,https://stackoverflow.com/questions/11436547/how-parse-browse-history-with-jquery-mobile,How parse/browse history with Jquery mobile?,,,,,,
1560,"['javascript', 'jquery', 'jquery-mobile', 'browser', 'browser-history']","{'account_id': 256204, 'reputation': 26953, 'user_id': 536768, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/430991b22a96d87c7880046590f22dbe?s=256&d=identicon&r=PG', 'display_name': 'frequent', 'link': 'https://stackoverflow.com/users/536768/frequent'}",True,647,11655892.0,2,0,1448546976,1343238879,1448546976.0,11655695,CC BY-SA 3.0,https://stackoverflow.com/questions/11655695/how-can-i-prevent-the-user-leaving-the-page-when-hitting-the-browser-back-button,how can I prevent the user leaving the page when hitting the browser back button in Jquery Mobile?,,,,,,
1561,"['javascript', 'php', 'browser', 'browser-history']","{'account_id': 1647849, 'reputation': 325, 'user_id': 1519022, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/ef6762522abd990a93843ace22cc77da?s=256&d=identicon&r=PG', 'display_name': 'Mayron', 'link': 'https://stackoverflow.com/users/1519022/mayron'}",True,2024,,1,-2,1448546341,1342696187,1448546341.0,11559585,CC BY-SA 3.0,https://stackoverflow.com/questions/11559585/get-browser-history-by-using-javascript-and-print-by-php,get browser history by using javascript and print by php,,,,,,
1562,"['javascript', 'node.js', 'callback']","{'account_id': 423135, 'reputation': 3567, 'user_id': 802335, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/aa912e2e15e86cc9910ccb93668ce34f?s=256&d=identicon&r=PG', 'display_name': 'Dan Hlavenka', 'link': 'https://stackoverflow.com/users/802335/dan-hlavenka'}",True,17072,11371740.0,4,11,1448355029,1341626222,1447936263.0,11371673,,https://stackoverflow.com/questions/11371673/pass-additional-parameter-to-javascript-callback-function,Pass additional parameter to Javascript callback function,1480093045.0,Duplicate,,,,
1563,"['javascript', 'jquery', 'html']","{'account_id': 1350701, 'reputation': 1649, 'user_id': 1290453, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/748abb38b344c815baff5e506bea1f29?s=256&d=identicon&r=PG&f=1', 'display_name': 'larin555', 'link': 'https://stackoverflow.com/users/1290453/larin555'}",True,9033,11582793.0,6,0,1448306930,1342799191,1342815218.0,11582715,CC BY-SA 3.0,https://stackoverflow.com/questions/11582715/jquery-fade-image-loop,jQuery fade image loop,,,,,,
1564,['javascript'],"{'account_id': 187704, 'reputation': 40346, 'user_id': 425964, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/8ef60d80068382fcd2875e5d0757600e?s=256&d=identicon&r=PG', 'display_name': 'Justin', 'link': 'https://stackoverflow.com/users/425964/justin'}",True,24161,11379831.0,5,7,1448094968,1341707657,,11379794,CC BY-SA 3.0,https://stackoverflow.com/questions/11379794/jquery-click-event-preventdefault,jQuery Click Event PreventDefault,,,,,,
1565,"['javascript', 'node.js', 'requirejs']","{'account_id': 411962, 'reputation': 2293, 'user_id': 784756, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/b697f8da706d8180bf7e62011ac16b14?s=256&d=identicon&r=PG&f=1', 'display_name': 'user784756', 'link': 'https://stackoverflow.com/users/784756/user784756'}",True,7695,22902801.0,2,12,1448048524,1342193798,,11473709,CC BY-SA 3.0,https://stackoverflow.com/questions/11473709/require-js-r-js-optimizer-ignoring-shim,Require.js + R.js Optimizer Ignoring Shim,,,,,,
1566,"['javascript', 'php', 'error-handling']","{'account_id': 26783, 'reputation': 22315, 'user_id': 69993, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/de72d419e1f2a366ad9fc2c29a6a82df?s=256&d=identicon&r=PG', 'display_name': 'Kzqai', 'link': 'https://stackoverflow.com/users/69993/kzqai'}",True,2037,11432313.0,1,0,1447853798,1341859112,1447853798.0,11401050,CC BY-SA 3.0,https://stackoverflow.com/questions/11401050/problems-with-preventing-caching-of-500-internal-error-page-in-php,Problems with preventing caching of 500 internal error page in php,,,,,,
1567,"['javascript', 'google-chrome-extension']","{'account_id': 1677076, 'reputation': 17394, 'user_id': 1542343, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/0c67fc696612cc6c62a17d8bb2fdd17f?s=256&d=identicon&r=PG', 'display_name': 'gvlasov', 'link': 'https://stackoverflow.com/users/1542343/gvlasov'}",True,5459,33780762.0,1,4,1447851629,1342857433,1447851629.0,11590497,CC BY-SA 3.0,https://stackoverflow.com/questions/11590497/my-chrome-extension-doesnt-show-errors-to-console-but-it-shows-logs,"My chrome extension doesn&#39;t show errors to console, but it shows logs",,,,,,
1568,"['javascript', 'jquery', 'forms']","{'account_id': 275934, 'reputation': 5485, 'user_id': 569077, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/phMD2.jpg?s=256&g=1', 'display_name': 'nimrod', 'link': 'https://stackoverflow.com/users/569077/nimrod'}",True,384,11517771.0,2,4,1447805659,1342509681,,11517745,CC BY-SA 3.0,https://stackoverflow.com/questions/11517745/force-form-to-change-with-jquery,Force form to change with jQuery,,,,,,
1569,"['javascript', 'jquery', 'jquery-data']","{'account_id': 934411, 'reputation': 181, 'user_id': 963614, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/bec88c9951409fc4235cbc3e789c0f39?s=256&d=identicon&r=PG', 'display_name': 'Wesley', 'link': 'https://stackoverflow.com/users/963614/wesley'}",True,729,11422858.0,4,0,1447794987,1341957796,1447794987.0,11422727,CC BY-SA 3.0,https://stackoverflow.com/questions/11422727/populating-form-text-inputs-with-data-data-using-jquery,Populating form text inputs with data-* data using jQuery,,,,,,
1570,"['javascript', 'jquery', 'jquery-plugins', 'jquery-data']","{'account_id': 1025377, 'reputation': 904, 'user_id': 1052062, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/15df15a091de82743f8999ef6f1d4ddb?s=256&d=identicon&r=PG', 'display_name': 'Vadym', 'link': 'https://stackoverflow.com/users/1052062/vadym'}",False,121,,0,1,1447794924,1342582265,1447794924.0,11533886,CC BY-SA 3.0,https://stackoverflow.com/questions/11533886/jquery-plug-in-data-access-performance-hit,jQuery plug-in data access -- performance hit?,,,,,,
1571,"['javascript', 'jquery', 'ajax', 'post']","{'account_id': 196439, 'reputation': 2918, 'user_id': 439866, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://i.stack.imgur.com/Ve2XZ.jpg?s=256&g=1', 'display_name': 'CRISHK Corporation', 'link': 'https://stackoverflow.com/users/439866/crishk-corporation'}",True,214,,1,0,1447794863,1343360097,1447794863.0,11681090,CC BY-SA 3.0,https://stackoverflow.com/questions/11681090/how-to-do-a-for-cycle-with-post-in-jquery,How to do a for cycle with post in jquery,,,,,,
1572,"['javascript', 'jquery', 'object']","{'account_id': 1537603, 'reputation': 229, 'user_id': 1433150, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/2f2c5f9dab6af043af497bc2f8efe3d7?s=256&d=identicon&r=PG', 'display_name': 'user1433150', 'link': 'https://stackoverflow.com/users/1433150/user1433150'}",False,154,,2,0,1447794785,1343423021,1592644375.0,11695617,CC BY-SA 4.0,https://stackoverflow.com/questions/11695617/appending-data-to-an-element-works-but-then-i-cant-retrieve-it,Appending data to an element works but then I can&#39;t retrieve it,,,,,,
1573,"['javascript', 'jquery', 'html']","{'account_id': 1079047, 'reputation': 1017, 'user_id': 1076546, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/99b5adae13a7e2f288b8fea84e087fe9?s=256&d=identicon&r=PG', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/1076546/david'}",True,175,11730393.0,3,0,1447794650,1343685398,1447794650.0,11730274,CC BY-SA 3.0,https://stackoverflow.com/questions/11730274/generate-html-from-array-in-a-better-way,Generate html from array in a better way,,,,,,
1574,"['javascript', 'qooxdoo']","{'account_id': 116415, 'reputation': 15207, 'user_id': 305270, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/013705d8688c112fcb47aad089b66ba3?s=256&d=identicon&r=PG', 'display_name': 'Totty.js', 'link': 'https://stackoverflow.com/users/305270/totty-js'}",False,55,,1,0,1447523075,1341093684,1447523075.0,11278022,CC BY-SA 3.0,https://stackoverflow.com/questions/11278022/how-to-use-a-custom-model-class-in-the-qx-ui-table-model-remote-for-each-item,How to use a custom model class in the qx.ui.table.model.Remote for each item?,,,,,,
1575,['javascript'],"{'account_id': 1255572, 'reputation': 41297, 'user_id': 1215106, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/615ff12525dbd5868b7c78d9754aed72?s=256&d=identicon&r=PG', 'display_name': 'Ωmega', 'link': 'https://stackoverflow.com/users/1215106/%e2%84%a6mega'}",True,13591,11532355.0,2,21,1447271819,1342568162,1373988296.0,11532335,CC BY-SA 3.0,https://stackoverflow.com/questions/11532335/how-to-send-array-to-function-as-multiple-arguments,How to send array to function as multiple arguments?,,,,,,
1576,"['javascript', 'arrays']","{'account_id': 1429010, 'reputation': 541, 'user_id': 1351847, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/5af32804473a7c5b19c7c8e14f1cf95a?s=256&d=identicon&r=PG', 'display_name': 'Ranjith', 'link': 'https://stackoverflow.com/users/1351847/ranjith'}",True,48442,11543616.0,5,28,1447129274,1342621481,1495541851.0,11543602,,https://stackoverflow.com/questions/11543602/how-to-remove-elements-from-array,How to remove elements from Array?,1342624179.0,exact duplicate,,,,
1577,"['javascript', 'ajax', 'codeigniter']","{'account_id': 74252, 'reputation': 2246, 'user_id': 213444, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ce104562ce6b85741236c6bcdee3cf4?s=256&d=identicon&r=PG', 'display_name': 'Nish', 'link': 'https://stackoverflow.com/users/213444/nish'}",True,12577,,3,3,1447106851,1342528486,,11522545,CC BY-SA 3.0,https://stackoverflow.com/questions/11522545/how-to-change-the-css-stylesheet-dynamically-for-a-website-being-viewed,How to change the css stylesheet dynamically for a website being viewed?,,,,,,
1578,"['javascript', 'google-chrome', 'mootools', 'google-chrome-devtools']","{'account_id': 30833, 'reputation': 18615, 'user_id': 84325, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/ee92a9d3f41478ebae739a03d01bcf3a?s=256&d=identicon&r=PG', 'display_name': 'lovespring', 'link': 'https://stackoverflow.com/users/84325/lovespring'}",True,10616,12276821.0,3,30,1447098667,1343202209,1343203656.0,11644937,CC BY-SA 3.0,https://stackoverflow.com/questions/11644937/how-to-know-in-which-file-that-defined-a-js-global-var-in-chrome-console,How to know in which file that defined a js global var in chrome console?,,,,,,
1579,"['javascript', 'text', 'input', 'onfocus']","{'account_id': 1633695, 'reputation': 1099, 'user_id': 1507760, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/ba72b2703ca479407a450292f3e4d06f?s=256&d=identicon&r=PG', 'display_name': 'cream', 'link': 'https://stackoverflow.com/users/1507760/cream'}",True,345,11622537.0,2,1,1447073187,1343089961,1447073187.0,11622511,CC BY-SA 3.0,https://stackoverflow.com/questions/11622511/changing-onfocus-with-javascript,Changing onfocus with JavaScript,,,,,,
