,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,protected_date
1051,"['javascript', 'node.js', 'typescript', 'rxjs']","{'account_id': 10117389, 'reputation': 3038, 'user_id': 7475615, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/l7Oun.png?s=256&g=1', 'display_name': 'AlexZeDim', 'link': 'https://stackoverflow.com/users/7475615/alexzedim'}",True,185,2,0,1628942341,1621072505,67545459,CC BY-SA 4.0,https://stackoverflow.com/questions/67545459/rxjs-run-async-tasks-array-prototype-map-in-parallel-bulks-queue,RxJS run async tasks Array.prototype.map in parallel bulks / queue,1628942341.0,67551123.0,,,
1052,"['javascript', 'jsdoc']","{'account_id': 16706997, 'reputation': 74, 'user_id': 12075263, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/42cbcc57a1ed5a603696a858461ad7fb?s=256&d=identicon&r=PG&f=1', 'display_name': 'mjm0813', 'link': 'https://stackoverflow.com/users/12075263/mjm0813'}",True,93,1,0,1628868767,1620320460,67422795,CC BY-SA 4.0,https://stackoverflow.com/questions/67422795/how-would-one-go-about-using-jsdoc-to-document-a-function-inside-of-a-json-objec,How would one go about using JSDoc to document a function inside of a JSON object?,1620320940.0,68774965.0,,,
1053,"['javascript', 'php', 'wordpress', 'woocommerce']","{'account_id': 19605336, 'reputation': 175, 'user_id': 14349165, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjQdIApQcs4aKlHNmwbSDJcXR41Ha1SRTosa5xRVA=k-s256', 'display_name': 'Rosalito Udtohan', 'link': 'https://stackoverflow.com/users/14349165/rosalito-udtohan'}",True,264,1,0,1628861024,1621326468,67582566,CC BY-SA 4.0,https://stackoverflow.com/questions/67582566/hide-affirm-payment-gateway-in-cart-for-a-specific-product-id,hide &quot;Affirm&quot; payment gateway in cart for a specific product id,,67582817.0,,,
1054,"['javascript', 'reactjs', 'unit-testing', 'jestjs', 'gatsby']","{'account_id': 3147171, 'reputation': 361, 'user_id': 2661429, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://graph.facebook.com/100003201761185/picture?type=large', 'display_name': 'Reshan Kumarasingam', 'link': 'https://stackoverflow.com/users/2661429/reshan-kumarasingam'}",True,2606,1,5,1628860861,1621407186,67598271,CC BY-SA 4.0,https://stackoverflow.com/questions/67598271/test-onbeforeunload-in-jest,Test onbeforeunload in Jest,,68773090.0,,,
1055,"['javascript', 'd3.js', 'zooming']","{'account_id': 21782791, 'reputation': 21, 'user_id': 16084279, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tFMpU.jpg?s=256&g=1', 'display_name': 'edjulsin', 'link': 'https://stackoverflow.com/users/16084279/edjulsin'}",True,146,1,1,1628858229,1622467402,67774615,CC BY-SA 4.0,https://stackoverflow.com/questions/67774615/d3-js-how-to-create-this-zoom-behavior,D3.js how to create this zoom behavior?,1622549976.0,67874385.0,,,
1056,"['javascript', 'php', 'jquery', 'wordpress', 'pagespeed']","{'account_id': 9124712, 'reputation': 1602, 'user_id': 6788945, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://graph.facebook.com/880825072051110/picture?type=large', 'display_name': 'Mohammad Umar', 'link': 'https://stackoverflow.com/users/6788945/mohammad-umar'}",False,298,1,2,1628821116,1621782780,67661282,CC BY-SA 4.0,https://stackoverflow.com/questions/67661282/load-third-party-js-on-user-interaction,Load third party js on user interaction,,,,,
1057,"['javascript', 'java', 'reactjs', 'spring-boot']","{'account_id': 20482426, 'reputation': 1, 'user_id': 15030358, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ab208114eac0bbf7057259264a6fd927?s=256&d=identicon&r=PG&f=1', 'display_name': 'LukasM1703', 'link': 'https://stackoverflow.com/users/15030358/lukasm1703'}",False,329,1,0,1628734948,1622205361,67738963,CC BY-SA 4.0,https://stackoverflow.com/questions/67738963/reactjs-booking-website-filtering-for-date-and-price,ReactJS - Booking Website / Filtering for Date and Price,1622206144.0,,,,
1058,"['javascript', 'node.js', 'express', 'pug']","{'account_id': 14100835, 'reputation': 90, 'user_id': 10186230, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-rbqAgz2Qh5Q/AAAAAAAAAAI/AAAAAAAAADs/A8wj3cSjF04/photo.jpg?sz=256', 'display_name': 'UTTAM KUMAR', 'link': 'https://stackoverflow.com/users/10186230/uttam-kumar'}",False,612,1,0,1628690926,1622110586,67720102,CC BY-SA 4.0,https://stackoverflow.com/questions/67720102/passing-a-function-through-res-render-in-express-js-and-accessing-that-from-a,passing a function through res.render() in express.js and accessing that from a pug file,,,,,
1059,"['javascript', 'angular', 'typescript', 'ionic4', 'hammer.js']","{'account_id': 21738331, 'reputation': 1, 'user_id': 16046040, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg_-2AU54jlbtfYWQ_p9deO07i4XL9rrdjt3s5FKA=k-s256', 'display_name': 'Abhinav Saxena', 'link': 'https://stackoverflow.com/users/16046040/abhinav-saxena'}",True,759,2,0,1628674806,1622101446,67717770,CC BY-SA 4.0,https://stackoverflow.com/questions/67717770/cannot-find-type-definition-file-for-hammerjs,Cannot find type definition file for &#39;hammerjs&#39;,1622101651.0,,,,
1060,"['javascript', 'php', 'mysql', 'ajax', 'laravel']","{'account_id': 21581720, 'reputation': 39, 'user_id': 15912812, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx_Q6QrV-X3sUtTBqzb1hJUaa3relk9wHjFRLza=k-s256', 'display_name': 'vishakha saxena', 'link': 'https://stackoverflow.com/users/15912812/vishakha-saxena'}",False,1114,2,0,1628663406,1620901278,67517583,CC BY-SA 4.0,https://stackoverflow.com/questions/67517583/how-to-show-checkbox-checked-in-laravel,how to show checkbox checked in laravel,1620904919.0,,,,
1061,"['javascript', 'node.js', 'discord', 'discord.js']","{'account_id': 19289985, 'reputation': 31, 'user_id': 14100226, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c9b2e0342c2432a3c9ffd1847c87753?s=256&d=identicon&r=PG&f=1', 'display_name': 'emrah aras', 'link': 'https://stackoverflow.com/users/14100226/emrah-aras'}",True,3978,1,-2,1628639599,1622125864,67724278,CC BY-SA 4.0,https://stackoverflow.com/questions/67724278/discord-js-slash-commands-name-invalid,Discord.js Slash commands name invalid,1623152856.0,,,,
1062,"['javascript', 'node.js', 'typescript', 'logging', 'nestjs']","{'account_id': 10975837, 'reputation': 153, 'user_id': 8064556, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/228111207f36ced002c9ad84c4082fb7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piotrek332', 'link': 'https://stackoverflow.com/users/8064556/piotrek332'}",False,1216,1,1,1628602368,1622147473,67729552,CC BY-SA 4.0,https://stackoverflow.com/questions/67729552/nest-js-custom-logger-doubled-console-logs,Nest js custom logger doubled console.logs,,,,,
1063,"['javascript', 'reactjs', 'scroll', 'locomotive-scroll']","{'account_id': 14508083, 'reputation': 49, 'user_id': 10479322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d025e7490534053d5ca9c5120a5969a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dov Royal', 'link': 'https://stackoverflow.com/users/10479322/dov-royal'}",False,1782,2,1,1628569848,1620789140,67496862,CC BY-SA 4.0,https://stackoverflow.com/questions/67496862/typeerror-cannot-read-property-offsetheight-of-null-when-using-the-locomotive,TypeError: Cannot read property &#39;offsetHeight&#39; of null when using the Locomotive Scroll react module,,,,,
1064,"['javascript', 'typescript', 'webpack']","{'account_id': 9947305, 'reputation': 11531, 'user_id': 7361479, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/soT91.jpg?s=256&g=1', 'display_name': 'kshetline', 'link': 'https://stackoverflow.com/users/7361479/kshetline'}",True,1193,2,6,1628542918,1621107048,67550537,CC BY-SA 4.0,https://stackoverflow.com/questions/67550537/unexpected-character-for-webpack-externals-option,Unexpected character &#39;@&#39; for webpack &quot;externals&quot; option,,,,,
1065,"['javascript', 'echarts']","{'account_id': 15903046, 'reputation': 145, 'user_id': 11474948, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-clhmFds9gHw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf0o0cxDOVcKs9qAO7lCW-diWscAw/mo/photo.jpg?sz=256', 'display_name': 'Carlos Isidoro L&#243;pez', 'link': 'https://stackoverflow.com/users/11474948/carlos-isidoro-l%c3%b3pez'}",True,1095,1,2,1628524551,1621519668,67622021,CC BY-SA 4.0,https://stackoverflow.com/questions/67622021/getting-values-instead-of-percentages-of-datazoom-in-apache-echarts,Getting values instead of percentages of dataZoom in Apache Echarts,,,,,
1066,"['javascript', 'reactjs', 'data-visualization', 'nivo-react']","{'account_id': 5994540, 'reputation': 119, 'user_id': 4709613, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/63f95e577c1b3c4a0e7ca823a3bf3d5c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Garo', 'link': 'https://stackoverflow.com/users/4709613/garo'}",False,997,1,3,1628522570,1620798226,67497910,CC BY-SA 4.0,https://stackoverflow.com/questions/67497910/nivo-responsivepie-not-being-responsive,Nivo ResponsivePie not being responsive,1620858740.0,,,,
1067,"['javascript', 'node.js', 'google-api', 'google-cloud-storage', 'google-api-client']","{'account_id': 19657556, 'reputation': 13641, 'user_id': 14389830, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi6EKLqRZw-VHLET9LGkHeu2Dgewj3jXhgRUO10vOw=k-s256', 'display_name': 'NeNaD', 'link': 'https://stackoverflow.com/users/14389830/nenad'}",True,1029,1,2,1628510681,1621694486,67650754,CC BY-SA 4.0,https://stackoverflow.com/questions/67650754/upload-buffer-directly-to-google-cloud-storage,Upload Buffer Directly to Google Cloud Storage,1621951505.0,,,,
1068,"['javascript', 'google-maps', 'google-maps-api-3', 'google-maps-markers', 'markerclusterer']","{'account_id': 20460900, 'reputation': 168, 'user_id': 15013561, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce589992117405eb3257dba0e59cde2a?s=256&d=identicon&r=PG&f=1', 'display_name': 'pixelcreated', 'link': 'https://stackoverflow.com/users/15013561/pixelcreated'}",True,496,1,8,1628508567,1621562414,67629941,CC BY-SA 4.0,https://stackoverflow.com/questions/67629941/map-markers-not-clustering,Map markers not clustering,1628508567.0,67663852.0,,,
1069,"['javascript', 'html', 'jquery']","{'account_id': 18560821, 'reputation': 598, 'user_id': 13524876, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-BGT2VgCDA8M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm0VQMczEStDlSLJCKQds0egnuMjA/photo.jpg?sz=256', 'display_name': 'Legacy Coding', 'link': 'https://stackoverflow.com/users/13524876/legacy-coding'}",True,60,2,0,1628467202,1621986180,67696863,CC BY-SA 4.0,https://stackoverflow.com/questions/67696863/add-a-child-to-a-parent-using-js,Add a child to a parent using JS,1628467202.0,67696930.0,,,
1070,"['javascript', 'bigcartel']","{'account_id': 5295989, 'reputation': 1468, 'user_id': 4227150, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/6749d23dea9d405590a04333c48793c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'iamrobin.', 'link': 'https://stackoverflow.com/users/4227150/iamrobin'}",True,188,1,0,1628441964,1620235855,67406108,CC BY-SA 4.0,https://stackoverflow.com/questions/67406108/how-to-upload-js-files-and-images-to-your-bigcartel-store,How to upload js files and images to your BigCartel store?,,,,,
1071,"['javascript', 'php', 'html', 'css', 'disable']","{'account_id': 13037662, 'reputation': 11, 'user_id': 9422012, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77bb413b111b73f314dc70efbc6bb86b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amr Gadalla', 'link': 'https://stackoverflow.com/users/9422012/amr-gadalla'}",False,766,2,1,1628440512,1621253867,67569526,CC BY-SA 4.0,https://stackoverflow.com/questions/67569526/how-to-disable-a-button-from-php-using-javascript,How to disable a button from PHP using javascript,,,,,
1072,"['javascript', 'c#', 'asp.net-core', 'asp.net-web-api', '.net-core']","{'account_id': 13897475, 'reputation': 526, 'user_id': 10033921, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aedbe4d924b33ec78e83f7e65ea0c922?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sudhir Jangam', 'link': 'https://stackoverflow.com/users/10033921/sudhir-jangam'}",True,740,1,1,1628349590,1620596467,67462544,CC BY-SA 4.0,https://stackoverflow.com/questions/67462544/dot-net-core-web-api-with-javascript-cors-policy-error,Dot Net Core Web API with Javascript - CORS policy error,1628349590.0,67462751.0,,,
1073,"['javascript', 'typescript', 'rest', 'express', 'prisma']","{'account_id': 11945635, 'reputation': 31, 'user_id': 8740945, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96096f3f66010bdeb4cdf8fd559532c3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Krishna Paul', 'link': 'https://stackoverflow.com/users/8740945/krishna-paul'}",True,6417,3,3,1628325287,1622466133,67774292,CC BY-SA 4.0,https://stackoverflow.com/questions/67774292/how-to-fix-prisma-client-getting-undefined-for-custom-model,How to fix Prisma Client getting undefined for custom model,1623231847.0,,,,
1074,"['javascript', 'safari', 'webrtc', 'html5-video', 'mediastream']","{'account_id': 10305606, 'reputation': 425, 'user_id': 7602937, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://lh6.googleusercontent.com/-VqPZqJNJP3U/AAAAAAAAAAI/AAAAAAAAAHw/znpQy_Ydy0s/photo.jpg?sz=256', 'display_name': 'ishan shah', 'link': 'https://stackoverflow.com/users/7602937/ishan-shah'}",True,693,1,1,1628310759,1621322872,67581734,CC BY-SA 4.0,https://stackoverflow.com/questions/67581734/changing-video-srcobject-for-mediastream-and-blob-in-safari,Changing video srcObject for MediaStream and Blob in Safari,,,,,
1075,"['javascript', 'vue.js', 'vuetify.js']","{'account_id': 11801812, 'reputation': 325, 'user_id': 8635321, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ErtQeMtX4C4/AAAAAAAAAAI/AAAAAAAAAGA/_Z36kS5Pf2I/photo.jpg?sz=256', 'display_name': 'loreeemartiii', 'link': 'https://stackoverflow.com/users/8635321/loreeemartiii'}",False,42,1,0,1628279582,1620132549,67385093,CC BY-SA 4.0,https://stackoverflow.com/questions/67385093/vue-custom-component,Vue custom component,,,,,
1076,"['javascript', 'node.js', 'next.js']","{'account_id': 19046681, 'reputation': 459, 'user_id': 13933975, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/y2RVa.jpg?s=256&g=1', 'display_name': 'Cloyd Abad', 'link': 'https://stackoverflow.com/users/13933975/cloyd-abad'}",True,173,2,2,1628274242,1622046329,67709049,CC BY-SA 4.0,https://stackoverflow.com/questions/67709049/how-to-push-user-to-external-incomplete-url-i-e-google-com-nextjs,How to push user to external (incomplete) URL. i.e google.com NEXTJS,,68052481.0,,,
1077,"['javascript', 'html', 'events', 'dom-events']","{'account_id': 16511787, 'reputation': 977, 'user_id': 11930305, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10156167002912251/picture?type=large', 'display_name': 'Normajean', 'link': 'https://stackoverflow.com/users/11930305/normajean'}",True,693,2,1,1628247987,1620908942,67519251,CC BY-SA 4.0,https://stackoverflow.com/questions/67519251/why-would-the-same-click-event-be-handled-twice,Why would the same [click] event be handled twice?,1621187550.0,67543386.0,,,
1078,"['javascript', 'selenium', 'robotframework', 'shadow-dom', 'salesforce-lightning']","{'account_id': 14077601, 'reputation': 21, 'user_id': 10169434, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-uxuG2xuxmkE/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7rk0-RD4Mjr3t7wywAN_PR-py-Ixw/mo/photo.jpg?sz=256', 'display_name': 'Ankita VermA', 'link': 'https://stackoverflow.com/users/10169434/ankita-verma'}",True,2014,5,1,1628166927,1620724320,67483795,CC BY-SA 4.0,https://stackoverflow.com/questions/67483795/javascript-error-disallowed-method-elementsfrompoint-on-shadowroot-on-doing-m,javascript error: Disallowed method &quot;elementsFromPoint&quot; on ShadowRoot on doing mouse hover using Robot Framework,1620827070.0,,,,
1079,"['react-native', 'javascript', 'microsoft-graph-api', 'onedrive', 'msal.js']","{'account_id': 17232145, 'reputation': 604, 'user_id': 12476466, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d29f61ac23c20ff7fdf8ea6855b77917?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bloggrammer', 'link': 'https://stackoverflow.com/users/12476466/bloggrammer'}",False,480,0,1,1628155327,1619942761,67354188,CC BY-SA 4.0,https://stackoverflow.com/questions/67354188/how-to-download-a-file-from-onedrive-using-vanilla-javascript-and-ms-graph-api,How to Download a File from OneDrive Using Vanilla JavaScript and MS Graph API,,,,,
1080,"['javascript', 'reactjs', 'webpack', 'postcss', 'css-purge']","{'account_id': 8437736, 'reputation': 1098, 'user_id': 6331353, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/cd7f6cc42c46c3a65c58ff594d962597?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/6331353/sam'}",True,5251,1,10,1628127180,1621024065,67540604,CC BY-SA 4.0,https://stackoverflow.com/questions/67540604/purge-css-is-removing-all-css-stylings-instead-of-just-the-unused-ones,Purge-css is removing all css stylings instead of just the unused ones,1628127155.0,67612097.0,,,
