,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason
1637,"['javascript', 'docxtemplater']","{'account_id': 19730019, 'reputation': 43, 'user_id': 14445712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a790f33097e467566f104d89d5c31785?s=256&d=identicon&r=PG&f=1', 'display_name': 'Phantoms0623', 'link': 'https://stackoverflow.com/users/14445712/phantoms0623'}",True,773,,64683791.0,2,4,1605848156,1602637129,64345139,CC BY-SA 4.0,https://stackoverflow.com/questions/64345139/how-do-i-create-a-zip-file-with-multiple-docx-files-generated-by-the-docxtempla,How do I create a zip file with multiple docx files generated by the &quot;docxtemplater&quot;?,1604571068.0,,
1638,"['javascript', 'node.js', 'postgresql', 'foreign-keys', 'sequelize.js']","{'account_id': 17588954, 'reputation': 3199, 'user_id': 12761193, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Fv4XA.png?s=256&g=1', 'display_name': 'Aryan', 'link': 'https://stackoverflow.com/users/12761193/aryan'}",True,148,,64923484.0,1,2,1605843890,1603432423,64494605,CC BY-SA 4.0,https://stackoverflow.com/questions/64494605/getting-foreign-key-undefine-in-console-log-and-in-api-response,Getting foreign key undefine in Console.log and in api response,1605840503.0,,
1639,"['javascript', 'html', 'node.js', 'audio', 'm4a']","{'account_id': 8488860, 'reputation': 1192, 'user_id': 6365949, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/1Hn9j.jpg?s=256&g=1', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/6365949/martin'}",True,688,,64923098.0,1,7,1605840726,1603249995,64456132,CC BY-SA 4.0,https://stackoverflow.com/questions/64456132/cant-get-length-of-m4a-audio-file-on-webpage,cant get length of m4a audio file on webpage,1605836758.0,,
1640,"['javascript', 'svelte', 'svelte-3', 'svelte-component', 'gitlab-pages']","{'account_id': 7645193, 'reputation': 1460, 'user_id': 5796090, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CIAmS.jpg?s=256&g=1', 'display_name': 'gengns', 'link': 'https://stackoverflow.com/users/5796090/gengns'}",False,120,,,2,0,1605835179,1603233546,64454315,CC BY-SA 4.0,https://stackoverflow.com/questions/64454315/cannot-access-to-my-svelte-component-name-on-gitlab-pages,Cannot access to my Svelte component name on Gitlab Pages,1605835023.0,,
1641,"['javascript', 'reactjs', 'react-native', 'messagebox', 'adonis.js']","{'account_id': 19284978, 'reputation': 31, 'user_id': 14096165, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gio2klvKyUyGzXN1TGbYuHC4rB7yhQVc7tVYsgP=k-s256', 'display_name': 'Yuyang Zhou', 'link': 'https://stackoverflow.com/users/14096165/yuyang-zhou'}",True,2004,,,1,3,1605823211,1603922725,64581972,CC BY-SA 4.0,https://stackoverflow.com/questions/64581972/use-react-chat-elements-in-reactjs,use react-chat-elements in ReactJS,,,
1642,"['javascript', 'interface', 'webapi']","{'account_id': 15320282, 'reputation': 292, 'user_id': 11052973, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a7136f01a51a3f5355994126db21726f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Linas M.', 'link': 'https://stackoverflow.com/users/11052973/linas-m'}",True,509,,,2,4,1605821048,1603633451,64524390,CC BY-SA 4.0,https://stackoverflow.com/questions/64524390/what-is-the-difference-between-web-api-and-interface,What is the difference between web api and interface?,1605821048.0,,
1643,"['javascript', 'node.js', 'express', 'migration', 'nestjs']","{'account_id': 19680177, 'reputation': 91, 'user_id': 14407469, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgCQ9dU2mz_BkTUNWEk4FAQL2K3oUcKcESbHe0rAg=k-s256', 'display_name': 'Yaroslav Nekryach', 'link': 'https://stackoverflow.com/users/14407469/yaroslav-nekryach'}",True,5439,,,1,9,1605802441,1602076246,64244716,CC BY-SA 4.0,https://stackoverflow.com/questions/64244716/migrating-express-application-to-nestjs,Migrating Express application to NestJS,1602149849.0,,
1644,"['javascript', 'angular', 'google-api', 'google-translation-api']","{'account_id': 10833378, 'reputation': 1, 'user_id': 7967004, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/51f9d7ce5c02ab5962aeb5b1d3583912?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sharad', 'link': 'https://stackoverflow.com/users/7967004/sharad'}",False,1477,,,1,0,1605797704,1602192185,64270811,CC BY-SA 4.0,https://stackoverflow.com/questions/64270811/google-translation-api-using-angular,Google Translation API using angular,1602209428.0,,
1645,"['javascript', 'xml', 'api', 'axios']","{'account_id': 13454361, 'reputation': 463, 'user_id': 9708291, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5542d89e1f51aa65808eb9d6eaa293ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zoro Raka', 'link': 'https://stackoverflow.com/users/9708291/zoro-raka'}",True,229,,64913082.0,1,0,1605793865,1602987004,64409059,CC BY-SA 4.0,https://stackoverflow.com/questions/64409059/how-to-get-response-data-xml-from-request-api,How to Get Response Data XML From Request API?,1603045337.0,,
1646,"['javascript', 'angular', 'typescript']","{'account_id': 15310476, 'reputation': 117, 'user_id': 11943671, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-y-hGCFD7ljE/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMqoxFvg2TG9192VtvikABne05Trg/mo/photo.jpg?sz=256', 'display_name': 'Maliha Khizer', 'link': 'https://stackoverflow.com/users/11943671/maliha-khizer'}",True,1497,,64225778.0,2,2,1605793174,1601975093,64222608,CC BY-SA 4.0,https://stackoverflow.com/questions/64222608/selecting-select-all-also-emits-ondeselectall-event-in-angular2-multiselect-dr,Selecting &quot;Select All&quot; also emits onDeSelectAll event in angular2-multiselect-dropdown,1601987099.0,,
1647,['javascript'],"{'account_id': 11521898, 'reputation': 1, 'user_id': 8443420, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c081e29b8a4b04a8461ee8ee7579c89?s=256&d=identicon&r=PG&f=1', 'display_name': 'Harshith', 'link': 'https://stackoverflow.com/users/8443420/harshith'}",False,480,,,1,0,1605770197,1603228121,64453363,CC BY-SA 4.0,https://stackoverflow.com/questions/64453363/javascript-how-to-get-the-reference-to-child-window-object-after-refreshing-par,Javascript: How to get the reference to child window object after refreshing parent window,1603230351.0,,
1648,['javascript'],"{'account_id': 16833661, 'reputation': 73, 'user_id': 12170942, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94d68d0ccd37fcc181f3352dba171299?s=256&d=identicon&r=PG&f=1', 'display_name': 'azaria.dee', 'link': 'https://stackoverflow.com/users/12170942/azaria-dee'}",True,412,,64324723.0,2,-4,1605765332,1602533121,64324660,CC BY-SA 4.0,https://stackoverflow.com/questions/64324660/how-to-check-if-an-array-is-full-in-javascript,How to check if an array is full in javascript,1605765332.0,,
1649,"['javascript', 'node.js', 'discord.js']","{'account_id': 19295713, 'reputation': 3, 'user_id': 14104713, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c20d69daa5d2c3bf376332a6a53da394?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zeroknights', 'link': 'https://stackoverflow.com/users/14104713/zeroknights'}",False,514,,,1,0,1605747216,1603206196,64447947,CC BY-SA 4.0,https://stackoverflow.com/questions/64447947/discord-js-v12-giveaway-command-error-cannot-read-property-haspermission,Discord.js (v12) Giveaway Command --&gt; Error: Cannot read property &#39;hasPermission&#39; of undefined,,,
1650,"['javascript', 'web-audio-api']","{'account_id': 17579930, 'reputation': 581, 'user_id': 12753953, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fYSa6.jpg?s=256&g=1', 'display_name': 'badcode', 'link': 'https://stackoverflow.com/users/12753953/badcode'}",True,239,,64903423.0,1,0,1605744901,1603701290,64533745,CC BY-SA 4.0,https://stackoverflow.com/questions/64533745/how-to-play-multiple-audio-with-js-audio-api,how to play multiple audio with js audio api,,,
1651,"['javascript', 'api', 'http', 'browser', 'zendesk-app']","{'account_id': 19724478, 'reputation': 13, 'user_id': 14441352, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-r5EWeWCk5i0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckUUcHdZUWi2HwwrdLGONySSMrwBw/photo.jpg?sz=256', 'display_name': 'Wilem', 'link': 'https://stackoverflow.com/users/14441352/wilem'}",False,228,,,1,1,1605740432,1602582916,64332892,CC BY-SA 4.0,https://stackoverflow.com/questions/64332892/zendesk-app-post-method-return-status-code-200-but-body-return-null,Zendesk app POST method return status code 200 but body return null,1602595800.0,,
1652,"['javascript', 'html', 'jquery', 'iframe']","{'account_id': 6191433, 'reputation': 89, 'user_id': 4824049, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b6cfeecb5afddca3d0cb6fdd90504b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cuno', 'link': 'https://stackoverflow.com/users/4824049/cuno'}",True,86,,64287062.0,2,0,1605739173,1602272907,64286400,CC BY-SA 4.0,https://stackoverflow.com/questions/64286400/adding-ids-to-div-containers-within-an-iframe-with-jquery,Adding IDs to DIV containers within an iFrame with jQuery,1602274818.0,,
1653,"['javascript', 'html', 'jquery', 'button', 'onclick']","{'account_id': 18205612, 'reputation': 23, 'user_id': 13249061, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-mXgi2YD2gUc/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJP72VzoqODQISMLM1t0W-VuhGcv3A/photo.jpg?sz=256', 'display_name': 'Andrea Basile', 'link': 'https://stackoverflow.com/users/13249061/andrea-basile'}",True,516,,,1,1,1605735028,1602512806,64319803,,https://stackoverflow.com/questions/64319803/call-external-function-inside-onclick-button-in-a-javascript-function,call external function inside onclick button in a javascript function,1602617358.0,1602641484.0,Needs details or clarity
1654,"['javascript', 'arrays', 'for-loop', 'nested-loops', 'startswith']","{'account_id': 19706121, 'reputation': 9, 'user_id': 14427780, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgNonLUSU1XO3x1EHFzIWQevrHIL3hnI61DWOttPg=k-s256', 'display_name': 'Jo&#227;o Portugal', 'link': 'https://stackoverflow.com/users/14427780/jo%c3%a3o-portugal'}",True,1110,,,1,0,1605720350,1602363073,64298180,CC BY-SA 4.0,https://stackoverflow.com/questions/64298180/how-to-use-startswith-in-a-javascript-program,How to use startsWith in a JavaScript program?,1602407357.0,,
1655,"['javascript', 'mirth']","{'account_id': 12851537, 'reputation': 111, 'user_id': 9296258, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61e11f7bc0e2dfd7f35ef438bd184025?s=256&d=identicon&r=PG&f=1', 'display_name': 'Khodr', 'link': 'https://stackoverflow.com/users/9296258/khodr'}",True,483,,64653409.0,1,1,1605711473,1603479595,64505879,CC BY-SA 4.0,https://stackoverflow.com/questions/64505879/mirth-getmessagecount-using-javascript-not-working,Mirth getMessageCount using Javascript not working,1603736898.0,,
1656,"['javascript', 'reactjs', 'react-admin']","{'account_id': 1852632, 'reputation': 1915, 'user_id': 1678851, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/ac87683f98bb99f170a83ffffde8b17c?s=256&d=identicon&r=PG', 'display_name': 'Braian Mellor', 'link': 'https://stackoverflow.com/users/1678851/braian-mellor'}",True,206,,64892685.0,1,0,1605700825,1603704535,64534468,CC BY-SA 4.0,https://stackoverflow.com/questions/64534468/react-admins-useupdatemany-hook-making-empty-put,React Admin&#39;s useUpdateMany hook making empty put,1603794317.0,,
1657,['javascript'],"{'account_id': 19611755, 'reputation': 11, 'user_id': 14354134, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjgeZCBKuRC8Glo-bdYDO5vq9fdh4giEFkIX_jn=k-s256', 'display_name': 'TheStyle134', 'link': 'https://stackoverflow.com/users/14354134/thestyle134'}",True,66,,,1,0,1605698181,1603617272,64522078,CC BY-SA 4.0,https://stackoverflow.com/questions/64522078/display-image-after-dropdown-right-answer-javascript,Display image after dropdown right answer javascript,1605698181.0,,
1658,"['javascript', 'reactjs', 'api', 'cloudinary']","{'account_id': 18911377, 'reputation': 33, 'user_id': 13797374, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ze4gt.jpg?s=256&g=1', 'display_name': 'Sergey Kan', 'link': 'https://stackoverflow.com/users/13797374/sergey-kan'}",True,229,,,1,0,1605698165,1603818760,64559562,CC BY-SA 4.0,https://stackoverflow.com/questions/64559562/incorrect-cloudinary-response-of-type-cors-after-uploading-using-rest-api-fro,Incorrect cloudinary response of type &quot;cors&quot; after uploading using REST API (from React),,,
1659,"['javascript', 'html', 'css']","{'account_id': 19611755, 'reputation': 11, 'user_id': 14354134, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjgeZCBKuRC8Glo-bdYDO5vq9fdh4giEFkIX_jn=k-s256', 'display_name': 'TheStyle134', 'link': 'https://stackoverflow.com/users/14354134/thestyle134'}",False,50,,,0,0,1605698159,1603823661,64560847,CC BY-SA 4.0,https://stackoverflow.com/questions/64560847/text-gradient-animation-after-button-press-for-multiple-rows,Text gradient animation after button press for multiple rows,1605698159.0,,
1660,"['javascript', 'blazor', 'electron.net']","{'account_id': 3265084, 'reputation': 159, 'user_id': 2749735, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://graph.facebook.com/100001464037626/picture?type=large', 'display_name': 'QHu91_IT', 'link': 'https://stackoverflow.com/users/2749735/qhu91-it'}",False,209,,,0,0,1605698154,1603265430,64458683,CC BY-SA 4.0,https://stackoverflow.com/questions/64458683/blazor-electron-net-app-get-warning-worldsafeexecutejavascript,Blazor electron.net app get warning worldSafeExecuteJavaScript,1605698154.0,,
1661,"['javascript', 'reactjs', 'react-native', 'jsx', 'react-context']","{'account_id': 19855265, 'reputation': 375, 'user_id': 14544866, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c902c7f699c5d88baeabf49014402f6?s=256&d=identicon&r=PG&f=1', 'display_name': 'prehistoricbeast', 'link': 'https://stackoverflow.com/users/14544866/prehistoricbeast'}",True,2051,,64598630.0,1,5,1605696578,1604000756,64598211,CC BY-SA 4.0,https://stackoverflow.com/questions/64598211/how-to-properly-store-and-retrieve-data-using-react-js-context-api-the-code-i,"How to properly store and retrieve data using react js context api? The code, I have is not working as expected",1605696578.0,,
1662,"['javascript', 'attributes', 'fill']","{'account_id': 19399383, 'reputation': 53, 'user_id': 14186283, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee35a9273ef4b9a60de4a4978f7657b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'KK 13', 'link': 'https://stackoverflow.com/users/14186283/kk-13'}",True,49,,64595890.0,1,0,1605690733,1603990702,64595788,CC BY-SA 4.0,https://stackoverflow.com/questions/64595788/why-value-of-my-attribute-doesnt-change,Why value of my attribute doesn&#39;t change?,1605690733.0,,
1663,"['javascript', 'node.js', 'discord.js']","{'account_id': 18457681, 'reputation': 123, 'user_id': 13636684, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c505cd54b762d3c6bdadb779284613a?s=256&d=identicon&r=PG&f=1', 'display_name': 'RAT', 'link': 'https://stackoverflow.com/users/13636684/rat'}",False,873,,,1,2,1605671129,1603123697,64431189,CC BY-SA 4.0,https://stackoverflow.com/questions/64431189/discord-js-on-guildmemberadd-doesnt-run-every-time,"Discord.js, on guildMemberAdd doesn&#39;t run every time",1605671129.0,,
1664,"['javascript', 'reactjs', 'leaflet', 'react-leaflet']","{'account_id': 2189379, 'reputation': 3089, 'user_id': 1936916, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/39663aa4d48526567190bb79925bdf09?s=256&d=identicon&r=PG&f=1', 'display_name': 'johnsonjp34', 'link': 'https://stackoverflow.com/users/1936916/johnsonjp34'}",False,429,,,1,1,1605669402,1603911768,64579663,CC BY-SA 4.0,https://stackoverflow.com/questions/64579663/react-leaflet-offline-storage-of-tiles,React-Leaflet offline storage of tiles,1603923155.0,,
1665,"['javascript', 'jquery', 'css', 'jquery-ui', 'jquery-jtable']","{'account_id': 13510057, 'reputation': 150, 'user_id': 9746710, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1Hmcy.jpg?s=256&g=1', 'display_name': 'GeekCoder', 'link': 'https://stackoverflow.com/users/9746710/geekcoder'}",False,119,,,1,0,1605664985,1603893697,64574461,CC BY-SA 4.0,https://stackoverflow.com/questions/64574461/jquery-jtable-change-position-of-add-edit-button,JQuery Jtable Change position of Add/Edit button,,,
1666,"['javascript', 'html', 'reactjs', 'forms', 'material-ui']","{'account_id': 16582331, 'reputation': 403, 'user_id': 11982621, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-J-WWUzfSIK4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfEFS4ZcHQlEHH870T-l1ioTiEGMA/photo.jpg?sz=256', 'display_name': 'Amardeep Singh', 'link': 'https://stackoverflow.com/users/11982621/amardeep-singh'}",True,3917,,,1,24,1605662187,1601656433,64175183,CC BY-SA 4.0,https://stackoverflow.com/questions/64175183/what-does-these-error-means-getreadmodeconfig-getreadmoderender-getreadmodeext,"What does these error means getReadModeConfig, getReadModeRender, getReadModeExtract",,,
