,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,locked_date,community_owned_date,closed_date,closed_reason
491,"['javascript', 'oop', 'this']","{'account_id': 23147, 'reputation': 475, 'user_id': 57764, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/ed429134d47c8baa4a9a419ed4c4eeeb?s=256&d=identicon&r=PG', 'display_name': 'numeric', 'link': 'https://stackoverflow.com/users/57764/numeric'}",True,403,569685.0,3,1,1313078293,1235138479,1313078293.0,569654,CC BY-SA 3.0,https://stackoverflow.com/questions/569654/how-can-i-reference-an-object-inside-one-of-its-member-functions,How can I reference an object inside one of its member functions?,,,,,
492,"['javascript', 'jquery']","{'account_id': 10943, 'reputation': 2602, 'user_id': 20895, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/0f7b25fadd885b7f9f0b114e693e1951?s=256&d=identicon&r=PG', 'display_name': 'thirsty93', 'link': 'https://stackoverflow.com/users/20895/thirsty93'}",True,496,593299.0,2,7,1313075518,1235700957,1313075518.0,593292,CC BY-SA 3.0,https://stackoverflow.com/questions/593292/what-is-the-difference-between-document-readyfunction-and-function,What is the difference between $(document).ready(function() and $(function() ?,,,,,
493,"['javascript', 'obfuscation']","{'account_id': 17551, 'reputation': 4445, 'user_id': 2636656, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/6f6347031a123f9f6b9792c3802bb382?s=256&d=identicon&r=PG', 'display_name': 'CountCet', 'link': 'https://stackoverflow.com/users/2636656/countcet'}",True,34955,522090.0,7,18,1312070600,1233952576,1233952811.0,522064,,https://stackoverflow.com/questions/522064/what-is-the-best-javascript-obfuscator,What is the best javascript obfuscator?,,,,1315434878.0,not constructive
494,"['javascript', 'html', 'css', 'gmail', 'reverse-engineering']","{'account_id': 16705, 'reputation': 43668, 'user_id': 36680, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/30786aeb479239dffb205c8a9c2c76a3?s=256&d=identicon&r=PG', 'display_name': 'MikeN', 'link': 'https://stackoverflow.com/users/36680/miken'}",True,25460,540316.0,11,90,1311501451,1233933151,1246123711.0,520640,CC BY-SA 2.5,https://stackoverflow.com/questions/520640/googles-imageless-buttons,Google&#39;s Imageless Buttons,,,,,
495,['javascript'],"{'account_id': 14130, 'reputation': 388288, 'user_id': 28804, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/015c999a9db79ffb3030b3cc207d0be8?s=256&d=identicon&r=PG', 'display_name': 'mipadi', 'link': 'https://stackoverflow.com/users/28804/mipadi'}",True,931,564101.0,3,1,1310189993,1235022722,,564093,CC BY-SA 2.5,https://stackoverflow.com/questions/564093/are-there-any-pitfalls-in-displaying-a-no-javascript-warning-in-the-following,Are there any pitfalls in displaying a &quot;No JavaScript&quot; warning in the following fashion?,,,,,
496,"['javascript', 'css', 'optimization', 'web', 'performance']","{'account_id': 3558, 'reputation': 4651, 'user_id': 5139, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/28d525046099a1b30e34a4d2d78eb20d?s=256&d=identicon&r=PG', 'display_name': 'Oleksandr Yanovets', 'link': 'https://stackoverflow.com/users/5139/oleksandr-yanovets'}",True,6188,,11,12,1309897064,1233678254,,507818,CC BY-SA 2.5,https://stackoverflow.com/questions/507818/how-to-organize-minification-and-packaging-of-css-and-js-files-to-speed-up-websi,How to organize minification and packaging of css and js files to speed up website?,,,,,
497,"['javascript', 'arrays', 'initialization']","{'account_id': 17640, 'reputation': 253224, 'user_id': 39677, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/77aa7bc1ace6e4b0b49a2102e4fa4059?s=256&d=identicon&r=PG', 'display_name': 'Blankman', 'link': 'https://stackoverflow.com/users/39677/blankman'}",True,17392,513495.0,6,2,1309790662,1233783126,,513466,CC BY-SA 2.5,https://stackoverflow.com/questions/513466/creating-a-object-in-javascript-that-has-a-init-method-with-optional-name-valu,creating a object in javascript that has a &#39;init&#39; method with optional name/value pairs,,,,,
498,"['javascript', 'iphone']","{'account_id': 18446, 'reputation': 789, 'user_id': 42240, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/dc1c9cc82f38a943299b926ed01cce18?s=256&d=identicon&r=PG', 'display_name': 'Marco', 'link': 'https://stackoverflow.com/users/42240/marco'}",True,17036,,2,9,1309264330,1233414647,1309264330.0,498965,CC BY-SA 3.0,https://stackoverflow.com/questions/498965/return-value-javascript-uiwebview,return value javascript UIWebView,,,,,
499,"['javascript', 'silverlight', 'function']","{'account_id': 19892, 'reputation': 12371, 'user_id': 47013, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/eNLkM.jpg?s=256&g=1', 'display_name': 'William Troup', 'link': 'https://stackoverflow.com/users/47013/william-troup'}",True,2687,582239.0,4,1,1307636652,1235485727,1307636652.0,581930,CC BY-SA 3.0,https://stackoverflow.com/questions/581930/javascript-calling-c-function-under-silverlight,Javascript calling C# function under Silverlight,,,,,
500,"['javascript', 'jquery', 'dom']","{'user_type': 'does_not_exist', 'display_name': 'Bob Smith'}",True,31438,557539.0,4,12,1307134644,1234886643,1234887855.0,557533,CC BY-SA 2.5,https://stackoverflow.com/questions/557533/jquery-methods-and-dom-properties,JQuery methods and DOM properties,,,,,
501,"['javascript', 'wpf', 'browser', 'mshtml', 'overwrite']","{'user_type': 'does_not_exist', 'display_name': 'Soliton'}",True,2053,,2,0,1306691608,1235686424,1306691608.0,592688,CC BY-SA 3.0,https://stackoverflow.com/questions/592688/how-can-i-overwrite-the-btnsubmit-onclick-javascript-function-on-a-web-page-usin,How can I overwrite the btnSubmit_onclick javascript function on a web page using the WPF WebBrowser?,,,,,
502,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'homey1'}",True,1530,,5,3,1305940319,1234928442,1495540074.0,559752,,https://stackoverflow.com/questions/559752/single-quotes-versus-double-quotes-in-js,single quotes versus double quotes in js,,,,1354848525.0,exact duplicate
503,"['javascript', 'internet-explorer', 'firefox', 'edit-in-place']","{'account_id': 25788, 'reputation': 28458, 'user_id': 66580, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/6ySFl.png?s=256&g=1', 'display_name': 'Majid Fouladpour', 'link': 'https://stackoverflow.com/users/66580/majid-fouladpour'}",True,1703,550729.0,2,2,1305601057,1234678013,1305601057.0,550401,CC BY-SA 3.0,https://stackoverflow.com/questions/550401/how-do-you-make-an-html-document-writable-in-the-browser,How do you make an HTML document writable in the browser?,,,,,
504,"['javascript', 'asp.net']","{'user_type': 'does_not_exist', 'display_name': 'cem'}",True,6303,511428.0,4,5,1304876304,1233754214,1304876304.0,511358,CC BY-SA 3.0,https://stackoverflow.com/questions/511358/using-dopostback-function-in-asp-net,Using doPostBack Function in asp.net,,,,,
505,"['javascript', 'iframe', 'xulrunner']","{'user_type': 'does_not_exist', 'display_name': 'Julien Boyreau'}",True,527,,1,1,1304457294,1235831097,,598069,CC BY-SA 2.5,https://stackoverflow.com/questions/598069/page-reloading-and-malformed-html-problems-in-a-xulrunner-based-app,Page reloading and malformed HTML problems in a XULRunner based app,,,,,
506,"['javascript', 'tags', 'tag-cloud']","{'user_type': 'does_not_exist', 'display_name': 'ade'}",True,751,,2,1,1302611263,1235246526,1235361579.0,573652,CC BY-SA 2.5,https://stackoverflow.com/questions/573652/position-divs-in-a-tag-cloud-structure-without-overlap,Position divs in a tag cloud structure without overlap?,,,,,
507,"['javascript', 'jquery', 'jquery-ui']","{'account_id': 24696, 'reputation': 4657, 'user_id': 62983, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://i.stack.imgur.com/1uKle.jpg?s=256&g=1', 'display_name': 'jerome', 'link': 'https://stackoverflow.com/users/62983/jerome'}",True,7178,,3,0,1302278248,1233857567,,517137,CC BY-SA 2.5,https://stackoverflow.com/questions/517137/set-variable-on-drop-using-jquery-draggable-droppable,Set variable on drop using jquery draggable/droppable,,,,,
508,"['javascript', 'optimization', 'dom']","{'account_id': 19167, 'reputation': 24823, 'user_id': 44683, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/f46ca3a7e3b22a39e274c17d68fee992?s=256&d=identicon&r=PG', 'display_name': 'morgancodes', 'link': 'https://stackoverflow.com/users/44683/morgancodes'}",True,1987,,5,7,1301482577,1234809361,1234809558.0,554128,CC BY-SA 2.5,https://stackoverflow.com/questions/554128/javascript-dom-how-expensive-is-creating-vs-rearranging-dom-nodes,javascript/dom -- how expensive is creating vs rearranging dom nodes?,,,,,
509,"['javascript', 'ruby-on-rails', 'cucumber', 'bdd', 'culerity']","{'account_id': 21763, 'reputation': 10855, 'user_id': 53166, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7290aeb7fa93b6b6c9cf768e74d1f746?s=256&d=identicon&r=PG', 'display_name': 'Abie', 'link': 'https://stackoverflow.com/users/53166/abie'}",True,2877,725578.0,2,6,1300792507,1234757840,,552249,CC BY-SA 2.5,https://stackoverflow.com/questions/552249/culerity-vs-selenium-for-javascript-testing-in-rails,Culerity vs Selenium for Javascript Testing in Rails,,,,,
510,['javascript'],"{'account_id': 14423, 'reputation': 2937, 'user_id': 29669, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/a9d5bde2f4695c86f6ef3f903faa0e82?s=256&d=identicon&r=PG', 'display_name': 'Nordin', 'link': 'https://stackoverflow.com/users/29669/nordin'}",True,9287,593435.0,3,5,1300558386,1235705815,1495541351.0,593419,CC BY-SA 3.0,https://stackoverflow.com/questions/593419/how-do-you-dynamically-load-a-javascript-file-from-different-domain,How do you dynamically load a javascript file from different domain?,,,,,
511,"['javascript', 'jquery']","{'account_id': 10817, 'reputation': 1756, 'user_id': 20603, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/5a892d0f0f14a1ec0841714ef03b08ae?s=256&d=identicon&r=PG', 'display_name': 'Brayn', 'link': 'https://stackoverflow.com/users/20603/brayn'}",True,18406,561358.0,3,7,1300267372,1234968543,,561346,CC BY-SA 2.5,https://stackoverflow.com/questions/561346/jquery-queue-events,jQuery queue events,,,1234968543.0,,
512,"['javascript', 'jquery', 'thickbox']","{'account_id': 22586, 'reputation': 3818, 'user_id': 55860, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/fca9066c23f7633deecd45b205814603?s=256&d=identicon&r=PG', 'display_name': 'Yasir', 'link': 'https://stackoverflow.com/users/55860/yasir'}",True,19265,569836.0,2,2,1298377522,1235137412,1252354892.0,569595,CC BY-SA 2.5,https://stackoverflow.com/questions/569595/form-submission-within-thickbox,form submission within thickbox,1298382811.0,,,,
513,"['frameworks', 'javascript', 'javascript-framework']","{'account_id': 24872, 'reputation': 21677, 'user_id': 63523, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/a446dddad5b9536a0742d5210e7523a4?s=256&d=identicon&r=PG', 'display_name': 'Gary Green', 'link': 'https://stackoverflow.com/users/63523/gary-green'}",True,2230,522415.0,4,2,1297389890,1233957654,1233958315.0,522376,CC BY-SA 2.5,https://stackoverflow.com/questions/522376/light-javascript-framework,Light Javascript framework,,,,,
514,"['javascript', 'jquery', 'dynamic', 'href', 'word-wrap']","{'account_id': 26880, 'reputation': 16855, 'user_id': 70339, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/eb3e4816edf4ca87d8ad4fd39855cb90?s=256&d=identicon&r=PG', 'display_name': 'Jannis', 'link': 'https://stackoverflow.com/users/70339/jannis'}",True,9458,581648.0,2,4,1296763310,1235480100,,581645,CC BY-SA 2.5,https://stackoverflow.com/questions/581645/js-jquery-how-can-i-automatically-wrap-a-href-tags-around-img-s-with-the-h,JS/jQuery: How can I automatically wrap &lt;a href&gt; tags around &lt;img /&gt;s with the href being dynamic based on the img src?,,,,,
515,"['javascript', 'jquery', 'asp.net-mvc', 'prototype']","{'account_id': 6764, 'reputation': 1135, 'user_id': 11503, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/714ad6bdae48d0f12a6d4072b6988cb9?s=256&d=identicon&r=PG', 'display_name': 'Paul Shannon', 'link': 'https://stackoverflow.com/users/11503/paul-shannon'}",True,2417,582022.0,1,7,1296601330,1235486667,1495540622.0,581998,CC BY-SA 3.0,https://stackoverflow.com/questions/581998/preventing-asp-net-mvc-from-replacing-period-with-underscore-in-html-helper-ids,Preventing ASP.NET MVC from Replacing period with underscore in Html Helper IDs,,,,,
516,"['javascript', 'variables']","{'account_id': 25448, 'reputation': 4965, 'user_id': 65412, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/e5f378904172b20d47218d62f429a504?s=256&d=identicon&r=PG', 'display_name': 'Real Red.', 'link': 'https://stackoverflow.com/users/65412/real-red'}",True,4787,581858.0,5,7,1296553628,1235481345,1296553628.0,581679,CC BY-SA 2.5,https://stackoverflow.com/questions/581679/why-isnt-it-a-must-to-declare-a-variable-in-javascript-before-using-it,Why isn&#39;t it a must to declare a variable in Javascript before using it?,,,,,
517,"['php', 'javascript', 'frameworks']","{'account_id': 7618, 'reputation': 50510, 'user_id': 13281, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/aa705a09f888ce9f4712be2177f57bc8?s=256&d=identicon&r=PG', 'display_name': 'VirtuosiMedia', 'link': 'https://stackoverflow.com/users/13281/virtuosimedia'}",True,4328,549528.0,9,3,1295018046,1234636190,1234637283.0,549506,CC BY-SA 2.5,https://stackoverflow.com/questions/549506/should-php-frameworks-generate-javascript,Should PHP frameworks generate JavaScript?,,,,,
518,"['javascript', 'jquery']","{'account_id': 16388, 'reputation': 11461, 'user_id': 35585, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/01a4a7e96176b435386a2767602db32d?s=256&d=identicon&r=PG', 'display_name': 'Bobby Borszich', 'link': 'https://stackoverflow.com/users/35585/bobby-borszich'}",True,17303,505326.0,9,39,1294700873,1233614034,,505251,,https://stackoverflow.com/questions/505251/what-good-is-jslint-if-jquery-fails-the-validation,What good is JSLint if jQuery fails the validation,,,,1355310825.0,not constructive
519,"['javascript', 'regex', 'numeric-ranges']","{'account_id': 1302, 'reputation': 1415, 'user_id': 1734, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/bbc69e8851ec256c9eeaa262cf0bb871?s=256&d=identicon&r=PG', 'display_name': 'peacedog', 'link': 'https://stackoverflow.com/users/1734/peacedog'}",True,3437,528874.0,6,7,1294313572,1234196349,1234199755.0,528807,CC BY-SA 2.5,https://stackoverflow.com/questions/528807/regex-to-match-2-10-but-not-99,"Regex to match 2-10, but not 99",,,,,
520,"['javascript', 'asp.net', 'database', 'json']","{'account_id': 561437, 'reputation': 791, 'user_id': 58348, 'user_type': 'unregistered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/9ed2556f5e592c2a06c566adfa77db9b?s=256&d=identicon&r=PG', 'display_name': 'Bob Smith', 'link': 'https://stackoverflow.com/users/58348/bob-smith'}",True,1286,505452.0,8,6,1293733299,1233617712,1293732958.0,505439,CC BY-SA 2.5,https://stackoverflow.com/questions/505439/is-json-used-only-for-javascript,Is JSON used only for JavaScript?,,,,,
521,"['javascript', 'asp.net-mvc', 'xhtml', 'wysiwyg']","{'account_id': 3943, 'reputation': 26310, 'user_id': 5791, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/13c804caa6059f3eaa90e21fc3e540a7?s=256&d=identicon&r=PG', 'display_name': 'Kieron', 'link': 'https://stackoverflow.com/users/5791/kieron'}",True,59195,591037.0,7,35,1293227063,1235661391,1495542302.0,590960,,https://stackoverflow.com/questions/590960/whats-the-best-wysiwyg-editor-when-using-the-asp-net-mvc-framework,What&#39;s the best WYSIWYG editor when using the ASP.NET MVC Framework?,,,,1359535609.0,not constructive
522,"['javascript', 'jquery', 'resize']","{'account_id': 25040, 'reputation': 609, 'user_id': 64087, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/22b31623ac45142bdfd8231ce905a01b?s=256&d=identicon&r=PG', 'display_name': 'JC.', 'link': 'https://stackoverflow.com/users/64087/jc'}",True,10396,,3,4,1292826996,1234170224,1234180339.0,527468,CC BY-SA 2.5,https://stackoverflow.com/questions/527468/jquery-manual-resizable-div,jQuery Manual Resizable DIV,,,,,
523,"['javascript', 'jquery', 'dom']","{'account_id': 13661, 'reputation': 95604, 'user_id': 27580, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/f198305bbd04f5fd7c49051dd6e77782?s=256&d=identicon&r=PG', 'display_name': 'Eli', 'link': 'https://stackoverflow.com/users/27580/eli'}",True,7803,563400.0,1,0,1292135977,1235000572,1235001584.0,563375,CC BY-SA 2.5,https://stackoverflow.com/questions/563375/jquery-parents-and-parent-parent-only-see-one-level-up,jQuery parents() and parent().parent() only see one level up?,,,,,
524,"['javascript', 'api', 'google-maps', 'geocoding']","{'account_id': 22648, 'reputation': 11070, 'user_id': 56066, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f7130afb4fe68bb0fd1537e98bbe08df?s=256&d=identicon&r=PG&f=1', 'display_name': 'dusoft', 'link': 'https://stackoverflow.com/users/56066/dusoft'}",True,14164,559284.0,2,9,1291907400,1234819789,1235775618.0,554638,CC BY-SA 2.5,https://stackoverflow.com/questions/554638/how-can-i-find-the-nearest-intersection-via-the-google-maps-api,How can I find the nearest intersection via the Google Maps API?,1291911977.0,,,,
