,tags,owner,is_answered,view_count,bounty_amount,bounty_closes_date,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
1079,"['javascript', 'oauth-2.0', 'google-ads-api', 'refresh-token']","{'account_id': 24267947, 'reputation': 1, 'user_id': 18216524, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyCTrmbd4ALaYbD_a8cFH_3jq-i9PvEjadd_3pV=k-s256', 'display_name': 'Patient News', 'link': 'https://stackoverflow.com/users/18216524/patient-news'}",False,224,,,0,0,1647602960,1644951103,71131851,CC BY-SA 4.0,https://stackoverflow.com/questions/71131851/error-16-unauthenticated-request-is-missing-required-authentication-credential,Error: 16 UNAUTHENTICATED: Request is missing required authentication credential,,1645051556.0,,,
1080,"['javascript', 'python', 'reactjs', 'flask']","{'account_id': 16043599, 'reputation': 367, 'user_id': 11579387, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJypCPHcOD_LTiWcttdSyXj7fCzuBquMilqpHt2k=k-s256', 'display_name': 'mimus', 'link': 'https://stackoverflow.com/users/11579387/mimus'}",True,387,,,1,0,1647584710,1644971353,71135059,CC BY-SA 4.0,https://stackoverflow.com/questions/71135059/how-to-pass-a-list-from-flask-backend-to-a-reactjs-frontend,how to pass a list from flask backend to a reactjs frontend?,71135319.0,1647584710.0,,,
1081,"['javascript', 'sapui5', 'sap-fiori']","{'account_id': 24230332, 'reputation': 1, 'user_id': 18184180, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjIp2H66bg5peWM9bqtj40D5LdqFbapE_4LY6vT-7Y=k-s256', 'display_name': 'jay abhishek', 'link': 'https://stackoverflow.com/users/18184180/jay-abhishek'}",False,195,,,0,0,1647529472,1644612331,71086340,CC BY-SA 4.0,https://stackoverflow.com/questions/71086340/how-to-update-advanced-tooltip-values-in-sap-m-rangeslider-in-sapui5,How to update advanced tooltip values in sap.m.Rangeslider in sapui5?,,1645424007.0,,,
1082,"['javascript', 'reactjs', 'datatable', 'react-component', 'react-data-table-component']","{'account_id': 6247455, 'reputation': 1, 'user_id': 4858792, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/crtO7.jpg?s=256&g=1', 'display_name': 'Md Monirul Islam', 'link': 'https://stackoverflow.com/users/4858792/md-monirul-islam'}",False,178,,,2,0,1647495124,1644309299,71030760,CC BY-SA 4.0,https://stackoverflow.com/questions/71030760/how-can-javascript-library-and-css-files-load-before-component-load-in-reactjs,How can javaScript library and css files load before component load in reactjs,,,,,
1083,"['javascript', 'reactjs', 'jsx']","{'user_type': 'does_not_exist', 'display_name': 'user14219692'}",True,52,,,2,1,1647494927,1645090891,71155674,CC BY-SA 4.0,https://stackoverflow.com/questions/71155674/confused-about-return-value-in-arrow-function,Confused about return value in arrow function?,,1647494927.0,,,
1084,"['javascript', 'node.js', 'prisma', 'typegraphql']","{'account_id': 4511012, 'reputation': 729, 'user_id': 3667124, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://graph.facebook.com/594658318/picture?type=large', 'display_name': 'unicorn_surprise', 'link': 'https://stackoverflow.com/users/3667124/unicorn-surprise'}",True,1120,,,2,1,1647488171,1643918601,70977578,CC BY-SA 4.0,https://stackoverflow.com/questions/70977578/property-is-missing-in-type-prisma-client-index-when-adding-a-custom-type-to-pr,"Property is missing in type prisma/client/index, when adding a custom type to Prisma schema",,,,,
1085,"['javascript', 'logarithm']","{'account_id': 15463058, 'reputation': 1560, 'user_id': 11155207, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1580155635371866/picture?type=large', 'display_name': 'Max Voisard', 'link': 'https://stackoverflow.com/users/11155207/max-voisard'}",True,149,,,3,2,1647466264,1643761748,70949288,CC BY-SA 4.0,https://stackoverflow.com/questions/70949288/find-simplest-base-and-its-exponent-given-product,Find simplest base and its exponent given product,70949364.0,,,,
1086,"['javascript', 'c++', 'reactjs', 'mongodb', 'matlab']","{'account_id': 24229190, 'reputation': 1, 'user_id': 18183208, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj4JZItpRc-uGR9a5E3VwQODcIaENGb2UkbXITXww=k-s256', 'display_name': 'Suae Wells', 'link': 'https://stackoverflow.com/users/18183208/suae-wells'}",False,50,,,1,0,1647452311,1644604344,71084949,CC BY-SA 4.0,https://stackoverflow.com/questions/71084949/how-do-i-create-a-javascript-app-that-sends-data-to-matlab,How do I create a javascript app that sends data to matlab?,,,,,
1087,"['javascript', 'angularjs', 'angularjs-ng-change']","{'account_id': 12263502, 'reputation': 13, 'user_id': 8950583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/721e3f521e08abba59fd5c76d991e185?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jiř&#237; Pol&#225;ček', 'link': 'https://stackoverflow.com/users/8950583/ji%c5%99%c3%ad-pol%c3%a1%c4%8dek'}",True,220,,,1,0,1647451241,1644057543,70997192,CC BY-SA 4.0,https://stackoverflow.com/questions/70997192/fire-data-ng-change-programatically-or-another-way-to-change-value-of-input-on,Fire &quot;data-ng-change&quot; programatically or another way to change value of input on website using Angular JS,71501602.0,,,,
1088,"['javascript', 'reactjs', 'next.js', 'es6-modules', 'theme-ui']","{'account_id': 18636801, 'reputation': 4821, 'user_id': 13583510, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/myTpQ.jpg?s=256&g=1', 'display_name': 'cmgchess', 'link': 'https://stackoverflow.com/users/13583510/cmgchess'}",True,15325,,,1,5,1647442492,1644008655,70992822,CC BY-SA 4.0,https://stackoverflow.com/questions/70992822/next-js-12-breaks-when-used-with-theme-ui-giving-code-err-require-esm,Next.js 12 breaks when used with theme-ui giving &quot;code: &#39;ERR_REQUIRE_ESM&#39;&quot;,,,,,
1089,"['javascript', 'reactjs', 'carousel', 'tailwind-css']","{'account_id': 17536803, 'reputation': 903, 'user_id': 12719767, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/x2eI8.jpg?s=256&g=1', 'display_name': 'Nivethan', 'link': 'https://stackoverflow.com/users/12719767/nivethan'}",True,145,,,1,-3,1647439847,1645709519,71252779,CC BY-SA 4.0,https://stackoverflow.com/questions/71252779/change-shift-down-class-names-on-div-for-every-3-seconds-on-react,change/shift down class names on div for every 3 seconds on React,71493172.0,1647439847.0,,,
1090,"['javascript', 'reactjs']","{'account_id': 21060852, 'reputation': 587, 'user_id': 15479269, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/104f835603a8b1e65379dcf29b9a376b?s=256&d=identicon&r=PG&f=1', 'display_name': 'someone', 'link': 'https://stackoverflow.com/users/15479269/someone'}",True,113,,,2,0,1647426298,1645437093,71204203,CC BY-SA 4.0,https://stackoverflow.com/questions/71204203/how-to-conditional-render-a-class-in-map-with-react-typescript,How to conditional render a class in .map with react/typescript,71204357.0,,,,
1091,"['javascript', 'nuxt.js', 'tailwind-css', 'npm-build']","{'account_id': 24372358, 'reputation': 31, 'user_id': 18305125, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgAYX4q8oQshCn77JwNn1qwTDcLMvNdLCwYsgF-Ww=k-s256', 'display_name': 'Fikkri Prasetya', 'link': 'https://stackoverflow.com/users/18305125/fikkri-prasetya'}",True,684,,,3,3,1647422237,1645762981,71261022,CC BY-SA 4.0,https://stackoverflow.com/questions/71261022/npm-run-build-error-in-node-modules-fortawesome-fontawesome-svg-core-styles-c,NPM RUN BUILD ERROR in ./node_modules/@fortawesome/fontawesome-svg-core/styles.css,,,,,
1092,"['javascript', 'reactjs']","{'account_id': 20240869, 'reputation': 79, 'user_id': 14844785, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-g9zP2q9FD10/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnaktK35fNl8zzjL_U1MiPLhpCLsA/s96-c/photo.jpg?sz=256', 'display_name': 'The problem with other minds', 'link': 'https://stackoverflow.com/users/14844785/the-problem-with-other-minds'}",True,53,,,2,0,1647415358,1645191343,71174379,CC BY-SA 4.0,https://stackoverflow.com/questions/71174379/react-warning-each-child-in-a-list-should-have-a-unique-key-prop,React: Warning: Each child in a list should have a unique &quot;key&quot; prop,71174413.0,,,,
1093,"['javascript', 'datatable', 'datatables', 'datatables-1.10']","{'account_id': 24018468, 'reputation': 37, 'user_id': 18001108, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz5IYx-19_x-BJP6W8Ulom2B1G-Hjl9qBgvJRa5=k-s256', 'display_name': 'Tricky Tipsy', 'link': 'https://stackoverflow.com/users/18001108/tricky-tipsy'}",False,343,,,2,1,1647374398,1644906597,71121963,CC BY-SA 4.0,https://stackoverflow.com/questions/71121963/how-to-pass-data-to-a-function-in-a-datatable,How to pass data to a function in a datatable,,1644924156.0,,,
1094,"['javascript', 'discord.js']","{'account_id': 22572809, 'reputation': 1, 'user_id': 16758760, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgDYMKsyt7DMzkBtaybVY0h4VBs3bRQPDI1-rJk=k-s256', 'display_name': 'Vedant', 'link': 'https://stackoverflow.com/users/16758760/vedant'}",False,229,,,1,0,1647362101,1644233294,71017809,CC BY-SA 4.0,https://stackoverflow.com/questions/71017809/discord-music-bot-with-lavalink-music-from-spotify,Discord music bot with lavalink (Music from spotify),,,,,
1095,"['javascript', 'threejs-editor']","{'account_id': 11143962, 'reputation': 23, 'user_id': 8179427, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-SZ7Xl5Yrgfo/AAAAAAAAAAI/AAAAAAAAB9g/TX2rvtDi67M/photo.jpg?sz=256', 'display_name': 'Derek Hettinger', 'link': 'https://stackoverflow.com/users/8179427/derek-hettinger'}",True,188,,,1,0,1647361906,1645235693,71181734,CC BY-SA 4.0,https://stackoverflow.com/questions/71181734/threejs-raycaster-arrow-helper,ThreeJS - Raycaster Arrow Helper,,1645260307.0,,,
1096,"['javascript', 'postman']","{'account_id': 12810199, 'reputation': 73, 'user_id': 9268657, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/605214593d16580c59d5b09ea96f098a?s=256&d=identicon&r=PG&f=1', 'display_name': 'sjgmamer', 'link': 'https://stackoverflow.com/users/9268657/sjgmamer'}",True,54,,,1,0,1647360791,1645440107,71204886,CC BY-SA 4.0,https://stackoverflow.com/questions/71204886/how-to-extract-list-of-ids-from-changing-array-field-in-java-script,how to extract list of ids from changing array field in java script?,71204995.0,1647360791.0,,,
1097,"['javascript', 'html', 'jquery', 'css', 'hubspot']","{'account_id': 24402422, 'reputation': 1, 'user_id': 18330974, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d44011b7bba355f5e4130c09789e749c?s=256&d=identicon&r=PG', 'display_name': 'karthika', 'link': 'https://stackoverflow.com/users/18330974/karthika'}",False,229,,,1,0,1647351920,1646036546,71292233,CC BY-SA 4.0,https://stackoverflow.com/questions/71292233/unable-to-move-scripts-under-standard-header-includes-to-footer-in-hubspot,Unable to move scripts under standard_header_includes to footer in HubSpot,,,,,
1098,"['javascript', 'vue.js', 'components', 'buefy']","{'account_id': 2393602, 'reputation': 3205, 'user_id': 2092927, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/d93d5a0cc012598a6e4da4de2a734475?s=256&d=identicon&r=PG', 'display_name': 'Čamo', 'link': 'https://stackoverflow.com/users/2092927/%c4%8camo'}",True,197,,,3,0,1647345583,1645517678,71217922,CC BY-SA 4.0,https://stackoverflow.com/questions/71217922/buefy-field-does-not-react-on-message-param-change,Buefy field does not react on :message param change,71481854.0,1647250300.0,,,
1099,"['javascript', 'django', 'django-models', 'django-forms', 'django-templates']","{'account_id': 24376815, 'reputation': 125, 'user_id': 18309034, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iR03L.png?s=256&g=1', 'display_name': 'Emilio Billionario', 'link': 'https://stackoverflow.com/users/18309034/emilio-billionario'}",True,757,,,2,1,1647345491,1645795818,71266600,CC BY-SA 4.0,https://stackoverflow.com/questions/71266600/uncaught-referenceerror-user-is-not-defined-at-in-django,&quot;Uncaught ReferenceError: user is not defined at&quot; in Django,71266943.0,,,,
1100,"['javascript', 'google-chrome', 'google-chrome-extension', 'google-chrome-devtools']","{'account_id': 3285507, 'reputation': 21, 'user_id': 2765134, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2765134', 'link': 'https://stackoverflow.com/users/2765134/user2765134'}",True,144,,,2,0,1647312553,1645163011,71168892,CC BY-SA 4.0,https://stackoverflow.com/questions/71168892/how-to-initiate-programatically-a-user-performed-switch-to-debugging-mode-in-c,how to initiate programatically a (user performed) switch to debugging mode in chrome,,1646198355.0,,,
1101,"['javascript', 'date', 'datetime', 'date-comparison', 'luxon']","{'account_id': 17255697, 'reputation': 2311, 'user_id': 12494839, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25cd5ad3fbe8bb976d38ac1ad473309d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Krisna', 'link': 'https://stackoverflow.com/users/12494839/krisna'}",True,739,,,1,2,1647293631,1644219705,71014931,CC BY-SA 4.0,https://stackoverflow.com/questions/71014931/luxon-javascript-get-round-days-difference-compare-with-day-strings-and-todays,Luxon/JavaScript get round days difference compare with day strings and today&#39;s Date,,1644230706.0,,,
1102,"['javascript', 'reactjs', 'next.js', 'tailwind-css']","{'account_id': 3226877, 'reputation': 407, 'user_id': 2723025, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/26c385bf0650f57fbd252096c31f748f?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2723025', 'link': 'https://stackoverflow.com/users/2723025/user2723025'}",True,2287,,,1,5,1647270891,1645887418,71277655,CC BY-SA 4.0,https://stackoverflow.com/questions/71277655/prevent-page-flash-in-next-js-12-with-tailwind-css-class-based-dark-mode,Prevent page flash in Next.js 12 with Tailwind CSS class-based dark mode,71470060.0,1645924964.0,,,
1103,"['javascript', 'reactjs', 'redux', 'redux-toolkit']","{'account_id': 14421797, 'reputation': 51, 'user_id': 10417627, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-s9GMc1oT9cU/AAAAAAAAAAI/AAAAAAAAAH0/_l6tGrDRQ8w/photo.jpg?sz=256', 'display_name': 'Avneesh Desai', 'link': 'https://stackoverflow.com/users/10417627/avneesh-desai'}",False,54,,,0,0,1647270231,1643877526,70968103,CC BY-SA 4.0,https://stackoverflow.com/questions/70968103/the-removefield-function-is-removing-the-last-element-instead-of-the-passed-in,The &quot;RemoveField&quot; function is removing the last element instead of the passed index,,1647270231.0,,,
1104,"['javascript', 'html', 'css', 'iframe']","{'account_id': 4196767, 'reputation': 3390, 'user_id': 3438001, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/4f869aad1463fc102f59cb7224d6a46b?s=256&d=identicon&r=PG', 'display_name': 'Martin Smith', 'link': 'https://stackoverflow.com/users/3438001/martin-smith'}",True,878,,,2,1,1647256606,1643719280,70940758,CC BY-SA 4.0,https://stackoverflow.com/questions/70940758/how-do-i-forbid-an-iframe-from-scrolling-its-parent-window,How do I forbid an iFrame from scrolling its parent window?,71434176.0,1646902462.0,,,
1105,"['javascript', 'jquery', 'jquery-terminal']","{'account_id': 18084456, 'reputation': 41, 'user_id': 14606528, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/16a07129885986878b4220bb4641abbc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex Hira', 'link': 'https://stackoverflow.com/users/14606528/alex-hira'}",True,112,,,1,0,1647253668,1644165142,71009304,CC BY-SA 4.0,https://stackoverflow.com/questions/71009304/how-do-i-color-text-in-jquery-terminal-that-contains-a-backslash,How do I color text in JQuery Terminal that contains a backslash (\)?,71445397.0,1647038101.0,,,
1106,"['javascript', 'reactjs', 'react-native', 'react-hooks']","{'account_id': 21036766, 'reputation': 13, 'user_id': 15460050, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KQ5zf.jpg?s=256&g=1', 'display_name': 'Mohamed suja', 'link': 'https://stackoverflow.com/users/15460050/mohamed-suja'}",True,323,,,2,1,1647247589,1645193185,71174792,CC BY-SA 4.0,https://stackoverflow.com/questions/71174792/react-native-how-to-implement-pull-to-refresh-with-flatlist,"React Native, how to implement pull to refresh with FlatList?",71175029.0,1647247589.0,,,
1107,"['javascript', 'game-development']","{'account_id': 15385075, 'reputation': 95, 'user_id': 15211262, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b64c94885273096a37e6e4657e30293?s=256&d=identicon&r=PG&f=1', 'display_name': 'mebunnu', 'link': 'https://stackoverflow.com/users/15211262/mebunnu'}",False,204,,,1,2,1647231966,1644848097,71113307,CC BY-SA 4.0,https://stackoverflow.com/questions/71113307/rotation-in-snake-game-using-javascript,Rotation in snake game using Javascript,,1644850532.0,,,
1108,"['javascript', 'css', 'reactjs', 'sass', 'react-bootstrap']","{'account_id': 16831142, 'reputation': 49, 'user_id': 12169085, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/59f33bbd61fc24d5035acc80b1bd6991?s=256&d=identicon&r=PG&f=1', 'display_name': 'Brian Hobbs', 'link': 'https://stackoverflow.com/users/12169085/brian-hobbs'}",False,129,,,0,0,1647215461,1645448552,71206793,CC BY-SA 4.0,https://stackoverflow.com/questions/71206793/mini-css-extract-plugin-error-when-building-react-application,mini-css-extract-plugin error when building react application,,1647215461.0,,,
